ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD,DWELLINGS
USA,United States,Com,RC,COM9-C1L-LC,24.900000000000002,46109700.0,40488500.0,5629000.0,0.0,20443.427399019518,92227200.0,821.0211806835147,4511.337468022768,
USA,United States,Com,RC,COM9-C1L-MC,0.4,611000.0,536900.0,75400.0,0.0,278.82591707364645,1223300.0,697.0647926841161,4387.325299021213,
USA,United States,Com,RC,COM9-C1L-PC,112.3,228134400.0,200287100.0,27825200.0,0.0,92553.23727974975,456246700.0,824.1606169167387,4929.559607093558,
USA,United States,Com,RC,COM9-C2L-HC,8.3,16018600.0,14062100.0,1951300.0,0.0,5947.005278220436,32032000.0,716.5066600265585,5386.240385107773,
USA,United States,Com,RC,COM9-C2L-LC,58.2,107091400.0,94025100.0,13055900.0,0.0,44882.364321637506,214172400.0,771.1746447016753,4771.8609132351085,
USA,United States,Com,RC,COM9-C2L-LS,1.8,2563600.0,2251600.0,312000.0,0.0,1208.0158393926297,5127200.0,671.1199107736832,4244.315209126621,
USA,United States,Com,RC,COM9-C2L-MC,67.10000000000001,111891000.0,98256600.0,13647400.0,0.0,45440.17994138914,223795000.0,677.2008933142941,4925.046518052111,
USA,United States,Com,RC,COM9-C2L-MS,0.9,1446900.0,1268800.0,176800.0,0.0,650.5047087780747,2892500.0,722.7830097534163,4446.5473669411995,
USA,United States,Com,RC,COM9-C2L-PC,340.5,506122500.0,444376400.0,61740900.0,0.0,222648.18579851819,1012239800.0,653.8860082188493,4546.364464501004,
USA,United States,Com,RC,COM9-C3L-PC,4.0,9514700.0,8355100.0,1163500.0,0.0,3995.8540482217154,19033300.0,998.9635120554289,4763.262063705864,
USA,United States,Com,RC,COM9-PC1-LC,114.80000000000001,194210900.0,170514500.0,23693800.0,0.0,86606.474656048,388419200.0,754.4118001397909,4484.87484962968,
USA,United States,Com,RC,COM9-PC1-LS,0.5,782600.0,686400.0,96200.0,0.0,278.7726441693011,1565200.0,557.5452883386022,5614.611163387467,
USA,United States,Com,RC,COM9-PC1-MC,14.1,20000500.0,17557800.0,2440100.0,0.0,9106.631102637859,39998400.0,645.8603618892099,4392.227987407321,
USA,United States,Com,RC,COM9-PC1-PC,717.3,993656300.0,872393600.0,121215900.0,0.0,442605.1916030876,1987265800.0,617.0433453270425,4489.928807211345,
USA,United States,Com,RC,COM9-PC2L-LC,1.9000000000000001,3937700.0,3456700.0,481000.0,0.0,1672.7432655282917,7875400.0,880.3911923833114,4708.074551723133,
USA,United States,Com,RC,COM9-PC2L-MC,0.4,611000.0,536900.0,75400.0,0.0,278.82591707364645,1223300.0,697.0647926841161,4387.325299021213,
USA,United States,Com,RC,COM9-PC2L-PC,48.300000000000004,102815700.0,90264200.0,12542400.0,0.0,41536.78813527876,205622300.0,859.9749096331005,4950.365910101683,
USA,United States,Com,S,COM1-S1L-HC,2150.9,2636357100.0,1861264600.0,775106800.0,0.0,1618267.6701628799,5272728500.0,752.3676926695243,3258.2548593270085,
USA,United States,Com,S,COM1-S1L-LC,29972.3,28801498700.0,20333944800.0,8467607200.0,0.0,20139064.346211866,57603050700.0,671.9225533646689,2860.2644944046306,
USA,United States,Com,S,COM1-S1L-LS,120.5,91458900.0,64571000.0,26895700.0,0.0,64497.370778581666,182925600.0,535.247890278686,2836.1714251574745,
USA,United States,Com,S,COM1-S1L-MC,5464.6,6041564100.0,4265383200.0,1776230300.0,0.0,3779742.1863928023,12083177600.0,691.6777415351173,3196.8258691028827,
USA,United States,Com,S,COM1-S1L-MS,120.5,91458900.0,64571000.0,26895700.0,0.0,64497.370778581666,182925600.0,535.247890278686,2836.1714251574745,
USA,United States,Com,S,COM1-S1L-PC,75018.7,74280013600.0,52441470900.0,21838267100.0,0.0,50062086.298533246,148559751600.0,667.3280968416308,2967.510197519527,
USA,United States,Com,S,COM1-S2L-LC,21524.2,21419550100.0,15122194100.0,6297317000.0,0.0,15031448.432252163,42839061200.0,698.3510853946796,2849.9622902662227,
USA,United States,Com,S,COM1-S2L-LS,45.8,38859600.0,27437800.0,11429600.0,0.0,26856.55557400228,77727000.0,586.3876762882594,2894.153711775363,
USA,United States,Com,S,COM1-S2L-MC,807.2,1139258900.0,804321700.0,334971000.0,0.0,724658.4450141125,2278551600.0,897.7433659738757,3144.311110533771,
USA,United States,Com,S,COM1-S2L-PC,58346.2,57488099500.0,40586565500.0,16901462500.0,0.0,38968374.25425079,114976127500.0,667.8819572525853,2950.4984413728284,
USA,United States,Com,S,COM1-S3-LC,21266.2,20956738400.0,14795405300.0,6161308400.0,0.0,14654806.166705262,41913452100.0,689.1125902467419,2860.04820693054,
USA,United States,Com,S,COM1-S3-LS,201.9,144535300.0,102043500.0,42503500.0,0.0,102229.11775136157,289082300.0,506.3354024336878,2827.7882697089967,
USA,United States,Com,S,COM1-S3-MC,2321.0,2760631900.0,1948983400.0,811593900.0,0.0,1773494.2917260127,5521209200.0,764.1078378828146,3113.1812635419365,
USA,United States,Com,S,COM1-S3-PC,46830.9,43323498400.0,30586323300.0,12737154300.0,0.0,30359157.309805587,86646976000.0,648.2719168285381,2854.0639358265134,
USA,United States,Com,S,COM1-S4H-LC,58.2,59506200.0,42003000.0,17491500.0,0.0,43213.04245306057,119000700.0,742.4921383687382,2753.8144329750094,
USA,United States,Com,S,COM1-S4H-PC,224.3,195150800.0,137774000.0,57376800.0,0.0,143862.7279721909,390301600.0,641.3853231038382,2713.0140342914005,
USA,United States,Com,S,COM1-S4L-LC,7572.9,7427455100.0,5243651400.0,2183619100.0,0.0,5261639.612645343,14854725600.0,694.7985068659751,2823.2122862043825,
USA,United States,Com,S,COM1-S4L-LS,120.5,91458900.0,64571000.0,26895700.0,0.0,64497.370778581666,182925600.0,535.247890278686,2836.1714251574745,
USA,United States,Com,S,COM1-S4L-MC,879.7,1203481500.0,849659200.0,353837900.0,0.0,773544.8177830495,2406978600.0,879.3279729260538,3111.62138852964,
USA,United States,Com,S,COM1-S4L-PC,16637.7,15248028900.0,10765069900.0,4482842000.0,0.0,10840754.46082763,30495940800.0,651.5777097091323,2813.0828818413997,
USA,United States,Com,S,COM1-S5L-LC,29089.4,28334300800.0,20003847500.0,8330207600.0,0.0,19997539.11620598,56668355900.0,687.4510686437663,2833.7664734995337,
USA,United States,Com,S,COM1-S5L-LS,201.9,144535300.0,102043500.0,42503500.0,0.0,102229.11775136157,289082300.0,506.3354024336878,2827.7882697089967,
USA,United States,Com,S,COM1-S5L-PC,70422.4,67848359800.0,47901077900.0,19947428800.0,0.0,46265985.699423514,135696866500.0,656.9782583300699,2932.972559616099,
USA,United States,Com,S,COM2-S1L-HC,281.4,668639400.0,451986600.0,216641100.0,0.0,424043.1488621088,1337267100.0,1506.9052909101238,3153.610908673955,
USA,United States,Com,S,COM2-S1L-LC,22162.4,25222770300.0,17050559500.0,8172169200.0,0.0,17882944.785834316,50445499000.0,806.9047028225425,2820.872043398556,
USA,United States,Com,S,COM2-S1L-LS,74.0,60587800.0,40957800.0,19632600.0,0.0,43959.05669784537,121178200.0,594.0413067276402,2756.615111942097,
USA,United States,Com,S,COM2-S1L-MC,1462.4,2494532300.0,1686301500.0,808217800.0,0.0,1615308.6643285293,4989051600.0,1104.5600822815434,3088.605732251123,
USA,United States,Com,S,COM2-S1L-MS,22.5,23497500.0,15884700.0,7610200.0,0.0,17099.062494108854,46992400.0,759.9583330715046,2748.244239483323,
USA,United States,Com,S,COM2-S1L-PC,48636.9,56656978300.0,38300129400.0,18357047800.0,0.0,38777558.401121534,113314155500.0,797.2868007854435,2922.158077304906,
USA,United States,Com,S,COM2-S2L-LC,14948.7,17771481000.0,12013444300.0,5757966500.0,0.0,12642977.759703755,35542891800.0,845.7576752295354,2811.2753558171903,
USA,United States,Com,S,COM2-S2L-LS,74.0,60587800.0,40957800.0,19632600.0,0.0,43959.05669784537,121178200.0,594.0413067276402,2756.615111942097,
USA,United States,Com,S,COM2-S2L-MC,524.6,1052125100.0,711226100.0,340896400.0,0.0,696253.3193453941,2104247600.0,1327.2080048520666,3022.244263019642,
USA,United States,Com,S,COM2-S2L-PC,40112.5,47054741500.0,31808882300.0,15245600500.0,0.0,32361017.64581958,94109224300.0,806.7564386617532,2908.1046007265195,
USA,United States,Com,S,COM2-S3-LC,14540.5,18236101000.0,12327552900.0,5908467500.0,0.0,12989509.230513504,36472121400.0,893.3330511683577,2807.813655832644,
USA,United States,Com,S,COM2-S3-LS,74.0,60587800.0,40957800.0,19632600.0,0.0,43959.05669784537,121178200.0,594.0413067276402,2756.615111942097,
USA,United States,Com,S,COM2-S3-MC,2436.6,3808407200.0,2574417300.0,1233901500.0,0.0,2513680.829199607,7616726000.0,1031.6345847490795,3030.1086404932635,
USA,United States,Com,S,COM2-S3-MS,22.5,23497500.0,15884700.0,7610200.0,0.0,17099.062494108854,46992400.0,759.9583330715046,2748.244239483323,
USA,United States,Com,S,COM2-S3-PC,38152.3,43952567100.0,29712008300.0,14240648500.0,0.0,31050556.853890385,87905223900.0,813.8580597733396,2831.0353438632833,
USA,United States,Com,S,COM2-S4H-LC,55.9,54498600.0,36844600.0,17655300.0,0.0,41631.9431043908,108998500.0,744.7574795060966,2618.1458724299673,
USA,United States,Com,S,COM2-S4H-PC,225.5,180191700.0,121810000.0,58389500.0,0.0,137174.63993470385,360391200.0,608.3132591339418,2627.243637537878,
USA,United States,Com,S,COM2-S4L-HC,281.4,668639400.0,451986600.0,216641100.0,0.0,424043.1488621088,1337267100.0,1506.9052909101238,3153.610908673955,
USA,United States,Com,S,COM2-S4L-LC,5224.3,7376075200.0,4986183800.0,2389849800.0,0.0,5210815.68645149,14752108800.0,997.4189243442164,2831.0555751101665,
USA,United States,Com,S,COM2-S4L-LS,125.1,97147700.0,65674700.0,31482100.0,0.0,71466.94314619298,194304500.0,571.2785223516626,2718.8024483225786,
USA,United States,Com,S,COM2-S4L-MC,1572.2,2623296000.0,1773343000.0,849925700.0,0.0,1715402.4916223276,5246564700.0,1091.0841442706574,3058.503602287592,
USA,United States,Com,S,COM2-S4L-PC,11913.8,14119097200.0,9544441400.0,4574653200.0,0.0,10144154.001074223,28238191800.0,851.4625057558649,2783.691158179351,
USA,United States,Com,S,COM2-S5L-LC,19830.6,23620799800.0,15967580200.0,7653113000.0,0.0,16900681.985636212,47241493000.0,852.2526794769807,2795.2418156941985,
USA,United States,Com,S,COM2-S5L-LS,247.1,178058400.0,120376100.0,57696600.0,0.0,131227.15721845717,356131100.0,531.0690296173905,2713.852129000551,
USA,United States,Com,S,COM2-S5L-PC,49156.7,56358256500.0,38098182200.0,18260017100.0,0.0,39013901.506524704,112716455800.0,793.6639665910183,2889.1357041322626,
USA,United States,Com,S,COM3-S1L-LC,6682.5,4489309500.0,3762107700.0,727311000.0,0.0,2650133.166416062,8978728200.0,396.57810197023,3388.0290672873944,
USA,United States,Com,S,COM3-S1L-LS,160.6,78971100.0,66184300.0,12797200.0,0.0,47392.34035018242,157952600.0,295.0955189924186,3332.8719120618825,
USA,United States,Com,S,COM3-S1L-MC,2989.1,2430655500.0,2036838700.0,393803800.0,0.0,1268803.9558769003,4861298000.0,424.4769180947109,3831.401988844086,
USA,United States,Com,S,COM3-S1L-PC,27093.1,18134086100.0,15196561900.0,2937682800.0,0.0,10301917.432371113,36268330800.0,380.24136892312487,3520.5417863315565,
USA,United States,Com,S,COM3-S2L-LC,7511.2,5262539100.0,4410016000.0,852510100.0,0.0,3033974.0031853244,10525065200.0,403.9266699309464,3469.0690127700136,
USA,United States,Com,S,COM3-S2L-LS,160.6,78971100.0,66184300.0,12797200.0,0.0,47392.34035018242,157952600.0,295.0955189924186,3332.8719120618825,
USA,United States,Com,S,COM3-S2L-MC,1689.3,1449186700.0,1214426200.0,234765700.0,0.0,760032.9643178558,2898378600.0,449.91000078011945,3813.490645897643,
USA,United States,Com,S,COM3-S2L-PC,21987.0,14731302300.0,12344702500.0,2386363200.0,0.0,8463606.300666755,29462368000.0,384.936839981205,3481.0655119530998,
USA,United States,Com,S,COM3-S3-LC,25057.6,16166491900.0,13547414400.0,2618885100.0,0.0,9515567.930495879,32332791400.0,379.7477783385432,3397.8835142754388,
USA,United States,Com,S,COM3-S3-LS,160.6,78971100.0,66184300.0,12797200.0,0.0,47392.34035018242,157952600.0,295.0955189924186,3332.8719120618825,
USA,United States,Com,S,COM3-S3-MC,2106.7,1684881900.0,1411930000.0,272958400.0,0.0,909372.6100113519,3369770300.0,431.6573835910913,3705.5990722636066,
USA,United States,Com,S,COM3-S3-PC,66865.2,42622737300.0,35717913400.0,6904904500.0,0.0,24684598.72254891,85245555200.0,369.1695937879332,3453.3903572080276,
USA,United States,Com,S,COM3-S4H-LC,26.8,18298800.0,15338700.0,2960100.0,0.0,10872.242153234003,36597600.0,405.6806773594777,3366.150190934982,
USA,United States,Com,S,COM3-S4H-PC,185.6,105749800.0,88618400.0,17122300.0,0.0,65886.3129552089,211490500.0,354.99091031901344,3209.930720266231,
USA,United States,Com,S,COM3-S4L-LC,6260.9,4164481100.0,3489894200.0,674593400.0,0.0,2435677.468530786,8328968700.0,389.0299267726343,3419.5696300561826,
USA,United States,Com,S,COM3-S4L-LS,82.5,42750500.0,35825400.0,6922500.0,0.0,24904.104939934714,85498400.0,301.86793866587533,3433.1047113000213,
USA,United States,Com,S,COM3-S4L-MC,3146.4,2519488400.0,2111291000.0,408203900.0,0.0,1325215.8987384983,5038983300.0,421.1848139901152,3802.386693969426,
USA,United States,Com,S,COM3-S4L-PC,16461.2,10221127800.0,8565346400.0,1655863300.0,0.0,6069277.932106665,20442337500.0,368.7020346090604,3368.1663170934075,
USA,United States,Com,S,COM3-S5L-LC,13765.7,9289472400.0,7784649600.0,1504834500.0,0.0,5411308.831327518,18578956500.0,393.1008834514422,3433.3572669963755,
USA,United States,Com,S,COM3-S5L-LS,82.5,42750500.0,35825400.0,6922500.0,0.0,24904.104939934714,85498400.0,301.86793866587533,3433.1047113000213,
USA,United States,Com,S,COM3-S5L-PC,31280.4,20008830400.0,16767192000.0,3241347200.0,0.0,11646741.219338264,40017369600.0,372.3335129774,3435.9284581299967,
USA,United States,Com,S,COM4-S1L-LC,20678.7,32330047100.0,26122591300.0,6207402500.0,0.0,13687085.335228542,64660040900.0,661.8929301759076,4724.164372203816,
USA,United States,Com,S,COM4-S1L-LS,276.7,236193100.0,190849100.0,45353100.0,0.0,105007.43896807828,472395300.0,379.49923732590634,4498.684137450546,
USA,United States,Com,S,COM4-S1L-MC,5183.5,9506025100.0,7680881000.0,1825170100.0,0.0,3681198.160884348,19012076200.0,710.1761668533517,5164.643512543931,
USA,United States,Com,S,COM4-S1L-PC,59045.7,93953442700.0,75914346300.0,18039010600.0,0.0,38639459.7811313,187906799600.0,654.399215880772,4863.080401857999,
USA,United States,Com,S,COM4-S2L-LC,14276.0,23957713000.0,19357820300.0,4599944700.0,0.0,10164723.822651347,47915478000.0,712.0148376752135,4713.898659324501,
USA,United States,Com,S,COM4-S2L-LS,160.7,145180100.0,117284700.0,27868100.0,0.0,64120.446220791775,290332900.0,399.0071326744977,4527.93012388389,
USA,United States,Com,S,COM4-S2L-MC,3195.5,6201743600.0,5011052800.0,1190751900.0,0.0,2407144.5490487404,12403548300.0,753.2919884364702,5152.805761042334,
USA,United States,Com,S,COM4-S2L-PC,52842.8,81496786800.0,65849299100.0,15647451300.0,0.0,33774404.94173313,162993537200.0,639.148662480662,4825.948450644591,
USA,United States,Com,S,COM4-S3-LC,23297.8,33971390700.0,27448770700.0,6522616100.0,0.0,14558855.552657198,67942777500.0,624.9025896289435,4666.76637145421,
USA,United States,Com,S,COM4-S3-LS,160.7,145180100.0,117284700.0,27868100.0,0.0,64120.446220791775,290332900.0,399.0071326744977,4527.93012388389,
USA,United States,Com,S,COM4-S3-MC,1839.2,3663354500.0,2960014200.0,703374100.0,0.0,1475801.9017295062,7326742800.0,802.4151270821586,4964.584197522527,
USA,United States,Com,S,COM4-S3-PC,63558.2,87255296700.0,70502169400.0,16753001200.0,0.0,37237226.38024545,174510467300.0,585.8760377141808,4686.451818886779,
USA,United States,Com,S,COM4-S4H-LC,14.7,29749200.0,24029200.0,5713500.0,0.0,13566.95676950227,59491900.0,922.9222292178416,4385.058566246362,
USA,United States,Com,S,COM4-S4H-PC,113.9,139289800.0,112548800.0,26754000.0,0.0,63653.893235734606,278592600.0,558.8577105859052,4376.678092073104,
USA,United States,Com,S,COM4-S4L-LC,10227.1,14339542100.0,11586377400.0,2753159500.0,0.0,6193852.806172581,28679079000.0,605.6313917114902,4630.248715536058,
USA,United States,Com,S,COM4-S4L-LS,160.7,145180100.0,117284700.0,27868100.0,0.0,64120.446220791775,290332900.0,399.0071326744977,4527.93012388389,
USA,United States,Com,S,COM4-S4L-MC,5366.0,9712011400.0,7847323900.0,1864722600.0,0.0,3778494.9170651506,19424057900.0,704.154848502637,5140.68652369318,
USA,United States,Com,S,COM4-S4L-PC,24678.4,31659167800.0,25580607000.0,6078605000.0,0.0,13780326.57444429,63318379800.0,558.3962726288694,4594.838842021666,
USA,United States,Com,S,COM4-S5L-LC,30367.3,46121173800.0,37265846800.0,8855220400.0,0.0,19603750.942699835,92242241000.0,645.5546243064031,4705.336303731697,
USA,United States,Com,S,COM4-S5L-LS,276.7,236193100.0,190849100.0,45353100.0,0.0,105007.43896807828,472395300.0,379.49923732590634,4498.684137450546,
USA,United States,Com,S,COM4-S5L-PC,64361.7,95188133300.0,76911827200.0,18276060400.0,0.0,39777856.20271998,190376020900.0,618.0361333327115,4785.979916307863,
USA,United States,Com,S,COM5-S1L-LC,1540.2,1763775000.0,1520339600.0,243406800.0,0.0,521273.6188828674,3527521400.0,338.44540896173703,6767.120514480996,
USA,United States,Com,S,COM5-S1L-LS,5.7,6000800.0,5175300.0,829400.0,0.0,1765.4218538262085,12005500.0,309.723132250212,6800.357644820367,
USA,United States,Com,S,COM5-S1L-MC,198.7,267540000.0,230627800.0,36926500.0,0.0,68199.42435262425,535094300.0,343.2281044419942,7846.0237029758755,
USA,United States,Com,S,COM5-S1L-PC,4068.1,4744454000.0,4089755800.0,654748900.0,0.0,1326760.1194216474,9488958700.0,326.13753826642596,7151.9776341606985,
USA,United States,Com,S,COM5-S2L-LC,867.7,1009940100.0,870582700.0,139388600.0,0.0,298635.1393430591,2019911400.0,344.1686520030645,6763.810194752779,
USA,United States,Com,S,COM5-S2L-LS,2.0,2173600.0,1874600.0,299000.0,0.0,557.4739428906222,4347200.0,278.7369714453111,7798.032635317149,
USA,United States,Com,S,COM5-S2L-MC,110.5,149332300.0,128724700.0,20602400.0,0.0,39117.79903915814,298659400.0,354.0072311236031,7634.872291793119,
USA,United States,Com,S,COM5-S2L-PC,2522.3,3014564800.0,2598594700.0,416040300.0,0.0,844980.4395988925,6029199800.0,335.00394068861453,7135.31286341022,
USA,United States,Com,S,COM5-S3-LC,2151.0,2480504000.0,2138168500.0,342325100.0,0.0,730150.7627382703,4960997600.0,339.44712354173424,6794.483897263719,
USA,United States,Com,S,COM5-S3-LS,2.0,2173600.0,1874600.0,299000.0,0.0,557.4739428906222,4347200.0,278.7369714453111,7798.032635317149,
USA,United States,Com,S,COM5-S3-MC,100.7,117672100.0,101440300.0,16247400.0,0.0,33914.250728779625,235359800.0,336.78501220237956,6939.849619035626,
USA,United States,Com,S,COM5-S3-PC,7136.7,8132633600.0,7010337100.0,1122316000.0,0.0,2335192.7925471175,16265286700.0,327.2090451535188,6965.286443120012,
USA,United States,Com,S,COM5-S4H-LC,0.5,560300.0,483600.0,78000.0,0.0,185.837193911317,1121900.0,371.674387822634,6037.00462962963,
USA,United States,Com,S,COM5-S4H-PC,4.2,4574700.0,3944200.0,630500.0,0.0,1486.6779799030282,9149400.0,353.9709475959591,6154.25810006064,
USA,United States,Com,S,COM5-S4L-LC,315.1,378710800.0,326452100.0,52262600.0,0.0,110850.11708782,757425500.0,351.7934531508093,6832.879566558658,
USA,United States,Com,S,COM5-S4L-LS,2.0,2173600.0,1874600.0,299000.0,0.0,557.4739428906222,4347200.0,278.7369714453111,7798.032635317149,
USA,United States,Com,S,COM5-S4L-MC,211.1,280329400.0,241653100.0,38690600.0,0.0,72287.80639771775,560673100.0,342.4339478811831,7756.1227534731415,
USA,United States,Com,S,COM5-S4L-PC,1082.9,1243502000.0,1071900700.0,171600000.0,0.0,366464.55693407863,2487002700.0,338.4103397673641,6786.4753983490245,
USA,United States,Com,S,COM5-S5L-LC,1361.7,1592406400.0,1372662200.0,219741600.0,0.0,469507.24791357585,3184810200.0,344.7949239286009,6783.303589354261,
USA,United States,Com,S,COM5-S5L-LS,5.7,6000800.0,5175300.0,829400.0,0.0,1765.4218538262085,12005500.0,309.723132250212,6800.357644820367,
USA,United States,Com,S,COM5-S5L-PC,4249.9,4930175900.0,4249861200.0,680374500.0,0.0,1396631.812271062,9860411600.0,328.6269823457169,7060.1367614317705,
USA,United States,Com,S,COM6-S1L-HC,0.4,9947600.0,5703100.0,928200.0,0.0,1486.7135611289236,16578900.0,3716.783902822309,11151.374705569342,
USA,United States,Com,S,COM6-S1L-HS,59.7,1570129600.0,900208400.0,146549000.0,0.0,211190.9544710547,2616887000.0,3537.5369258133114,12391.094147730953,
USA,United States,Com,S,COM6-S1L-LC,853.8000000000001,20557910100.0,11786459100.0,1918727200.0,0.0,3060398.8153663394,34263096400.0,3584.4446186066284,11195.631179820137,
USA,United States,Com,S,COM6-S1L-LS,2.0,40703000.0,23333700.0,3798600.0,0.0,6039.113641757325,67835300.0,3019.5568208786626,11232.658304515788,
USA,United States,Com,S,COM6-S1L-MC,47.0,1184628900.0,679177200.0,110572800.0,0.0,162224.9867051112,1974378900.0,3451.5954618108763,12170.621432005293,
USA,United States,Com,S,COM6-S1L-MS,4.5,111059000.0,63672700.0,10364900.0,0.0,15516.14729955284,185096600.0,3448.0327332339643,11929.288658231177,
USA,United States,Com,S,COM6-S1L-PC,1963.0,44430448400.0,25473199700.0,4146823200.0,0.0,6330617.323815194,74050471300.0,3224.9706183470166,11697.195946662107,
USA,United States,Com,S,COM6-S2L-LC,482.0,12186504200.0,6986920200.0,1137379100.0,0.0,1825573.0236246143,20310803500.0,3787.4958996361293,11125.714083829733,
USA,United States,Com,S,COM6-S2L-LS,1.7000000000000002,33489300.0,19201000.0,3126500.0,0.0,5109.99889660439,55816800.0,3005.881703884935,10923.055196174393,
USA,United States,Com,S,COM6-S2L-MC,18.400000000000002,463299200.0,265632900.0,43241900.0,0.0,65503.251404234856,772174000.0,3559.959315447546,11788.330860627753,
USA,United States,Com,S,COM6-S2L-MS,0.9,18463900.0,10584600.0,1723800.0,0.0,2601.4760460177113,30772300.0,2890.5289400196793,11828.784680568417,
USA,United States,Com,S,COM6-S2L-PC,1398.8,34368861800.0,19704692800.0,3207696700.0,0.0,4956651.286403779,57281251300.0,3543.5024924247778,11556.441635731757,
USA,United States,Com,S,COM6-S3-LC,76.9,1863215900.0,1068236000.0,173902300.0,0.0,284686.4695022701,3105354200.0,3702.034713943694,10907.979593934435,
USA,United States,Com,S,COM6-S3-LS,1.5,29419000.0,16867500.0,2745600.0,0.0,4552.5690901426115,49032100.0,3035.046060095074,10770.20447776753,
USA,United States,Com,S,COM6-S3-MC,20.1,509385500.0,292056700.0,47542300.0,0.0,73030.090313031,848984500.0,3633.3378265189554,11625.132823483758,
USA,United States,Com,S,COM6-S3-MS,1.4000000000000001,29855800.0,17114500.0,2785900.0,0.0,4273.946407380788,49756200.0,3052.818862414848,11641.746352756025,
USA,United States,Com,S,COM6-S3-PC,306.40000000000003,7495731100.0,4297542600.0,699580700.0,0.0,1154819.4075134099,12492854400.0,3768.992844364914,10818.015629733805,
USA,United States,Com,S,COM6-S4H-LC,0.30000000000000004,6198400.0,3554200.0,579800.0,0.0,1114.8876292990603,10332400.0,3716.2920976635337,9267.66046053993,
USA,United States,Com,S,COM6-S4H-PC,2.7,38014600.0,21790600.0,3547700.0,0.0,6503.862043650168,63352900.0,2408.8377939445063,9740.812393438222,
USA,United States,Com,S,COM6-S4L-HC,0.7,17215900.0,9869600.0,1606800.0,0.0,2508.5636851204613,28692300.0,3583.662407314945,11437.740317372965,
USA,United States,Com,S,COM6-S4L-HS,111.3,2597775700.0,1489369700.0,242465600.0,0.0,348047.6466130492,4329611000.0,3127.112727880047,12439.707730055577,
USA,United States,Com,S,COM6-S4L-LC,31.1,758631900.0,434951400.0,70811000.0,0.0,108801.28248954595,1264394300.0,3498.4335205641783,11621.134154567415,
USA,United States,Com,S,COM6-S4L-LS,3.1,61050600.0,34999900.0,5695300.0,0.0,8733.552822225533,101745800.0,2817.2751039437203,11649.98965152793,
USA,United States,Com,S,COM6-S4L-MC,54.300000000000004,1396246800.0,800507500.0,130314600.0,0.0,193535.469405009,2327068900.0,3564.1891234808286,12023.991814803596,
USA,United States,Com,S,COM6-S4L-MS,3.5,93031900.0,53335100.0,8681400.0,0.0,12636.048570773304,155048400.0,3610.2995916495156,12270.323205200477,
USA,United States,Com,S,COM6-S4L-PC,236.3,5834133500.0,3344870100.0,544490700.0,0.0,893274.845982185,9723494300.0,3780.2574946347227,10885.221210173784,
USA,United States,Com,S,COM6-S5L-LC,605.1,15649661300.0,8972429700.0,1460617600.0,0.0,2340411.28101378,26082708600.0,3867.8090910821015,11144.49789726784,
USA,United States,Com,S,COM6-S5L-LS,2.7,48770800.0,27959100.0,4553900.0,0.0,7526.311557683724,81283800.0,2787.5227991421198,10799.951526988829,
USA,United States,Com,S,COM6-S5L-PC,1690.8,40159148900.0,23024378000.0,3748157400.0,0.0,5766574.332174516,66931684300.0,3410.559694922236,11606.836302543723,
USA,United States,Com,S,COM7-S1L-HC,983.1,2336926800.0,1333469800.0,224304600.0,0.0,429455.0693937348,3894701200.0,436.8376252606396,9068.937538677052,
USA,United States,Com,S,COM7-S1L-LC,5774.7,12045363200.0,6872946600.0,1156173200.0,0.0,2439833.669888478,20074483000.0,422.5039690180404,8227.808005009449,
USA,United States,Com,S,COM7-S1L-LS,93.7,156098800.0,89060400.0,14985100.0,0.0,33450.420346351406,260144300.0,356.9948809642626,7777.0113889876775,
USA,United States,Com,S,COM7-S1L-MC,4085.0,8678676500.0,4951841700.0,833046500.0,0.0,1626959.3878439993,14463564700.0,398.2764719324356,8889.935918539864,
USA,United States,Com,S,COM7-S1L-MS,33.5,63307400.0,36116600.0,6074900.0,0.0,13380.078639784944,105498900.0,399.4053325308939,7884.774285728388,
USA,United States,Com,S,COM7-S1L-PC,15393.5,30724964400.0,17531003100.0,2949095500.0,0.0,6133291.761211586,51205063000.0,398.4338689194521,8348.708164159603,
USA,United States,Com,S,COM7-S2L-LC,1963.9,4252248000.0,2426297900.0,408164900.0,0.0,889692.3077932815,7086710800.0,453.0232230731104,7965.350197954713,
USA,United States,Com,S,COM7-S2L-LS,2.2,4964700.0,2831400.0,475800.0,0.0,1115.013407230817,8271900.0,506.82427601400764,7418.655189576253,
USA,United States,Com,S,COM7-S2L-MC,45.1,95288700.0,54369900.0,9148100.0,0.0,21371.53452452967,158806700.0,473.8699451115226,7430.75794663813,
USA,United States,Com,S,COM7-S2L-PC,8825.0,18483946000.0,10546690700.0,1774189300.0,0.0,3700537.197905369,30804826000.0,419.3243283745461,8324.420037565515,
USA,United States,Com,S,COM7-S3-LC,9085.5,18307153800.0,10445779500.0,1757247700.0,0.0,3805186.934476051,30510181000.0,418.8197605498928,8018.050499324825,
