ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
USA,United States,COM,CR-,CR/LFM/CDN+ERL/H:>8/COM:3A,C1H/PC/COM5,TOTAL,197.0,529650100.0,529650100.0,76.0,136259.0,1059300200.0,59796.0,0.0,692.0,3887.0,456558377.0,73091712.0
USA,United States,COM,CR-,CR/LFM/CDN+ERL/H:>8/COM:4,C1H/PC/COM10,TOTAL,666.0,378844556.0,189401798.0,153.0,316374.0,568246354.0,138838.0,0.0,475.0,1197.0,148128223.0,230716346.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3C,TOTAL,100.0,157751809.0,78873731.0,912.0,42870.0,236625539.0,11661.0,540.0,429.0,3680.0,135982057.0,21769749.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3D,TOTAL,98.0,291591018.0,145792039.0,1839.0,83932.0,437383058.0,22830.0,1030.0,856.0,3474.0,251351454.0,40239560.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3E,TOTAL,164.0,915100742.0,457546395.0,7295.0,292618.0,1372647137.0,79595.0,3917.0,1784.0,3127.0,788816831.0,126283899.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3B,TOTAL,53.0,23887056.0,11943043.0,277.0,14800.0,35830099.0,4026.0,165.0,279.0,1614.0,20590642.0,3296414.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3F,TOTAL,322.0,5675415518.0,2837696861.0,50401.0,2030055.0,8513112379.0,552194.0,28950.0,6305.0,2796.0,4892208126.0,783207322.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:3,C1H/PC/RES4,TOTAL,414.0,2304385071.0,1152181501.0,8699.0,918988.0,3456566572.0,249974.0,0.0,2220.0,2508.0,1990988759.0,313396385.0
USA,United States,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:4,C1H/PC/RES5,TOTAL,78.0,978360917.0,489174607.0,6453.0,296774.0,1467535525.0,80725.0,0.0,3805.0,3297.0,794429043.0,183931846.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:1,C2L/HC/COM1,TOTAL,3453.0,6610348239.0,6610348239.0,882.0,3534242.0,13220696477.0,1697245.0,0.0,1024.0,1870.0,4666905659.0,1943442382.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:2,C2L/HC/COM2,TOTAL,3116.0,8014125031.0,8014125031.0,897.0,4291466.0,16028250062.0,2060883.0,0.0,1377.0,1867.0,5417548518.0,2596576519.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3,C2L/HC/COM4,TOTAL,9783.0,19248409570.0,19248409570.0,1746.0,6762953.0,38496819139.0,3247764.0,0.0,691.0,2846.0,15552715487.0,3695694671.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3A,C2L/HC/COM5,TOTAL,929.0,2163689876.0,2163689876.0,125.0,510494.0,4327379753.0,245155.0,0.0,550.0,4238.0,1865100644.0,298589195.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3B,C2L/HC/COM3,TOTAL,3326.0,4106984509.0,4106984509.0,472.0,1802819.0,8213969018.0,865769.0,0.0,542.0,2278.0,3441653020.0,665331492.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:4,C2L/HC/COM10,TOTAL,1019.0,1626928449.0,813336437.0,273.0,1271160.0,2440264886.0,610447.0,0.0,1247.0,1280.0,636129027.0,990799472.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:5,C2L/HC/COM8,TOTAL,3330.0,8614637376.0,8614637376.0,689.0,2374549.0,17229274752.0,1140328.0,0.0,713.0,3628.0,7753173433.0,861463755.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:5A,C2L/HC/COM9,TOTAL,49.0,234281233.0,234281233.0,19.0,78227.0,468562465.0,37567.0,0.0,1596.0,2995.0,205698928.0,28582311.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:1,C2L/HC/IND1,TOTAL,533.0,2626148267.0,3939261428.0,1107.0,1151990.0,6565409696.0,537217.0,0.0,2161.0,2280.0,2213842976.0,412305290.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:2,C2L/HC/IND2,TOTAL,2632.0,7083937796.0,10625961568.0,3384.0,3772173.0,17709899364.0,1759107.0,0.0,1433.0,1878.0,5971759525.0,1112178271.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:3,C2L/HC/IND3,TOTAL,260.0,2054356634.0,3081561529.0,684.0,638646.0,5135918163.0,297825.0,0.0,2456.0,3217.0,1731822639.0,322534003.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:4,C2L/HC/IND4,TOTAL,152.0,862738086.0,1294117522.0,181.0,271184.0,2156855607.0,126464.0,0.0,1784.0,3181.0,727288193.0,135449884.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:5,C2L/HC/IND5,TOTAL,84.0,199922612.0,299885213.0,57.0,68791.0,499807825.0,32080.0,0.0,819.0,2906.0,168534762.0,31387852.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:6,C2L/HC/IND6,TOTAL,1850.0,2097934304.0,2097934304.0,1583.0,1106241.0,4195868609.0,515885.0,0.0,598.0,1896.0,1768558607.0,329375696.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:1,C2L/HC/RES1,TOTAL,819.0,309945373.0,154972562.0,1489.0,125906.0,464917935.0,41529.0,1238.0,154.0,2462.0,237418147.0,72527217.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3F,TOTAL,74.0,1116491986.0,558240297.0,6878.0,386268.0,1674732283.0,127406.0,3949.0,5220.0,2890.0,962416084.0,154075890.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3E,TOTAL,206.0,1177397795.0,588687362.0,7492.0,374479.0,1766085157.0,123518.0,3333.0,1818.0,3144.0,1014916886.0,162480891.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3D,TOTAL,766.0,1985793964.0,992879215.0,11774.0,590452.0,2978673179.0,194755.0,4779.0,771.0,3363.0,1711754373.0,274039561.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3C,TOTAL,2218.0,3701243840.0,1850599618.0,20565.0,1026478.0,5551843458.0,338575.0,8153.0,463.0,3606.0,3190472148.0,510771637.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3B,TOTAL,2574.0,1363552722.0,681755258.0,15200.0,802177.0,2045307980.0,264592.0,5817.0,312.0,1700.0,1175382432.0,188170271.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3A,TOTAL,4679.0,2302459330.0,1151209037.0,19473.0,1183469.0,3453668367.0,390358.0,7365.0,253.0,1946.0,1984719917.0,317739379.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:3,C2L/HC/RES4,TOTAL,568.0,2066793853.0,1033370885.0,9837.0,701263.0,3100164739.0,231304.0,0.0,1235.0,2947.0,1785709941.0,281083981.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:4,C2L/HC/RES5,TOTAL,506.0,6039248603.0,3019595586.0,20464.0,1883428.0,9058844189.0,621226.0,0.0,3722.0,3207.0,4903869750.0,1135378691.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:4,C2L/HC/RES6,TOTAL,178.0,963210406.0,481586864.0,4626.0,260032.0,1444797270.0,85769.0,0.0,1461.0,3704.0,785979672.0,177230715.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:1,C2M/HC/COM1,TOTAL,684.0,1265096387.0,1265096387.0,237.0,681334.0,2530192775.0,328321.0,0.0,996.0,1857.0,893158012.0,371938338.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:2,C2M/HC/COM2,TOTAL,487.0,1411855408.0,1411855408.0,208.0,766102.0,2823710816.0,369168.0,0.0,1573.0,1843.0,954414255.0,457441151.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:3,C2M/HC/COM4,TOTAL,1618.0,3955247177.0,3955247177.0,510.0,1387259.0,7910494354.0,668491.0,0.0,857.0,2851.0,3195839822.0,759407466.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:3A,C2M/HC/COM5,TOTAL,131.0,393633622.0,393633622.0,34.0,93406.0,787267243.0,45011.0,0.0,713.0,4214.0,339312177.0,54321438.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:3B,C2M/HC/COM3,TOTAL,473.0,626579227.0,626579227.0,110.0,275332.0,1253158455.0,132677.0,0.0,582.0,2276.0,525073393.0,101505835.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:4,C2M/HC/COM10,TOTAL,370.0,254213355.0,127078770.0,71.0,202138.0,381292126.0,97406.0,0.0,546.0,1258.0,99397423.0,154815940.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERH/H:4-7/IND:3,C2M/HC/IND3,TOTAL,18.0,155121435.0,232683998.0,62.0,47437.0,387805433.0,22210.0,0.0,2635.0,3270.0,130767368.0,24354066.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:2,C2M/HC/RES3F,TOTAL,249.0,3587229148.0,1793594300.0,27342.0,1270970.0,5380823448.0,420596.0,16598.0,5104.0,2822.0,3092191482.0,495037611.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:2,C2M/HC/RES3E,TOTAL,429.0,2613548147.0,1306756385.0,19440.0,844552.0,3920304531.0,279485.0,9129.0,1969.0,3095.0,2252878468.0,360669635.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:2,C2M/HC/RES3D,TOTAL,602.0,1760795811.0,880386501.0,12133.0,531870.0,2641182312.0,176010.0,5439.0,884.0,3311.0,1517805972.0,242989816.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:2,C2M/HC/RES3B,TOTAL,480.0,236244825.0,118118464.0,2607.0,134866.0,354363289.0,44631.0,1196.0,281.0,1752.0,203643037.0,32601785.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:2,C2M/HC/RES3C,TOTAL,806.0,1319218947.0,659602092.0,7748.0,370895.0,1978821039.0,122740.0,3548.0,460.0,3557.0,1137166716.0,182052211.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:3,C2M/HC/RES4,TOTAL,102.0,713395772.0,356689005.0,4193.0,245735.0,1070084777.0,81320.0,0.0,2409.0,2903.0,616373959.0,97021830.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:4,C2M/HC/RES5,TOTAL,32.0,283284240.0,141640771.0,1050.0,88889.0,424925011.0,29416.0,0.0,2778.0,3187.0,230026798.0,53257435.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:4-7/RES:4,C2M/HC/RES6,TOTAL,108.0,846857775.0,423417173.0,4798.0,226291.0,1270274948.0,74886.0,0.0,2095.0,3742.0,691035929.0,155821831.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:>8/COM:3,C2H/HC/COM4,TOTAL,212.0,967650742.0,967650742.0,208.0,332392.0,1935301484.0,160584.0,0.0,1568.0,2911.0,781861835.0,185788943.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERH/H:>8/COM:3A,C2H/HC/COM5,TOTAL,49.0,166699266.0,166699266.0,20.0,39524.0,333398532.0,19095.0,0.0,807.0,4218.0,143694765.0,23004498.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:2,C2H/HC/RES3F,TOTAL,30.0,632007509.0,316002511.0,4173.0,218959.0,948010019.0,72638.0,3220.0,7299.0,2886.0,544790467.0,87217034.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:2,C2H/HC/RES3D,TOTAL,11.0,29862091.0,14930748.0,278.0,9052.0,44792839.0,3003.0,130.0,823.0,3299.0,25741122.0,4120968.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:2,C2H/HC/RES3C,TOTAL,18.0,85487698.0,42743744.0,130.0,25668.0,128231442.0,8515.0,93.0,1426.0,3331.0,73690393.0,11797303.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:2,C2H/HC/RES3E,TOTAL,12.0,74915952.0,37457510.0,526.0,23512.0,112373462.0,7800.0,346.0,1959.0,3186.0,64577549.0,10338401.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:2,C2H/HC/RES3B,TOTAL,2.0,696591.0,348197.0,9.0,453.0,1044788.0,150.0,7.0,226.0,1538.0,600462.0,96130.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERH/H:>8/RES:3,C2H/HC/RES4,TOTAL,39.0,372966475.0,186481920.0,1973.0,127641.0,559448395.0,42344.0,0.0,3273.0,2922.0,322243045.0,50723443.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:1,C2L/VC/COM1,TOTAL,203.0,476579569.0,476579569.0,53.0,251127.0,953159137.0,120598.0,0.0,1237.0,1898.0,336465159.0,140114394.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:1,C2L/SC/COM1,TOTAL,3.0,3400963.0,3400963.0,0.0,1778.0,6801927.0,854.0,0.0,593.0,1913.0,2401080.0,999883.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:2,C2L/VC/COM2,TOTAL,194.0,498514602.0,498514602.0,57.0,263044.0,997029205.0,126321.0,0.0,1356.0,1895.0,336995872.0,161518732.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:2,C2L/SC/COM2,TOTAL,1.0,1207541.0,1207541.0,0.0,659.0,2415083.0,316.0,0.0,659.0,1832.0,816298.0,391243.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3,C2L/VC/COM4,TOTAL,614.0,1241712544.0,1241712544.0,107.0,430415.0,2483425088.0,206698.0,0.0,701.0,2885.0,1003303773.0,238408811.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3,C2L/SC/COM4,TOTAL,26.0,41810046.0,41810046.0,4.0,16049.0,83620091.0,7707.0,0.0,617.0,2605.0,33782518.0,8027529.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3A,C2L/VC/COM5,TOTAL,62.0,122752844.0,122752844.0,8.0,28769.0,245505689.0,13816.0,0.0,464.0,4267.0,105812950.0,16939892.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3A,C2L/SC/COM5,TOTAL,3.0,4073456.0,4073456.0,0.0,1145.0,8146912.0,550.0,0.0,382.0,3558.0,3511319.0,562137.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3B,C2L/SC/COM3,TOTAL,3.0,2383327.0,2383327.0,0.0,1121.0,4766653.0,538.0,0.0,374.0,2126.0,1997228.0,386099.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:3B,C2L/VC/COM3,TOTAL,212.0,320335851.0,320335851.0,34.0,139371.0,640671702.0,66930.0,0.0,657.0,2298.0,268441443.0,51894408.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:4,C2L/SC/COM10,TOTAL,2.0,1403345.0,700895.0,0.0,1082.0,2104240.0,520.0,0.0,541.0,1297.0,548708.0,854637.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:4,C2L/VC/COM10,TOTAL,60.0,123268136.0,61626797.0,33.0,95487.0,184894932.0,45856.0,0.0,1591.0,1291.0,48197841.0,75070298.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:5,C2L/VC/COM8,TOTAL,227.0,655685457.0,655685457.0,46.0,179014.0,1311370914.0,85968.0,0.0,789.0,3663.0,590116895.0,65568547.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:1-3/COM:5,C2L/SC/COM8,TOTAL,14.0,52180230.0,52180230.0,3.0,14853.0,104360460.0,7133.0,0.0,1061.0,3513.0,46962205.0,5218023.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:1,C2L/VC/IND1,TOTAL,20.0,161106298.0,241662032.0,116.0,71906.0,402768330.0,33532.0,0.0,3595.0,2241.0,135812606.0,25293690.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:1,C2L/SC/IND1,TOTAL,4.0,22615209.0,33922478.0,14.0,9683.0,56537687.0,4516.0,0.0,2421.0,2336.0,19064621.0,3550588.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:2,C2L/SC/IND2,TOTAL,37.0,103818201.0,155728490.0,78.0,55049.0,259546691.0,25672.0,0.0,1488.0,1886.0,87518742.0,16299458.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:2,C2L/VC/IND2,TOTAL,184.0,592139501.0,888212060.0,262.0,306087.0,1480351561.0,142740.0,0.0,1664.0,1935.0,499173599.0,92965905.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:3,C2L/VC/IND3,TOTAL,12.0,99983888.0,149976877.0,24.0,29812.0,249960765.0,13902.0,0.0,2484.0,3354.0,84286418.0,15697471.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:6,C2L/SC/IND6,TOTAL,37.0,36611048.0,36611048.0,43.0,19236.0,73222097.0,8971.0,0.0,520.0,1903.0,30863113.0,5747935.0
USA,United States,IND,CR+,CR/LWAL/CDH+ERS/H:1-3/IND:6,C2L/VC/IND6,TOTAL,121.0,160346448.0,160346448.0,98.0,84663.0,320692896.0,39482.0,0.0,700.0,1894.0,135172055.0,25174393.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:1,C2L/VC/RES1,TOTAL,14.0,3511929.0,1755912.0,35.0,1642.0,5267841.0,541.0,19.0,117.0,2139.0,2690137.0,821791.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3A,TOTAL,240.0,112466897.0,56232382.0,918.0,57292.0,168699280.0,18898.0,398.0,239.0,1963.0,96946464.0,15520431.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3D,TOTAL,46.0,155696988.0,77847627.0,854.0,45201.0,233544615.0,14909.0,399.0,983.0,3445.0,134210803.0,21486184.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/SC/RES3C,TOTAL,2.0,2103486.0,1051731.0,15.0,655.0,3155217.0,216.0,8.0,328.0,3211.0,1813205.0,290281.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3F,TOTAL,5.0,66472601.0,33236204.0,551.0,23360.0,99708806.0,7705.0,352.0,4672.0,2846.0,57299383.0,9173219.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/SC/RES3B,TOTAL,1.0,354480.0,177240.0,3.0,195.0,531720.0,64.0,1.0,195.0,1818.0,305562.0,48918.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/SC/RES3A,TOTAL,2.0,732991.0,366496.0,12.0,386.0,1099487.0,127.0,4.0,193.0,1899.0,631838.0,101153.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3E,TOTAL,21.0,101894203.0,50945370.0,638.0,31762.0,152839573.0,10476.0,306.0,1512.0,3208.0,87832802.0,14061400.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3B,TOTAL,110.0,56101157.0,28049098.0,626.0,32003.0,84150255.0,10556.0,237.0,291.0,1753.0,48359197.0,7741960.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/SC/RES3E,TOTAL,2.0,9655994.0,4827971.0,48.0,3168.0,14483965.0,1045.0,29.0,1584.0,3048.0,8323467.0,1332527.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:2,C2L/VC/RES3C,TOTAL,93.0,174695520.0,87346865.0,920.0,47883.0,262042385.0,15794.0,370.0,515.0,3648.0,150587535.0,24107981.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:3,C2L/VC/RES4,TOTAL,34.0,140565443.0,70280337.0,729.0,50248.0,210845780.0,16574.0,0.0,1478.0,2797.0,121448546.0,19116901.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:4,C2L/SC/RES5,TOTAL,4.0,35680510.0,17840255.0,222.0,13583.0,53520765.0,4480.0,0.0,3396.0,2627.0,28972573.0,6707936.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:4,C2L/VC/RES5,TOTAL,23.0,293469435.0,146732326.0,1043.0,91575.0,440201761.0,30205.0,0.0,3982.0,3205.0,238297176.0,55172252.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:1-3/RES:4,C2L/VC/RES6,TOTAL,10.0,64847805.0,32423528.0,298.0,16728.0,97271333.0,5518.0,0.0,1673.0,3877.0,52915809.0,11931996.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:1,C2M/SC/COM1,TOTAL,72.0,114530627.0,114530627.0,21.0,61194.0,229061254.0,29488.0,0.0,850.0,1872.0,80858619.0,33672005.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:1,C2M/VC/COM1,TOTAL,89.0,127404014.0,127404014.0,21.0,67054.0,254808028.0,32312.0,0.0,753.0,1900.0,89947230.0,37456780.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:2,C2M/SC/COM2,TOTAL,54.0,94707038.0,94707038.0,17.0,49141.0,189414076.0,23680.0,0.0,910.0,1927.0,64021957.0,30685080.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:2,C2M/VC/COM2,TOTAL,45.0,155920978.0,155920978.0,19.0,81299.0,311841956.0,39176.0,0.0,1807.0,1918.0,105402582.0,50518397.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3,C2M/VC/COM4,TOTAL,190.0,626290895.0,626290895.0,67.0,213690.0,1252581791.0,102973.0,0.0,1125.0,2931.0,506043061.0,120247852.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3,C2M/SC/COM4,TOTAL,206.0,427335572.0,427335572.0,49.0,147716.0,854671143.0,71181.0,0.0,717.0,2893.0,345287155.0,82048431.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3A,C2M/SC/COM5,TOTAL,26.0,48704054.0,48704054.0,3.0,11330.0,97408108.0,5460.0,0.0,436.0,4299.0,41982894.0,6721159.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3A,C2M/VC/COM5,TOTAL,19.0,46447682.0,46447682.0,5.0,10903.0,92895363.0,5254.0,0.0,574.0,4260.0,40037902.0,6409780.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3B,C2M/VC/COM3,TOTAL,41.0,54194046.0,54194046.0,7.0,23319.0,108388092.0,11237.0,0.0,569.0,2324.0,45414610.0,8779435.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:3B,C2M/SC/COM3,TOTAL,64.0,95242619.0,95242619.0,14.0,41965.0,190485238.0,20222.0,0.0,656.0,2270.0,79813315.0,15429304.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:4,C2M/VC/COM10,TOTAL,14.0,25380849.0,12689584.0,6.0,20041.0,38070433.0,9657.0,0.0,1432.0,1266.0,9923912.0,15456937.0
USA,United States,COM,CR+,CR/LWAL/CDH+ERS/H:4-7/COM:4,C2M/SC/COM10,TOTAL,15.0,51588190.0,25792293.0,15.0,38261.0,77380483.0,18437.0,0.0,2551.0,1348.0,20170983.0,31417209.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/SC/RES3B,TOTAL,58.0,30329681.0,15164052.0,314.0,17544.0,45493733.0,5806.0,144.0,302.0,1729.0,26144184.0,4185496.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/VC/RES3F,TOTAL,35.0,528527663.0,264259391.0,4176.0,181210.0,792787054.0,59967.0,2548.0,5177.0,2917.0,455590843.0,72936816.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/SC/RES3D,TOTAL,76.0,250160987.0,125079281.0,1497.0,74620.0,375240269.0,24694.0,706.0,982.0,3352.0,215638769.0,34522216.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/SC/RES3E,TOTAL,47.0,326834890.0,163415643.0,2071.0,103460.0,490250533.0,34238.0,1067.0,2201.0,3159.0,281731673.0,45103214.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/SC/RES3F,TOTAL,34.0,454300355.0,227148522.0,3761.0,158262.0,681448878.0,52373.0,2121.0,4655.0,2871.0,391606906.0,62693447.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/VC/RES3B,TOTAL,84.0,39657923.0,19828072.0,474.0,22186.0,59485995.0,7342.0,218.0,264.0,1788.0,34185129.0,5472793.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/VC/RES3C,TOTAL,46.0,81527638.0,40763444.0,478.0,22064.0,122291082.0,7302.0,200.0,480.0,3695.0,70276823.0,11250814.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/VC/RES3D,TOTAL,51.0,158374125.0,79186317.0,1103.0,46616.0,237560442.0,15426.0,507.0,914.0,3397.0,136518493.0,21855629.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/VC/RES3E,TOTAL,43.0,249636198.0,124816786.0,1870.0,78692.0,374452985.0,26041.0,1070.0,1830.0,3172.0,215186400.0,34449794.0
USA,United States,RES,CR+,CR/LWAL/CDH+ERS/H:4-7/RES:2,C2M/SC/RES3C,TOTAL,94.0,166092260.0,83045489.0,951.0,46010.0,249137748.0,15226.0,435.0,489.0,3610.0,143171526.0,22920731.0
