ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
EGY,Egypt,EGY-ADM1-1590546715-B26,Port Said Governorate,Com,9036.0,195356432.0,183786586.0,239665114.0,13358.0,0.0,1830853.0,618808136.0,202.61764054891546,337.9889789076458
EGY,Egypt,EGY-ADM1-1590546715-B26,Port Said Governorate,Ind,5358.0,183721793.0,120087588.0,141764408.0,5358.0,0.0,1524628.0,445573791.0,284.5516983949235,292.2508251193078
EGY,Egypt,EGY-ADM1-1590546715-B26,Port Said Governorate,Res,172412.0,640888389.0,1234394953.0,1506063208.0,190240.0,781336.0,15319858.0,3381346544.0,88.85610050344523,220.71657217710504
EGY,Egypt,EGY-ADM1-1590546715-B27,Al Sharqia Governorate,Com,79859.0,1733096319.0,1631556272.0,2123633120.0,118248.0,0.0,16225258.0,5488285721.0,203.17381885573323,338.255682652319
EGY,Egypt,EGY-ADM1-1590546715-B27,Al Sharqia Governorate,Ind,47247.0,1622670191.0,1060639301.0,1252093613.0,47247.0,0.0,13465817.0,3935403104.0,285.0089317840286,292.25134308597836
EGY,Egypt,EGY-ADM1-1590546715-B27,Al Sharqia Governorate,Res,1522819.0,5660463407.0,10902440444.0,13301872633.0,1680293.0,6900909.0,135308283.0,29864776486.0,88.85381847744216,220.7165431697925
EGY,Egypt,EGY-ADM1-1590546715-B3,Aswan Governorate,Com,18771.0,406917913.0,383001371.0,498805050.0,27777.0,0.0,3810751.0,1288724351.0,203.0126791327047,338.1812012907692
EGY,Egypt,EGY-ADM1-1590546715-B3,Aswan Governorate,Ind,11101.0,381386614.0,249288879.0,294287620.0,11101.0,0.0,3164958.0,924963121.0,285.1056661562021,292.25130981201016
EGY,Egypt,EGY-ADM1-1590546715-B3,Aswan Governorate,Res,357917.0,1330415145.0,2562470748.0,3126424742.0,394928.0,1621962.0,31802374.0,7019310641.0,88.85404716736004,220.71656163153102
EGY,Egypt,EGY-ADM1-1590546715-B4,Red Sea Governorate,Com,4317.0,92635827.0,87050068.0,113963090.0,6368.0,0.0,870687.0,293648987.0,201.68797776233495,337.26125117292435
EGY,Egypt,EGY-ADM1-1590546715-B4,Red Sea Governorate,Ind,2562.0,88089398.0,57578599.0,67972021.0,2562.0,0.0,731014.0,213640020.0,285.3294301327088,292.25161214422707
EGY,Egypt,EGY-ADM1-1590546715-B4,Red Sea Governorate,Res,82672.0,307287840.0,591857449.0,722114689.0,91213.0,374630.0,7345435.0,1621259965.0,88.85033626862783,220.7166716470842
EGY,Egypt,EGY-ADM1-1590546715-B5,Matrouh Governorate,Com,7043.0,151401883.0,142300541.0,186146576.0,10396.0,0.0,1422242.0,479849006.0,201.93695868237967,337.38914052601456
EGY,Egypt,EGY-ADM1-1590546715-B5,Matrouh Governorate,Ind,4175.0,143125486.0,93552290.0,110439267.0,4175.0,0.0,1187745.0,347117049.0,284.48982035928145,292.2487983531819
EGY,Egypt,EGY-ADM1-1590546715-B5,Matrouh Governorate,Res,134316.0,499273719.0,961635394.0,1173274146.0,148205.0,608683.0,11934688.0,2634183259.0,88.85529646505256,220.7165582376347
EGY,Egypt,EGY-ADM1-1590546715-B6,New Valley Governorate,Com,16443.0,356616322.0,335659643.0,437136108.0,24351.0,0.0,3339550.0,1129412074.0,203.09858298364045,338.19289245557036
EGY,Egypt,EGY-ADM1-1590546715-B6,New Valley Governorate,Ind,9736.0,334270562.0,218492029.0,257931675.0,9736.0,0.0,2773962.0,810694276.0,284.9180361544782,292.2513992621384
EGY,Egypt,EGY-ADM1-1590546715-B6,New Valley Governorate,Res,313709.0,1166057251.0,2245906169.0,2740189945.0,346137.0,1421590.0,27873549.0,6152153356.0,88.85160770012973,220.7165422673661
EGY,Egypt,EGY-ADM1-1590546715-B7,Alexandria Governorate,Com,65077.0,1412088479.0,1329268297.0,1730511444.0,96359.0,0.0,13221335.0,4471868238.0,203.1644820750803,338.231217800623
EGY,Egypt,EGY-ADM1-1590546715-B7,Alexandria Governorate,Ind,38510.0,1322572581.0,864484034.0,1020530672.0,38510.0,0.0,10975438.0,3207587287.0,285.00228512074784,292.2514151143672
EGY,Egypt,EGY-ADM1-1590546715-B7,Alexandria Governorate,Res,1241186.0,4613613906.0,8886136553.0,10841816306.0,1369530.0,5624657.0,110284302.0,24341566766.0,88.85396870412654,220.71651472210434
EGY,Egypt,EGY-ADM1-1590546715-B8,Ismailia Governorate,Com,12985.0,281032676.0,264426505.0,344717887.0,19205.0,0.0,2633157.0,890177052.0,202.7845206006931,338.064555968368
EGY,Egypt,EGY-ADM1-1590546715-B8,Ismailia Governorate,Ind,7684.0,263846946.0,172460451.0,203591019.0,7684.0,0.0,2189553.0,639898429.0,284.949635606455,292.2507146435825
EGY,Egypt,EGY-ADM1-1590546715-B8,Ismailia Governorate,Res,247605.0,920394056.0,1772742023.0,2162890846.0,273213.0,1122093.0,22001184.0,4856026916.0,88.85597625249893,220.7166176147611
EGY,Egypt,EGY-ADM1-1590546715-B9,Suez Governorate,Com,8054.0,173214996.0,162814607.0,212861573.0,11892.0,0.0,1626817.0,548891189.0,201.98870126645144,337.40192596954665
EGY,Egypt,EGY-ADM1-1590546715-B9,Suez Governorate,Ind,4766.0,163605164.0,106938592.0,126241913.0,4766.0,0.0,1357684.0,396785670.0,284.86865295845575,292.25185683855744
EGY,Egypt,EGY-ADM1-1590546715-B9,Suez Governorate,Res,153541.0,570714280.0,1099234819.0,1341156747.0,169417.0,695786.0,13642407.0,3011105850.0,88.85188321034772,220.71661181197717
