ID_0,NAME_0,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
CMR,Cameroon,Res,5033708.0,17428954630.0,34344777635.0,47495440125.0,5442459.0,26512347.0,430304205.0,99269172369.0,85.48453843568201,230.69533417411063
CPV,Cape Verde,Com,6596.0,100307961.0,103524161.0,190900966.0,9030.0,0.0,1191303.0,394733092.0,180.60991510006065,331.34567108451836
CPV,Cape Verde,Ind,2410.0,67400696.0,50325295.0,79506795.0,2410.0,0.0,649222.0,197232783.0,269.3867219917012,303.7986744133748
CPV,Cape Verde,Res,127168.0,342345784.0,613461178.0,1163597591.0,133172.0,552554.0,10225187.0,2119404518.0,80.40691840714645,207.27293476393146
CAF,Central African Republic,Com,17741.0,133509270.0,139172058.0,226513612.0,24762.0,0.0,3283500.0,499194947.0,185.07975875091597,152.0313528247297
CAF,Central African Republic,Ind,4205.0,57187846.0,42854432.0,67752670.0,4205.0,0.0,1170945.0,167794962.0,278.46492271105825,143.29875613286706
CAF,Central African Republic,Res,936514.0,1440286649.0,2257929828.0,3816829797.0,978887.0,4820646.0,75015948.0,7515046256.0,80.10125636135712,100.17931461720646
TCD,Chad,Com,48972.0,591598261.0,608333826.0,1142823430.0,68172.0,0.0,9057774.0,2342755501.0,184.95822102425876,258.6458329607252
TCD,Chad,Ind,3347.0,75718147.0,57217018.0,86285956.0,3347.0,0.0,899751.0,219221145.0,268.8231251867344,243.64645885361617
TCD,Chad,Res,2724381.0,5707343802.0,9026421478.0,17568194438.0,2826948.0,16414558.0,200631435.0,32301959714.0,73.64294311258227,161.00148869492958
COM,Comoros,Com,2882.0,60321182.0,65119960.0,81344929.0,4086.0,0.0,543041.0,206786079.0,188.42505204718944,380.79275597975106
COM,Comoros,Ind,1111.0,33719319.0,25397683.0,40106456.0,1111.0,0.0,313741.0,99223443.0,282.3951395139514,316.25908950376265
COM,Comoros,Res,150929.0,432021510.0,733226271.0,1324964374.0,156990.0,855913.0,11758781.0,2490212132.0,77.90935472970735,211.7746841275469
COG,Congo,Com,34485.0,532940529.0,559703245.0,911665048.0,48610.0,0.0,6478247.0,2004308835.0,187.85695229810062,309.39061678259566
COG,Congo,Ind,15508.0,447606629.0,334358263.0,508068709.0,15508.0,0.0,4403837.0,1290033581.0,283.9719499613103,292.9339984654291
COG,Congo,Res,1218775.0,3661832827.0,6091939676.0,10282035200.0,1279682.0,5502623.0,98486792.0,20035807694.0,80.80801788681258,203.4364942458477
COD,Democratic Republic of the Congo,Com,335520.0,4011483418.0,4201711197.0,6782117354.0,473048.0,0.0,63053602.0,14995311903.0,187.92799833094898,237.8184818529479
COD,Democratic Republic of the Congo,Ind,127165.0,2784183863.0,2084064758.0,3249225209.0,127165.0,0.0,36247589.0,8117473847.0,285.0437541776432,223.94520769367585
COD,Democratic Republic of the Congo,Res,16610825.0,39497030544.0,62414511483.0,105474970519.0,17375195.0,89541351.0,1332264430.0,207386512543.0,80.204591283094,155.66467727656737
DJI,Djibouti,Com,5044.0,73577056.0,78520518.0,106623186.0,6471.0,0.0,848217.0,258720756.0,168.16356066613798,305.01717838713444
DJI,Djibouti,Ind,983.0,24358280.0,18280072.0,30087557.0,983.0,0.0,265991.0,72725921.0,270.5910478128179,273.4149689275201
DJI,Djibouti,Res,155848.0,317291046.0,502305383.0,823363545.0,159096.0,983496.0,10853855.0,1642959980.0,69.64385170165802,151.371100866927
EGY,Egypt,Com,1181551.0,25628629056.0,24124709512.0,31409975076.0,1749262.0,0.0,239977613.0,81163313706.0,203.10389733494364,338.21202191056045
EGY,Egypt,Ind,699123.0,24009754941.0,15693694284.0,18526537962.0,699123.0,0.0,199246245.0,58229987272.0,284.9945503151806,292.2513660019038
EGY,Egypt,Res,22532305.0,83754640354.0,161317264778.0,196820386310.0,24862237.0,102108968.0,2002081170.0,441892291384.0,88.85381100602002,220.71647144256394
GNQ,Equatorial Guinea,Com,12132.0,249229869.0,218826950.0,339900067.0,17083.0,0.0,2280041.0,807956860.0,187.93611935377513,354.3606715844145
GNQ,Equatorial Guinea,Ind,6298.0,235743238.0,153996381.0,202084732.0,6298.0,0.0,1792169.0,591824371.0,284.5616068593204,330.2279924493728
GNQ,Equatorial Guinea,Res,209308.0,814886423.0,1211219116.0,1935476810.0,221645.0,1395977.0,17225249.0,3961582359.0,82.29618074798861,229.98694294636903
ERI,Eritrea,Com,19108.0,261690639.0,271193575.0,477096216.0,26177.0,0.0,3468452.0,1009980417.0,181.51831693531506,291.1905417748321
ERI,Eritrea,Ind,4305.0,104203506.0,78825601.0,122810255.0,4305.0,0.0,1223103.0,305839373.0,284.11219512195123,250.0520176959749
ERI,Eritrea,Res,703324.0,1382797452.0,3019586099.0,5436095131.0,736180.0,3542843.0,55684629.0,9838478662.0,79.17350893755936,176.68212644462443
SWZ,Eswatini,Com,6744.0,174369837.0,149302200.0,251675503.0,9392.0,0.0,1247574.0,575347542.0,184.99021352313167,461.17307831038477
SWZ,Eswatini,Ind,2630.0,115401355.0,75533567.0,104433552.0,2630.0,0.0,748757.0,295368477.0,284.6984790874525,394.4784182318162
SWZ,Eswatini,Res,271886.0,1108531460.0,1828438455.0,3168913083.0,285899.0,1158278.0,22139681.0,6105883016.0,81.43001478560868,275.7891143960024
ETH,Ethiopia,Com,409896.0,7698755567.0,8496717139.0,8254141830.0,594967.0,0.0,79377495.0,24449614525.0,193.65276801920487,308.01695776617794
ETH,Ethiopia,Ind,145188.0,3254616310.0,2468019693.0,3922586766.0,145188.0,0.0,41371931.0,9645222751.0,284.9542042042042,233.13445898863168
ETH,Ethiopia,Res,25253241.0,53283113771.0,72838035537.0,137548903127.0,25581486.0,114551158.0,1788317700.0,263670052469.0,70.81537375737237,147.44027443725463
GAB,Gabon,Com,13580.0,294301294.0,260772103.0,380997317.0,19087.0,0.0,2545219.0,936070718.0,187.4240795287187,367.7761002098444
GAB,Gabon,Ind,2714.0,107257978.0,69999591.0,90623695.0,2714.0,0.0,761188.0,267881248.0,280.46720707442887,351.925211642853
GAB,Gabon,Res,513252.0,2273972174.0,3080340358.0,4686404515.0,540687.0,2160267.0,41750373.0,10040717047.0,81.34478384886957,240.49406808892462
GMB,Gambia,Com,15967.0,310664427.0,327353577.0,577552159.0,22553.0,0.0,3019447.0,1215570153.0,189.10546752677396,402.58039071392875
GMB,Gambia,Ind,4019.0,145065592.0,108362954.0,164384657.0,4019.0,0.0,1141676.0,417813222.0,284.06966907190844,365.9647938644589
GMB,Gambia,Res,274191.0,882508483.0,1812020474.0,3271548241.0,290998.0,2383891.0,22769179.0,5966077199.0,83.04130697214715,262.02425651798865
GHA,Ghana,Com,214260.0,5513004376.0,5877621877.0,9838541228.0,305976.0,0.0,41193205.0,21229167430.0,192.25802762998225,515.3560503485951
GHA,Ghana,Ind,101844.0,4765742746.0,3551972747.0,5204850190.0,101844.0,0.0,29024038.0,13522565677.0,284.9852519539688,465.90917766163346
GHA,Ghana,Res,7934530.0,32560590633.0,68649753268.0,115120256843.0,8422064.0,31038077.0,647353404.0,216330600719.0,81.58686198174308,334.17697255052974
GIN,Guinea,Com,60800.0,1301394435.0,1339456728.0,2509158848.0,85039.0,0.0,11333520.0,5150010007.0,186.40657894736842,454.40516335613296
GIN,Guinea,Ind,9652.0,428276853.0,320645920.0,495063061.0,9652.0,0.0,2755579.0,1243985838.0,285.49305843348526,451.4426325646987
GIN,Guinea,Res,2037926.0,7815711985.0,12119078101.0,23920453110.0,2109047.0,13072323.0,152826100.0,43855243204.0,74.99099574763756,286.961737582782
GNB,Guinea Bissau,Com,8879.0,167898235.0,172640416.0,318169195.0,12310.0,0.0,1631470.0,658707845.0,183.7447910800766,403.75112322016344
GNB,Guinea Bissau,Ind,2275.0,81375162.0,60977081.0,96595102.0,2275.0,0.0,636782.0,238947365.0,279.9041758241758,375.2420216023694
GNB,Guinea Bissau,Res,228757.0,769693762.0,1293224441.0,2516468546.0,239139.0,1965993.0,18246322.0,4579386767.0,79.76290124455208,250.97588253676548
CIV,Ivory Coast,Com,139278.0,1885544847.0,1954193311.0,3533977943.0,195514.0,0.0,26091339.0,7373716081.0,187.33280920174042,282.6116390960234
CIV,Ivory Coast,Ind,37210.0,946229144.0,708913671.0,1107024558.0,37210.0,0.0,10601938.0,2762167374.0,284.9217414673475,260.53419421996244
CIV,Ivory Coast,Res,4950629.0,11474355371.0,19693333390.0,37966581708.0,5184849.0,26349385.0,396413144.0,69134270472.0,80.07328846496071,174.399541282617
KEN,Kenya,Com,175445.0,2980018161.0,3148013872.0,5032255106.0,245981.0,0.0,32775683.0,11160287045.0,186.81457436803558,340.5050947374613
KEN,Kenya,Ind,24155.0,701281931.0,527984996.0,818810700.0,24155.0,0.0,6798414.0,2048077600.0,281.44955495756574,301.2581463853187
KEN,Kenya,Res,14171207.0,40195666726.0,71354006922.0,118142273924.0,14773415.0,53744611.0,1095241786.0,229691947579.0,77.28641505271922,209.7180280327617
LSO,Lesotho,Com,8461.0,91490696.0,93536004.0,178009216.0,11724.0,0.0,1552312.0,363035903.0,183.46672970098098,233.86787127845434
LSO,Lesotho,Ind,2430.0,45905841.0,34630479.0,54457241.0,2430.0,0.0,674337.0,134993565.0,277.50493827160494,200.18709487985979
LSO,Lesotho,Res,538282.0,812277308.0,2141666261.0,4009827432.0,573369.0,2141867.0,45534648.0,6963771010.0,84.59255185943428,152.93345432251942
LBR,Liberia,Com,40282.0,520397267.0,532018879.0,1008364450.0,55887.0,0.0,7407611.0,2060780573.0,183.8938235440147,278.197731090361
LBR,Liberia,Ind,8192.0,195363813.0,147023134.0,235286831.0,8192.0,0.0,2316476.0,577673765.0,282.77294921875,249.37610620615106
LBR,Liberia,Res,940690.0,1907791514.0,3072224290.0,6275936123.0,968879.0,5019249.0,71612361.0,11255951962.0,76.12748195473536,157.1788976766176
LBY,Libya,Com,44674.0,2098078200.0,2096291538.0,2300457355.0,69955.0,0.0,9847760.0,6494827106.0,220.43604781304563,659.5232932159191
LBY,Libya,Ind,22788.0,1561371748.0,1015219233.0,1049489164.0,22788.0,0.0,6483955.0,3626080114.0,284.5337458311392,559.238938888379
LBY,Libya,Res,1103255.0,8825108004.0,16804695372.0,18605419029.0,1247760.0,6846200.0,102793417.0,44235222394.0,93.17285396395212,430.3312768949008
MDG,Madagascar,Com,231233.0,4208306164.0,4546762271.0,5834547855.0,331055.0,0.0,44216840.0,14589616257.0,191.2220141588787,329.9561039866259
MDG,Madagascar,Ind,80016.0,2149332098.0,1617237457.0,2525033240.0,80016.0,0.0,22798310.0,6291602799.0,284.9218906218756,275.967946703067
MDG,Madagascar,Res,5998220.0,14864167110.0,25911913371.0,46640507647.0,6256231.0,27608594.0,470907331.0,87416588135.0,78.50784582759552,185.63437513144174
MWI,Malawi,Com,45906.0,605166845.0,611549821.0,1187261596.0,63779.0,0.0,8466282.0,2403978266.0,184.42648019866684,283.9473414658288
MWI,Malawi,Ind,12863.0,324164426.0,243363466.0,393118130.0,12863.0,0.0,3663961.0,960646011.0,284.844981730545,262.18783742512545
MWI,Malawi,Res,4050770.0,9360218039.0,16526656666.0,33590033110.0,4249725.0,19074242.0,325553083.0,59476907809.0,80.36819740444409,182.69496102114934
MLI,Mali,Com,71615.0,529715835.0,534808918.0,1046935427.0,99398.0,0.0,13189813.0,2111460181.0,184.1766808629477,160.08264719143477
MLI,Mali,Ind,16013.0,238214813.0,179548633.0,283059242.0,16013.0,0.0,4564228.0,700822685.0,285.0326609629676,153.546817775098
MLI,Mali,Res,3197554.0,4917800643.0,7398088478.0,15529107093.0,3368584.0,20237401.0,260712099.0,27844996186.0,81.53485414163451,106.80362090138364
MRT,Mauritania,Com,30809.0,468526853.0,500486676.0,770522652.0,43825.0,0.0,5866140.0,1739536186.0,190.40345353630434,296.53847095364245
MRT,Mauritania,Ind,11688.0,286365214.0,214517984.0,334008765.0,11688.0,0.0,3324540.0,834891956.0,284.4404517453799,251.13006791917078
MRT,Mauritania,Res,1097576.0,2543219605.0,5111691552.0,8252932369.0,1160618.0,4616294.0,89172597.0,15907843513.0,81.24503177912054,178.3938569491253
MUS,Mauritius,Com,12507.0,416436750.0,388469254.0,478114534.0,18378.0,0.0,2558703.0,1283020539.0,204.58167426241306,501.4339448540921
MUS,Mauritius,Ind,5215.0,244064525.0,159523270.0,207613879.0,5215.0,0.0,1476861.0,611201685.0,283.1948226270374,413.851868930116
MUS,Mauritius,Res,327434.0,1729061711.0,2772477187.0,3664981166.0,361794.0,1269916.0,27512032.0,8166520079.0,84.02313748724934,296.83449332277604
MAR,Morocco,Com,172077.0,3993693094.0,4534215833.0,6544136622.0,257512.0,0.0,35566850.0,15072045513.0,206.69148113925743,423.76666792251774
MAR,Morocco,Ind,102408.0,3723032889.0,2764965754.0,3736211224.0,102408.0,0.0,29181299.0,10224209861.0,284.95136122177956,350.36856518964424
MAR,Morocco,Res,7983887.0,27731517328.0,71724044241.0,102351012185.0,8838733.0,36736938.0,720259206.0,201806573754.0,90.21410323066947,280.1860386828572
MOZ,Mozambique,Com,141665.0,2174044628.0,2349493009.0,3238732731.0,188951.0,0.0,25127821.0,7762270339.0,177.37494088165744,308.91139900272293
MOZ,Mozambique,Ind,54628.0,1519531213.0,1137327070.0,1756944291.0,54628.0,0.0,15573570.0,4413802572.0,285.0840228454272,283.4162348132124
MOZ,Mozambique,Res,6591076.0,17546806975.0,29935292564.0,50942041637.0,6901903.0,31216605.0,518661043.0,98424141182.0,78.69140683554552,189.7658258902626
NAM,Namibia,Com,24475.0,740962094.0,704977858.0,799839945.0,34091.0,0.0,4770945.0,2245779891.0,194.93135852911135,470.7201384631347
NAM,Namibia,Ind,7099.0,318229440.0,208168817.0,265448159.0,7099.0,0.0,2013383.0,791846447.0,283.6150161994647,393.29151333849546
NAM,Namibia,Res,563238.0,2239691169.0,3544321087.0,5018025554.0,606966.0,2539890.0,43584794.0,10802037792.0,77.3825523135868,247.83959726871717
NER,Niger,Com,68864.0,854027360.0,869364381.0,1626780617.0,95858.0,0.0,12726247.0,3350172380.0,184.80261094330854,263.24904584988803
NER,Niger,Ind,19884.0,474068611.0,356103037.0,576568281.0,19884.0,0.0,5657491.0,1406739912.0,284.52479380406356,248.6508439872021
NER,Niger,Res,3881125.0,8795446589.0,13456477914.0,27278438731.0,4032143.0,24204617.0,305079716.0,49530363226.0,78.60600109504333,162.35220051797873
NGA,Nigeria,Com,1011140.0,22915001564.0,24371114628.0,39693714818.0,1439228.0,0.0,193172399.0,86979831067.0,191.04416697984453,450.2704916296039
NGA,Nigeria,Ind,202312.0,8696065554.0,6481118571.0,9428595726.0,202312.0,0.0,57650509.0,24605779894.0,284.95842560006326,426.8094128015418
NGA,Nigeria,Res,42489641.0,159943393368.0,288086010627.0,489391029319.0,44511622.0,205998970.0,3324706924.0,937420433293.0,78.24747034224177,281.9558098568209
RWA,Rwanda,Com,44633.0,637699402.0,642048522.0,1254954704.0,61888.0,0.0,8205598.0,2534702623.0,183.84598839423745,308.89919576854726
RWA,Rwanda,Ind,11106.0,316127417.0,237643371.0,389978285.0,11106.0,0.0,3157524.0,943749079.0,284.30794165316047,298.8889645811085
RWA,Rwanda,Res,3113668.0,8745297092.0,12691782376.0,26734785128.0,3230241.0,12941405.0,245800977.0,48171864593.0,78.9425773717686,195.9791420723279
STP,Sao Tome and Principe,Com,1049.0,15909018.0,16645239.0,27535422.0,1461.0,0.0,193625.0,60089670.0,184.58055290753097,310.3404519044545
STP,Sao Tome and Principe,Ind,264.0,7539892.0,5630277.0,8564158.0,264.0,0.0,73721.0,21734329.0,279.2462121212121,294.8186948088062
STP,Sao Tome and Principe,Res,51046.0,153621474.0,258909690.0,437041558.0,53621.0,214684.0,4130540.0,849572731.0,80.91799553344043,205.68079016302954
SEN,Senegal,Com,67482.0,1711312503.0,1850912292.0,3035976551.0,97358.0,0.0,13181471.0,6598201313.0,195.333140689369,500.5663869381498
SEN,Senegal,Ind,14966.0,626865213.0,467648184.0,693709020.0,14966.0,0.0,4258289.0,1788222416.0,284.5308699719364,419.93918590307044
SEN,Senegal,Res,1769817.0,6419960793.0,15808529449.0,25873948541.0,1911228.0,16703282.0,151540225.0,48102438768.0,85.62479906114586,317.42356702981004
SYC,Seychelles,Com,1259.0,32456763.0,29415049.0,34677894.0,1560.0,0.0,202152.0,96549682.0,160.56552819698175,477.6093335707784
SYC,Seychelles,Ind,386.0,9818248.0,6335503.0,9667360.0,386.0,0.0,65678.0,25821139.0,170.15025906735752,393.1474618593745
SYC,Seychelles,Res,23460.0,105382111.0,145010382.0,238995619.0,23704.0,89477.0,1793994.0,489388131.0,76.47033248081841,272.7925126839889
SLE,Sierra Leone,Com,54193.0,704248020.0,722936310.0,1357370798.0,75888.0,0.0,10120982.0,2784555133.0,186.75810529035115,275.1269721653492
SLE,Sierra Leone,Ind,9464.0,238410535.0,178547659.0,281609907.0,9464.0,0.0,2697087.0,698568098.0,284.9838334742181,259.0083664338599
SLE,Sierra Leone,Res,1288977.0,2785336560.0,5116153402.0,9954364091.0,1345981.0,7944398.0,102098992.0,17855854061.0,79.2093202593995,174.88766256379887
SOM,Somalia,Com,27174.0,446998721.0,471817622.0,747071266.0,38486.0,0.0,5136248.0,1665887602.0,189.01332155737103,324.3394014463476
SOM,Somalia,Ind,3540.0,94143801.0,70360748.0,110232263.0,3540.0,0.0,996555.0,274736794.0,281.51271186440675,275.686534110009
SOM,Somalia,Res,2609121.0,4891744715.0,9001364660.0,16154909835.0,2689504.0,15864247.0,189657487.0,30048019220.0,72.69018454874266,158.43307688665092
ZAF,South Africa,Com,751869.0,32667573603.0,30728825443.0,41352418382.0,1095622.0,0.0,153319730.0,104748817470.0,203.91814265517,683.2050739327548
ZAF,South Africa,Ind,291042.0,18794011521.0,12328362445.0,15276516385.0,291042.0,0.0,82954243.0,46398890358.0,285.0249895204129,559.3311285837423
ZAF,South Africa,Res,17357224.0,120947891191.0,208278407304.0,298976234596.0,19011949.0,59297598.0,1482696639.0,628202533080.0,85.4224522884535,423.68918668601634
SSD,South Sudan,Com,44719.0,699257593.0,756274762.0,921759967.0,63907.0,0.0,8513885.0,2377292355.0,190.38630112480155,279.2253307391397
SSD,South Sudan,Ind,30200.0,672558588.0,507316911.0,803320604.0,30200.0,0.0,8605399.0,1983196097.0,284.9469867549669,230.4595169846279
SSD,South Sudan,Res,1768584.0,3695455506.0,6118485728.0,11096675684.0,1835283.0,11179624.0,136876032.0,20910616905.0,77.39300593016786,152.77047850861135
SDN,Sudan,Com,225413.0,3706869486.0,4005896734.0,5095700595.0,322765.0,0.0,43101453.0,12808466838.0,191.21103485601984,297.1701867684136
SDN,Sudan,Ind,92090.0,2219956461.0,1671084347.0,2615431608.0,92090.0,0.0,26241027.0,6506472439.0,284.94979910956675,247.95037324568128
SDN,Sudan,Res,7067411.0,15750563062.0,27143959910.0,48939070233.0,7362793.0,43708094.0,553040710.0,91833593221.0,78.25223550745811,166.0521396715985
TZA,Tanzania,Com,378941.0,6265730489.0,6663535660.0,11410109483.0,540000.0,0.0,72700792.0,24339375637.0,191.85253641068135,334.7883147820453
TZA,Tanzania,Ind,88622.0,2609828637.0,1949354982.0,2941822778.0,88622.0,0.0,25240994.0,7501006396.0,284.81634357157367,297.1755548137288
TZA,Tanzania,Res,12091976.0,33535281668.0,66613584235.0,116261659851.0,12875250.0,59694869.0,1011066335.0,216410525801.0,83.61464949980054,214.04186679897714
TGO,Togo,Com,52474.0,497405318.0,513350640.0,935785706.0,73532.0,0.0,9801070.0,1946541678.0,186.77954796661203,198.60501741136426
TGO,Togo,Ind,20108.0,360109055.0,269965628.0,425395695.0,20108.0,0.0,5731548.0,1055470387.0,285.03819375372984,184.15101592100424
TGO,Togo,Res,1777722.0,2930009845.0,4820905072.0,9463563461.0,1856148.0,8251092.0,141355956.0,17214478380.0,79.51522004002875,121.78106156347597
TUN,Tunisia,Com,105092.0,3241158396.0,3190710273.0,3659162006.0,162000.0,0.0,22662362.0,10091030710.0,215.64307463936362,445.27709468236367
TUN,Tunisia,Ind,87608.0,4027337538.0,2622434278.0,2812650300.0,87608.0,0.0,24966173.0,9462422112.0,284.97594968496026,379.0097149450979
TUN,Tunisia,Res,2698739.0,14238196459.0,26707019913.0,30804599173.0,3023148.0,11772520.0,246564190.0,71749815551.0,91.3627401538274,290.9985247695539
UGA,Uganda,Com,203025.0,2994654388.0,3122126563.0,5643847217.0,286072.0,0.0,38270893.0,11760628179.0,188.50335180396502,307.299549529717
UGA,Uganda,Ind,65977.0,1895913619.0,1419028647.0,2185390259.0,65977.0,0.0,18798768.0,5500332509.0,284.92911166012397,292.5900521246924
UGA,Uganda,Res,9620501.0,27424905365.0,44665660226.0,85020924997.0,10137126.0,45677340.0,786273549.0,157111490586.0,81.7289607890483,199.81785065238154
ZMB,Zambia,Com,81473.0,1919745191.0,1998415596.0,3636681157.0,114684.0,0.0,15338821.0,7554841935.0,188.26876388496802,492.530810223289
ZMB,Zambia,Ind,18737.0,805845907.0,603379335.0,938699841.0,18737.0,0.0,5340099.0,2347925085.0,285.0028819981854,439.67819416831037
ZMB,Zambia,Res,3471675.0,13326808688.0,27029533902.0,50255322351.0,3680910.0,18295336.0,284879275.0,90611664927.0,82.05816356657809,318.0703999158942
ZWE,Zimbabwe,Com,51870.0,1276638234.0,1345990180.0,2173580595.0,73328.0,0.0,9787548.0,4796209015.0,188.69381145170618,490.03172347149666
ZWE,Zimbabwe,Ind,11212.0,473926480.0,355433458.0,552841150.0,11212.0,0.0,3188358.0,1382201099.0,284.3701391366393,433.5150252888791
ZWE,Zimbabwe,Res,3559945.0,12862694205.0,24682430885.0,45278504019.0,3738016.0,14861293.0,280908169.0,82823629112.0,78.90800812933908,294.84236576971887
