ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PRI,Puerto Rico,PR-PO,Ponce,RES,55329.0,23580714371.0,11790275966.0,19222892661.0,4357821159.0,131829.0,13332694.0,35370990338.0,4636436.0,54133.0,241.0,1769.0
PRI,Puerto Rico,PR-QB,Quebradillas,RES,12281.0,3156362344.0,1578174208.0,2478231752.0,678130522.0,22665.0,1937443.0,4734536552.0,672146.0,9312.0,158.0,1629.0
PRI,Puerto Rico,PR-QB,Quebradillas,COM,21.0,40442820.0,40442820.0,31039596.0,9403224.0,16.0,23655.0,80885640.0,11907.0,0.0,1126.0,1710.0
PRI,Puerto Rico,PR-RC,Rincón,RES,7394.0,2487733707.0,1243857567.0,1987826372.0,499907270.0,14562.0,1588817.0,3731591274.0,540420.0,6257.0,215.0,1566.0
PRI,Puerto Rico,PR-RG,Río Grande,COM,22.0,54587279.0,54587279.0,46395294.0,8191985.0,22.0,27545.0,109174559.0,13861.0,0.0,1252.0,1982.0
PRI,Puerto Rico,PR-RG,Río Grande,RES,20677.0,7208423276.0,3604187287.0,5759655558.0,1448767485.0,45123.0,4093659.0,10812610564.0,1393810.0,17687.0,198.0,1761.0
PRI,Puerto Rico,PR-SB,Sabana Grande,COM,20.0,40691640.0,40691640.0,32439823.0,8251818.0,16.0,22476.0,81383280.0,10563.0,0.0,1124.0,1810.0
PRI,Puerto Rico,PR-SB,Sabana Grande,IND,1.0,5250160.0,7875240.0,4425885.0,824275.0,7.0,3880.0,13125400.0,1231.0,0.0,3880.0,1353.0
PRI,Puerto Rico,PR-SB,Sabana Grande,RES,11125.0,2648488753.0,1324230473.0,2087212743.0,561275936.0,21794.0,1624046.0,3972719226.0,560049.0,9027.0,146.0,1631.0
PRI,Puerto Rico,PR-SA,Salinas,COM,25.0,23787250.0,23787250.0,19385767.0,4401482.0,9.0,12482.0,47574500.0,6422.0,0.0,499.0,1906.0
PRI,Puerto Rico,PR-SA,Salinas,IND,7.0,21809161.0,32565839.0,18385122.0,3424038.0,29.0,16117.0,54375000.0,8348.0,0.0,2302.0,1353.0
PRI,Puerto Rico,PR-SA,Salinas,RES,16779.0,4463493191.0,2231735571.0,3546986577.0,916506482.0,24728.0,2640983.0,6695228761.0,911859.0,10429.0,157.0,1690.0
PRI,Puerto Rico,PR-SG,San Germán,RES,15633.0,4467295736.0,2233632220.0,3563151334.0,904144313.0,30567.0,2718632.0,6700927956.0,922097.0,12889.0,174.0,1643.0
PRI,Puerto Rico,PR-SG,San Germán,COM,29.0,48684022.0,48684022.0,38857431.0,9826591.0,20.0,27242.0,97368044.0,12637.0,0.0,939.0,1787.0
PRI,Puerto Rico,PR-SG,San Germán,IND,2.0,2806040.0,4208480.0,2365492.0,440548.0,2.0,1219.0,7014520.0,636.0,0.0,610.0,2302.0
PRI,Puerto Rico,PR-SJ,San Juan,COM,1866.0,5992905001.0,5992905001.0,4801645608.0,1191259459.0,2337.0,3200656.0,11985810003.0,1579989.0,0.0,1715.0,1872.0
PRI,Puerto Rico,PR-SJ,San Juan,IND,353.0,1384687670.0,1692345690.0,1167291698.0,217395970.0,3015.0,990484.0,3077033360.0,478686.0,0.0,2806.0,1398.0
PRI,Puerto Rico,PR-SJ,San Juan,RES,83826.0,61144459520.0,30571944678.0,50778323068.0,10366135187.0,325832.0,32920527.0,91716404198.0,11916536.0,151963.0,393.0,1857.0
PRI,Puerto Rico,PR-SL,San Lorenzo,COM,6.0,5841760.0,5841760.0,4588320.0,1253440.0,2.0,3418.0,11683520.0,1582.0,0.0,570.0,1709.0
PRI,Puerto Rico,PR-SL,San Lorenzo,RES,18421.0,4558059904.0,2279013723.0,3578906298.0,979153439.0,36142.0,2759848.0,6837073626.0,941444.0,14630.0,150.0,1652.0
PRI,Puerto Rico,PR-SL,San Lorenzo,IND,1.0,813160.0,1220320.0,685494.0,127666.0,1.0,602.0,2033480.0,293.0,0.0,602.0,1351.0
PRI,Puerto Rico,PR-SS,San Sebastián,IND,2.0,2748040.0,2748040.0,2316598.0,431442.0,9.0,2031.0,5496080.0,830.0,0.0,1016.0,1353.0
PRI,Puerto Rico,PR-SS,San Sebastián,COM,19.0,44141480.0,44141480.0,33751829.0,10389651.0,17.0,26612.0,88282960.0,12950.0,0.0,1401.0,1659.0
PRI,Puerto Rico,PR-SS,San Sebastián,RES,21122.0,5412453216.0,2706213841.0,4259716473.0,1152736625.0,37726.0,3475389.0,8118667057.0,1171473.0,15540.0,165.0,1557.0
PRI,Puerto Rico,PR-SI,Santa Isabel,IND,1.0,1126360.0,1688960.0,949521.0,176839.0,1.0,693.0,2815320.0,328.0,0.0,693.0,1625.0
PRI,Puerto Rico,PR-SI,Santa Isabel,COM,34.0,33637946.0,33637946.0,26844238.0,6793708.0,14.0,19659.0,67275893.0,9333.0,0.0,578.0,1711.0
PRI,Puerto Rico,PR-SI,Santa Isabel,RES,10505.0,2834623569.0,1417300746.0,2248987232.0,585636270.0,19446.0,1643326.0,4251924315.0,566250.0,7847.0,156.0,1725.0
PRI,Puerto Rico,PR-TA,Toa Alta,COM,13.0,15105520.0,15105520.0,12237961.0,2867559.0,6.0,8053.0,30211040.0,3770.0,0.0,619.0,1876.0
PRI,Puerto Rico,PR-TA,Toa Alta,IND,2.0,2583320.0,3876720.0,2177739.0,405581.0,3.0,1910.0,6460040.0,928.0,0.0,955.0,1353.0
PRI,Puerto Rico,PR-TA,Toa Alta,RES,25908.0,7870593064.0,3935274472.0,6180787903.0,1689804931.0,64101.0,4667110.0,11805867536.0,1593813.0,23674.0,180.0,1686.0
PRI,Puerto Rico,PR-TB,Toa Baja,COM,43.0,44875180.0,44875180.0,36069620.0,8805560.0,17.0,24673.0,89750360.0,11415.0,0.0,574.0,1819.0
PRI,Puerto Rico,PR-TB,Toa Baja,IND,7.0,19447980.0,27741980.0,16394647.0,3053333.0,29.0,14298.0,47189960.0,6971.0,0.0,2043.0,1360.0
PRI,Puerto Rico,PR-TB,Toa Baja,RES,28526.0,9974683979.0,4987303131.0,8002614347.0,1972069396.0,72023.0,5758987.0,14961987110.0,2017290.0,29396.0,202.0,1732.0
PRI,Puerto Rico,PR-TJ,Trujillo Alto,COM,32.0,82370439.0,82370439.0,66479877.0,15890564.0,33.0,42181.0,164740878.0,20168.0,0.0,1318.0,1953.0
PRI,Puerto Rico,PR-TJ,Trujillo Alto,IND,6.0,8223820.0,11041170.0,6932680.0,1291140.0,12.0,4363.0,19264990.0,2284.0,0.0,727.0,1885.0
PRI,Puerto Rico,PR-TJ,Trujillo Alto,RES,21363.0,9459229046.0,4729581017.0,7650715928.0,1808512863.0,64833.0,5250130.0,14188810063.0,1816408.0,25868.0,246.0,1802.0
PRI,Puerto Rico,PR-UT,Utuado,RES,16076.0,3822216279.0,1911095376.0,3017561581.0,804654599.0,27123.0,2514114.0,5733311654.0,849626.0,11051.0,156.0,1520.0
PRI,Puerto Rico,PR-UT,Utuado,IND,1.0,1954600.0,2931320.0,1647728.0,306872.0,3.0,1444.0,4885920.0,684.0,0.0,1444.0,1354.0
PRI,Puerto Rico,PR-UT,Utuado,COM,13.0,22125840.0,22125840.0,16063652.0,6062188.0,9.0,15404.0,44251681.0,7916.0,0.0,1185.0,1436.0
PRI,Puerto Rico,PR-VA,Vega Alta,COM,5.0,13316800.0,13316800.0,10844768.0,2472032.0,6.0,8473.0,26633600.0,3517.0,0.0,1695.0,1572.0
PRI,Puerto Rico,PR-VA,Vega Alta,RES,16230.0,4946698216.0,2473331127.0,3957927863.0,988770231.0,33938.0,2975513.0,7420029343.0,1016059.0,13381.0,183.0,1662.0
PRI,Puerto Rico,PR-VB,Vega Baja,COM,28.0,49159640.0,49159640.0,41862307.0,7297333.0,18.0,23116.0,98319279.0,12153.0,0.0,826.0,2127.0
PRI,Puerto Rico,PR-VB,Vega Baja,IND,3.0,1206400.0,1556720.0,1016995.0,189405.0,2.0,893.0,2763120.0,366.0,0.0,298.0,1351.0
PRI,Puerto Rico,PR-VB,Vega Baja,RES,25270.0,7087693975.0,3543830184.0,5598501054.0,1489192757.0,52175.0,4344383.0,10631524159.0,1523643.0,20786.0,172.0,1631.0
PRI,Puerto Rico,PR-VQ,Vieques,COM,3.0,4682584.0,4682584.0,3445581.0,1237003.0,2.0,3154.0,9365167.0,1576.0,0.0,1051.0,1485.0
PRI,Puerto Rico,PR-VQ,Vieques,RES,5857.0,1259787824.0,629889290.0,992500162.0,267287632.0,7910.0,807491.0,1889677114.0,265918.0,3441.0,138.0,1560.0
PRI,Puerto Rico,PR-VL,Villalba,COM,6.0,12101120.0,12101120.0,9549494.0,2551626.0,5.0,7732.0,24202240.0,3953.0,0.0,1289.0,1565.0
PRI,Puerto Rico,PR-VL,Villalba,RES,10274.0,2547564141.0,1273773953.0,2009191883.0,538372192.0,21184.0,1510786.0,3821338094.0,515862.0,7745.0,147.0,1686.0
PRI,Puerto Rico,PR-YB,Yabucoa,IND,1.0,2444294.0,3666441.0,2060540.0,383754.0,2.0,1062.0,6110735.0,605.0,0.0,1062.0,2302.0
PRI,Puerto Rico,PR-YB,Yabucoa,COM,29.0,24034704.0,24034704.0,19161235.0,4873468.0,10.0,13860.0,48069408.0,6737.0,0.0,478.0,1734.0
PRI,Puerto Rico,PR-YB,Yabucoa,RES,15776.0,3864821841.0,1932397594.0,3026318493.0,838503228.0,29174.0,2368345.0,5797219435.0,817363.0,11868.0,150.0,1632.0
PRI,Puerto Rico,PR-YU,Yauco,IND,5.0,6305760.0,7702400.0,5315756.0,990004.0,14.0,4465.0,14008160.0,2190.0,0.0,893.0,1412.0
PRI,Puerto Rico,PR-YU,Yauco,COM,55.0,96129200.0,96129200.0,73027103.0,23102096.0,37.0,61970.0,192258400.0,27072.0,0.0,1127.0,1551.0
PRI,Puerto Rico,PR-YU,Yauco,RES,14042.0,3401258019.0,1700609870.0,2682372352.0,718885579.0,32766.0,2199716.0,5101867889.0,761023.0,13290.0,157.0,1546.0
