ID_0,NAME_0,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
FSM,Micronesia,Res,28226.0,525963023.5097711,674579769.6578628,661969315.8520952,16767.0,102843.0,1361229.59870443,1862512109.0197291,48.226089375201234,1368.2571336917754
NRU,Nauru,Com,189.37965103740288,51250537.353568375,39144774.634859316,36528459.21648378,0.0,0.0,67925.65176435921,126923771.20491147,358.6745006249048,1868.5690590827537
NRU,Nauru,Ind,109.6471883017571,46406566.88217774,23889058.47903331,19511268.57859752,0.0,0.0,33929.775046395116,89806893.93980858,309.44500786484275,2646.846134906814
NRU,Nauru,Res,2290.0,151857654.76203477,142339611.24941766,184066461.01726252,1906.35,11553.79,333958.87754434615,478263727.02871495,145.83357098006383,1432.1036486452037
NIU,Niue,Com,83.0,13405383.513768472,13566433.826208258,10607340.072918339,0.0,0.0,18609.097,37579157.41289507,224.20598795180726,2019.39714822783
NIU,Niue,Ind,9.0,1546996.2753578126,1139990.1107008965,1232445.7120871558,0.0,0.0,3376.8,3919432.098145865,375.20000000000005,1160.6941773708436
NIU,Niue,Res,919.0,59245011.17080805,70667097.73241581,69927471.12113373,477.0,1611.0,107245.32,199839580.0243576,116.69784548422199,1863.3874189042242
MNP,Northern Mariana Islands,Com,2418.0,1200678817.155,925658732.6803001,276665971.7216,0.0,0.0,897638.4629190317,2403003521.565,371.2317878077054,2677.0282478211434
MNP,Northern Mariana Islands,Ind,453.0,273052865.52,156396147.4372,29426898.379920002,0.0,0.0,139549.65640906163,458875911.33000004,308.0566366645952,3288.2625664437182
MNP,Northern Mariana Islands,Res,6173.0,821574014.205,1311819889.4069,311603679.94172,20880.442895919,51736.0,1580299.2910522905,2444997583.575,256.00182910291437,1547.173752097885
PLW,Palau,Com,647.0,380899757.8725502,318983312.3628575,254844131.3558696,0.0,0.0,388288.948931,954727201.5912774,600.1374790278207,2458.8060108837526
PLW,Palau,Ind,40.0,24959485.760703724,12916816.387945568,13574407.24590598,0.0,0.0,19929.854068,51450709.39455527,498.2463517,2581.5898711052855
PLW,Palau,Res,4665.0,334169597.83721924,368752265.63253736,358362808.8980271,4680.0,17351.0,643000.827193,1061284672.3677838,137.8351183693462,1650.518362473636
WSM,Samoa,Com,4244.0,334566689.5767777,342984341.10590667,294464447.4382988,0.0,0.0,914611.88615512,972015478.1209832,215.50704197811498,1062.7627880577616
WSM,Samoa,Ind,285.0,43568593.96939794,31533508.648808956,31334420.574406307,0.0,0.0,104568.42196046,106436523.1926132,366.90674372091223,1017.8648696913451
WSM,Samoa,Res,41960.0,483212484.00076026,613057861.6656805,618668809.5919361,28725.0,194880.0,4033733.55388657,1714939155.2583768,96.1328301688887,425.1493392780007
SLB,Solomon Islands,Com,5643.535236256,366674834.174769,382904660.8143965,326016517.1702286,0.0,0.0,937277.823297868,1075596012.150868,166.07990985446054,1147.574374870323
SLB,Solomon Islands,Ind,537.7169340309999,104725589.7970432,76474124.144727,65826690.80809,0.0,0.0,179637.096111035,247026404.75456,334.0737193533852,1375.141382834819
SLB,Solomon Islands,Res,208941.0,1332385789.5067046,1658792676.32256,1878250069.9603975,122503.000000002,702202.99986614,5005572.344867186,4869428535.779688,23.956869857362538,972.8015500111386
TON,Tonga,Com,2333.0,235926021.7667136,246346312.98501757,198231573.49885675,0.0,0.0,466161.8228704,680503908.2395627,199.81218297059579,1459.801886068978
TON,Tonga,Ind,233.0,34314223.8694915,25092429.1068882,21547250.7595886,0.0,0.0,44601.394486,80953903.735659,191.42229393133047,1815.0531988651107
TON,Tonga,Res,30156.0,855137005.4522057,1093982669.6011508,947640555.2468331,18197.999996006,100651.00000767299,2753918.2132716,2896760230.298772,91.32239730970952,1051.8686489449076
TUV,Tuvalu,Com,161.0,18919756.699010327,18931832.60427441,19464222.202062108,0.0,0.0,24057.94312,57315811.50534684,149.42821813664597,2382.406975503184
TUV,Tuvalu,Ind,13.0,772185.4935216887,587483.7450760462,430223.8118015779,0.0,0.0,1410.850579,1789893.050399313,108.5269676153846,1268.6623778883625
TUV,Tuvalu,Res,2621.0,74479169.53718424,95855259.49680209,102076702.05903319,1764.0,10837.0,206292.5628,272411131.0930195,78.70757832888211,1320.5087347580302
VUT,Vanuatu,Com,5451.287510243,251330202.6808237,258194366.33319473,250499134.6704652,0.0,0.0,856635.387325619,760023703.6860492,157.14368132592463,887.219597661979
VUT,Vanuatu,Ind,398.189533434,38214102.9388811,26893664.7019525,26684191.6311716,0.0,0.0,78184.324862228,91791959.2735214,196.349522771138,1174.0455575369103
VUT,Vanuatu,Res,90293.0,787438448.2097815,1002310193.7574434,1167073125.75238,58296.0,278463.0,2521807.449077861,2956821767.7230062,27.92915784255547,1172.5010047076414
NZL,New Zealand,NonRes,705711.0,253525949212.34976,139358142802.33035,84937698866.7826,0.0,0.0,180737986.84151253,477821790881.2743,256.1076514912089,2643.7264198381927
NZL,New Zealand,Res,1642546.0,457307176697.63196,281671366087.93353,196598082763.2158,1883673.0,5083470.000035191,284853751.54580086,935576625548.0581,173.42208470618226,3284.4104052378234
