ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,TAXONOMY_HAZUS,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
HND,Honduras,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,468.0,47976251.0,11994064.0,0.0,82718.0,59970313.0,28774.0,0.0,177.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,283.0,151276927.0,64832970.0,0.0,360183.0,216109899.0,114145.0,0.0,1273.0,420.0,,,
HND,Honduras,COM,S,S+SR/LFINF/CDM+ERM/H:2/COM,TOTAL,27.0,4981852.0,1245463.0,0.0,8589.0,6227316.0,2990.0,0.0,318.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFINF/CDM+ERM/H:2/IND,TOTAL,9.0,4879239.0,2091103.0,0.0,11617.0,6970341.0,3684.0,0.0,1291.0,420.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDH+ERH/H:1/IND,TOTAL,283.0,151276927.0,64832970.0,0.0,360183.0,216109899.0,114145.0,0.0,1273.0,420.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDH+ERH/H:2/IND,TOTAL,9.0,4879239.0,2091103.0,0.0,11617.0,6970341.0,3684.0,0.0,1291.0,420.0,,,
HND,Honduras,COM,S,S+SR/LFM/CDL+ERL/H:1/COM,TOTAL,21187.0,3982914308.0,995728578.0,0.0,6867094.0,4978642889.0,2388742.0,0.0,324.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDL+ERL/H:1/IND,TOTAL,2271.0,1223960312.0,524554418.0,0.0,2914191.0,1748514735.0,923531.0,0.0,1283.0,420.0,,,
HND,Honduras,COM,S,S+SR/LFM/CDL+ERL/H:2/COM,TOTAL,1179.0,338214555.0,84553637.0,0.0,583129.0,422768193.0,202956.0,0.0,495.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDL+ERL/H:2/IND,TOTAL,119.0,98179460.0,42076912.0,0.0,233761.0,140256369.0,74134.0,0.0,1964.0,420.0,,,
HND,Honduras,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,5296.0,995191597.0,248797898.0,0.0,1715848.0,1243989495.0,596863.0,0.0,324.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,283.0,151276927.0,64832970.0,0.0,360183.0,216109899.0,114145.0,0.0,1273.0,420.0,,,
HND,Honduras,COM,S,S+SR/LFM/CDM+ERM/H:2/COM,TOTAL,291.0,84312421.0,21078104.0,0.0,145366.0,105390528.0,50594.0,0.0,500.0,580.0,,,
HND,Honduras,IND,S,S+SR/LFM/CDM+ERM/H:2/IND,TOTAL,9.0,4879239.0,2091103.0,0.0,11617.0,6970341.0,3684.0,0.0,1291.0,420.0,,,
HND,Honduras,COM,W,W+WLI/LWAL/CDL+ERL/H:1/COM,TOTAL,7072.0,884138681.0,294712893.0,0.0,1768277.0,1178851572.0,304727.0,0.0,250.0,500.0,,,
HND,Honduras,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,52818.0,720960893.0,180240214.0,214022.0,2883844.0,901201115.0,290535.0,52818.0,55.0,250.0,,,
HND,Honduras,COM,W,W+WLI/LWAL/CDL+ERL/H:2/COM,TOTAL,391.0,79016788.0,26338931.0,0.0,158034.0,105355720.0,27249.0,0.0,404.0,500.0,,,
HND,Honduras,RES,W,W+WLI/LWAL/CDL+ERL/H:2/RES,TOTAL,19324.0,395506455.0,98876616.0,97200.0,1582026.0,494383071.0,159493.0,23162.0,82.0,250.0,,,
HND,Honduras,COM,W,W+WLI/LWAL/CDM+ERM/H:1/COM,TOTAL,1767.0,221034018.0,73678006.0,0.0,442068.0,294712021.0,76182.0,0.0,250.0,500.0,,,
HND,Honduras,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,100.0,19687504.0,6562499.0,0.0,39375.0,26250002.0,6789.0,0.0,394.0,500.0,,,
HND,Honduras,RES,W,W+WS/LPB/CDN+ERM/H:1/RES,TOTAL,200719.0,2739810357.0,684952586.0,805291.0,10959241.0,3424762943.0,1141518.0,200719.0,55.0,250.0,,,
HND,Honduras,RES,W,W+WWD/LWAL/CDN+ERL/H:1/RES,TOTAL,125923.0,1718850619.0,429712651.0,511742.0,6875402.0,2148563267.0,71656.0,125923.0,55.0,250.0,,,
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:12-24/COM,TOTAL,37.0,76514307.0,13502525.0,0.0,85016.0,90016832.0,44157.0,0.0,2298.0,900.0,,,
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:3/COM,TOTAL,77.0,37341250.0,6589634.0,0.0,41490.0,43930884.0,21282.0,0.0,539.0,900.0,,,
JAM,Jamaica,COM,CR-,CR/LDUAL/CDL+ERL/H:7/COM,TOTAL,127.0,121012761.0,21355194.0,0.0,134459.0,142367956.0,69201.0,0.0,1059.0,900.0,,,
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,4608.0,303789075.0,53609835.0,15270.0,410526.0,357398912.0,149722.0,5531.0,89.0,740.0,,,
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,TOTAL,2748.0,202369828.0,35712323.0,15250.0,273473.0,238082152.0,99811.0,5524.0,100.0,740.0,,,
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:4/RES,TOTAL,368.0,134957248.0,23815985.0,10171.0,182375.0,158773234.0,66611.0,3684.0,496.0,740.0,,,
JAM,Jamaica,RES,CR-,CR/LFINF/CDL+ERL/H:5/RES,TOTAL,295.0,135710496.0,23948911.0,10225.0,183393.0,159659407.0,67032.0,3704.0,622.0,740.0,,,
JAM,Jamaica,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,2757.0,1223667248.0,407889081.0,0.0,1653604.0,1631556325.0,782215.0,0.0,600.0,740.0,,,
JAM,Jamaica,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,TOTAL,25447.0,932109349.0,164489885.0,68898.0,1259607.0,1096599236.0,459050.0,25447.0,49.0,740.0,,,
JAM,Jamaica,COM,CR-,CR/LFM/CDL+ERL/H:2/COM,TOTAL,1130.0,230054620.0,40597872.0,0.0,255616.0,270652492.0,125384.0,0.0,226.0,900.0,,,
JAM,Jamaica,IND,CR-,CR/LFM/CDL+ERL/H:2/IND,TOTAL,299.0,266954463.0,88984820.0,0.0,360749.0,355939287.0,170813.0,0.0,1207.0,740.0,,,
JAM,Jamaica,RES,CR-,CR/LFM/CDL+ERL/H:2/RES,TOTAL,31171.0,2055244308.0,362690173.0,101457.0,2777357.0,2417934480.0,1012922.0,37405.0,89.0,740.0,,,
JAM,Jamaica,COM,CR-,CR/LFM/CDL+ERL/H:3/COM,TOTAL,3397.0,1039599601.0,183458756.0,0.0,1155111.0,1223058349.0,567067.0,0.0,340.0,900.0,,,
JAM,Jamaica,COM,CR-,CR/LFM/CDL+ERL/H:7/COM,TOTAL,1130.0,766402376.0,135247480.0,0.0,851558.0,901649854.0,419431.0,0.0,754.0,900.0,,,
JAM,Jamaica,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,13358.0,148110082.0,37027520.0,35891.0,528965.0,185137603.0,55097.0,13358.0,40.0,280.0,,,
JAM,Jamaica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:1/COM,TOTAL,3978.0,428395182.0,75599147.0,0.0,475995.0,503994331.0,233289.0,0.0,120.0,900.0,,,
JAM,Jamaica,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,5642.0,2504095178.0,834698396.0,0.0,3383912.0,3338793574.0,1600713.0,0.0,600.0,740.0,,,
JAM,Jamaica,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:1/RES,TOTAL,86123.0,7227088680.0,1275368591.0,231682.0,9766336.0,8502457269.0,3559234.0,86123.0,113.0,740.0,,,
JAM,Jamaica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:2/COM,TOTAL,23896.0,5145519210.0,908032802.0,0.0,5717244.0,6053552022.0,2804388.0,0.0,239.0,900.0,,,
JAM,Jamaica,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:2/IND,TOTAL,627.0,554457611.0,184819206.0,0.0,749267.0,739276815.0,354773.0,0.0,1195.0,740.0,,,
JAM,Jamaica,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:2/RES,TOTAL,69528.0,10502373577.0,1853360046.0,225501.0,14192397.0,12355733622.0,5176067.0,83438.0,204.0,740.0,,,
JAM,Jamaica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:3/COM,TOTAL,5970.0,1928728738.0,340363897.0,0.0,2143032.0,2269092631.0,1052058.0,0.0,359.0,900.0,,,
JAM,Jamaica,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:3/RES,TOTAL,14733.0,2485248945.0,438573345.0,81355.0,3358445.0,2923822289.0,1225748.0,29615.0,228.0,740.0,,,
JAM,Jamaica,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,87958.0,7381060645.0,1302540113.0,236491.0,9974406.0,8683600758.0,4548661.0,87958.0,113.0,740.0,,,
JAM,Jamaica,RES,MR|MCF,MR/LWAL/CDL+ERL/H:2/RES,TOTAL,74883.0,11310945757.0,1996049253.0,242516.0,15285062.0,13306995008.0,6974490.0,89860.0,204.0,740.0,,,
JAM,Jamaica,RES,MR|MCF,MR/LWAL/CDL+ERL/H:3/RES,TOTAL,14733.0,2485248945.0,438573345.0,81355.0,3358445.0,2923822289.0,1533317.0,29615.0,228.0,740.0,,,
JAM,Jamaica,RES,ADO|ST|E,MUR+ST/LWAL/CDN+ERN/H:1/RES,TOTAL,2323.0,120412214.0,21249214.0,6275.0,156379.0,141661428.0,71314.0,2323.0,67.0,770.0,,,
JAM,Jamaica,RES,MUR,MUR/LWAL/CDN+ERN/H:1/RES,TOTAL,153595.0,6204008117.0,1551002028.0,411708.0,8616678.0,7755010146.0,3929492.0,153595.0,56.0,720.0,,,
JAM,Jamaica,RES,MUR,MUR/LWAL/CDN+ERN/H:2/RES,TOTAL,141110.0,8549572940.0,2137393236.0,453794.0,11874407.0,10686966178.0,5418227.0,169332.0,84.0,720.0,,,
JAM,Jamaica,COM,S,S+SR/LFINF/CDL+ERL/H:1/COM,TOTAL,3601.0,312117773.0,78029443.0,0.0,346798.0,390147214.0,120635.0,0.0,96.0,900.0,,,
JAM,Jamaica,IND,S,S+SR/LFINF/CDL+ERL/H:1/IND,TOTAL,2628.0,1166900845.0,500100363.0,0.0,1576893.0,1667001203.0,499730.0,0.0,600.0,740.0,,,
JAM,Jamaica,COM,S,S+SR/LFINF/CDL+ERL/H:2/COM,TOTAL,398.0,68207156.0,17051791.0,0.0,75786.0,85258944.0,26377.0,0.0,190.0,900.0,,,
JAM,Jamaica,IND,S,S+SR/LFINF/CDL+ERL/H:2/IND,TOTAL,286.0,256342889.0,109861236.0,0.0,346409.0,366204129.0,109858.0,0.0,1211.0,740.0,,,
JAM,Jamaica,COM,S,S+SR/LFM/CDL+ERL/H:1/COM,TOTAL,3601.0,312117773.0,78029443.0,0.0,346798.0,390147214.0,120635.0,0.0,96.0,900.0,,,
JAM,Jamaica,IND,S,S+SR/LFM/CDL+ERL/H:1/IND,TOTAL,2757.0,1223667248.0,524428822.0,0.0,1653604.0,1748096064.0,524041.0,0.0,600.0,740.0,,,
JAM,Jamaica,COM,S,S+SR/LFM/CDL+ERL/H:2/COM,TOTAL,398.0,68207156.0,17051791.0,0.0,75786.0,85258944.0,26377.0,0.0,190.0,900.0,,,
JAM,Jamaica,IND,S,S+SR/LFM/CDL+ERL/H:2/IND,TOTAL,299.0,266954463.0,114409054.0,0.0,360749.0,381363521.0,114406.0,0.0,1207.0,740.0,,,
JAM,Jamaica,COM,W,W+WLI/LWAL/CDL+ERL/H:1/COM,TOTAL,5763.0,629202755.0,209734250.0,0.0,806670.0,838937005.0,139014.0,0.0,140.0,780.0,,,
JAM,Jamaica,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,66018.0,1307147127.0,326786780.0,171861.0,2614294.0,1633933907.0,263378.0,66018.0,40.0,500.0,,,
JAM,Jamaica,COM,W,W+WLI/LWAL/CDL+ERL/H:2/COM,TOTAL,8646.0,1887601900.0,629200633.0,0.0,2420002.0,2516802531.0,417266.0,0.0,280.0,780.0,,,
JAM,Jamaica,RES,W,W+WLI/LWAL/CDL+ERL/H:2/IRI(SOS)/RES,TOTAL,38658.0,1148182593.0,287045647.0,121895.0,2296365.0,1435228239.0,231509.0,46391.0,59.0,500.0,,,
JAM,Jamaica,RES,W,W+WLI/LWAL/CDL+ERL/H:2/RES,TOTAL,42730.0,1269065515.0,317266381.0,134353.0,2538131.0,1586331895.0,255883.0,51277.0,59.0,500.0,,,
JAM,Jamaica,RES,W,W+WS/LPB/CDN+ERM/H:1/RES,TOTAL,69828.0,1382604289.0,345651072.0,181130.0,2765209.0,1728255361.0,288025.0,69828.0,40.0,500.0,,,
MTQ,Martinique,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,113.0,36458991.0,6433939.0,0.0,20255.0,42892930.0,9927.0,0.0,179.0,1800.0,,,
MTQ,Martinique,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,17.0,112270983.0,37423662.0,0.0,79064.0,149694644.0,37400.0,0.0,4651.0,1420.0,,,
MTQ,Martinique,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,645.0,208917282.0,36867755.0,0.0,116065.0,245785038.0,56884.0,0.0,180.0,1800.0,,,
MTQ,Martinique,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,TOTAL,6832.0,2752818101.0,485791429.0,20787.0,1742290.0,3238609531.0,634958.0,6832.0,255.0,1580.0,,,
MTQ,Martinique,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,21546.0,11284885083.0,1991450309.0,78998.0,7142332.0,13276335392.0,2604859.0,25857.0,331.0,1580.0,,,
MTQ,Martinique,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,224.0,1249728802.0,220540377.0,0.0,694294.0,1470269180.0,340561.0,0.0,3100.0,1800.0,,,
MTQ,Martinique,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,981.0,794452165.0,140197440.0,5965.0,502818.0,934649605.0,183516.0,1971.0,513.0,1580.0,,,
MTQ,Martinique,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,1344.0,2496673937.0,440589519.0,0.0,1387041.0,2937263457.0,681490.0,0.0,1032.0,1800.0,,,
MTQ,Martinique,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,533.0,30616162.0,10205387.0,0.0,21561.0,40821549.0,10199.0,0.0,40.0,1420.0,,,
MTQ,Martinique,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,274.0,10234984.0,3411662.0,0.0,7208.0,13646646.0,3410.0,0.0,26.0,1420.0,,,
MTQ,Martinique,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,140.0,182777846.0,60925949.0,0.0,128717.0,243703794.0,60888.0,0.0,919.0,1420.0,,,
MTQ,Martinique,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,60632.0,22799893235.0,4023510572.0,185234.0,14430312.0,26823403805.0,6580703.0,60632.0,238.0,1580.0,,,
MTQ,Martinique,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,344.0,40834254.0,10208564.0,0.0,22686.0,51042818.0,7891.0,0.0,66.0,1800.0,,,
MTQ,Martinique,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,274.0,17504874.0,7502088.0,0.0,12327.0,25006963.0,3907.0,0.0,45.0,1420.0,,,
MTQ,Martinique,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,492.0,146020575.0,36505144.0,0.0,81123.0,182525719.0,28219.0,0.0,165.0,1800.0,,,
MTQ,Martinique,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,69.0,97364629.0,41727697.0,0.0,68567.0,139092328.0,21729.0,0.0,994.0,1420.0,,,
MTQ,Martinique,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,640.0,189993555.0,47498389.0,0.0,105552.0,237491944.0,36717.0,0.0,165.0,1800.0,,,
MTQ,Martinique,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,68.0,505109289.0,216475409.0,0.0,355711.0,721584701.0,112728.0,0.0,5231.0,1420.0,,,
MTQ,Martinique,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,369.0,101461966.0,25365491.0,1127.0,75157.0,126827457.0,7572.0,369.0,204.0,1350.0,,,
MTQ,Martinique,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,15788.0,4348370405.0,1087092602.0,48329.0,3221015.0,5435463007.0,324503.0,15788.0,204.0,1350.0,,,
MTQ,Martinique,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,1168.0,683330509.0,227776836.0,0.0,455554.0,911107345.0,78548.0,0.0,390.0,1500.0,,,
MSR,Montserrat,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,13.0,1814505.0,320207.0,0.0,1578.0,2134712.0,773.0,0.0,121.0,1150.0,,,
MSR,Montserrat,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,462.0,62123047.0,10962891.0,0.0,54020.0,73085938.0,26476.0,0.0,117.0,1150.0,,,
MSR,Montserrat,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,1733.0,440547571.0,77743689.0,906.0,611872.0,518291260.0,223154.0,2085.0,353.0,720.0,,,
MSR,Montserrat,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,20.0,58466223.0,10317569.0,0.0,50840.0,68783792.0,24938.0,0.0,2542.0,1150.0,,,
MSR,Montserrat,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,81.0,33208174.0,5860265.0,60.0,46122.0,39068440.0,16834.0,162.0,569.0,720.0,,,
MSR,Montserrat,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,72.0,68520715.0,12091892.0,0.0,59583.0,80612606.0,29275.0,0.0,828.0,1150.0,,,
MSR,Montserrat,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,28.0,1129315.0,376438.0,0.0,1255.0,1505756.0,594.0,0.0,45.0,900.0,,,
MSR,Montserrat,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,15.0,1283669.0,320917.0,15.0,3291.0,1604586.0,343.0,15.0,219.0,390.0,,,
MSR,Montserrat,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,15.0,387660.0,129220.0,0.0,431.0,516880.0,204.0,0.0,29.0,899.0,,,
MSR,Montserrat,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,6.0,5808225.0,1936075.0,0.0,6454.0,7744300.0,3053.0,0.0,1076.0,900.0,,,
MSR,Montserrat,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,4802.0,881378742.0,155537425.0,2088.0,1224137.0,1036916167.0,558247.0,4802.0,255.0,720.0,,,
MSR,Montserrat,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,141.0,11714808.0,2928702.0,0.0,10187.0,14643511.0,3544.0,0.0,72.0,1150.0,,,
MSR,Montserrat,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,15.0,668903.0,286672.0,0.0,743.0,955576.0,236.0,0.0,50.0,900.0,,,
MSR,Montserrat,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,109.0,13481974.0,3370493.0,0.0,11723.0,16852467.0,4078.0,0.0,108.0,1150.0,,,
MSR,Montserrat,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,4.0,4253179.0,1822791.0,0.0,4726.0,6075969.0,1498.0,0.0,1182.0,900.0,,,
MSR,Montserrat,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,103.0,12805934.0,3201483.0,0.0,11136.0,16007418.0,3874.0,0.0,108.0,1150.0,,,
MSR,Montserrat,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,4.0,22271190.0,9544796.0,0.0,24746.0,31815986.0,7842.0,0.0,6186.0,900.0,,,
MSR,Montserrat,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,12.0,1905713.0,476428.0,15.0,2647.0,2382141.0,267.0,12.0,221.0,720.0,,,
MSR,Montserrat,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,1122.0,178661732.0,44665433.0,1276.0,248141.0,223327165.0,24999.0,1122.0,221.0,720.0,,,
MSR,Montserrat,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,111.0,24002589.0,8000863.0,0.0,27910.0,32003453.0,4812.0,0.0,251.0,860.0,,,
NIC,Nicaragua,RES,CR-,CR+PC/LWAL/CDL+ERL/H:1/RES,TOTAL,17662.0,407013121.0,71825850.0,81424.0,1017533.0,478838970.0,431054.0,17662.0,58.0,400.0,,,
NIC,Nicaragua,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:1/IND,TOTAL,5429.0,736358191.0,245452732.0,0.0,1795996.0,981810916.0,849571.0,0.0,331.0,410.0,,,
NIC,Nicaragua,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:2/IND,TOTAL,598.0,157107469.0,52369157.0,0.0,383189.0,209476625.0,181438.0,0.0,641.0,410.0,,,
NIC,Nicaragua,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,1554.0,203431747.0,67810584.0,0.0,496175.0,271242325.0,234709.0,0.0,319.0,410.0,,,
NIC,Nicaragua,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:2/IND,TOTAL,169.0,43987056.0,14662350.0,0.0,107286.0,58649411.0,50799.0,0.0,635.0,410.0,,,
NIC,Nicaragua,COM,CR-,CR/LDUAL/CDL+ERL/H:12-24/COM,TOTAL,1.0,1216989.0,214763.0,0.0,2340.0,1431751.0,1216.0,0.0,2340.0,520.0,,,
NIC,Nicaragua,COM,CR-,CR/LDUAL/CDL+ERL/H:7/COM,TOTAL,12.0,3804552.0,671392.0,0.0,7316.0,4475944.0,3766.0,0.0,610.0,520.0,,,
NIC,Nicaragua,COM,CR+,CR/LDUAL/CDM+ERM/H:7/COM,TOTAL,1.0,447253.0,78927.0,0.0,860.0,526180.0,443.0,0.0,860.0,520.0,,,
NIC,Nicaragua,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,4734.0,196293308.0,34639993.0,24972.0,490733.0,230933298.0,178974.0,5667.0,104.0,400.0,,,
NIC,Nicaragua,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,TOTAL,2189.0,101660127.0,17940018.0,19393.0,254150.0,119600149.0,92759.0,4383.0,116.0,400.0,,,
NIC,Nicaragua,RES,CR-,CR/LFINF/CDL+ERL/H:4/RES,TOTAL,328.0,78094314.0,13781354.0,14641.0,195236.0,91875666.0,71309.0,3281.0,595.0,400.0,,,
NIC,Nicaragua,RES,CR-,CR/LFINF/CDL+ERL/H:5/RES,TOTAL,264.0,78170357.0,13794768.0,14685.0,195426.0,91965127.0,71430.0,3288.0,740.0,400.0,,,
NIC,Nicaragua,RES,CR+,CR/LFINF/CDM+ERM/H:2/RES,TOTAL,1259.0,104429815.0,18428792.0,6729.0,261075.0,122858605.0,95216.0,1501.0,207.0,400.0,,,
NIC,Nicaragua,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,781.0,72898394.0,12864421.0,7037.0,182246.0,85762814.0,66515.0,1568.0,233.0,400.0,,,
NIC,Nicaragua,RES,CR+,CR/LFINF/CDM+ERM/H:4/RES,TOTAL,139.0,66916864.0,11808856.0,6306.0,167292.0,78725719.0,61102.0,1389.0,1204.0,400.0,,,
NIC,Nicaragua,RES,CR+,CR/LFINF/CDM+ERM/H:5/RES,TOTAL,96.0,59217900.0,10450217.0,5368.0,148045.0,69668117.0,54112.0,1197.0,1542.0,400.0,,,
NIC,Nicaragua,COM,CR-,CR/LFM/CDL+ERL/H:1/COM,TOTAL,10.0,526009.0,92825.0,0.0,1012.0,618835.0,496.0,0.0,101.0,520.0,,,
NIC,Nicaragua,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,6.0,24454537.0,8151511.0,0.0,59645.0,32606051.0,28214.0,0.0,9941.0,410.0,,,
NIC,Nicaragua,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,TOTAL,43592.0,1004394753.0,177246134.0,200065.0,2510987.0,1181640890.0,915102.0,43592.0,58.0,400.0,,,
NIC,Nicaragua,RES,CR-,CR/LFM/CDL+ERL/H:2/RES,TOTAL,20573.0,852930170.0,150517094.0,114303.0,2132325.0,1003447260.0,777674.0,24680.0,104.0,400.0,,,
NIC,Nicaragua,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,58914.0,303286470.0,75821618.0,271391.0,2757150.0,379108092.0,96042.0,58914.0,47.0,110.0,,,
NIC,Nicaragua,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:1/COM,TOTAL,10156.0,544458320.0,136114575.0,0.0,1047035.0,680572893.0,513160.0,0.0,103.0,520.0,,,
NIC,Nicaragua,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,10862.0,1448778618.0,482926204.0,0.0,3533606.0,1931704825.0,1671524.0,0.0,325.0,410.0,,,
NIC,Nicaragua,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:1/RES,TOTAL,57320.0,2476178406.0,436972660.0,255082.0,6190446.0,2913151064.0,2256041.0,57320.0,108.0,400.0,,,
NIC,Nicaragua,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:2/COM,TOTAL,15247.0,1634014262.0,408503562.0,0.0,3142335.0,2042517818.0,1541359.0,0.0,206.0,520.0,,,
NIC,Nicaragua,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:2/IND,TOTAL,1204.0,315682675.0,105227557.0,0.0,769958.0,420910228.0,364570.0,0.0,640.0,410.0,,,
NIC,Nicaragua,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:2/RES,TOTAL,59836.0,4652334313.0,821000172.0,320576.0,11630836.0,5473334485.0,4241848.0,71799.0,194.0,400.0,,,
NIC,Nicaragua,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:3/COM,TOTAL,3382.0,543813345.0,135953332.0,0.0,1045795.0,679766679.0,513402.0,0.0,309.0,520.0,,,
NIC,Nicaragua,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:3/RES,TOTAL,14056.0,1220671811.0,215412673.0,125840.0,3051680.0,1436084480.0,1113787.0,28246.0,217.0,400.0,,,
NIC,Nicaragua,COM,MR|MCF,MCF/LWAL/CDM+ERM/H:1/COM,TOTAL,2528.0,135515304.0,33878828.0,0.0,260606.0,169394136.0,127725.0,0.0,103.0,520.0,,,
NIC,Nicaragua,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,2717.0,355941379.0,118647126.0,0.0,868150.0,474588508.0,410666.0,0.0,320.0,410.0,,,
