L4,POP,CITY,TIER
526463,7696,Nijampur,U3
332940,7695,Santoshpur,U3
801962,7688,Chandrapur,U3
556328,7685,Yewalewadi,U3
314137,7685,Jot Kamal,U3
299385,7685,Irongmara,U3
490025,7682,Harduli,U3
803618,7681,Mettupalayam,U3
800085,7681,Parole,U3
801914,7680,Jhagrakhand,U3
033755,7678,Akalgarh,U3
643108,7677,Kulappuram ,U3
803668,7676,Vaitheeswarankoil,U3
802119,7674,Tarichar Kalan,U3
643117,7674,Nattalam ,U3
800854,7673,Faridpur,U3
627779,7672,Mundathikode,U3
072893,7666,Bhoogar,U3
325092,7665,Hansghara,U3
080685,7665,Jamwa Ramgarh,U3
211673,7665,Tilthi,U3
630471,7662,Virudampattu,U3
627030,7661,Amini,U3
803646,7659,Thorapadi,U3
801603,7657,Barpathar,U3
627857,7655,Kodannur,U3
800338,7644,Lalkuan,U3
063936,7639,Qutab Garh,U3
627131,7630,Shiribagilu,U3
535332,7628,Waghoda,U3
302705,7628,Bamun Sualkuchi,U3
236373,7627,Mathurapur,U3
572326,7626,Rekurthi,U3
093680,7626,Aligarh,U3
318664,7623,Egara,U3
641367,7622,Pavali,U3
803549,7621,Vellottamparappu,U3
802277,7621,Manpur,U3
800839,7620,Rudayan,U3
800422,7619,Ateli,U3
803926,7615,Therur,U3
801463,7613,Longleng,U3
307255,7613,Chechakhata,U3
800337,7611,Kaladhungi,U3
323111,7611,Garshyamnagar,U3
629569,7610,Muthukadu,U3
471486,7608,Gogapur,U3
552394,7605,Umbar Pada Nandade,U3
586455,7603,Nakkapalle,U3
361837,7603,Jangalpur,U3
637226,7599,Periyakurichi,U3
800173,7593,Gardhiwala,U3
032529,7589,Rail,U3
802483,7588,Ahmadabad Cantonment,U3
005968,7588,Rakh Gadi Garh,U3
644775,7586,Sembianallur,U3
313619,7585,Jadupur,U3
107879,7581,Kherwara Chhaoni,U3
629197,7580,Kadhirvedu,U3
800938,7577,Nyotini,U3
307507,7577,Gairkata,U3
537272,7576,Murmadi,U3
056628,7573,Bhagwanpur,U3
119679,7569,Ordnance Factory Muradnagar,U3
800193,7567,Maloud,U3
227112,7566,Padri,U3
801232,7561,Gangapur,U3
597798,7561,Mutga,U3
516226,7560,Dhola,U3
631214,7555,Paiyur,U3
627767,7553,Kumaranellur,U3
802048,7547,Bhakhara,U3
621224,7544,Gogipeth,U3
303357,7540,Kochpara,U3
333113,7534,Barunda,U3
801027,7533,Kathera,U3
800995,7533,Derapur,U3
332897,7533,Gangadharpur,U3
801453,7532,Changtongya,U3
627768,7528,Chelakkara,U3
150571,7526,Chakeri,U3
802177,7520,Kotar,U3
626731,7517,Murda,U3
325557,7517,Nasibpur,U3
800796,7511,Radhakund,U3
061679,7506,Sunari Kalan,U3
638576,7505,Natchiarkoil,U3
379288,7505,Chota Gamahria,U3
801041,7503,Gohand,U3
527148,7501,Nimbhore Budruk,U3
270122,7501,Naoriya Pakhanglakpa,U3
332839,7500,Eksara,U3
495334,7497,Borgaon,U3
453453,7492,Malanpur,U3
553350,7485,Kegaon,U3
803612,7484,P.J. Cholapuram,U3
801972,7484,Sargaon,U3
634896,7484,Kuruppanaickenpalayam,U3
385392,7482,Jajanga,U3
803489,7478,R.Pudupatti,U3
325633,7478,Jangalpara,U3
268681,7476,Kangpokpi,U3
318660,7471,Chelad,U3
307594,7469,Dakshin Khagrabari,U3
000720,7461,Ichgam,U3
803145,7458,Narasimharajapura,U3
627830,7454,Tholur,U3
524716,7453,Ukai,U3
243203,7450,Tarapur,U3
801922,7448,Kusmi,U3
519237,7448,Sanjeli,U3
800583,7444,Indragarh,U3
803555,7443,Vengampudur,U3
524926,7443,Marwad,U3
802070,7440,Geedam,U3
626969,7434,Xeldem,U3
617501,7433,Thokur-62,U3
643997,7430,Venkatapuram,U3
494774,7430,Sirgora,U3
538734,7430,Kurkheda,U3
325038,7430,Jirat,U3
325635,7428,Manirampur,U3
540146,7427,Sironcha Ry.,U3
628771,7424,Alamathi,U3
641064,7423,Iravadanallur,U3
404193,7420,Gotamara,U3
800228,7412,Kot Fatta,U3
384647,7405,Lathikata,U3
125502,7404,Tundla Railway Colony,U3
271864,7404,Narsingarh,U3
332935,7402,Baniban Jagadishpur,U3
643144,7401,Athivilai,U3
803411,7399,Kannamangalam,U3
802044,7394,Tumgaon,U3
207292,7394,Sakaldiha,U3
245263,7392,Saidpura,U3
801480,7390,Sikhong Sekmai,U3
352240,7389,Mahesh Mundi,U3
267722,7385,Puranabazar 'A',U3
149673,7383,Ahrauli Shekh,U3
329104,7382,Khatra,U3
278361,7381,Umlyngka,U3
571754,7380,Palakurthy,U3
333064,7380,Khajutti,U3
285309,7377,Jamunamukh,U3
209738,7377,Kakarmatta,U3
064081,7376,Kotla Mahigiran,U3
318661,7371,Murgathaul,U3
000829,7365,Nagam,U3
627929,7364,Manavalassery,U3
412604,7361,Kukudakhandi,U3
300148,7358,Kanisail Pt I,U3
644773,7356,Perumanallur,U3
282405,7356,Asudubi,U3
333182,7354,Shyampur,U3
121692,7351,Maina Maujpur,U3
004954,7351,Rehambal,U3
803992,7349,Thenkarai,U3
169023,7345,Nihal Garh Chak Jangla,U3
627844,7344,Kainoor,U3
801493,7343,Jiribam,U3
553516,7341,Vadghar,U3
039571,7339,Amargarh,U3
634068,7331,Vembadithalam,U3
800341,7326,Mahua Dabra Haripura,U3
378378,7310,Jagannathpur,U3
072895,7306,Desoola,U3
800948,7305,Itaunja,U3
031760,7304,Chohal,U3
066641,7297,1 GB-A,U3
362194,7296,Panchet,U3
802259,7293,Sardarpur,U3
801248,7291,Ghorawal,U3
535334,7290,Sillewada,U3
803698,7289,Swamimalai,U3
641062,7289,Karadipatti,U3
574244,7288,Kismatpur,U3
636683,7281,Gunduuppalavadi,U3
314140,7277,Khodarampur,U3
323510,7275,Dakshin Chatra,U3
801963,7272,Adbhar,U3
325091,7271,Kola,U3
209746,7269,Bhagawanpur,U3
803529,7263,Pallapalayam,U3
325580,7262,Nawapara,U3
800241,7260,Bhadson,U3
803504,7259,Pandamangalam,U3
801513,7259,Thenzawl,U3
481320,7258,Swroop Nagar,U3
313212,7255,Baksinagar,U3
324902,7252,Namajgram,U3
630913,7251,Ariyur,U3
368710,7239,Kadma No-II,U3
802072,7238,Dornapal,U3
617499,7237,Talipady,U3
525192,7235,Khapar,U3
801921,7228,Jarhi,U3
325037,7224,Sripur,U3
635019,7222,Vijayapuri,U3
567501,7222,Morewadi,U3
803994,7221,Alanthurai,U3
801878,7221,Gopalpur,U3
064050,7220,Khera,U3
802235,7217,Badagaon,U3
801956,7216,Saragaon,U3
511118,7213,Sathamba,U3
801054,7212,Oran,U3
332828,7212,Natibpur,U3
313943,7207,Fatellapur,U3
328949,7206,Simlapal,U3
523042,7204,Bilimora,U3
552181,7204,Kudus,U3
803823,7203,Perungulam,U3
332819,7203,Tentulkuli,U3
094556,7203,Talera,U3
238048,7202,Nurpur,U3
803574,7200,Keeranur,U3
520022,7200,Jarod,U3
333298,7200,Rameswarpur,U3
322983,7193,Bara Bamonia,U3
801517,7187,Hnahthial,U3
349733,7184,Bekobar,U3
352239,7181,Sirsia,U3
333303,7180,Samali,U3
627829,7179,Kaiparamba,U3
469140,7178,Gandhi Sagar Haidel Col,U3
320497,7178,Uttar Goara,U3
333018,7177,Hirapur,U3
006672,7177,Birpur,U3
283840,7177,Mairabari Town,U3
803725,7165,Nerkuppai,U3
801470,7161,Oinam,U3
230711,7156,Hathua,U3
554734,7155,Goregaon,U3
360488,7153,Kumarpur,U3
803532,7152,Pethampalayam,U3
801438,7151,Jairampur,U3
627851,7150,Manakkody,U3
591552,7145,Mulaguntapadu,U3
071949,7143,Neemrana,U3
801530,7142,Sabroom,U3
319519,7141,Hatsimla,U3
185903,7139,Bargo,U3
148852,7139,Jamuhan,U3
307204,7137,Laskarpara,U3
325673,7136,Barijhati,U3
803449,7130,Vanavasi,U3
318067,7125,Ilambazar,U3
162179,7125,Nivi,U3
800772,7124,Vijaigarh,U3
641065,7121,Viraganur,U3
496325,7120,Ghansaur,U3
371566,7117,Dudhani,U3
322772,7113,Chandpara,U3
332767,7113,Jagatballavpur,U3
407708,7110,Bhakarsahi,U3
062658,7110,Aakera,U3
506921,7109,Mirjhapar,U3
333614,7109,Sahebpur,U3
519908,7103,Karachiya,U3
804001,7098,Periya Negamam,U3
627927,7097,Kallettumkara,U3
803858,7095,Sankarnagar,U3
303359,7095,Upar Hali,U3
801988,7093,Chhuikhadan,U3
332939,7081,Raghudebpur,U3
385209,7080,Banaigarh,U3
125503,7079,Tundla Kham,U3
410674,7078,Lalsingi,U3
509559,7072,Ambaliyasan,U3
220486,7070,Madhubani,U3
325640,7068,Bhagabatipur,U3
438767,7065,Koni,U3
618826,7065,Koorgalli,U3
593543,7065,Chennamukkapalle,U3
199392,7063,Premchak Urf Baheri,U3
617505,7062,Badagaulipady,U3
604583,7061,Kodiyal,U3
494681,7061,Pal Chaurai,U3
800088,7051,Dalhousie,U3
362190,7051,Mera,U3
059497,7049,Kabri,U3
152869,7047,Parichha,U3
030636,7044,Sarai Khas,U3
617685,7041,Kuvettu,U3
272014,7041,Briddhanagar,U3
800320,7039,Dharchula,U3
802073,7038,Konta,U3
564970,7038,Dabhol,U3
119674,7037,Sikri Kalan,U3
325665,7035,Purbba Tajpur,U3
802212,7034,Nagri,U3
617511,7034,Adyar,U3
523131,7025,Chikhli,U3
803773,7024,Kuchanur,U3
118195,7024,Beelna,U3
102950,7022,Kherliganj,U3
166583,7019,Pahar Ganj,U3
801984,7017,Sahaspur-Lohara,U3
310762,7016,Gopalpur,U3
800004,7015,Watra Gam,U3
126213,7012,Makhanpur,U3
801986,7008,Pandatarai,U3
362854,7005,Bhojudih,U3
300147,7001,Batarashi,U3
801066,7000,Kishunpur,U3
178487,6999,Hallaur,U3
175980,6998,"Indian Tehephone Industry, Mankapur",U3
325672,6996,Naiti,U3
800945,6995,Bhagwant Nagar,U3
417521,6995,Daringbadi,U3
063974,6994,Khan Pur Dhani,U3
323224,6993,Kulberia,U3
627841,6988,Chittilappilly,U3
802704,6987,Mohpa,U3
633955,6986,Thappakuttai,U3
800244,6985,Ghanaur,U3
411193,6982,Badagada,U3
313982,6979,Mahendrapur,U3
373460,6977,Ray,U3
332901,6977,Jaynagar,U3
299390,6977,Tarapur VII,U3
802626,6976,Umbergaon,U3
352238,6970,Telodih,U3
358526,6964,Borio,U3
552395,6962,Tarapur,U3
299389,6960,Uttar Krishnapur Pt. I,U3
045361,6953,Gumaniwala,U3
554876,6952,Borli Panchtan,U3
332909,6951,Paschim Panchla,U3
641766,6948,Chatrapatti,U3
130475,6946,Parsona,U3
322411,6945,Simhat,U3
361401,6938,Hariharpur,U3
059907,6938,Badh Malak,U3
523043,6936,Antaliya,U3
209748,6934,Lerhupur,U3
626885,6933,Chicalim,U3
801901,6931,Gudari,U3
800070,6931,Khore,U3
800067,6930,Sunderbani,U3
603877,6928,Venkatapura,U3
801943,6927,Sariya,U3
537973,6925,Risama,U3
380419,6922,Bijepur,U3
122712,6920,Deosaini,U3
322774,6919,Sonatikiri,U3
380309,6917,Sohela,U3
490024,6916,Bargi,U3
322413,6916,Digha,U3
333260,6914,Shashati,U3
801559,6913,Sarthebari,U3
631435,6912,Kilpudupakkam,U3
332876,6911,Nalpur,U3
626933,6908,Chinchinim,U3
405611,6906,Kunjabangarh,U3
344460,6906,Mihitikri,U3
061808,6905,Ladrawan,U3
408170,6898,Balipatapur,U3
324020,6897,Bankra,U3
306665,6894,Lalman,U3
803426,6892,Ananthapuram,U3
634053,6892,Kondappanaickenpatti,U3
098426,6891,Seemalwara,U3
323771,6890,Jatragachhi,U3
803647,6887,Melpattampakkam,U3
800817,6887,Fariha,U3
626733,6885,Bambolim,U3
558167,6885,Burhanagar,U3
330146,6884,Kanki,U3
801250,6883,Churk Ghurma,U3
027773,6883,Ghoh,U3
608914,6881,Sanoor,U3
642790,6879,Sumaitheerthapuram,U3
634472,6878,Periyamanali,U3
063939,6876,Gheora,U3
800142,6875,Rohru,U3
279898,6874,Padmabil,U3
059499,6873,Asan Khurd,U3
380613,6865,Khaliapali,U3
556432,6863,Daund,U3
217429,6863,Hat Saraiya,U3
322317,6857,Punglia,U3
626871,6852,Quela,U3
361404,6845,Gunghasa,U3
368911,6842,Charhi,U3
643102,6840,Manjalumoodu,U3
573923,6840,Annaram,U3
040094,6831,Khuda Alisher,U3
313881,6830,Basudebpur,U3
033679,6825,Baddowal,U3
323225,6824,Bamangachhi,U3
511288,6823,Bhat,U3
478249,6821,Pipri,U3
290741,6821,Bahbari Gaon,U3
570807,6820,Soanpet,U3
229456,6820,Majhauli Khetal,U3
643119,6818,Paloor,U3
641767,6814,Elayirampannai,U3
617513,6814,Harekala,U3
596726,6812,Murakambattu,U3
593157,6812,Moragudi,U3
313834,6812,Sibnagar,U3
325639,6811,Ramanathpur,U3
332814,6810,Rudrapur,U3
334955,6810,Uttarparanij,U3
608845,6809,Varamballi,U3
804014,6807,Rudravathi,U3
643112,6807,Choozhal,U3
462691,6806,Jabera,U3
321681,6806,Bablari Dewanganj,U3
801934,6805,Kotba,U3
803695,6803,Cholapuram,U3
323642,6803,Mathurapur,U3
551019,6798,Vilholi,U3
345536,6797,Benudia,U3
337373,6796,Durllabhganj,U3
537890,6794,Khamari,U3
803510,6791,Nerunjipettai,U3
306271,6789,Dungra Khasmahal,U3
521555,6788,Kevadiya,U3
800200,6786,Badhni Kalan,U3
064071,6780,Chandan Hola,U3
332769,6779,Bankul,U3
802058,6777,Antagarh,U3
361608,6777,Sahnidih,U3
334783,6777,Chandpur,U3
334100,6772,Nainan,U3
361602,6772,Dumra,U3
800933,6770,Kursath,U3
491258,6770,Rosera,U3
210167,6769,Hariyawan,U3
498469,6768,Ukwa,U3
333609,6766,Danga,U3
384803,6763,Koida,U3
573968,6762,Osmania University,U3
626661,6760,Morjim,U3
333065,6760,Bangalpur,U3
530164,6756,Umari Pr. Akola,U3
333542,6754,Chak Enayetnagar,U3
113992,6752,Dhampur Husainpur,U3
323106,6748,Palashi,U3
332699,6747,Udang,U3
800063,6743,Surankote,U3
490249,6743,Madai,U3
332875,6738,Ula,U3
801184,6735,Mahrajganj,U3
462255,6735,Narsinghgarh,U3
643111,6731,Vilavancode,U3
325559,6731,Baruipara,U3
803188,6729,Somvarpet,U3
627772,6727,Eyyal,U3
627765,6727,Kottappuram,U3
430673,6725,Chitrakonda,U3
800287,6720,Barkot,U3
109635,6720,Malhipur,U3
521867,6717,Selamba,U3
077072,6716,Sapotra,U3
800930,6715,Fatehpur Chaurasi,U3
522842,6715,Waghai,U3
332695,6715,Deora,U3
584103,6714,Kantabamsuguda,U3
592856,6712,Veparala,U3
574503,6711,Navandgi,U3
249508,6702,Anwari,U3
325094,6685,Madhusudanpur,U3
111300,6681,Khanupur,U3
333608,6675,Radhanagar,U3
800957,6673,Maharajganj,U3
267668,6673,Rangapahar,U3
605045,6672,Donimalai Township,U3
244896,6672,Ekangar Sarai,U3
404119,6668,Kandasar,U3
318862,6665,Bamunara,U3
344826,6664,Garh Kamalpur,U3
306855,6660,Kharibari,U3
634060,6659,Selathampatti,U3
323066,6659,Dhania,U3
332902,6658,Jala Kendua,U3
802362,6657,Bhedaghat,U3
333534,6657,Kanganbaria,U3
412551,6653,Sheragada,U3
639867,6652,Ammapattinam,U3
801440,6648,Deomali,U3
066363,6648,24 AS-C,U3
572998,6647,Narsapur,U3
552680,6642,Kambe,U3
803874,6640,Nanguneri,U3
333118,6637,Halyan,U3
802069,6636,Barsur,U3
552675,6633,Padagha,U3
626923,6632,Verna,U3
211676,6629,Bharuhana,U3
315451,6627,Haridasmati,U3
553518,6626,Kalundre,U3
335119,6625,Basanti,U3
800778,6621,Hasayan,U3
318639,6617,Chinchuria,U3
594493,6614,Ramapuram,U3
316075,6614,Barua Gopalpur,U3
236604,6614,Bhuindhara,U3
566923,6611,Banda,U3
361864,6611,Pondarkanali,U3
304182,6611,Takhlibilar Pathar,U3
629743,6610,Ayyampettai,U3
318694,6609,Baska,U3
573922,6608,Bonthapalle,U3
553351,6603,Navghar,U3
580732,6603,Hiramandalam,U3
102335,6602,Kumbhkot,U3
802051,6600,Aamadi,U3
096823,6600,Sardargarh,U3
115310,6599,Got,U3
332946,6597,Baniban,U3
344911,6597,Goasafat,U3
801996,6596,Maro,U3
627803,6594,Thaikkad,U3
552685,6588,Purne,U3
644777,6587,Chengappalli,U3
612948,6587,Kadigenahalli,U3
628978,6584,Vanganur,U3
209741,6577,Amara Khaira Chak,U3
064047,6573,Jaffar Pur Kalan,U3
252039,6569,Chanari,U3
626729,6568,Corlim,U3
333475,6568,Daulatpur,U3
432614,6567,Shivnandanpur Alias Omkarbahara,U3
401470,6561,Anjira,U3
330148,6556,Chapari,U3
369100,6554,Seota,U3
800037,6553,Koker Nag,U3
332815,6547,Khantora,U3
803175,6541,Alur,U3
121690,6541,Hasangarh,U3
801436,6540,Yingkiong,U3
476554,6540,Santer,U3
643121,6532,Mathicode,U3
272236,6530,Matarbari,U3
503654,6529,Naudhia,U3
303361,6529,Sarpara,U3
169575,6524,Korwa,U3
199391,6523,Middha,U3
800321,6522,Didihat,U3
325560,6522,Borai,U3
800029,6519,Aishmuquam,U3
000127,6518,Kral Pora,U3
333060,6517,Deulgram,U3
088172,6513,Dhorimanna,U3
064049,6512,Mitraon,U3
626929,6511,Aquem,U3
525949,6511,Khandbara,U3
153624,6509,Mahroni Rural,U3
313980,6506,Debipur,U3
627775,6503,Porkulam,U3
800944,6501,Bighapur,U3
562513,6499,Sangramnagar,U3
565673,6497,Kuwarbav,U3
553817,6497,Ambivali T. Wankhal,U3
027778,6496,Manwal,U3
333014,6488,Chandipur,U3
617422,6485,Shravanabelgola,U3
320101,6483,Goda,U3
800020,6482,Chadura,U3
564969,6480,Jalgaon,U3
166581,6478,Gaddoo Pur,U3
334101,6474,Uttar Kalas,U3
307399,6474,Jagijhora Barabak,U3
319354,6473,Panuhat,U3
620588,6472,Kurgunta,U3
801173,6468,Gauri Bazar,U3
318667,6468,Ballavpur,U3
303397,6468,Jalah,U3
800934,6466,Auras,U3
327363,6463,Beliatore,U3
629123,6462,Perambakkam,U3
332697,6456,Chandrapur,U3
617515,6452,Belma,U3
313214,6452,Kendua,U3
217372,6451,Tola Mansaraut,U3
803681,6450,Koradacheri,U3
167328,6445,Bhulepur,U3
803253,6444,Sanguem,U3
321913,6441,Patuli,U3
537888,6440,Katangi Kala,U3
492984,6438,Khairi,U3
407709,6438,Bhapur,U3
641068,6436,Silaiman,U3
618832,6436,Kadakola,U3
056634,6435,Khanjarpur,U3
803663,6434,Gangaikondan,U3
325667,6432,Baksa,U3
323770,6431,Chandapur Champagachhi,U3
209747,6429,Umarha,U3
209736,6427,Chandpur,U3
197188,6427,Para,U3
402315,6426,Saranga,U3
803548,6422,Kilampadi,U3
412128,6411,Agastinuagan,U3
323114,6408,Paltapara,U3
162513,6408,Mahewa Patti Pashchim Uparhar,U3
368937,6405,Dari,U3
345051,6400,Amarshi Kasba,U3
318717,6399,Sankarpur,U3
800246,6398,Ramdas,U3
639647,6396,Kallangudy,U3
800152,6394,Dera Baba Nanak,U3
588437,6393,Satrampadu,U3
614653,6393,Mellahalli,U3
307205,6392,Dakhin Rampur,U3
361836,6392,Karmatanr,U3
323572,6387,Dandirhat,U3
534193,6386,Warud,U3
800835,6384,Mundiya,U3
379462,6382,Sini,U3
361606,6381,Mahlidih,U3
510996,6378,Malpur,U3
168112,6376,Jalalpur Dehat,U3
626702,6373,Salvador do Mundo,U3
636913,6369,Pallippadai,U3
587504,6365,Chidiga,U3
004955,6365,Rathian,U3
627771,6363,Kariyannur,U3
643101,6361,Puliyoorsalai,U3
428090,6361,Khatiguda,U3
361604,6360,Muraidih,U3
334018,6360,Khodar Bazar,U3
005969,6360,Bhore,U3
303978,6359,Bali Koria,U3
801999,6358,Devkar ,U3
225104,6355,Raghunathpur,U3
333322,6353,Nischintapur,U3
209731,6352,Dindaspur,U3
801971,6349,Pathariya,U3
323108,6349,Jetia,U3
323767,6349,Bhatenda,U3
000125,6348,Heri,U3
313941,6347,Ramakantapur,U3
331511,6347,Begun Kodar,U3
320193,6347,Gangpur,U3
374059,6346,Ara,U3
403727,6345,Rengali Damproject Township,U3
092091,6344,Baral,U3
630907,6343,Karugampattur,U3
082362,6343,Guhala,U3
569557,6342,Jainoor,U3
334010,6340,Panchghara,U3
537068,6339,Thana,U3
332863,6338,Kendua,U3
334104,6330,Bilandapur,U3
243123,6327,Asarganj,U3
535810,6321,Koradi,U3
352241,6321,Akdoni Khurd,U3
578157,6319,Mamnoor,U3
800931,6318,Ugu,U3
323216,6317,Kokapur,U3
801465,6315,Tseminyu,U3
497814,6315,Hirapur,U3
284817,6315,Chota Haibor,U3
299387,6313,Silchar Pt. X,U3
313940,6312,Madna,U3
063923,6310,Darya Pur Kalan,U3
800333,6309,Bhowali,U3
800350,6309,Shaktigarh,U3
802063,6306,Farasgaon,U3
608851,6302,Alevoor,U3
332858,6302,Andul,U3
323218,6301,Gangapur,U3
229455,6301,Dumari urf Damodarpur Shahjahan,U3
406976,6299,Rajasunakhala,U3
579390,6296,Garimellapadu,U3
209730,6295,Kallipur,U3
800058,6292,Ram Nagar,U3
210622,6286,Jakhaon,U3
183830,6286,Jugauli,U3
398818,6284,Badamba,U3
494776,6282,Ambada,U3
802050,6280,Magarlod,U3
626696,6280,Saligao,U3
329617,6280,Raipur Bazar,U3
285193,6280,Pub - Dhaniram Pather,U3
124214,6280,Isapur Banger,U3
800774,6278,Beswan,U3
589981,6275,Vaddeswaram,U3
639868,6274,Keelamanjakudi,U3
333299,6272,Asuti,U3
408299,6271,Dungamal,U3
801928,6270,Lakhanpur,U3
626704,6270,Aldona,U3
185391,6270,Piprayli Bujurg,U3
311372,6269,Chak Bhrigu,U3
123442,6269,Garhi Tamana,U3
325579,6266,Bamunari,U3
604582,6265,Kawalettu,U3
332840,6265,Khalia,U3
549783,6263,Surgana,U3
030247,6258,Apra,U3
510582,6255,Parabada,U3
352758,6255,Jamtara,U3
333302,6252,Ramchandrapur,U3
508228,6250,Bhagal,U3
323976,6248,Sadigachhi,U3
325661,6247,Kharsarai,U3
119671,6247,Abupur,U3
195176,6246,Mahul Khas Or Mahul,U3
577710,6242,Shivunipalle,U3
643164,6241,Thadikarankonam,U3
801437,6236,Changlang,U3
801613,6236,Maibong,U3
605820,6236,Chikkajajur,U3
642992,6233,Kila Ambur,U3
412634,6232,Golabandha,U3
617599,6230,Thumbe,U3
334191,6230,Usthi,U3
638683,6227,Chakkarapalli,U3
572862,6227,Shankarampet,U3
194084,6225,Satiyava,U3
419976,6220,Loisinga,U3
299391,6219,Kanakpur I,U3
189407,6216,Fazi Nagar,U3
644827,6215,Manickapuram,U3
626867,6215,Marcaim,U3
203003,6212,Dhanauha,U3
334190,6210,Ghola Noapara,U3
209735,6195,Chhitauni,U3
270312,6191,Porompat,U3
608848,6188,Tenkanidyoor,U3
343888,6186,Chaulia,U3
369098,6186,Sanri Alias Tilaiya,U3
360489,6184,Sagarmpur,U3
278356,6184,Mawpat,U3
635411,6182,Kurumbapatti,U3
299131,6182,Katirail T.E.,U3
804031,6180,Kaniyur,U3
318692,6177,Andal(Gram),U3
312781,6175,Bandhail,U3
800874,6172,Gulariya Bhindara,U3
119676,6170,Aurangabad Gadana,U3
337375,6169,Naba Kola,U3
627837,6167,Vellanikkara,U3
549399,6166,Anantpur,U3
039141,6165,Mullanpur Garib Dass,U3
513672,6161,Digvijaygram,U3
802017,6160,Chikhalakasa,U3
801959,6160,Rahaud,U3
332698,6156,Bhandar Gachha,U3
424227,6155,Mukhiguda,U3
209749,6153,Asapur,U3
803682,6149,Peralam,U3
640706,6148,Arumbanur,U3
536126,6148,Waddhamana,U3
642244,6143,Manthithoppu,U3
595738,6143,Cherlopalle,U3
119236,6141,Aminagar Urf Bhurbaral,U3
497965,6137,Kirnapur,U3
524162,6137,Amboli,U3
803774,6135,Markayankottai,U3
556326,6133,Dehu,U3
404192,6129,Budhapanka,U3
290740,6129,Forest Vill. Lakhipathar,U3
592791,6123,Tada Khandrika,U3
627781,6120,Minalur,U3
629353,6117,Sirukalathur,U3
270316,6115,Heingang,U3
643187,6106,Gandipuram,U3
334953,6104,Kalikapur Barasat,U3
306188,6102,Badamtam Tea Garden,U3
270314,6096,Khongman,U3
802041,6095,Chhura,U3
525357,6093,Vadfalya,U3
282691,6091,Uttar Athiabari,U3
031343,6091,Hazipur,U3
643188,6090,Peruvilai,U3
345650,6083,Kotbar,U3
314057,6083,Mirzapur,U3
361402,6082,Topchanchi,U3
314141,6081,Donalia,U3
323142,6081,Bilkanda,U3
509953,6078,Vijaynagar,U3
411948,6072,Pathar,U3
259057,6072,Tola Chain,U3
332693,6069,Kanpur,U3
385564,6064,Jhumpura,U3
124689,6061,Artauni,U3
413350,6059,Patrapur,U3
800302,6049,Narendranagar,U3
071112,6049,Nooan,U3
801919,6048,Wadrafnagar,U3
530166,6047,Shivar,U3
802014,6045,Daundi Lohara,U3
626764,6043,Pale,U3
313833,6042,Arjunpur,U3
636914,6039,Chidambaram ,U3
061019,6039,Mayyer,U3
333697,6037,Bhangar Raghunathpur,U3
057513,6035,Nanhera(104),U3
209742,6033,Jalal Patti,U3
516414,6027,Songadh,U3
323573,6027,Uttar Bagundi,U3
310328,6022,Itahar,U3
158999,6016,Dahilamau,U3
642593,6015,Veerapandianpattinam,U3
313986,6015,Ichhlampur,U3
309798,6011,Nachhratpur Katabari,U3
063071,6007,Khori Kalan,U3
318666,6006,Raghunathchak,U3
062659,6005,Ghatal Mahaniawas,U3
332770,6004,Mansinhapur,U3
801575,6001,Narayanpur,U3
301806,6001,B.R.P.L. Township,U3
368709,5996,Masratu,U3
331510,5995,Chekya,U3
627764,5994,Nelluwaya,U3
323105,5994,Palladaha,U3
332475,5993,Bandoan,U3
377919,5992,Meghahatuburu Forest Village,U3
551844,5991,Vikramgad,U3
644779,5986,Sircar Periapalayam,U3
123440,5982,Devinagar,U3
643089,5980,Terkukallikulam,U3
332866,5980,Hatgachha,U3
640709,5971,Narasingam,U3
552393,5971,Shirgaon,U3
333539,5971,Ramkrishnapur,U3
408665,5967,Godiputamatiapara,U3
039384,5967,Mirpur,U3
330256,5963,Nabagram,U3
030388,5961,Dhin,U3
583130,5960,Kanapaka,U3
598022,5956,Londa,U3
486095,5956,Dhodaramohar Alias Bhoura,U3
062661,5954,Rampura,U3
494773,5953,Dighawani,U3
801505,5950,Sairang,U3
555230,5944,Poladpur,U3
309202,5939,Hanskunda,U3
334956,5937,Alipur,U3
627766,5936,Chittanda,U3
427270,5936,Raighar,U3
081932,5936,Bay,U3
039386,5936,Daper,U3
307021,5934,Mangalbari,U3
333015,5932,Kaijuri,U3
330589,5929,Murulia,U3
333533,5927,Nadabhanga,U3
800924,5924,Kursath,U3
291253,5924,Niz- Mankata,U3
583229,5921,Chintalavalasa,U3
404194,5920,Nuahata,U3
537070,5914,Bela,U3
624015,5911,Chelur,U3
318718,5910,Haripur,U3
800096,5900,Nagrota Bagwan,U3
313215,5898,Aiho,U3
333114,5895,Kulitapara,U3
322904,5895,Anarbaria,U3
631213,5894,Sathiyavijayanagaram,U3
435923,5892,Durena,U3
306565,5892,Jitu,U3
122031,5886,Gabhana,U3
146567,5886,Baroun,U3
605618,5884,Matadakurubarahatti,U3
361612,5884,Phulwartanr,U3
261376,5883,Rhenak,U3
330012,5878,Hutmura,U3
332864,5875,Nabghara,U3
804030,5874,Dhali,U3
513004,5874,Ghanteshvar,U3
303711,5873,Bangaon,U3
514303,5872,Amardad,U3
209734,5870,Kachnar,U3
801422,5868,Singtam,U3
