NAME0_ID1,AVG_AREA,BUILDINGS,TOTAL_REPL_COST_USD,COST_PER_AREA_USD
Marshall Islands_MHL.10_1,512320.28185583255,2840.0,527387386.0922847,1029.4
Marshall Islands_MHL.11_1,3120.658077363253,99.0,8431388.03378,2701.8
Marshall Islands_MHL.12_1,1397.788548932623,42.0,2616848.6495,1872.1
Marshall Islands_MHL.13_1,5896.45503500905,151.0,10319592.68284,1750.1
Marshall Islands_MHL.14_1,1029973.5418307385,4528.0,998109866.6346047,969.1
Marshall Islands_MHL.15_1,6738.8204039760985,247.0,16444258.330126,2440.2
Marshall Islands_MHL.16_1,1618.1781758552095,110.0,8773279.61738,5421.7
Marshall Islands_MHL.17_1,8885.302146841252,323.0,12314302.0337883,1385.9
Marshall Islands_MHL.18_1,4699.933230677323,198.0,8228809.598085,1750.8
Marshall Islands_MHL.19_1,7379.10462143696,231.0,5748602.756403,779.0
Marshall Islands_MHL.1_1,22545.056562156515,588.0,30248621.029544,1341.7
Marshall Islands_MHL.20_1,429.75883225779455,10.0,286400.03819,666.4
Marshall Islands_MHL.21_1,3766.4840671445836,133.0,7414815.934275,1968.6
Marshall Islands_MHL.22_2,2698.058866306979,123.0,8215281.05172,3044.9
Marshall Islands_MHL.23_1,730.9430454088665,38.0,820388.20583,1122.4
Marshall Islands_MHL.24_1,9993.332486711814,218.0,10994414.871115,1100.2
Marshall Islands_MHL.2_1,6944.834665926392,165.0,10067235.463605,1449.6
Marshall Islands_MHL.3_1,23294.845247196943,591.0,27323711.668636,1173.0
Marshall Islands_MHL.4_1,4224.7787058830245,153.0,9171703.870265,2170.9
Marshall Islands_MHL.5_1,25835.840380766203,360.0,7595520.9198319,294.0
Marshall Islands_MHL.6_1,8219.629879198008,242.0,14646066.275473,1781.8
Marshall Islands_MHL.7_1,634.2397830137415,31.0,767245.114481,1209.7
Marshall Islands_MHL.8_1,15650.118020642969,457.0,23364887.670033,1493.0
Marshall Islands_MHL.9_1,11591.160020213378,245.0,14364982.960678,1239.3
Martinique_1,8150046.7618464045,20775.0,2240678758.5,274.9
Martinique_2,16052833.712804515,40884.0,4441757574.24,276.7
Martinique_3,10751806.730028223,27514.0,2951816297.2200003,274.5
Martinique_4,6359881.096947416,16231.0,1753434850.8600001,275.7
Mauritania_MRT-ADM1-1590546715-B1,3679184.5188485794,34996.0,566122499.0,153.9
Mauritania_MRT-ADM1-1590546715-B10,1647351.7539733236,15724.0,253079420.0,153.6
Mauritania_MRT-ADM1-1590546715-B11,2264979.214804504,21563.0,348415614.0,153.8
Mauritania_MRT-ADM1-1590546715-B12,36291863.305854596,344572.0,5590235789.0,154.0
Mauritania_MRT-ADM1-1590546715-B13,702506.1789451238,6759.0,107623919.0,153.2
Mauritania_MRT-ADM1-1590546715-B2,9734448.150085857,92457.0,1499120145.0,154.0
Mauritania_MRT-ADM1-1590546715-B3,10475866.919533823,99480.0,1613508806.0,154.0
Mauritania_MRT-ADM1-1590546715-B4,1622962.5230860128,15497.0,249331623.0,153.6
Mauritania_MRT-ADM1-1590546715-B5,9661553.407494925,91754.0,1487894606.0,154.0
Mauritania_MRT-ADM1-1590546715-B6,9143156.060233654,86851.0,1408062218.0,154.0
Mauritania_MRT-ADM1-1590546715-B7,16456450.215954185,156273.0,2534729717.0,154.0
Mauritania_MRT-ADM1-1590546715-B8,10855721.162405072,103081.0,1672015836.0,154.0
Mauritania_MRT-ADM1-1590546715-B9,7481556.464993612,71066.0,1152131463.0,154.0
Mauritius_MUS-ADM1-1590775103-B1,3013729.107340292,25144.0,731481607.0,242.7
Mauritius_MUS-ADM1-1590775103-B10,1423779.742163733,11928.0,345110704.0,242.4
Mauritius_MUS-ADM1-1590775103-B2,4602015.455979551,38341.0,1117578078.0,242.8
Mauritius_MUS-ADM1-1590775103-B3,3672834.730600073,30617.0,891791089.0,242.8
Mauritius_MUS-ADM1-1590775103-B4,2848488.6000034097,23760.0,691373680.0,242.7
Mauritius_MUS-ADM1-1590775103-B5,4759722.230184093,39656.0,1155898146.0,242.8
Mauritius_MUS-ADM1-1590775103-B6,11773940.963133087,97917.0,2862991133.0,243.2
Mauritius_MUS-ADM1-1590775103-B7,3493680.582851624,29130.0,848210230.0,242.8
Mauritius_MUS-ADM1-1590775103-B8,3617828.447431359,30151.0,878432110.0,242.8
Mauritius_MUS-ADM1-1590775103-B9,2216353.41650007,18512.0,537875526.0,242.7
Mexico_AREA # 01,62504418.65430402,358500.46,45965961047.22871,735.4
Mexico_AREA # 02,176556711.60027468,984897.4099999999,139871764708.69666,792.2
Mexico_AREA # 03,38891367.65705127,216390.29999999993,29783698747.084637,765.8
Mexico_AREA # 04,43535370.59180403,258421.49000000002,31695343751.607838,728.0
Mexico_AREA # 05,141063080.30540293,837802.99,103460783385.38399,733.4
Mexico_AREA # 06,37404453.5242674,214824.94,28221124722.696827,754.5
Mexico_AREA # 07,204908590.2882326,1340188.13,133327368368.5699,650.7
Mexico_AREA # 08,171285413.1723901,1051064.0,125188586198.14038,730.9
Mexico_AREA # 09,493770827.088141,1879898.0900000003,532276929945.5348,1078.0
Mexico_AREA # 10,72912120.79510073,471530.72000000003,50492670173.84481,692.5
Mexico_AREA # 11,253090272.6410257,1520877.4200000004,176568715555.78412,697.7
Mexico_AREA # 12,144051069.4661172,943614.7299999999,95469208895.02457,662.7
Mexico_AREA # 13,132410710.51625457,851843.03,83994020632.30617,634.3
Mexico_AREA # 14,375945229.13049453,2123550.79,281265604045.3335,748.2
Mexico_AREA # 15,719232447.8301281,4131775.8,527529433723.82104,733.5
Mexico_AREA # 16,207579449.88163918,1297775.82,141235042851.0875,680.4
Mexico_AREA # 17,94956730.6231685,566422.25,67001626531.02022,705.6
Mexico_AREA # 18,57162612.61126373,354712.00999999995,38745403197.85152,677.8
Mexico_AREA # 19,262724592.5620421,1477667.97,199153708428.76907,758.0
Mexico_AREA # 20,178878321.35920328,1195380.0,113078350771.60133,632.2
Mexico_AREA # 21,277692131.0508241,1672998.6999999997,189960100601.64072,684.1
Mexico_AREA # 22,106114036.36423987,606806.0499999998,78105688313.66284,736.1
Mexico_AREA # 23,89619995.13690478,476974.52000000014,69410396358.51723,774.5
Mexico_AREA # 24,119031560.21932232,725933.1499999999,83125909871.50385,698.4
Mexico_AREA # 25,135655263.05105308,796984.7399999999,98572309978.00175,726.6
Mexico_AREA # 26,139577473.70535707,816928.2999999997,104168094514.34752,746.3
Mexico_AREA # 27,102034602.92467949,638923.43,67891244300.853615,665.4
Mexico_AREA # 28,168017825.77838826,951962.01,126893224251.63573,755.2
Mexico_AREA # 29,57266705.34844322,365131.56,36781111389.71804,642.3
Mexico_AREA # 30,365437835.4091117,2296886.37,245445750285.73764,671.6
Mexico_AREA # 31,112926070.41964284,659932.7499999999,80334242525.71562,711.4
Mexico_AREA # 32,65600539.35485347,441833.91,42592597629.38824,649.3
Micronesia_FSM.1_1,884837.9302731398,15031.0,1371951041.2768822,1550.5
Micronesia_FSM.2_1,73241.3868009304,2572.0,160693473.93452388,2194.0
Micronesia_FSM.3_1,1262396.60168391,9623.0,511288758.0267576,405.0
Micronesia_FSM.4_1,338016.6932515323,3186.0,383972028.60377836,1136.0
Moldova_MDA.10_1,19329781.42612482,59510.236994399194,15216510556.22,787.2
Moldova_MDA.11_1,1477592.7732785346,16650.330329336717,631137619.38,427.1
Moldova_MDA.12_1,2130750.968607666,25012.88611831323,844716389.83,396.4
Moldova_MDA.13_1,1956802.9833565273,17476.566980376505,928379628.5799999,474.4
Moldova_MDA.14_1,2914067.722215746,29950.26846928081,1290399149.29,442.8
Moldova_MDA.15_1,813896.0130118026,9653.024914183474,317067347.63,389.6
Moldova_MDA.16_1,3247571.4931464386,26879.316845318113,1635664318.73,503.7
Moldova_MDA.17_1,2501939.9671851234,27861.78712449291,1051100203.56,420.1
Moldova_MDA.18_1,2705580.0294859502,29000.026317454227,1152316503.36,425.9
Moldova_MDA.19_1,4243092.062758567,36875.313557390364,2163079905.02,509.8
Moldova_MDA.1_1,2285968.5567275323,24777.968297098014,952550633.36,416.7
Moldova_MDA.20_1,1611058.2569018332,18962.047557385922,648550704.27,402.6
Moldova_MDA.21_1,2859052.351180723,34142.52498898968,1131993101.1200001,395.9
Moldova_MDA.22_1,2535503.2772870753,28635.71205424666,1070065279.01,422.0
Moldova_MDA.23_1,1309615.7416279812,13523.072183089327,585755657.49,447.3
Moldova_MDA.24_1,1546138.293944647,18201.58736392263,636951281.96,412.0
Moldova_MDA.25_1,1667515.866499656,17893.391958742664,705710010.58,423.2
Moldova_MDA.26_1,3106858.531264246,31672.19615253729,1414514482.19,455.3
Moldova_MDA.27_1,1427149.5687421334,13216.165009707054,670463736.93,469.8
Moldova_MDA.28_1,1938955.2577479994,22490.704967554135,794210132.36,409.6
Moldova_MDA.29_1,2310918.3503351384,26764.72286323287,945851263.32,409.3
Moldova_MDA.2_1,4524781.167409359,12890.138182630551,2917340105.54,644.7
Moldova_MDA.30_1,1178598.2563216828,13898.201960967399,479661141.13,407.0
Moldova_MDA.31_1,2786300.328828508,28276.357125867537,1243867022.95,446.4
Moldova_MDA.32_1,1801076.158633079,20655.36170578882,725570367.88,402.9
Moldova_MDA.33_1,2287978.1062379936,23920.63711577844,1006686095.68,440.0
Moldova_MDA.34_1,1026330.7442631585,10151.043616142457,496293572.16,483.6
Moldova_MDA.35_1,1682470.3548831614,20701.431776057794,647915969.64,385.1
Moldova_MDA.37_1,3245997.053287551,28330.07678210189,1564275758.8,481.9
Moldova_MDA.3_1,717725.7682158609,6838.958987343831,342235968.92,476.8
Moldova_MDA.4_1,243757.6617415645,103.59270988200001,177624071.18,728.7
Moldova_MDA.5_1,3090356.400446719,27525.17898131485,1488414165.41,481.6
Moldova_MDA.6_1,2847324.3599885944,26806.630824580116,1312209146.29,460.9
Moldova_MDA.7_1,1903908.4230396075,21816.34927430217,777014218.58,408.1
Moldova_MDA.8_1,1389285.678345392,16563.707101929962,528747125.65000004,380.6
Moldova_MDA.9_1,2215162.588879267,24995.845633093068,935866193.55,422.5
Monaco_MCO,2843286.481624812,10128.832478449349,7818553149.6,2749.8
Mongolia_MN11,24277002.37632332,174327.064350207,13697271415.478157,564.2
Mongolia_MN21,984216.251691126,13820.61678862,363162376.90622246,369.0
Mongolia_MN22,638429.685887953,12800.456961212,175874106.3112964,275.5
Mongolia_MN23,805296.6773415961,15505.381154052,216731278.32365447,269.1
Mongolia_MN41,990081.83855479,19473.552943703,272368768.674212,275.1
Mongolia_MN42,185936.53904062923,2280.937900868,65330615.1956724,351.4
Mongolia_MN43,1351393.776862239,19258.34624473,498258094.9192493,368.7
Mongolia_MN44,790177.877370791,11030.706610827,286454676.1792924,362.5
Mongolia_MN45,1150153.6452083364,10389.931599436,509294564.78037953,442.8
Mongolia_MN46,728824.9649918025,14815.940554118,179930341.8585717,246.9
Mongolia_MN48,442624.4690888524,9882.491839457,100334932.65049826,226.7
Mongolia_MN61,1263113.432486886,14526.755332992,555360893.074325,439.7
Mongolia_MN62,1094463.3323950935,23027.318042588002,283830361.7992021,259.3
Mongolia_MN63,758969.8880885589,14153.208319864,234071377.6029044,308.4
Mongolia_MN64,800926.0497269924,17662.37271438,182814612.8657451,228.3
Mongolia_MN65,922520.5260568127,20027.725728453,240479358.0168386,260.7
Mongolia_MN67,1520843.2110641133,27904.02650824,490435383.4286062,322.5
Mongolia_MN81,753578.71584752,15555.408543972,200397869.0288741,265.9
Mongolia_MN82,517049.22954338737,11210.617154073,120125732.3165196,232.3
Mongolia_MN83,1091336.6387574992,16279.966202444999,429927135.0566909,393.9
Mongolia_MN84,813410.0452466428,15956.364593598,212005858.011118,260.6
Mongolia_MN85,711251.2313861295,15281.281581031,164362631.951071,231.1
Montenegro_1,106142.84607296514,1030.2451383007044,45030540.48,424.2
Montenegro_10,1742177.0197576825,10477.34524941078,1210206623.3500001,694.7
Montenegro_11,491085.19229382824,2781.521155741476,300409652.39,611.7
Montenegro_12,1161152.9091750793,7192.413425641136,756972673.1999999,651.9
Montenegro_13,385352.1829505757,2482.86433036686,217820527.75,565.3
Montenegro_14,2734409.310515755,15636.339817114991,1733097387.94,633.8
Montenegro_15,389375.4606556495,3353.574450173513,194519065.35,499.6
Montenegro_16,1402089.799571019,8810.143847014042,832433465.93,593.7
Montenegro_17,123208.36106144836,1141.7428447698746,58136292.56,471.9
Montenegro_18,7710898.988190933,40401.14762500775,5347416245.05,693.5
Montenegro_19,558300.3050648542,4248.984338745471,307899808.27,551.5
Montenegro_2,162343.87944102383,1222.49680641041,98747023.26,608.3
Montenegro_20,705865.7944226736,4629.838163954235,452520221.65000004,641.1
Montenegro_21,968831.5913923347,6424.412716191847,639404110.15,660.0
Montenegro_3,192692.29113385893,1869.190000370203,83423553.59,432.9
Montenegro_4,2342191.652782291,15682.57301638201,1471004486.01,628.0
Montenegro_5,1124580.0453554748,8973.52878571795,582242815.86,517.7
Montenegro_6,1664142.8124595676,11473.602977722066,968943857.93,582.2
Montenegro_7,1730665.764713996,7240.732741509294,1591962454.2,919.9
Montenegro_8,759789.1837694708,5024.57842597143,471916392.14,621.1
Montenegro_9,581352.2908034183,4843.483072592084,298890949.87,514.1
Montserrat_1,365393.760375817,1073.0,88150798.26,241.2
Montserrat_2,236204.43496732024,609.0,49989166.919999994,211.6
Montserrat_3,263735.9356060606,760.0,45762677.099999994,173.5
Morocco_MAR-ADM1-1590546715-B1,332230.73798020725,3073.0,81417255.0,245.1
Morocco_MAR-ADM1-1590546715-B10,128188356.18850137,1141835.0,31887605393.0,248.8
Morocco_MAR-ADM1-1590546715-B11,115362063.25185753,1031014.0,28171421860.0,244.2
Morocco_MAR-ADM1-1590546715-B12,67590211.53555465,602343.0,16701676929.0,247.1
Morocco_MAR-ADM1-1590546715-B2,100046319.90421982,890492.0,24713880324.0,247.0
Morocco_MAR-ADM1-1590546715-B3,61633244.909095146,552408.0,15092947635.0,244.9
Morocco_MAR-ADM1-1590546715-B4,44018755.8886453,401524.0,10291596749.0,233.8
Morocco_MAR-ADM1-1590546715-B5,75368279.36161183,670236.0,18630423285.0,247.2
Morocco_MAR-ADM1-1590546715-B6,8359729.3056705445,74851.0,2023213977.0,242.0
Morocco_MAR-ADM1-1590546715-B7,194598567.64206508,1724846.0,48340755616.0,248.4
Morocco_MAR-ADM1-1590546715-B8,125331699.19235353,1127515.0,30045170368.0,239.7
Morocco_MAR-ADM1-1590546715-B9,4536350.727237739,38235.0,1122719737.0,247.5
Mozambique_MOZ-ADM1-1590546715-B1,49879422.79222376,486811.0,7932263785.0,159.0
Mozambique_MOZ-ADM1-1590546715-B10,129123104.35830729,1260141.0,20535287322.0,159.0
Mozambique_MOZ-ADM1-1590546715-B2,135953327.6581074,1326798.0,21621542402.0,159.0
Mozambique_MOZ-ADM1-1590546715-B3,49327267.63402847,481427.0,7844457469.0,159.0
Mozambique_MOZ-ADM1-1590546715-B4,34649425.08642682,338190.0,5510119513.0,159.0
Mozambique_MOZ-ADM1-1590546715-B5,34289527.74438238,334677.0,5452887942.0,159.0
Mozambique_MOZ-ADM1-1590546715-B6,53513972.1896901,522284.0,8510314913.0,159.0
Mozambique_MOZ-ADM1-1590546715-B7,76660415.02410059,748177.0,12191438414.0,159.0
Mozambique_MOZ-ADM1-1590546715-B8,52818166.04104317,515482.0,8399662425.0,159.0
Mozambique_MOZ-ADM1-1590546715-B9,79243564.71605851,773382.0,12602239908.0,159.0
Myanmar_MMR001,19898752.095682096,270131.0,2520283790.6537905,126.7
Myanmar_MMR002,4549828.311688311,60394.0,605480884.7818848,133.1
Myanmar_MMR003,21453900.14985015,288464.0,2614599479.85348,121.9
Myanmar_MMR004,6896359.811299811,92174.0,780883383.5608835,113.2
Myanmar_MMR005,79756507.39260739,1101804.0,9130910513.819513,114.5
Myanmar_MMR006,22794045.836385835,291169.0,3211459462.426462,140.9
Myanmar_MMR009,66968185.44566544,931119.0,7685526129.315129,114.8
Myanmar_MMR010,98756583.90609391,1323528.0,13496609807.858809,136.7
Myanmar_MMR011,33868194.33899434,432530.0,4160862972.194472,122.9
Myanmar_MMR012,34224284.286824286,464466.0,4165295240.8702407,121.7
Myanmar_MMR013,134928132.67676768,1425680.0,29746590640.803642,220.5
Myanmar_MMR017,105405499.49272949,1493314.0,11528078292.429792,109.4
Myanmar_MMR018,19053605.422910422,235377.0,3145406416.4169164,165.1
Myanmar_MMR111,84380767.51248752,1158848.0,9521260498.168497,112.8
Myanmar_MMR222,86928078.48318349,1177761.0,12229357996.836496,140.7
Namibia_NAM-ADM1-1590546715-B1,2783929.4909416945,25026.0,580092813.0,208.4
Namibia_NAM-ADM1-1590546715-B10,5247805.373116929,47061.0,1096026067.0,208.9
Namibia_NAM-ADM1-1590546715-B11,5581952.619391642,50065.0,1165816762.0,208.9
Namibia_NAM-ADM1-1590546715-B12,4269284.993431947,38303.0,891540302.0,208.8
Namibia_NAM-ADM1-1590546715-B13,4761747.47269164,42711.0,994489657.0,208.8
Namibia_NAM-ADM1-1590546715-B14,1795516.5464337217,16190.0,373403060.0,208.0
Namibia_NAM-ADM1-1590546715-B2,5696336.701579349,51095.0,1189706363.0,208.9
Namibia_NAM-ADM1-1590546715-B3,2499678.069042293,22482.0,520712585.0,208.3
Namibia_NAM-ADM1-1590546715-B4,2302993.5985502894,20724.0,479552171.0,208.2
Namibia_NAM-ADM1-1590546715-B5,12340577.95671839,110558.0,2579596344.0,209.0
Namibia_NAM-ADM1-1590546715-B6,2853439.5441143117,25652.0,594574550.0,208.4
Namibia_NAM-ADM1-1590546715-B7,7078677.8143013185,63466.0,1478795467.0,208.9
Namibia_NAM-ADM1-1590546715-B8,2070582.0313357534,18638.0,431043743.0,208.2
Namibia_NAM-ADM1-1590546715-B9,7009363.928436876,62841.0,1464314246.0,208.9
Nauru_NRU.10_1,6683.565283095239,52.0,5794414.238007305,867.0
Nauru_NRU.11_1,109112.60667474891,410.0,92681472.84065688,849.4
Nauru_NRU.12_1,37430.44173117815,182.0,33433028.387168813,893.2
Nauru_NRU.13_1,13702.285573675324,74.0,12251585.27536655,894.1
Nauru_NRU.14_1,33967.91925010256,186.0,40503952.01955965,1192.4
Nauru_NRU.1_1,151155.85445560486,502.0,178433249.1659462,1180.5
Nauru_NRU.2_1,15437.064267179487,93.0,12867353.341710305,833.5
Nauru_NRU.3_1,24720.454741729936,135.0,22213239.368027415,898.6
Nauru_NRU.4_1,10998.963206139195,76.0,11237564.569755262,1021.7
Nauru_NRU.5_1,21899.682798338326,122.0,18604081.849044986,849.5
Nauru_NRU.6_1,26396.510021473194,163.0,24502251.826807655,928.2
Nauru_NRU.7_1,32525.536604853478,169.0,29641561.68443043,911.3
Nauru_NRU.8_1,85029.99687905461,287.0,109875893.18539783,1292.2
Nauru_NRU.9_1,23114.012523000332,118.0,22149982.622681033,958.3
Nepal_NP-P1,100012501.38116786,1041159.0,27559833646.458935,275.6
Nepal_NP-P2,89568813.29876007,1001673.0,23013016976.000473,256.9
Nepal_NP-P3,133614367.44101489,903605.0,47286875086.38127,353.9
Nepal_NP-P4,60856883.62923842,597673.0,19476654485.151127,320.0
Nepal_NP-P5,61803264.34043898,582721.0,19726207862.14276,319.2
Nepal_NP-P6,28159458.314357214,254808.0,8438849119.370337,299.7
Nepal_NP-P7,60131718.030082665,598148.0,17756500670.001568,295.3
Netherlands_1,42421934.568167165,192193.29537370228,84046801704.73,1981.2
Netherlands_10,99207034.21676758,408663.84176896675,199916756509.26,2015.1
Netherlands_11,101481725.31515019,389646.19896380143,215302694973.66,2121.6
Netherlands_12,39624886.42866978,162058.64207317936,79337023346.08,2002.2
Netherlands_14,281813525.91086096,932174.4359054987,591123236628.94,2097.6
Netherlands_2,30680001.156076476,140179.81519940658,60961876859.85,1987.0
Netherlands_3,61209787.93639587,259629.96070215173,120814356556.12,1973.8
Netherlands_4,175956181.41986722,722180.272244678,352814228229.04,2005.1
Netherlands_5,54573321.07887568,202340.54845466567,113088819492.5,2072.2
Netherlands_7,104119038.80516861,420141.22500796587,205883994183.44,1977.4
Netherlands_8,220917304.3781725,912312.2737940903,450949747124.39,2041.3
Netherlands_9,226732755.13966283,756830.0915535602,486766141229.56,2146.9
New Caledonia_NCL.1_1,511360.6082792303,4787.185416626,669628676.45926,1309.5
New Caledonia_NCL.2_1,1639827.9284485886,14202.758333277,2144872326.519386,1308.0
New Caledonia_NCL.3_1,8194824.930546461,42058.704860881,13135526274.35795,1602.9
New Zealand_NZL-ADM1-1590546715-B1,30379194.074135937,117943.0,44602993134.721756,1468.2
New Zealand_NZL-ADM1-1590546715-B10,6281084.575571844,19640.0,9055674961.852045,1441.7
New Zealand_NZL-ADM1-1590546715-B11,113613552.560554,316674.0,177401514886.92883,1561.4
New Zealand_NZL-ADM1-1590546715-B12,45771959.91655596,110020.0,67234763500.30117,1468.9
New Zealand_NZL-ADM1-1590546715-B13,22276119.64443665,59572.0,32515773150.30004,1459.7
New Zealand_NZL-ADM1-1590546715-B14,9711608.37649583,28455.0,14285638622.142714,1471.0
New Zealand_NZL-ADM1-1590546715-B15,7122611.307282887,18756.0,10744372065.84022,1508.5
New Zealand_NZL-ADM1-1590546715-B16,9089506.099215996,26563.0,13592926410.492397,1495.5
New Zealand_NZL-ADM1-1590546715-B2,369103724.0515675,546995.0,554796503777.6426,1503.1
New Zealand_NZL-ADM1-1590546715-B3,79252518.23043694,295532.0,117778139307.03204,1486.1
New Zealand_NZL-ADM1-1590546715-B4,49902824.85994733,171109.0,74036973838.80734,1483.6
New Zealand_NZL-ADM1-1590546715-B5,8432334.766340027,35590.0,12360975743.254631,1465.9
New Zealand_NZL-ADM1-1590546715-B6,35140729.842264764,106358.0,51713820572.45752,1471.6
New Zealand_NZL-ADM1-1590546715-B7,23246849.50515863,87249.0,34542022650.50425,1485.9
New Zealand_NZL-ADM1-1590546715-B8,45582270.14888301,183552.0,67712794350.26534,1485.5
New Zealand_NZL-ADM1-1590546715-B9,87345286.81557366,224249.0,131023529456.78964,1500.1
Nicaragua_1,5882972.093833124,64456.0,2878242115.3999996,489.2
Nicaragua_10,3323083.608193874,28984.0,2147882228.52,646.4
Nicaragua_11,12865915.212602574,92719.0,7368428237.24,572.7
Nicaragua_12,3408109.661600397,31910.0,1723987191.32,505.8
Nicaragua_13,47217748.93802875,314097.0,27426362677.96,580.8
Nicaragua_14,9623173.123949619,71150.0,4873806963.72,506.5
Nicaragua_15,13186235.390534027,116872.0,7185756839.599999,544.9
Nicaragua_16,5521581.6489454,49669.0,2644311792.48,478.9
Nicaragua_17,1991456.9718082545,22128.0,994555007.04,499.4
Nicaragua_18,4184689.1103557157,32417.0,2358982572.56,563.7
Nicaragua_2,6364986.551300263,61009.0,3361618833.2799997,528.1
Nicaragua_3,3879900.8400243637,35825.0,2005538661.28,516.9
Nicaragua_4,4878448.4510854315,41358.0,2215149591.04,454.1
Nicaragua_5,12876290.730778325,96560.0,7243452997.4,562.5
Nicaragua_6,4813520.857651969,37644.0,2576863457.68,535.3
Nicaragua_7,7389806.414073174,52985.0,3999985616.9599996,541.3
Nicaragua_8,2806791.6151648792,18925.0,1308818245.44,466.3
Nicaragua_9,7830269.586602871,77634.0,4103134851.8799996,524.0
Niger_NER-ADM1-1590546715-B1,11122590.14769186,110770.0,1513019815.0,136.0
Niger_NER-ADM1-1590546715-B2,14965298.284177687,148994.0,2036039943.0,136.1
Niger_NER-ADM1-1590546715-B3,42305395.46508593,421044.0,5757141991.0,136.1
Niger_NER-ADM1-1590546715-B4,77298345.22607246,769249.0,10520427631.0,136.1
Niger_NER-ADM1-1590546715-B5,83289563.4127246,828855.0,11335886159.0,136.1
Niger_NER-ADM1-1590546715-B6,61563207.47523194,612674.0,8378680889.0,136.1
Niger_NER-ADM1-1590546715-B7,21205410.664372757,211070.0,2885489088.0,136.1
Niger_NER-ADM1-1590546715-B8,87144420.50968243,867217.0,11860590002.0,136.1
Nigeria_NGA-ADM1-1590546715-B1,86632686.55173779,826759.0,23242145578.0,268.3
Nigeria_NGA-ADM1-1590546715-B10,130762625.64403886,1276843.0,32822087447.0,251.0
Nigeria_NGA-ADM1-1590546715-B11,65939824.040678844,677335.0,14608263511.0,221.5
Nigeria_NGA-ADM1-1590546715-B12,97522420.55059189,944149.0,25300602048.0,259.4
Nigeria_NGA-ADM1-1590546715-B13,76397525.71150069,731444.0,20283872407.0,265.5
Nigeria_NGA-ADM1-1590546715-B14,97917982.90647843,960475.0,24573084238.0,251.0
Nigeria_NGA-ADM1-1590546715-B15,100252867.0321116,967574.0,26234567855.0,261.7
Nigeria_NGA-ADM1-1590546715-B16,69764861.13928683,719201.0,14796255105.0,212.1
Nigeria_NGA-ADM1-1590546715-B17,124652393.03752702,1202103.0,32516184812.0,260.9
Nigeria_NGA-ADM1-1590546715-B18,124027580.59867232,1292209.0,25295629088.0,204.0
Nigeria_NGA-ADM1-1590546715-B19,185473250.81184667,1885799.0,41950330923.0,226.2
Nigeria_NGA-ADM1-1590546715-B2,98764536.51096235,1025662.0,20905780200.0,211.7
Nigeria_NGA-ADM1-1590546715-B20,295608248.5273888,3023212.0,64449312156.0,218.0
Nigeria_NGA-ADM1-1590546715-B21,173056161.3503863,1793183.0,36507531736.0,211.0
Nigeria_NGA-ADM1-1590546715-B22,96280863.37468126,1005743.0,19770729523.0,205.3
Nigeria_NGA-ADM1-1590546715-B23,97448049.21229602,956745.0,24456846913.0,251.0
Nigeria_NGA-ADM1-1590546715-B24,72231388.83815135,701246.0,18493341118.0,256.0
Nigeria_NGA-ADM1-1590546715-B25,278687739.1014662,2583132.0,78912425302.0,283.2
Nigeria_NGA-ADM1-1590546715-B26,55908505.083679184,567615.0,12798921152.0,228.9
Nigeria_NGA-ADM1-1590546715-B27,126724633.57225552,1280856.0,29099185587.0,229.6
Nigeria_NGA-ADM1-1590546715-B28,138972382.18240607,1317433.0,37660116199.0,271.0
Nigeria_NGA-ADM1-1590546715-B29,110352052.24479152,1064020.0,28101125609.0,254.6
Nigeria_NGA-ADM1-1590546715-B3,129089489.65692677,1258452.0,32613001192.0,252.6
Nigeria_NGA-ADM1-1590546715-B30,105386454.02661839,1015230.0,27592260424.0,261.8
Nigeria_NGA-ADM1-1590546715-B31,179992842.41810626,1737754.0,46749602747.0,259.7
Nigeria_NGA-ADM1-1590546715-B32,94465839.68489054,965331.0,21357234848.0,226.1
Nigeria_NGA-ADM1-1590546715-B33,167830580.8872582,1616072.0,43519996680.0,259.3
Nigeria_NGA-ADM1-1590546715-B34,112919382.79825243,1173025.0,23715586818.0,210.0
Nigeria_NGA-ADM1-1590546715-B35,67287640.63021621,690468.0,14658106417.0,217.8
Nigeria_NGA-ADM1-1590546715-B36,75228794.31878355,773376.0,15591820886.0,207.3
Nigeria_NGA-ADM1-1590546715-B37,97820994.02576289,1022345.0,19878996002.0,203.2
Nigeria_NGA-ADM1-1590546715-B4,123414228.46390915,1198743.0,31646476843.0,256.4
Nigeria_NGA-ADM1-1590546715-B5,145485129.52324444,1489766.0,30705457806.0,211.1
Nigeria_NGA-ADM1-1590546715-B6,53961435.03977449,531628.0,12863510343.0,238.4
Nigeria_NGA-ADM1-1590546715-B7,125093590.71225376,1281227.0,27845649192.0,222.6
Nigeria_NGA-ADM1-1590546715-B8,133355319.37837976,1367155.0,28584637773.0,214.3
Nigeria_NGA-ADM1-1590546715-B9,78523126.57308184,779783.0,18905367776.0,240.8
Niue_NIU,188588.73904095904,1011.0,241338169.5353985,1279.7
North Korea_PRK.10_1,140852975.89621213,929089.8,19076000231.5758,135.4
North Korea_PRK.11_1,120339833.85681818,571283.1,16297864378.8966,135.4
North Korea_PRK.12_1,7065374.840151515,39004.3,956877845.3514001,135.4
North Korea_PRK.13_1,23509900.45530303,166581.7,3183992838.4626,135.4
