CONTINENT,GEM_REGION,ISO3,COUNTRY,ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,ISO3_NUMERIC,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,COST_BDG_USD
Asia,South_Asia,NPL,Nepal,NPL,Nepal,RES,W,2096,93307260.0,1555121.0,4017361800.0,5021702250.0,11047744950.0,1555121.0,8042830.0,20086809000.0,16069447200.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,COM,MCF,7032,90978529.8221,324922.0,27440684502.0,24933381954.0,14021856425.0,0.0,0.0,66395922887.0,38955238379.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,COM,MUR,5860,554520143.429,3140920.0,75209855052.0,64321699143.0,147461815682.0,0.0,0.0,286993369878.0,211783514825.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,COM,RC,23440,233371509.5772,478390.0,79140313899.0,67803323408.0,39792850264.0,0.0,0.0,186736487576.0,107596173672.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,IND,MCF,4688,52798239.8587,147610.0,11905096151.0,9719501271.0,8138142958.0,0.0,0.0,29762740373.0,17857644229.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,IND,MR,4688,26398462.4933,73810.0,5812911807.0,4772449685.0,3946918018.0,0.0,0.0,14532279511.0,8719367703.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,IND,MUR,2344,26399376.361,73810.0,2554133678.0,2739985369.0,5665822442.0,0.0,0.0,10959941492.0,8405807811.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,IND,RC,14064,263998553.0314,738066.0,76860430611.0,56060450624.0,33230220315.0,0.0,0.0,166151101562.0,89290670939.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,IND,S,4688,150737056.0135,442852.0,37619047663.0,31917988304.0,18238850455.0,0.0,0.0,91194252290.0,50156838759.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,ADO/E,2344,1950375724.4295,23377144.0,99882571076.0,163109776511.0,305143817874.0,23377144.0,150095332.0,568136165456.0,468253594385.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,MCF,7032,205423928.5832,1738474.0,26670082270.0,40064238297.0,39946008518.0,2128742.0,13460616.0,106680329093.0,80010246815.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,MIX,7032,186658861.5654,1670252.0,8165573304.0,12896172405.0,24215478443.0,1789552.0,10393938.0,45277224147.0,37111650848.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,MUR,11720,3270869123.2571,29436872.0,239537503788.0,438092161604.0,458558403027.0,31876330.0,205441408.0,1136188068426.0,896650564631.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,OT,2930,49216915.7984,615214.0,911089258.0,2187932749.0,3492665977.0,615214.0,3999225.0,6591687980.0,5680598726.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,RC,9376,768157769.3669,5091254.0,115124812180.0,160992024755.0,140982216838.0,7450608.0,47112142.0,417099053773.0,301974241593.0
Asia,South_Asia,PAK,Pakistan,PAK,Pakistan,RES,W,9376,182563980.18559998,2186408.0,10465847242.0,16184862852.0,22024575390.0,2186408.0,12897160.0,48675285480.0,38209438242.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,COM,MIX,576,32420.0,195.0,10829000.0,7735000.0,12376000.0,502.0,0.0,30940000.0,20111000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,COM,MUR,672,47740.0,789.0,16026769.230700001,11447692.3077,18316307.6923,789.0,0.0,45790769.2307,29764000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,COM,RC,2400,545720.0,924.0,227921666.6666,199431458.3334,142451041.6666,1733.0,0.0,569804166.6666,341882500.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,COM,S,96,2800.0,28.0,801818.1818,623636.3636,356363.6364,28.0,0.0,1781818.1818,980000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,COM,W,576,26160.0,476.0,12950181.8182,10072363.6364,5755636.3636,487.0,0.0,28778181.8182,15828000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,IND,MIX,192,6300.0,70.0,1804090.9091,801818.1818,1403181.8182,70.0,0.0,4009090.9091,2205000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,IND,MUR,288,22290.0,323.0,5258000.0,2629000.0,5258000.0,323.0,0.0,13145000.0,7887000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,IND,RC,384,110910.0,783.0,55304333.3333,25138333.333300002,20110666.666699998,783.0,0.0,100553333.3333,45249000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,IND,S,288,62060.0,214.0,26311000.0,15786600.0,10524400.0,214.0,0.0,52622000.0,26311000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,IND,W,192,630.0,7.0,252000.0,151200.0,100800.0,7.0,0.0,504000.0,252000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,RES,MIX,192,848700.0,11316.0,218237142.8571,181864285.7143,327355714.28569996,11316.0,68361.70000000001,727457142.8571,509220000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,RES,MUR,192,2759887.5,29453.0,292223382.35289997,681854558.8235,974077941.1765,29453.0,177304.8,1948155882.3529,1655932500.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,RES,OT,96,17625.0,235.0,1866176.4706,4354411.7647,6220588.2353,235.0,1464.4,12441176.4706,10575000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,RES,RC,576,2419890.0,12770.0,768372000.0,1383069600.0,922046400.0,19090.0,113683.6,3073488000.0,2305116000.0
Asia,Southeast_Asia,BRN,Brunei,BRN,Brunei,RES,W,288,426375.0,5299.0,130532142.8571,99208928.5714,156616071.4286,5299.0,32557.300000000003,386357142.8571,255825000.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,COM,MCF,6480,122096659.426,1554714.8198,20360155616.0,20360155616.0,27146875376.0,2139841.0,0.0,67867193985.0,47507030992.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,COM,MUR,2160,38582093.3705,700990.6167,6225925442.0,6225925442.0,8301234393.0,700363.0,0.0,20753087830.0,14527159835.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,COM,RC,8640,273073465.7521,1683603.2873,80364015658.0,91844590030.0,57402866736.0,3010518.0,0.0,229611483534.0,149247456766.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,COM,S,720,6879199.305699999,68792.0202,1605146662.0,1605146662.0,802573095.0,68734.0,0.0,4012867331.0,2407719757.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,COM,W,1440,26003315.184499998,493951.0871,5984122690.0,5984122690.0,2992060906.0,493521.0,0.0,14960307983.0,8976183596.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,IND,MCF,720,2545663.67,38747.9514,678843793.0,424277225.0,593988243.0,38724.0,0.0,1697109986.0,1018265468.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,IND,MUR,1080,36038126.636999995,404256.2509,9656657625.0,6897612437.0,11036180225.0,404039.0,0.0,27590451553.0,17933792662.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,IND,RC,1080,71598918.1731,254843.44650000002,32917962030.0,19750776998.0,13167184487.0,254707.0,0.0,65835924599.0,32917961485.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,IND,S,2160,43074834.0415,134895.36740000002,16328322711.0,12699806281.0,7257031667.0,134824.0,0.0,36285163049.0,19956837948.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,RES,MCF,720,2027524889.1667,16374035.0,217368524919.0,260842230073.0,391263345306.0,32748084.0,125380302.4956,869474100971.0,652105575379.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,RES,MUR,360,720132746.355,9601770.0,16002949649.0,64011799639.0,80014749632.0,9601770.0,36768363.5977,160029499625.0,144026549271.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,RES,RC,2160,1036103929.3475,2973858.0,117466519002.0,293666298993.0,176199779007.0,14593974.0,56157389.450899996,587332599072.0,469866078000.0
Asia,Southeast_Asia,IDN,Indonesia,IDN,Indonesia,RES,W,1080,766072741.4549999,11347497.0,67374871725.0,73488630222.0,79725918069.0,15321467.0,60828446.037,220589422292.0,153214548291.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,COM,MUR,928,1565730.0,23477.0,172940828.5715,172940828.5715,230587771.4285,23477.0,0.0,576469428.5715001,403528600.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,COM,RC,1624,4020960.0,6176.0,839329400.0001,959233600.0001,599520999.9999,11230.0,0.0,2398084000.0001,1558754600.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,COM,S,232,57200.0,563.0,4709333.3333,4709333.3333,2354666.6667,563.0,0.0,11773333.3333,7064000.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,COM,W,928,1555820.0,27993.0,209298266.6667,209298266.6667,104649133.3333,28271.0,0.0,523245666.6667,313947400.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,IND,MUR,348,267810.0,2976.0,53332730.7693,38094807.6923,60951692.3077,2976.0,0.0,152379230.7693,99046500.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,IND,RC,232,873320.0,2309.0,346039400.0,207623640.0,138415760.0,2309.0,0.0,692078800.0,346039400.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,IND,S,232,540360.0,1188.0,174848072.7273,135992945.4546,77710254.5454,1188.0,0.0,388551272.7273,213703200.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,IND,W,232,2340.0,26.0,670090.9091,521181.8181,297818.1819,26.0,0.0,1489090.9090999998,819000.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,RES,ADO/E,116,122496.0,1914.0,6124800.0,6124800.0,12249600.0,1914.0,7908.2,24499200.0,18374400.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,RES,MUR,464,37200480.0,465400.0,620008000.0,2480032000.0,3100040000.0,465400.0,2210205.7,6200080000.0,5580072000.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,RES,OT,348,33405760.0,418470.0,1661980800.0,1674441600.0,3336422400.0,521969.0,2365346.3,6672844800.0,5010864000.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,RES,RC,812,30692660.0,120301.0,2635532000.0,6588830000.0,3953298000.0,269708.0,1351052.2,13177660000.0,10542128000.0
Asia,Southeast_Asia,KHM,Cambodia,KHM,Cambodia,RES,W,580,141510464.0,2130691.0,7868144492.3077,8165377476.9230995,13061192123.0769,2130691.0,9691929.5,29094714092.3077,21226569600.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,COM,MUR,3344,2453230.0,44111.0,161047542.8571,161047542.8571,214730057.1429,44111.0,0.0,536825142.85709995,375777600.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,COM,RC,6270,1182030.0,12443.0,117158569.2309,133895507.6923,83684692.3077,19728.0,0.0,334738769.2309,217580200.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,COM,S,836,212300.0,2114.0,17117333.3333,17117333.3333,8558666.6667,2114.0,0.0,42793333.3333,25676000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,COM,W,1672,1532700.0,30333.0,154608000.0,154608000.0,77304000.0,30333.0,0.0,386520000.0,231912000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,IND,MUR,1254,491750.0,9961.0,39904038.461600006,28502884.615399998,45604615.3846,9961.0,0.0,114011538.46159999,74107500.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,IND,RC,836,1382700.0,12079.0,216750000.0,130050000.0,86700000.0,12079.0,0.0,433500000.0,216750000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,IND,S,418,1530000.0,3060.0,200290909.0909,155781818.1818,89018181.8182,3060.0,0.0,445090909.0909,244800000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,IND,W,836,7850.0,157.0,1284545.4545,999090.9091,570909.0909000001,157.0,0.0,2854545.4545,1570000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,RES,ADO/E,418,271080.0,4518.0,13554000.0,13554000.0,27108000.0,4518.0,25081.3,54216000.0,40662000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,RES,MUR,836,29448330.0,392787.0,490805500.0,1963222000.0,2454027500.0,392787.0,2079485.7999999998,4908055000.0,4417249500.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,RES,OT,418,363900.0,6065.0,6065000.0,24260000.0,30325000.0,6065.0,33458.2,60650000.0,54585000.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,RES,RC,2090,9426525.0,60135.0,723758437.5,1809396093.75,1085637656.25,94862.0,492423.2,3618792187.5,2895033750.0
Asia,Southeast_Asia,LAO,Laos,LAO,Laos,RES,W,2090,42259800.0,685138.0,2290242923.077,2356712769.2308,3982257230.7692,685138.0,3861777.1,8629212923.077,6338970000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,COM,MIX,624,425170.0,2258.0,81757885.7143,81757885.7143,109010514.2857,7745.0,0.0,272526285.7143,190768400.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,COM,MUR,728,1176920.0,17930.0,273377957.1429,273377957.1429,364503942.8571,17930.0,0.0,911259857.1429,637881900.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,COM,RC,2600,6468110.0,12449.0,2579945899.9998,2948509599.9999,1842818500.0001,22378.0,0.0,7371273999.9998,4791328100.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,COM,S,208,104200.0,1042.0,38206666.666600004,38206666.666600004,19103333.333400004,1042.0,0.0,95516666.66659999,57310000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,COM,W,832,1450450.0,24838.0,520133400.0001,520133400.0001,260066699.99989998,25747.0,0.0,1300333500.0001001,780200100.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,IND,MIX,208,333090.0,3701.0,33309000.0,20818125.0,29145375.0,3701.0,0.0,83272500.0,49963500.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,IND,MUR,312,1731600.0,19280.0,140490000.0,100350000.0,160560000.0,19280.0,0.0,401400000.0,260910000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,IND,RC,312,6993840.0,18224.0,1110522000.0,666313200.0,444208800.0,18224.0,0.0,2221044000.0,1110522000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,IND,S,520,4161800.0,9543.0,539248909.0909,419415818.1818,239666181.8182,9543.0,0.0,1198330909.0909,659082000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,IND,W,208,21870.0,243.0,3578727.2727,2783454.5455,1590545.4545,243.0,0.0,7952727.2727,4374000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,ADO/E,104,904300.0,18086.0,30143333.3333,30143333.3333,60286666.6667,18086.0,96319.2,120573333.3333,90430000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,MIX,208,33222500.0,605182.0,1107416666.6667,1328900000.0,1993350000.0,605182.0,2869827.7,4429666666.6667,3322250000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,MUR,312,54253775.0,917825.0,602819722.2221999,2411278888.8889,3014098611.1111,951177.0,4549308.3,6028197222.2222,5425377500.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,OT,104,2783950.0,55679.0,30932777.7778,123731111.1111,154663888.8889,55679.0,260899.1,309327777.7778,278395000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,RC,624,44107460.0,226781.0,5634255500.0,14085638750.0,8451383250.0,405972.0,1999559.9,28171277500.0,22537022000.0
Asia,Southeast_Asia,MMR,Myanmar,MMR,Myanmar,RES,W,416,444681275.0,8813698.0,17152525064.1026,18026206025.641,26441921474.358997,8813698.0,40378789.5,61620652564.1026,44468127500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,COM,MIX,2748,6607080.0,36558.0,2241569076.923,1601120769.2308998,2561793230.7691,125061.0,0.0,6404483076.923,4162914000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,COM,MUR,3664,9435060.0,168853.0,2912427000.0001,2080305000.0,3328488000.0,168853.0,0.0,8321220000.000099,5408793000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,COM,RC,11908,43972730.0,185735.0,18597351666.6668,16272682708.3332,11623344791.6668,374089.0,0.0,46493379166.6668,27896027500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,COM,S,916,767200.0,7366.0,232216363.6363,180612727.27269998,103207272.7273,7366.0,0.0,516036363.6363,283820000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,COM,W,2748,6596530.0,121430.0,3395504863.6364,2640948227.2728,1509113272.7272,124942.0,0.0,7545566363.6364,4150061500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,IND,MIX,916,672870.0,6117.0,192685500.0,85638000.0,149866500.0,6117.0,0.0,428190000.0,235504500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,IND,MUR,1374,2865330.0,21252.0,687663666.6666,343831833.3334,687663666.6666,21252.0,0.0,1719159166.6666,1031495500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,IND,RC,1832,17958280.0,49133.0,9282665333.3333,4219393333.3333,3375514666.6667,49133.0,0.0,16877573333.3333,7594908000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,IND,S,1374,9313870.0,13975.0,3919634500.0,2351780700.0,1567853800.0,13975.0,0.0,7839269000.0,3919634500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,IND,W,916,291200.0,208.0,116480000.0,69888000.0,46592000.0,208.0,0.0,232960000.0,116480000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,RES,MIX,916,50165475.0,668873.0,7524821250.0,6270684375.0,11287231875.0,668873.0,2592546.0999999996,25082737500.0,17557916250.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,RES,MUR,1374,165145762.5,1757127.0,10200179448.5294,23800418713.235302,34000598161.7647,1772148.0,6591938.5,68001196323.5294,57801016875.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,RES,OT,458,24725550.0,329674.0,1527166323.5294,3563388088.2353,5090554411.7647,329674.0,1283074.6,10181108823.5294,8653942500.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,RES,RC,4580,460164937.5,2456563.0,103307160000.0,185952888000.0,123968592000.0,3755835.0,13569749.8,413228640000.0,309921480000.0
Asia,Southeast_Asia,MYS,Malaysia,MYS,Malaysia,RES,W,1832,57130875.0,759505.0,9201606250.0,6503056250.0,13492750000.0,761743.0,3447286.5999999996,29197412500.0,19995806250.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,MCF,10336,6410070.0,86655.0,1267559357.143,1267559357.143,1690079142.8569999,120636.0,0.0,4225197857.143,2957638500.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,MIX,3648,4435240.0,33926.0,666380571.4286,666380571.4286,888507428.5714,83717.0,0.0,2221268571.4286,1554888000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,MR,7296,12816800.0,168086.0,2294298428.5716,2294298428.5716,3059064571.4284,242961.0,0.0,7647661428.5716,5353363000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,MUR,3040,2168200.0,39970.0,340070357.1429,340070357.1429,453427142.8571,39970.0,0.0,1133567857.1429,793497500.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,RC,12160,7806360.0,85119.0,1818183769.2308,2077924307.6921,1298702692.3079,142500.0,0.0,5194810769.2308,3376627000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,S,1216,59700.0,597.0,13930000.0,13930000.0,6965000.0,597.0,0.0,34825000.0,20895000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,COM,W,2432,4917650.0,95847.0,1058710000.0,1058710000.0,529355000.0,95847.0,0.0,2646775000.0,1588065000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,MCF,1216,52080.0,845.0,14302000.0,8938750.0,12514250.0,845.0,0.0,35755000.0,21453000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,MIX,1216,2059740.0,22886.0,549264000.0,343290000.0,480606000.0,22886.0,0.0,1373160000.0,823896000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,MR,2432,5251320.0,58703.0,1404366000.0,877728750.0,1228820250.0,58703.0,0.0,3510915000.0,2106549000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,MUR,1824,2123640.0,23866.0,460597846.1539,328998461.5384,526397538.4616,23866.0,0.0,1315993846.1539001,855396000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,RC,1824,1258480.0,12528.0,536712000.0,322027200.0,214684800.0,12528.0,0.0,1073424000.0,536712000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,IND,S,3648,117480.0,509.0,50524363.6364,39296727.2727,22455272.7273,509.0,0.0,112276363.6364,61752000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,MCF,3648,126872755.0,2203442.0,8607141333.3333,10328569600.0,15492854400.0,2226079.0,9807297.1,34428565333.3333,25821424000.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,MIX,1216,145962768.0,3475304.0,7298138400.0,8757766080.0,13136649120.0,3475304.0,15363512.5,29192553600.0,21894415200.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,MR,3040,394059610.0,7035111.0,26307963500.0,31569556200.0,47354334300.0,7041958.0,31016187.3,105231854000.0,78923890500.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,MUR,1216,61243497.0,1178667.0,1020724950.0,4082899800.0,5103624750.0,1178667.0,5208111.5,10207249500.0,9186524550.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,OT,1824,21969822.0,460171.0,806239700.0,1244616800.0,2050856500.0,523101.0,2320733.0,4101713000.0,3295473300.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,RC,6688,45513962.5,565764.0,3206927375.0,8017318437.5,4810391062.5,675327.0,2960908.9,16034636875.0,12827709500.0
Asia,Southeast_Asia,PHL,Philippines,PHL,Philippines,RES,W,2432,326997930.0,7596827.0,17570791269.2308,18028626807.6923,31021062692.3077,7596827.0,34241625.3,66620480769.230804,49049689500.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,COM,RC,57564,66315848.0,7901.0,62938898604.0,93230653642.0,32647144763.0,0.0,0.0,188816697009.0,125877798405.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,IND,OT,702,48508050.5213,6268.0,61687687848.0,43181386508.0,18506301340.0,0.0,0.0,123375375696.0,61687687848.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,IND,RC,2106,2352391.0,64.0,3071317645.0,2149922378.0,921395267.0,0.0,0.0,6142635290.0,3071317645.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,IND,S,702,6674438.0,2899.0,9188129069.0,6431691297.0,2756437772.0,0.0,0.0,18376258138.0,9188129069.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,RES,OT,702,22918500.0,76395.0,13367215125.0,43309777005.0,10159083495.0,76395.0,420129.0,66836075625.0,53468860500.0
Asia,Southeast_Asia,SGP,Singapore,SGP,Singapore,RES,RC,71604,347786412.0,16849.0,176380227600.0,564416728320.0,141104182080.0,1307291.0,5043538.0,881901138000.0,705520910400.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,COM,MIX,4584,15174920.0,105180.0,2728009846.1539,1948578461.5384998,3117725538.4614997,292130.0,0.0,7794313846.1539,5066304000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,COM,MUR,5348,23669100.0,426755.0,5119933538.4615,3657095384.6154,5851352615.3846,426755.0,0.0,14628381538.461498,9508448000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,COM,RC,19864,104064310.0,406143.0,44908327666.6666,39294786708.3334,28067704791.6666,807471.0,0.0,112270819166.6666,67362491500.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,COM,S,764,1326800.0,13268.0,379947272.7273,295514545.4545,168865454.5455,13268.0,0.0,844327272.7273,464380000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,COM,W,4584,13254280.0,245653.0,3568435363.6363997,2775449727.2727,1585971272.7273,256522.0,0.0,7929856363.636399,4361421000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,IND,MIX,1528,5731020.0,63678.0,1641155727.2728,729402545.4546001,1276454454.5454,63678.0,0.0,3647012727.2728,2005857000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,IND,MUR,1528,6287730.0,73347.0,1467137000.0,733568500.0,1467137000.0,73347.0,0.0,3667842500.0,2200705500.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,IND,RC,2292,64160120.0,220997.0,40040735777.7778,18200334444.4445,14560267555.5555,220997.0,0.0,72801337777.7778,32760602000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,IND,S,2292,36173920.0,98737.0,18306032000.0,10983619200.0,7322412800.0,98737.0,0.0,36612064000.0,18306032000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,RES,MIX,1528,298526205.0,4455615.0,51175920857.1429,42646600714.285706,76763881285.7143,4455615.0,15231566.1,170586402857.1429,119410482000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,RES,MUR,3056,317255385.0,3486195.0,22394497764.7058,52253828117.647,74648325882.353,3989087.0,13288943.600000001,149296651764.7058,126902154000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,RES,OT,2292,9359263.5,126854.0,1090452700.8404,1326626349.5798001,2417079050.4202,139686.0,467061.8,4834158100.8404,3743705400.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,RES,RC,10696,681839310.0,3985551.0,135826645000.0,244487961000.0,162991974000.0,6943017.0,21614987.5,543306580000.0,407479935000.0
Asia,Southeast_Asia,THA,Thailand,THA,Thailand,RES,W,5348,328660125.0,4642789.0,62734454571.428604,45552055714.2857,85911994285.7143,4719341.0,15831090.2,194198504571.4286,131464050000.0
Asia,Southeast_Asia,VNM,Vietnam,VNM,Vietnam,COM,MIX,2816,10066120.0,50274.0,609206742.8571,609206742.8571,812275657.1429,201009.0,0.0,2030689142.8571,1421482400.0
Asia,Southeast_Asia,VNM,Vietnam,VNM,Vietnam,COM,MUR,4224,34510160.0,578985.0,2950859228.5715,2950859228.5715,3934478971.4285,578985.0,0.0,9836197428.5715,6885338200.0
Asia,Southeast_Asia,VNM,Vietnam,VNM,Vietnam,COM,RC,14080,69999760.0,134867.0,10116608599.9998,11561838400.0001,7226148999.9999,365431.0,0.0,28904595999.999798,18787987400.0
