ISO3,ISO3_NUMERIC,COUNTRY,CONTINENT,GEM_REGION,ID_0,NAME_0,OCCUPANTS_PER_ASSET_RES,POP_RANK,UN_POP21,POP_%,BUILDINGS_TOTAL,BDG_RANK,BUILDINGS_RES,BUILDINGS_COM,BUILDINGS_IND,%_BDG_RES,%_BDG_COM,%_BDG_IND,%_IND/COM_BDG,DWELLINGS_RES,OCC_PER_DWL/BDG,AVG_HOH_PRB,%_HOH,AREA_SQM_TOTAL,AREA_RANK,AREA_SQM_RES,AREA_SQM_COM,AREA_SQM_IND,AREA_RES_PER_CAPITA,%_AREA_RES,%_AREA_COM,%_AREA_IND,COST_STRUCTURAL_USD_TOTAL,COST_NONSTRUCTURAL_USD_TOTAL,COST_CONTENTS_USD_TOTAL,COST_BDG_USD_TOTAL,COST_USD_TOTAL,TOT_COST_RANK,COST_USD_RES,COST_USD_COM,COST_USD_IND,%_COST_RES,%_COST_COM,%_COST_IND,COST_BDG_USD_COM,COST_BDG_USD_IND,COST_BDG_USD_RES,COST_CONTENTS_USD_COM,COST_CONTENTS_USD_IND,COST_CONTENTS_USD_RES,%_CONTENTS_COST/BDG_COST-RES,%_CONTENTS_COST/BDG_COST-COM,%_CONTENTS_COST/BDG_COST-IND,AVG_COST_PER_AREA_USD_TOTAL,AVG_COST_AREA_RANK,AVG_COST_PER_AREA_USD_RES,AVG_COST_PER_AREA_USD_COM,AVG_COST_PER_AREA_USD_IND,AVG_COST_AREA_COM/RES,AVG_COST_AREA_IND/RES,AVG_BDG_COST_PER_AREA_RES,AVG_BDG_COST_PER_AREA_COM,AVG_BDG_COST_PER_AREA_IND,BDG_COST_PER_CAPITA,TOT_COST_PER_CAPITA,TOT_COST_PER_CAPITA_RANK,BGD_RES_PER_CAPITA,EMPL_AGR_%,EMPL_COM_%,EMPL_IND_%,LABOR_FORCE_%,UNEMPLOYMENT_%,GDP_%_AGR,GDP_%_IND,GDP_%_MAN,GDP_%_SER,GDP_PER_CAPITA,GDP_USD,GDP_RANK,PWT10_NC_STRUC,BDG_COST / PWT_NC
COM,174,Comoros,Africa,Africa,COM,Comoros,855913.0,163.0,888456.0,0.9633712868166797,154922.0,164.0,150929.0,2882.0,1111.0,0.9742257394043454,0.018602909851409097,0.007171350744245492,0.38549618320610685,156990.0,5.452022421810306,5.4,1.0096337818167234,12615563.0,173.0,11758781.0,543041.0,313741.0,13.738289989753632,0.9320853139887614,0.04304532425544544,0.024869361755793223,1446415759.0,823743914.0,526062011.0,2270159673.0,2796221654.0,194.0,2490212132.0,206786079.0,99223443.0,0.8905632099793473,0.07395196253637194,0.03548482748428069,146464889.0,65504139.0,2058190645.0,60321182.0,33719319.0,432021510.0,0.2099035437020947,0.41184738821602496,0.5147662348481521,221.64858231059526,181.0,211.7746841275469,380.79275597975106,316.25908950376265,1.7981032886367503,1.4933753333485662,175.0343547515682,269.71239556497574,208.78412129750336,2652.325263198479,3266.94611952383,190.0,0.17633684731976265,34.3800010681152,46.7900009155273,18.8299999237061,,,33.0715752230732,8.85391147203463,,53.3187207772605,1370.14012347374,1165839899.80269,180.0,4002798373.06,0.5671431487228626
COG,178,Congo,Africa,Africa,COG,Republic of the Congo,5502623.0,117.0,5657017.0,0.9727075241244635,1268768.0,110.0,1218775.0,34485.0,15508.0,0.9605972092612676,0.027179909959898108,0.012222880778834272,0.4497027693199942,1279682.0,4.299992498136255,4.3,0.9999982553805246,109368876.0,126.0,98486792.0,6478247.0,4403837.0,17.89815366235339,0.9005010895421472,0.05923300336377234,0.04026590709408041,11701768957.0,6986001184.0,4642379985.0,18687770141.0,23330150110.0,147.0,20035807694.0,2004308835.0,1290033581.0,0.8587946326762833,0.0859106703364456,0.05529469698727112,1471368293.0,842426972.0,16373974876.0,532940529.0,447606629.0,3661832827.0,0.22363737911722933,0.3622074306857447,0.5313298883787401,213.31617333253018,184.0,203.4364942458477,309.39061678259566,292.9339984654291,1.5208216103483634,1.4399284629405085,166.25554090542414,227.12445095100574,191.2938585147452,3396.1567312534403,4239.823464191532,175.0,0.22148982403482848,33.5299987792969,44.9900016784668,21.4699993133545,,,7.67969446282036,48.0054492538455,8.27969474166087,40.4735291677291,2359.17730900034,12693562947.7856,136.0,71304639390.93,0.2620835095812447
COK,184,Cook_Islands,Oceania,Oceania,COK,Cook Islands,17795.0001,209.0,17572.0,1.0126906498975643,9982.0,205.0,8357.0,1565.0,60.0,0.8372069725505911,0.15678220797435383,0.006010819475055099,0.038338658146964855,4372.7039,4.069564394698666,,,1745369.8667000001,206.0,1123786.0198000001,605655.2779,15928.569,63.15178496683459,0.6438669769891014,0.34700683760807816,0.009126185402820326,664620190.9706,548795399.0221,642836188.7426,1213415589.9926999,1856251778.7203999,203.0,1191619736.681,637731290.2098,26900751.8296,0.6419494113575684,0.3435586150114925,0.014491973630939188,386743788.10469997,13741174.519599998,812930627.3684,250987502.1166,13159577.311900001,378689109.3141,0.46583201144725417,0.648976169330617,0.957674854731637,1063.5291774745979,69.0,1060.3617732253622,1052.9608400689874,1688.836695223532,0.9930203697047066,1.5926985844524573,723.3856028152735,638.5543100452522,862.6747650463767,68188.56887742865,104313.10864226405,33.0,0.4696262968832464,,,,,,,,,,,,,,
CRI,188,Costa_Rica,North America,Caribbean_Central_America,CRI,Costa Rica,4301716.0,128.0,5139053.0,0.8370639493307425,1235408.0,113.0,1186046.0,29519.0,19843.0,0.9600439692797845,0.023894130522062348,0.01606190019815316,0.6722111182628138,1213555.0,3.544722736093543,3.2,1.1077258550292322,170284703.9355,108.0,125090403.4436,24851181.7214,20343118.7705,29.079186874168354,0.7345956539407169,0.14593901358758016,0.11946533247170289,62772234695.0642,42657079924.8065,54630381762.6261,105429314619.8707,160059696343.4969,88.0,117425914516.4969,21981013997.0,20652767830.0,0.7336382437243567,0.13733009932636345,0.1290316569492799,13673060629.0,9866750992.0,81889502998.8707,8307953428.0,10786016817.0,35536411517.6261,0.4339556379786084,0.6076147582041121,1.0931680373554926,939.9534582044662,82.0,938.7284018908867,884.505785013498,1015.2213169963412,0.9422382269800639,1.0814856724813846,654.6425684508447,550.197603570126,485.01663404275996,24508.664593355465,37208.336473978496,72.0,0.27571462179279155,11.9700002670288,69.2200012207031,18.7999992370605,62.31,11.49,4.1499948112757,19.1090997046999,11.8921739821782,69.2636050788346,12669.7060822563,63951114302.2599,77.0,108470418437.23,0.9719637495533482
HRV,191,Croatia,Europe,Europe,HRV,Croatia,4068000.0002,129.0,4081657.0,0.9966540550075619,1670020.5325,103.0,1609059.4024,33961.1301,27000.0,0.9634967780852719,0.020335756021610474,0.016167465893117693,0.7950265471289484,2162143.9998,1.8814658045792942,2.8,0.6719520730640337,148615319.2547,118.0,131439378.4533,10206674.9803,6969265.8211,32.310565006597315,0.8844268485406708,0.06867848504101781,0.046894666418311345,48751590042.42,80317552522.45,50509121384.87,129069142564.87,179578263951.01,82.0,136081360831.65,28052926520.510002,15443976598.85,0.757783029179822,0.15621560150599853,0.0860013693141794,14026463259.949999,6177590639.9,108865088665.02,14026463259.26,9266385959.53,27216272166.08,0.2499999999983925,0.9999999999508074,1.4999999999482,1208.3428872042798,60.0,1035.3165271547543,2748.488276020861,2216.0119868138977,2.6547323489312267,2.140419793069389,828.2532217215211,1374.244137980548,886.4047947772143,31727.911150079748,44144.116013318875,63.0,0.39554065937091737,6.19000005722046,66.1399993896484,27.6700000762939,51.1,6.62,2.92000602707201,20.2611558492511,11.9967908130963,58.7587191761658,14944.3562248936,60752588976.3175,80.0,181787253797.77,0.7100010582064984
CUB,192,Cuba,North America,Caribbean_Central_America,CUB,Cuba,11167328.0,83.0,11317498.0,0.986731166199455,3344405.0,68.0,3160517.0,113672.0,70216.0,0.945016228596716,0.033988706511322644,0.02099506489196135,0.6177070870574988,3772076.0,2.9605257158127247,,,406009301.6411,71.0,331764694.8305,37191781.2895,37052825.5211,29.7085117254996,0.8171356998214047,0.0916032739623695,0.09126102621622591,80135794860.581,73304988278.532,58745986316.988,153440783139.11298,212186769526.74,78.0,158638790602.74,28351135963.0,25196842961.0,0.747637522153558,0.13361406098143722,0.11874841686500472,18520580027.0,13452852458.0,121467350654.11299,9830555902.0,11743990464.0,37171439950.988,0.3060200107338831,0.5307909302877472,0.8729740031465377,522.6155377945176,126.0,478.1665833484459,762.2957271746516,680.0248727766112,1.5942053537839076,1.4221505568511648,366.12500530284325,497.9750736550158,363.0722426374522,13740.151909132872,19000.674962420733,111.0,0.28301461191074534,17.3999996185303,65.4899978637695,17.1100006103516,,,,,,,9099.67314552171,103131000000.0,63.0,,
CYP,196,Cyprus,Europe,Europe,CYP,Cyprus,875900.0001,162.0,1215588.0,0.7205566360477398,286612.8392,152.0,264315.1043,15470.1,6827.6349,0.9222025958005304,0.05397560012726744,0.023821804072202222,0.4413439408924312,431059.0,2.031972421640657,2.6,0.7815278544771758,58440783.463,145.0,48774859.2961,3538662.785,6127261.381899999,55.68541990013867,0.8346031043026709,0.060551255053594495,0.1048456406437345,26048828528.910004,42904444414.18,34179260177.07,68953272943.09,103132533120.19,101.0,65423625734.92,15308094009.81,22400813375.46,0.634364576875812,0.14843128105822867,0.21720414206595928,7654047004.88,8960325350.15,52338900588.060005,7654047004.88,13440488025.27,13084725146.92,0.2499999999981849,1.0,1.5000000000050222,1764.7356350977948,41.0,1341.3390972129616,4325.9544466060215,3655.9258662658426,3.225101285420296,2.7255791424123372,1073.0712777729118,2162.9772232959463,1462.370346500788,78722.76850692742,117744.6433478885,29.0,0.30176401903165156,2.41000008583069,79.1600036621094,18.4400005340576,62.96,7.07,1.73589087809037,12.7079912056356,5.38049086911653,72.76547314578,28288.4615757198,24949065263.6292,106.0,87902191207.66,0.7844317871461803
CZE,203,Czechia,Europe,Europe,CZE,Czechia,10670000.0,85.0,10724553.0,0.9949132611867366,2373220.3103,83.0,2184310.3003000002,108910.01,80000.0,0.9203992949242376,0.04589123459264202,0.033709470483120535,0.7345513970662568,4687264.7643,2.2763809036918072,2.3,0.9897308276920902,337616281.6612,79.0,259581596.5077,29860780.9243,48173904.2292,24.328172118809746,0.7688657526540492,0.0884459149226265,0.14268833242332432,163860529469.94,267949499330.03003,270908587360.19,431810028799.97,702718616156.9,41.0,338171082453.83,154541493539.13,210006040163.94,0.4812325654658971,0.21991945280217912,0.2988479817319238,77270746769.6,84002416067.36,270536865963.00998,77270746769.53,126003624099.8,67634216490.86,0.2500000000003974,0.999999999999094,1.4999999999852385,2081.412106961365,31.0,1302.754459497281,5175.400266018086,4359.331956255427,3.9726597965477066,3.346242205870204,1042.2035675976167,2587.7001330102153,1743.732782539203,40469.54346766354,65859.28923682286,45.0,0.2047151171790066,2.66000008583069,60.0900001525879,37.25,60.38,2.01,1.93659377905495,31.4566244636929,22.3868438745096,56.8806038820242,23490.3984633494,250686478649.064,46.0,984615068735.08,0.4385572011961078
COD,180,Democratic_Republic_of_the_Congo,Africa,Africa,COD,Democratic Republic of the Congo,89541351.0,15.0,92377986.0,0.9692931712107254,17073510.0,19.0,16610825.0,335520.0,127165.0,0.9729004170788549,0.019651495211002307,0.007448087710142788,0.3790087029089175,17375195.0,5.153401213626667,5.2,0.9910386949282052,1431565621.0,26.0,1332264430.0,63053602.0,36247589.0,14.878761768961917,0.9306345517499683,0.044045205525370744,0.02532024272466096,115506313082.0,68700287438.0,46292697825.0,184206600520.0,230499298293.0,75.0,207386512543.0,14995311903.0,8117473847.0,0.8997273053707083,0.06505578114141873,0.03521691348787294,10983828551.0,5333289967.0,167889482002.0,4011483418.0,2784183863.0,39497030544.0,0.23525613441066837,0.3652172281617399,0.5220387191072073,161.012038087355,209.0,155.66467727656737,237.8184818529479,223.94520769367585,1.5277613779420167,1.438638563428204,126.01813740685098,174.19827262207795,147.13502647031228,2057.2238241078135,2574.2218061127983,201.0,0.18551010024407605,64.3000030517578,25.8600006103516,9.84000015258789,,,19.9652338878735,40.7337398440814,20.0093359136802,35.3700860965261,580.716860516731,50400746171.4239,89.0,153095921866.35,1.2032103682082993
DNK,208,Denmark,Europe,Europe,DNK,Denmark,5819000.0,114.0,5813302.0,1.0009801658334627,1686760.4632999997,102.0,1536289.5532999998,81989.91,68481.0,0.9107929588854503,0.04860791545919561,0.04059912565535411,0.8352369212260387,2886235.0639,2.0161213037641943,2.1,0.9600577636972354,291202495.1821,88.0,228051755.3513,34970330.1915,28180409.6393,39.19088423290943,0.7831380538435653,0.12008939061333153,0.09677255554310316,250614924485.25003,409444465422.26996,339291146870.8,660059389907.5199,999350536777.74,35.0,588944872589.52,247412261599.22,162993402589.0,0.5893276192040551,0.24757305119079112,0.1630993296051538,123706130799.56998,65197361036.259995,471155898071.68994,123706130799.42,97796041553.56,117788974517.82,0.2499999999997825,0.9999999999987876,1.4999999999872695,3431.8062286959735,10.0,2582.5053250841497,7074.919231370506,5783.925949809179,2.7395564929338425,2.239656930667011,2066.004260067644,3537.459615684109,2313.570379947092,113431.75629962535,171739.2226804846,14.0,0.2640126401959099,2.22000002861023,79.2300033569336,18.5499992370605,62.37,5.02,1.32810461688818,21.1196289349155,13.222413588358,64.8180516879127,60213.0921454746,350104327658.675,37.0,1139706526161.32,0.5791485568926993
DJI,262,Djibouti,Africa,Africa,DJI,Djibouti,983496.0,160.0,1002197.0,0.9813399960287249,161875.0,162.0,155848.0,5044.0,983.0,0.9627675675675675,0.03115984555984556,0.006072586872586872,0.19488501189532118,159096.0,6.181777040277568,6.3,0.9812344508377093,11968063.0,177.0,10853855.0,848217.0,265991.0,11.035993028949788,0.9069015595923918,0.07087337357766249,0.022225066829945666,960074288.0,599105973.0,415226382.0,1559180261.0,1974406657.0,202.0,1642959980.0,258720756.0,72725921.0,0.83212846460738,0.13103721823604042,0.03683431715657956,185143704.0,48367629.0,1325668928.0,73577056.0,24358280.0,317291046.0,0.2393441071887294,0.3974051205111463,0.5036070715808707,164.97294984159092,205.0,151.371100866927,305.01717838713444,273.4149689275201,2.0150291346251117,1.8062560644774854,122.13807241758803,218.27398413377708,181.8393441883372,1585.344791437891,2007.5390820094844,213.0,0.15846327793910703,24.5499992370605,62.0,13.4399995803833,,,1.2717185632999,15.9377781990136,2.76548859786005,76.4016152890562,3414.93539272302,3324634256.13324,161.0,4266000220.57,0.36548996258412536
DMA,212,Dominica,North America,Caribbean_Central_America,DMA,Dominica,73314.0,198.0,72172.0,1.015823310979327,18013.0,197.0,16383.0,676.0,954.0,0.9095097984788764,0.03752845167379115,0.052961749847332484,1.4112426035502958,16863.0,4.347624977761964,2.7,1.610231473245172,4334976.5865,193.0,4038158.3487,178884.0,117934.2378,55.08031683853016,0.9315294484578411,0.04126527477843391,0.027205276763724914,431280702.82019997,312282062.0636,362115235.9538,743562764.8838,1105678000.8374,207.0,870665393.1819,163744988.0383,71267619.6172,0.7874493229696983,0.14809464230479902,0.06445603472550283,99092519.139,35848293.6604,608621952.0844,64652468.899399996,35419325.957,262043441.0974,0.43055206963856174,0.6524455070993812,0.9880338041340623,255.05973994893222,169.0,215.60952246020577,915.3696699442097,604.2996584084423,4.245497413562316,2.8027503215678964,150.71770335116577,553.9484757664185,303.9685025242093,10142.166092203399,15081.403290468395,122.0,0.22346345854816269,,,,,,11.8328778425205,15.5455576754499,2.26048058577837,53.4451864074666,8001.99709513435,574607407.407407,186.0,1590834901.11,0.4674041060860442
DOM,214,Dominican_Republic,North America,Caribbean_Central_America,DOM,Dominican Republic,9441880.0,95.0,10953714.0,0.8619797814695546,2360204.0,84.0,2239180.0,81421.0,39603.0,0.9487230764798297,0.03449744174656089,0.0167794817736094,0.4863978580464499,2736143.0,3.450799172411676,3.2,1.0783747413786486,332552410.6422,81.0,270538350.8142,34670391.421,27343668.407,28.653017281960793,0.813520943335689,0.10425542053370525,0.08222363613060565,93469670540.7629,94907635764.3029,70004363151.08661,188377306305.0658,258381669289.941,69.0,194731405327.941,36618707835.0,27031556127.0,0.7536579737373886,0.14172331936561877,0.10461870689699256,23512014518.0,15159347343.0,149705944444.0658,13106693397.0,11872208866.0,45025460888.0866,0.3007593389513623,0.5574466359301522,0.7831609499654434,776.9652572686931,94.0,719.7922392218559,1056.1953971139737,988.58557398538,1.4673614684367706,1.3734318322938686,553.3631146693899,678.158323409025,554.4006428603118,19951.249783418745,27365.48963659155,88.0,0.2371540413561706,8.77999973297119,72.4000015258789,18.8199996948242,65.19,6.36,5.22728892621582,29.0773366472454,13.7588029065707,58.2948206914116,8282.11713050921,88941299733.5018,67.0,219690344142.68,0.8574673913875903
ECU,218,Ecuador,South America,South_America,ECU,Ecuador,17887121.2649,67.0,17888474.0,0.9999243795138701,4503303.8,56.0,4063773.0,335152.8,104378.0,0.9023981460011647,0.07442375972946795,0.023178094269367303,0.31143406828169123,4723637.9399999995,3.786725716937569,3.7,1.0234393829560997,553235831.2498,56.0,385890143.7492,134750475.0005,32595212.5001,21.57363043691298,0.6975147341368799,0.24356787357046067,0.05891739229265944,187070301359.9954,140848031914.21082,125618844695.0248,327918333274.2062,453537177969.7795,52.0,353696425786.59357,63429439909.2727,36411312273.9132,0.7798620332954521,0.13985499533513257,0.08028297136941526,41820710343.9003,19543046368.3037,266554576562.0022,21608729565.2393,16868265905.4309,87141849224.3546,0.32691935118242055,0.5166992475150775,0.8631339038722772,819.7899563829877,88.0,916.5728420792992,470.71774633104144,1117.075468484873,0.5135628339840297,1.2187525281141014,690.7524871514804,310.356682184201,599.5680000013419,18332.649978601206,25355.5153595206,90.0,0.2271898837055667,29.7399997711182,53.0400009155273,17.2099990844727,66.18,3.81,8.80053114288692,32.7023208798527,14.6688558476736,51.8034422408057,6222.52465327248,108108009000.0,60.0,362073538900.0,0.9056677664720839
EGY,818,Egypt,Africa,Africa,EGY,Egypt,102108972.0,13.0,104258327.0,0.9793843325339375,24681279.0,12.0,22800605.0,1181551.0,699123.0,0.9238015987745205,0.047872357020071775,0.028326044205407668,0.5916993849609539,24862241.0,4.106989872715014,4.1,1.001704847003662,2408448146.0,18.0,1969224288.0,239977613.0,199246245.0,19.285516732065425,0.8176320056010041,0.09963993345613845,0.08272806094285744,247682013521.0,189080590735.0,133610392937.0,436762604256.0,570372997294.0,48.0,430979696316.0,81163313706.0,58229987272.0,0.7556102732083766,0.14229866086063012,0.10209106593099326,55534684588.0,34220232246.0,347007687422.0,25628629056.0,24009754941.0,83972008940.0,0.24198890106397178,0.4614886938880331,0.7016245468002777,236.8217884372089,177.0,218.85759735053603,338.21202191056045,292.2513660019038,1.5453519823159665,1.3353494214496733,176.21542123798952,231.41610541813333,171.74844246625577,4277.4165257094155,5585.924391580399,161.0,0.22329678336199488,20.6200008392334,52.439998626709,26.9400005340576,42.21,7.84,11.0489750286541,35.6234456323632,15.9126998741098,50.4716991413164,3019.09228346646,303080865603.645,39.0,426934049520.85,1.0230212482377095
SLV,222,El_Salvador,North America,Caribbean_Central_America,SLV,El Salvador,5715043.0,115.0,6518500.0,0.8767420418808008,1395694.0,106.0,1259757.0,116830.0,19107.0,0.9026025762093983,0.08370746023125412,0.013689963559347536,0.16354532226311735,1397199.0,4.0903572075273456,3.6,1.1362103354242625,202108273.09359998,102.0,156133817.952,23675302.0669,22299153.074699998,27.31979758542499,0.7725256149197397,0.11714167710460592,0.1103327079756545,45283758263.1571,38554881816.3723,31618588093.7653,83838640079.52939,115457228181.2948,94.0,85227022327.2948,17086538143.0,13143667711.0,0.7381696552897362,0.1479901987268406,0.11384014598342318,10827892600.0,7135728984.0,65875018495.529396,6258645546.0,6007938716.0,19352003831.7653,0.29376847663547334,0.5780114171062244,0.8419516393449396,571.2642358179196,117.0,545.8588244700198,721.7030682319518,589.4245250916027,1.3221423486790032,1.0798112967467024,421.9138387801499,457.34971276832306,320.00000000430515,14669.817896300936,20202.337616933906,104.0,0.2204282627444798,16.2900009155273,61.2000007629395,22.5100002288818,60.75,4.17,4.86781630135489,25.2298984334858,15.5114798640426,60.3843376835637,4167.73093878563,26896660000.0,104.0,47997998510.0,1.7467111688430565
GNQ,226,Equatorial_Guinea,Africa,Africa,GNQ,Equatorial Guinea,1395977.0,154.0,1449891.0,0.9628151357584811,227738.0,157.0,209308.0,12132.0,6298.0,0.9190736723779079,0.05327174208959418,0.02765458553249787,0.5191229805473129,221645.0,6.298256220532834,6.4,0.9841025344582552,21297459.0,165.0,17225249.0,2280041.0,1792169.0,12.339206878050284,0.8087936218118791,0.10705694984551913,0.0841494283426018,2477461609.0,1584042447.0,1299859530.0,4061504056.0,5361363590.0,184.0,3961582359.0,807956860.0,591824371.0,0.7389132060338404,0.1506998819305967,0.11038691203556296,558727017.0,356081113.0,3146695926.0,249229869.0,235743238.0,814886423.0,0.2589657349052671,0.446067330586951,0.6620492617927759,251.7372419874127,171.0,229.98694294636903,354.3606715844145,330.2279924493728,1.5407860422191373,1.4358553934358746,182.6792707611948,245.05130258622543,198.6872404332404,2909.434794412802,3840.581607003554,182.0,0.14993656772282066,39.5099983215332,41.1399993896484,19.3500003814697,,,2.43041755808522,53.0364749200023,23.2365745720971,44.3421219039691,8419.9333361253,11417278044.9859,141.0,30143307844.88,0.13473982606357743
ERI,232,Eritrea,Africa,Africa,ERI,Eritrea,3542843.0,132.0,3601462.0,0.9837235544898155,726737.0,130.0,703324.0,19108.0,4305.0,0.9677833934421943,0.026292867983878625,0.005923738573927019,0.22529830437513085,736180.0,4.812468418049933,4.8,1.0025975870937363,60376184.0,144.0,55684629.0,3468452.0,1223103.0,15.717498348078083,0.9222946087483767,0.05744735374464872,0.020258037506974604,6036001602.0,3369605275.0,1748691597.0,9405606877.0,11154298452.0,167.0,9838478662.0,1009980417.0,305839373.0,0.882034733456135,0.09054629668967729,0.027418969854187653,748289791.0,201635856.0,8455681230.0,261690639.0,104203506.0,1382797452.0,0.1635347187751069,0.3497183071952401,0.5167905553464658,184.74666189569052,196.0,176.68212644462443,291.1905417748321,250.0520176959749,1.6481041270809973,1.4152649321568247,151.84946693278678,215.74171734249168,164.85599005153287,2654.8189905677445,3148.4032603194664,192.0,0.19851966344543068,63.1199989318848,29.5900001525879,7.28999996185303,,,,,,,,,,,
EST,233,Estonia,Europe,Europe,EST,Estonia,1327000.0,155.0,1325188.0,1.0013673531604572,234936.2402,156.0,212146.0402,12890.2,9900.0,0.9029941060578869,0.05486680126074479,0.04213909268136828,0.7680253215621169,640350.9984,2.0723009776133425,2.1,0.9868099893396869,41686614.0344,153.0,31269997.6406,3352962.4141,7063653.9797,23.56442926948003,0.7501208329080371,0.08043259189468156,0.16944657519728126,17618550717.37,28972884718.019997,26274692369.6,46591435435.39,72866127805.41,117.0,40677212200.75,11740994331.43,20447921273.23,0.5582458328152012,0.1611310314551706,0.2806231357296281,5870497165.62,8179168509.07,32541769760.7,5870497165.64,12268752763.869999,8135442440.09,0.24999999999738798,1.000000000003407,1.5000000000323994,1747.9502591714577,42.0,1300.8383520929967,3501.677884027671,2894.807890079922,2.6918624273289695,2.2253402088140253,1040.6706816775954,1750.8389419855023,1157.9231560005403,35110.3507425697,54910.42035072344,54.0,0.15986890746043705,3.17000007629395,68.129997253418,28.7000007629395,63.65,4.45,2.4930042404439,22.0384487450319,12.7989843053882,62.4782377960292,23717.7994512337,31471100656.2431,102.0,98550915154.75,0.47276512209175936
SWZ,748,Eswatini,Africa,Africa,SWZ,Eswatini,1158278.0,158.0,1172369.0,0.9879807466761745,281260.0,153.0,271886.0,6744.0,2630.0,0.9666714072388537,0.023977814122164546,0.009350778638981726,0.3899762752075919,285899.0,4.0513537997684494,4.0,1.0128384499421124,24136012.0,162.0,22139681.0,1247574.0,748757.0,19.11430675537306,0.9172882827535883,0.05168931801989492,0.03102239922651679,3525022138.0,2053274222.0,1398302652.0,5578296360.0,6976599035.0,179.0,6105883016.0,575347542.0,295368477.0,0.875194774039354,0.08246819676945932,0.042337029191186704,400977703.0,179967119.0,4997351538.0,174369837.0,115401355.0,1108531460.0,0.2218237903759013,0.4348616785806666,0.6412357748528497,289.0535120300736,162.0,275.7891143960024,461.17307831038477,394.4784182318162,1.6721946379949997,1.4303625402175562,225.71922052535444,321.40594706205803,240.35450620161146,4816.025479202747,6023.250925080162,156.0,0.2347329397605756,12.1499996185303,64.4599990844727,23.3899993896484,,,8.45458513203926,34.093549220305,29.6653450231905,52.0796525347608,3894.66963029858,4471598726.6436,158.0,8756350303.47,0.637057240365248
ETH,231,Ethiopia,Africa,Africa,ETH,Ethiopia,114551158.0,12.0,117876226.0,0.9717918692103359,25808325.0,11.0,25253241.0,409896.0,145188.0,0.9784920563422849,0.015882317043047156,0.0056256266146679414,0.3542069207799051,25581486.0,4.47789303561177,4.6,0.9734550077416892,1909067126.0,21.0,1788317700.0,79377495.0,41371931.0,15.611520051154786,0.9367495127041436,0.0415792058429694,0.021671281452886954,149725631723.0,83802772369.0,64236485648.0,233528404092.0,297764889745.0,64.0,263670052469.0,24449614525.0,9645222751.0,0.8854974563817845,0.08211046824875212,0.032392075369463404,16750858969.0,6390606459.0,210386938664.0,7698755567.0,3254616310.0,53283113771.0,0.25326246063257846,0.4596036287600363,0.5092812913579537,155.9740281992578,211.0,147.44027443725463,308.01695776617794,233.13445898863168,2.0890964761277564,1.5812128665553011,117.64516934770595,211.02781045181635,154.46720287240157,2038.6385277048007,2599.4053219872294,200.0,0.22045382553007453,66.629997253418,24.0499992370605,9.31999969482422,,,33.521071998115,24.8223675100372,5.59436889552396,37.1475828867108,855.760885186903,95912590628.1412,64.0,148979422251.65,1.5675212090535113
FJI,242,Fiji,Oceania,Oceania,FJI,Fiji,879780.9999,161.0,902899.0,0.9743958071722308,188554.8412,159.0,178096.7304,8717.9637,1740.1471000000001,0.9445354426678068,0.04623569272746947,0.009228864604723818,0.19960476550275152,190988.0001,4.60647265503253,4.8,0.9596818031317771,14474530.0966,170.0,13224088.0584,954617.019,295825.0192,15.031113492906883,0.9136108716583674,0.06595150327016384,0.02043762507146867,3945920850.7707,4194036204.2028,3400388006.2167997,8139957054.9735,11540345061.1811,163.0,10145335163.8745,1064140247.5952,330869649.71140003,0.8791188747034027,0.09221043581917733,0.02867068947741993,664744727.8568,177059974.7098,7298152352.4069,399395519.7385,153809675.0004,2847182811.4779,0.39012378393812386,0.600825404100893,0.8686868686866861,797.286335664318,91.0,767.1859956672126,1114.7300188613126,1118.4640521825074,1.4530114276810344,1.457878608967298,551.8832240209624,696.347031978486,598.5294117063646,9252.253749397549,13117.292897315161,131.0,0.20243302642389788,17.6100006103516,68.2600021362305,14.1400003433228,,,11.8491481459647,15.5858035556379,10.317556699034,53.9850220227217,6175.87484121767,5496250694.31587,154.0,4765946707.32,1.7079412664164646
FIN,246,Finland,Europe,Europe,FIN,Finland,5520000.0002,116.0,5548361.0,0.9948884004123019,1338520.2903,108.0,1236899.9803,61620.31,40000.0,0.9240801123924508,0.04603614188484895,0.02988374572270016,0.6491366239475265,2832037.8035,1.9491265241509337,2.1,0.9281554876909207,191447958.54939997,105.0,142867680.25379997,18302782.527599998,30277495.768,25.881826131997034,0.7462481257899407,0.09560186834208143,0.15815000586797792,168240191553.22,276630879929.87,246245032091.89,444871071483.08997,691116103574.6499,43.0,392790780192.8,113083179755.59,185242143626.26,0.568342682454039,0.16362399772005237,0.2680333198259087,56541589877.88,74096857451.03,314232624154.18,56541589877.82,111145286175.44,78558156038.63,0.2500000000002705,0.9999999999989388,1.499999999985087,3609.9424032057195,6.0,2749.332665687715,6178.469289304195,6118.146132218791,2.247261441444635,2.2253204235975588,2199.466132549752,3089.2346446567417,2447.258452904889,80592.58541068324,125202.19267203071,25.0,0.22407608337956247,3.77999997138977,74.5800018310547,21.6399993896484,59.42,6.69,2.45483037197048,23.9306420933901,14.4505350431406,60.0580202363263,48711.5642079496,268966065200.0,43.0,1034417791124.93,0.43006904492554443
