ID_0,NAME_0,ID_1,NAME_1,NAME0_ID1,BUILDINGS,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,COST_PER_AREA_USD
DOM,Dominican_Republic,29,MONTE PLATA,Dominican_Republic_29,109566.0,9046695.98626378,5607819945.887707,619.9
DOM,Dominican_Republic,3,BAORUCO,Dominican_Republic_3,63524.0,6091560.925125807,3981315744.71397,653.6
DOM,Dominican_Republic,30,HATO MAYOR,Dominican_Republic_30,48878.0,5232917.437367115,3687029218.280603,704.6
DOM,Dominican_Republic,31,SAN JOSÉ DE OCOA,Dominican_Republic_31,33549.73923175379,3441764.2613701075,2361769868.3735924,686.2
DOM,Dominican_Republic,32,SANTO DOMINGO,Dominican_Republic_32,1322020.8633793755,192626899.30397344,150378640867.69598,780.7
DOM,Dominican_Republic,4,BARAHONA,Dominican_Republic_4,90638.0,8944606.725141108,6135606051.833,686.0
DOM,Dominican_Republic,5,DAJABÓN,Dominican_Republic_5,35218.0,3448861.8746216097,2326264369.46,674.5
DOM,Dominican_Republic,6,DUARTE,Dominican_Republic_6,162263.76831589415,21128560.52390138,15777136995.204323,746.7
DOM,Dominican_Republic,7,ELÍAS PIÑA,Dominican_Republic_7,29648.0,2515318.792225884,1564165627.0410001,621.9
DOM,Dominican_Republic,8,EL SEIBO,Dominican_Republic_8,48976.07216455467,4391488.63065791,2859384013.6341147,651.1
DOM,Dominican_Republic,9,ESPAILLAT,Dominican_Republic_9,145651.04935189584,17391446.875250675,12383835581.197245,712.1
DZA,Algeria,DZA-ADM1-1590546715-B1,Tiaret,Algeria_DZA-ADM1-1590546715-B1,371892.0,38182649.9,15933596349.6,417.3
DZA,Algeria,DZA-ADM1-1590546715-B10,Chlef,Algeria_DZA-ADM1-1590546715-B10,390026.0,40044827.7,16710691292.2,417.3
DZA,Algeria,DZA-ADM1-1590546715-B11,Constantine,Algeria_DZA-ADM1-1590546715-B11,405032.0,41586950.6,17354221007.1,417.3
DZA,Algeria,DZA-ADM1-1590546715-B12,El Tarf,Algeria_DZA-ADM1-1590546715-B12,158066.0,16213866.0,6762896713.099999,417.1
DZA,Algeria,DZA-ADM1-1590546715-B13,Ghardaia,Algeria_DZA-ADM1-1590546715-B13,149906.0,15378563.9,6414480475.5,417.1
DZA,Algeria,DZA-ADM1-1590546715-B14,Tindouf,Algeria_DZA-ADM1-1590546715-B14,32524.0,3318206.3,1377980179.0,415.3
DZA,Algeria,DZA-ADM1-1590546715-B15,Skikda,Algeria_DZA-ADM1-1590546715-B15,344884.0,35411042.1,14776794622.4,417.3
DZA,Algeria,DZA-ADM1-1590546715-B16,Tipaza,Algeria_DZA-ADM1-1590546715-B16,228418.0,23444264.9,9781137501.1,417.2
DZA,Algeria,DZA-ADM1-1590546715-B17,Tissemsilt,Algeria_DZA-ADM1-1590546715-B17,211712.0,21725932.8,9063107733.2,417.2
DZA,Algeria,DZA-ADM1-1590546715-B18,Tlemcen,Algeria_DZA-ADM1-1590546715-B18,357808.0,36735530.8,15329493076.0,417.3
DZA,Algeria,DZA-ADM1-1590546715-B19,Sidi Bel Abb�s,Algeria_DZA-ADM1-1590546715-B19,234180.0,24037841.900000002,10028783636.7,417.2
DZA,Algeria,DZA-ADM1-1590546715-B2,Ouargla,Algeria_DZA-ADM1-1590546715-B2,251032.0,25769802.7,10751484648.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B20,S�tif,Algeria_DZA-ADM1-1590546715-B20,571526.0,58689217.4,24492401204.1,417.3
DZA,Algeria,DZA-ADM1-1590546715-B21,Relizane,Algeria_DZA-ADM1-1590546715-B21,274670.0,28194838.5,11763555550.7,417.2
DZA,Algeria,DZA-ADM1-1590546715-B22,Oum El Bouaghi,Algeria_DZA-ADM1-1590546715-B22,252060.0,25873669.400000002,10794846304.9,417.2
DZA,Algeria,DZA-ADM1-1590546715-B23,Na�ma,Algeria_DZA-ADM1-1590546715-B23,114842.0,11770294.4,4904746218.7,416.7
DZA,Algeria,DZA-ADM1-1590546715-B24,M'Sila,Algeria_DZA-ADM1-1590546715-B24,421506.0,43281652.0,18061390153.1,417.3
DZA,Algeria,DZA-ADM1-1590546715-B25,Mila,Algeria_DZA-ADM1-1590546715-B25,291366.0,29911946.7,12480017171.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B26,Illizi,Algeria_DZA-ADM1-1590546715-B26,28544.0,2909009.1,1207517738.8,415.1
DZA,Algeria,DZA-ADM1-1590546715-B27,Guelma,Algeria_DZA-ADM1-1590546715-B27,180560.0,18525663.7,7727147421.0,417.1
DZA,Algeria,DZA-ADM1-1590546715-B28,Djelfa,Algeria_DZA-ADM1-1590546715-B28,543530.0,55814184.1,23291590078.0,417.3
DZA,Algeria,DZA-ADM1-1590546715-B29,El Oued,Algeria_DZA-ADM1-1590546715-B29,284094.0,29165403.9,12168493308.5,417.2
DZA,Algeria,DZA-ADM1-1590546715-B3,Sa�da,Algeria_DZA-ADM1-1590546715-B3,133086.0,13649192.4,5692867808.4,417.1
DZA,Algeria,DZA-ADM1-1590546715-B30,Batna,Algeria_DZA-ADM1-1590546715-B30,481958.0,49485818.6,20650358181.0,417.3
DZA,Algeria,DZA-ADM1-1590546715-B31,Algiers,Algeria_DZA-ADM1-1590546715-B31,1419468.0,145790100.6,60850449067.3,417.4
DZA,Algeria,DZA-ADM1-1590546715-B32,Laghouat,Algeria_DZA-ADM1-1590546715-B32,240274.0,24663558.3,10289966019.5,417.2
DZA,Algeria,DZA-ADM1-1590546715-B33,Jijel,Algeria_DZA-ADM1-1590546715-B33,234246.0,24044766.5,10031665717.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B34,Mascara,Algeria_DZA-ADM1-1590546715-B34,304392.0,31245965.8,13036657849.2,417.2
DZA,Algeria,DZA-ADM1-1590546715-B35,M�d�a,Algeria_DZA-ADM1-1590546715-B35,284018.0,29155296.3,12164278272.6,417.2
DZA,Algeria,DZA-ADM1-1590546715-B36,Mostaganem,Algeria_DZA-ADM1-1590546715-B36,287662.0,29528908.1,12320159855.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B37,T�bessa,Algeria_DZA-ADM1-1590546715-B37,257576.0,26441921.6,11032187188.9,417.2
DZA,Algeria,DZA-ADM1-1590546715-B38,Boumerd�s,Algeria_DZA-ADM1-1590546715-B38,343224.0,35241739.5,14706155208.8,417.3
DZA,Algeria,DZA-ADM1-1590546715-B39,Blida,Algeria_DZA-ADM1-1590546715-B39,445286.0,45721000.2,19079365795.4,417.3
DZA,Algeria,DZA-ADM1-1590546715-B4,A�n Defla,Algeria_DZA-ADM1-1590546715-B4,297688.0,30558427.099999998,12749785677.4,417.2
DZA,Algeria,DZA-ADM1-1590546715-B40,Bejaia,Algeria_DZA-ADM1-1590546715-B40,322502.0,33112735.5,13815660863.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B41,Tamanrasset,Algeria_DZA-ADM1-1590546715-B41,77998.0,7990501.8,3328597681.8,416.6
DZA,Algeria,DZA-ADM1-1590546715-B42,Khenchela,Algeria_DZA-ADM1-1590546715-B42,154124.0,15808546.0,6593830022.3,417.1
DZA,Algeria,DZA-ADM1-1590546715-B43,Oran,Algeria_DZA-ADM1-1590546715-B43,708480.0,72760661.5,30367367230.4,417.4
DZA,Algeria,DZA-ADM1-1590546715-B44,Bouira,Algeria_DZA-ADM1-1590546715-B44,255426.0,26219619.5,10939443927.4,417.2
DZA,Algeria,DZA-ADM1-1590546715-B45,El Bayadh,Algeria_DZA-ADM1-1590546715-B45,109004.0,11170653.1,4654453186.2,416.7
DZA,Algeria,DZA-ADM1-1590546715-B46,Annaba,Algeria_DZA-ADM1-1590546715-B46,271378.0,27857430.3,11622781623.0,417.2
DZA,Algeria,DZA-ADM1-1590546715-B47,Souk Ahras,Algeria_DZA-ADM1-1590546715-B47,181220.0,18592821.0,7755145319.8,417.1
DZA,Algeria,DZA-ADM1-1590546715-B48,Tizi Ouzou,Algeria_DZA-ADM1-1590546715-B48,375984.0,38603672.4,16109303622.4,417.3
DZA,Algeria,DZA-ADM1-1590546715-B5,Adrar,Algeria_DZA-ADM1-1590546715-B5,177640.0,18225646.9,7601990336.5,417.1
DZA,Algeria,DZA-ADM1-1590546715-B6,A�n T�mouchent,Algeria_DZA-ADM1-1590546715-B6,141572.0,14526410.4,6058955607.0,417.1
DZA,Algeria,DZA-ADM1-1590546715-B7,B�char,Algeria_DZA-ADM1-1590546715-B7,109084.0,11178896.0,4657889031.3,416.7
DZA,Algeria,DZA-ADM1-1590546715-B8,Biskra,Algeria_DZA-ADM1-1590546715-B8,326924.0,33560800.8,14002585573.7,417.2
DZA,Algeria,DZA-ADM1-1590546715-B9,Bordj Bou Arreridj?,Algeria_DZA-ADM1-1590546715-B9,240498.0,24686005.3,10299332565.5,417.2
ECU,Ecuador,AREA # 01,AZUAY,Ecuador_AREA # 01,53975.400000226,20554964.05016355,12262371193.86992,596.6
ECU,Ecuador,AREA # 02,BOLIVAR,Ecuador_AREA # 02,12647.199999976001,4776941.64999815,2852247348.98537,597.1
ECU,Ecuador,AREA # 03,CAÑAR,Ecuador_AREA # 03,17154.399999877,6628477.099895937,3941755060.72731,594.7
ECU,Ecuador,AREA # 04,CARCHI,Ecuador_AREA # 04,11692.299999957,4407955.099983225,2634975350.538985,597.8
ECU,Ecuador,AREA # 05,COTOPAXI,Ecuador_AREA # 05,26483.100000216,10037895.600131275,5989877455.365946,596.7
ECU,Ecuador,AREA # 06,CHIMBORAZO,Ecuador_AREA # 06,28449.19999997,10736066.750026688,6401641010.55722,596.3
ECU,Ecuador,AREA # 07,EL ORO,Ecuador_AREA # 07,44170.599999545004,16859151.349810924,10060144500.96267,596.7
ECU,Ecuador,AREA # 08,ESMERALDAS,Ecuador_AREA # 08,18925.899999999,7165425.8999845125,4280569084.87246,597.4
ECU,Ecuador,AREA # 09,GUAYAS,Ecuador_AREA # 09,167673.199999557,63667532.34948447,38017458678.23389,597.1
ECU,Ecuador,AREA # 10,IMBABURA,Ecuador_AREA # 10,29079.099999864,11185039.699995676,6661913873.886869,595.6
ECU,Ecuador,AREA # 11,LOJA,Ecuador_AREA # 11,28547.999999873,10873104.9499556,6488729231.46529,596.8
ECU,Ecuador,AREA # 12,LOS RIOS,Ecuador_AREA # 12,30232.500000078,11484329.150029613,6852223739.56149,596.7
ECU,Ecuador,AREA # 13,MANABI,Ecuador_AREA # 13,70473.699999937,26871266.199786477,16030611998.87746,596.6
ECU,Ecuador,AREA # 14,MORONA SANTIAGO,Ecuador_AREA # 14,7395.199999904,2805195.29996815,1669342775.47933,595.1
ECU,Ecuador,AREA # 15,NAPO,Ecuador_AREA # 15,7203.899999936,2767440.5999600124,1649680632.65772,596.1
ECU,Ecuador,AREA # 16,PASTAZA,Ecuador_AREA # 16,6245.599999979,2404717.5499891625,1436856118.68141,597.5
ECU,Ecuador,AREA # 17,PICHINCHA,Ecuador_AREA # 17,209013.000000246,79716903.55034517,47526311186.73784,596.2
ECU,Ecuador,AREA # 18,TUNGURAHUA,Ecuador_AREA # 18,43599.399999778005,16622584.949954113,9913810927.20374,596.4
ECU,Ecuador,AREA # 19,ZAMORA CHINCHIPE,Ecuador_AREA # 19,7330.600000046,2795331.0000124,1666291585.70122,596.1
ECU,Ecuador,AREA # 20,GALAPAGOS,Ecuador_AREA # 20,3095.499999984,1164820.099984675,699257931.29127,600.3
ECU,Ecuador,AREA # 21,SUCUMBIOS,Ecuador_AREA # 21,10361.6999999,3928276.4498971873,2351339063.03007,598.6
ECU,Ecuador,AREA # 22,ORELLANA,Ecuador_AREA # 22,8163.700000003,3128872.04997655,1859834714.80642,594.4
ECU,Ecuador,AREA # 23,SANTO DOMINGO,Ecuador_AREA # 23,24983.200000086,9486614.350024387,5666379695.2534895,597.3
ECU,Ecuador,AREA # 24,SANTA ELENA,Ecuador_AREA # 24,12090.600000012,4586307.6500195125,2747981742.611196,599.2
ECU,Ecuador,AREA # 90,ZONAS NO DELIMITADAS,Ecuador_AREA # 90,84.799999997,36179.6999994375,19899480.92728,550.0
EGY,Egypt,EGY-ADM1-1590546715-B1,North Sinai Governorate,Egypt_EGY-ADM1-1590546715-B1,219008.0,21882284.7,5206535562.6,237.9
EGY,Egypt,EGY-ADM1-1590546715-B10,Gharbiyya Governorate,Egypt_EGY-ADM1-1590546715-B10,2541554.0,254157827.1,60517016181.9,238.1
EGY,Egypt,EGY-ADM1-1590546715-B11,Faiyum Governorate,Egypt_EGY-ADM1-1590546715-B11,1750110.0,175010344.8,41671365823.1,238.1
EGY,Egypt,EGY-ADM1-1590546715-B12,Beni Suef Governorate,Egypt_EGY-ADM1-1590546715-B12,1575624.0,157562055.7,37516719093.2,238.1
EGY,Egypt,EGY-ADM1-1590546715-B13,Minya Governate,Egypt_EGY-ADM1-1590546715-B13,2751694.0,275175068.6,65521398625.6,238.1
EGY,Egypt,EGY-ADM1-1590546715-B14,Asyut Governorate,Egypt_EGY-ADM1-1590546715-B14,2131986.0,213202967.1,50765334830.3,238.1
EGY,Egypt,EGY-ADM1-1590546715-B15,Sohag Governorate,Egypt_EGY-ADM1-1590546715-B15,2161538.0,216156247.6,51468548357.9,238.1
EGY,Egypt,EGY-ADM1-1590546715-B16,Qena Governorate,Egypt_EGY-ADM1-1590546715-B16,1017566.0,101755356.9,24227783904.3,238.1
EGY,Egypt,EGY-ADM1-1590546715-B17,Luxor Governate,Egypt_EGY-ADM1-1590546715-B17,2005036.0,200506646.9,47742244819.2,238.1
EGY,Egypt,EGY-ADM1-1590546715-B18,Giza Governorate,Egypt_EGY-ADM1-1590546715-B18,4895878.0,489610095.9,116582455645.1,238.1
EGY,Egypt,EGY-ADM1-1590546715-B19,Monufia Governorate,Egypt_EGY-ADM1-1590546715-B19,2058130.0,205818038.2,49006928140.8,238.1
EGY,Egypt,EGY-ADM1-1590546715-B2,South Sinai Governorate,Egypt_EGY-ADM1-1590546715-B2,85452.0,8525494.6,2025792336.5,237.6
EGY,Egypt,EGY-ADM1-1590546715-B20,Beheira Governorate,Egypt_EGY-ADM1-1590546715-B20,3031404.0,303150841.8,72183360143.5,238.1
EGY,Egypt,EGY-ADM1-1590546715-B21,Cairo Governorate,Egypt_EGY-ADM1-1590546715-B21,3933790.0,393398271.40000004,93673177137.7,238.1
EGY,Egypt,EGY-ADM1-1590546715-B22,Qalyubia Governorate,Egypt_EGY-ADM1-1590546715-B22,3241714.0,324186022.2,77192855857.2,238.1
EGY,Egypt,EGY-ADM1-1590546715-B23,Dakahlia Governorate,Egypt_EGY-ADM1-1590546715-B23,3505852.0,350599798.0,83482311891.5,238.1
EGY,Egypt,EGY-ADM1-1590546715-B24,Damietta Governorate,Egypt_EGY-ADM1-1590546715-B24,805804.0,80579511.4,19185849300.8,238.1
EGY,Egypt,EGY-ADM1-1590546715-B25,Kafr el-Sheikh Governorate,Egypt_EGY-ADM1-1590546715-B25,1956016.0,195606134.9,46575392454.2,238.1
EGY,Egypt,EGY-ADM1-1590546715-B26,Port Said Governorate,Egypt_EGY-ADM1-1590546715-B26,373612.0,37350679.2,8891456939.8,238.1
EGY,Egypt,EGY-ADM1-1590546715-B27,Al Sharqia Governorate,Egypt_EGY-ADM1-1590546715-B27,3299850.0,329998709.5,78576930627.5,238.1
EGY,Egypt,EGY-ADM1-1590546715-B3,Aswan Governorate,Egypt_EGY-ADM1-1590546715-B3,775578.0,77556150.3,18465996239.4,238.1
EGY,Egypt,EGY-ADM1-1590546715-B4,Red Sea Governorate,Egypt_EGY-ADM1-1590546715-B4,179102.0,17894286.8,4257097929.1,237.9
EGY,Egypt,EGY-ADM1-1590546715-B5,Matrouh Governorate,Egypt_EGY-ADM1-1590546715-B5,291068.0,29089375.2,6922298619.8,238.0
EGY,Egypt,EGY-ADM1-1590546715-B6,New Valley Governorate,Egypt_EGY-ADM1-1590546715-B6,679776.0,67974123.6,16184519426.3,238.1
EGY,Egypt,EGY-ADM1-1590546715-B7,Alexandria Governorate,Egypt_EGY-ADM1-1590546715-B7,2689546.0,268962146.2,64042044582.6,238.1
EGY,Egypt,EGY-ADM1-1590546715-B8,Ismailia Governorate,Egypt_EGY-ADM1-1590546715-B8,536548.0,53647785.6,12772204797.4,238.1
EGY,Egypt,EGY-ADM1-1590546715-B9,Suez Governorate,Egypt_EGY-ADM1-1590546715-B9,332722.0,33253823.5,7913565408.8,238.0
ERI,Eritrea,ERI-ADM1-1590546715-B1,Anseba Region,Eritrea_ERI-ADM1-1590546715-B1,190030.0,15719380.0,2889691479.0,183.8
ERI,Eritrea,ERI-ADM1-1590546715-B2,Gash-Barka Region,Eritrea_ERI-ADM1-1590546715-B2,313196.0,25915157.2,4765420128.3,183.9
ERI,Eritrea,ERI-ADM1-1590546715-B3,Debub Region,Eritrea_ERI-ADM1-1590546715-B3,320416.0,26513919.7,4875763181.4,183.9
ERI,Eritrea,ERI-ADM1-1590546715-B4,Maekel Region,Eritrea_ERI-ADM1-1590546715-B4,216990.0,18456665.6,3500629297.4,189.7
ERI,Eritrea,ERI-ADM1-1590546715-B5,Northen Red Sea Region,Eritrea_ERI-ADM1-1590546715-B5,375790.0,31097307.9,5718691106.3,183.9
ERI,Eritrea,ERI-ADM1-1590546715-B6,Southern Red Sea Region,Eritrea_ERI-ADM1-1590546715-B6,37052.0,3050035.0,558401646.2,183.1
ESP,Spain,ESP.10_1,Comunidad Valenciana,Spain_ESP.10_1,2192973.87,616966035.38828,895121133783.78,1450.8
ESP,Spain,ESP.11_1,Extremadura,Spain_ESP.11_1,865969.84,149732742.47064,202963072796.38,1355.5
ESP,Spain,ESP.12_1,Galicia,Spain_ESP.12_1,1645512.32,398843063.11402,562627753745.31,1410.6
ESP,Spain,ESP.13_1,Islas Baleares,Spain_ESP.13_1,538610.63,118466835.39466,173841283639.55002,1467.4
ESP,Spain,ESP.15_1,La Rioja,Spain_ESP.15_1,136052.76,39375045.84052,55139126206.55,1400.4
ESP,Spain,ESP.16_1,Pais Vasco,Spain_ESP.16_1,379887.1,206790072.5422,306207409929.18,1480.8
ESP,Spain,ESP.17_1,Principado de Asturias,Spain_ESP.17_1,416085.3,138807726.3646,200416847377.85,1443.8
ESP,Spain,ESP.18_1,Region de Murcia,Spain_ESP.18_1,807491.79,160382654.83302,239363504119.91,1492.5
ESP,Spain,ESP.1_1,Andalucia,Spain_ESP.1_1,4191842.16,877356787.15826,1267543850098.01,1444.7
ESP,Spain,ESP.2_1,Aragon,Spain_ESP.2_1,630257.03,165240683.72166002,231548771730.25,1401.3
ESP,Spain,ESP.3_1,Cantabria,Spain_ESP.3_1,247174.51,71589963.64578,101590119132.18,1419.1
ESP,Spain,ESP.4_1,Castilla-La Mancha,Spain_ESP.4_1,1621116.69,302595005.51522,416412790713.07,1376.1
ESP,Spain,ESP.5_1,Castilla y Leon,Spain_ESP.5_1,1836230.58,401492325.10002,544959951518.11,1357.3
ESP,Spain,ESP.6_1,Cataluna,Spain_ESP.6_1,2544574.3,752072112.0385,1328060571451.66,1765.9
ESP,Spain,ESP.7_1,Ceuta y Melilla,Spain_ESP.7_1,36518.13,8941608.85816,14006314776.77,1566.4
ESP,Spain,ESP.8_1,Comunidad de Madrid,Spain_ESP.8_1,1287616.48,465319573.5859,911581014880.32,1959.0
ESP,Spain,ESP.9_1,Comunidad Foral de Navarra,Spain_ESP.9_1,253635.37,69674163.10364,98213968035.59,1409.6
EST,Estonia,1,Harju,Estonia_1,175202.33179999999,36644477.5528,44210023339.69,1206.5
EST,Estonia,10,Peipsi,Estonia_10,246.9545,47500.993200000004,44088703.94,928.2
EST,Estonia,11,Rapla,Estonia_11,12363.2618,2520761.9581999998,2631233269.17,1043.8
EST,Estonia,12,Saare,Estonia_12,11579.8147,2391548.5999,2651091000.6000004,1108.5
EST,Estonia,13,Tartu,Estonia_13,50110.8271,10175005.8326,11872988615.36,1166.9
EST,Estonia,14,Voru,Estonia_14,12992.3403,2583231.8583,2771459769.19,1072.9
EST,Estonia,15,Valga,Estonia_15,11377.1396,2297973.4015,2470358903.5099998,1075.0
EST,Estonia,16,Viljandi,Estonia_16,18767.267099999997,3718317.6318,3937860176.73,1059.0
EST,Estonia,2,Hiiu,Estonia_2,3365.6593000000003,692227.2435000001,703133467.57,1015.8
EST,Estonia,3,Ida-Viru,Estonia_3,57419.5159,11067715.9571,12492820229.44,1128.8
EST,Estonia,4,Jarva,Estonia_4,12752.3218,2527050.383,2687495159.38,1063.5
EST,Estonia,5,Jogeva,Estonia_5,12366.394400000001,2444999.8008999997,2542451185.04,1039.9
EST,Estonia,6,Laane-Viru,Estonia_6,22066.8307,4445006.1552,4801392456.06,1080.2
EST,Estonia,7,Laane,Estonia_7,9147.0426,1855158.4159000001,2017213774.54,1087.4
EST,Estonia,8,Parnu,Estonia_8,29700.129399999998,6057259.0241,6813427674.22,1124.8
EST,Estonia,9,Polva,Estonia_9,10615.1092,2118000.5474,2189375337.44,1033.7
ETH,Ethiopia,ETH-ADM1-1590546715-B1,Addis Ababa,Ethiopia_ETH-ADM1-1590546715-B1,1773860.0,132254224.5,21019352423.3,158.9
ETH,Ethiopia,ETH-ADM1-1590546715-B10,Somali,Ethiopia_ETH-ADM1-1590546715-B10,3147366.0,237628494.2,38652677577.4,162.7
ETH,Ethiopia,ETH-ADM1-1590546715-B11,Tigray,Ethiopia_ETH-ADM1-1590546715-B11,2869676.0,239015302.5,39491214925.4,165.2
ETH,Ethiopia,ETH-ADM1-1590546715-B2,Afar,Ethiopia_ETH-ADM1-1590546715-B2,911484.0,69761170.5,11563632179.9,165.8
ETH,Ethiopia,ETH-ADM1-1590546715-B3,Amhara,Ethiopia_ETH-ADM1-1590546715-B3,11006904.0,810608918.0,123646804882.90001,152.5
ETH,Ethiopia,ETH-ADM1-1590546715-B4,Beneshangul Gumu,Ethiopia_ETH-ADM1-1590546715-B4,573202.0,40493932.300000004,6058977482.7,149.6
ETH,Ethiopia,ETH-ADM1-1590546715-B5,Dire Dawa,Ethiopia_ETH-ADM1-1590546715-B5,230702.0,18138597.1,2958965484.2,163.1
ETH,Ethiopia,ETH-ADM1-1590546715-B6,Gambela,Ethiopia_ETH-ADM1-1590546715-B6,288896.0,21280667.9,3357445871.3,157.8
ETH,Ethiopia,ETH-ADM1-1590546715-B7,Hareri,Ethiopia_ETH-ADM1-1590546715-B7,128574.0,9572333.9,1481927481.6000001,154.8
ETH,Ethiopia,ETH-ADM1-1590546715-B8,Oromia,Ethiopia_ETH-ADM1-1590546715-B8,19882714.0,1449912963.5,223955838098.7,154.5
ETH,Ethiopia,ETH-ADM1-1590546715-B9,SNNPR,Ethiopia_ETH-ADM1-1590546715-B9,10803272.0,789467576.0,123342943370.09999,156.2
FIN,Finland,1,Eastern Finland,Finland_1,315648.9583,52277345.18148,119255742221.75,2281.2
FIN,Finland,2,Lapland,Finland_2,96729.4389,15968396.39966,36286820438.72,2272.4
FIN,Finland,3,Oulu,Finland_3,233854.85340000002,38757159.35164,89240637178.39,2302.6
FIN,Finland,4,Southern Finland,Finland_4,861502.4243,143756452.85237998,348722384586.89996,2425.8
FIN,Finland,5,Western Finland,Finland_5,1089298.6154,179621400.18579,418242236533.63,2328.5
FRA,France,1,Alsace,France_1,48721.200000000004,38783210.537359,124208617297.32,3202.6
FRA,France,10,Corse,France_10,2481.1,1974852.363724,6324675447.52,3202.6
FRA,France,11,Franche-Comte,France_11,32438.3,25821779.66099,82697921905.79,3202.6
FRA,France,12,Haute-Normandie,France_12,45266.7,36033696.766546994,115402942790.02,3202.6
FRA,France,13,Languedoc-Roussillon,France_13,27774.1,22108423.867735,70805276146.59999,3202.6
FRA,France,14,Limousin,France_14,12952.400000000001,10310116.081057,33019569848.43,3202.6
FRA,France,15,Lorraine,France_15,50259.4,40007155.898485,128128678584.40001,3202.6
FRA,France,16,Midi-Pyrenees,France_16,57048.5,45409745.23845,145431001744.67,3202.6
FRA,France,17,Nord-Pas-de-Calais,France_17,82222.6,65450640.346776,209614757288.47,3202.6
FRA,France,18,Pays de la Loire,France_18,90752.6,72239268.231511,231356378787.42,3202.6
FRA,France,19,Picardie,France_19,41346.1,32909781.136167,105398151338.26,3202.6
FRA,France,2,Aquitaine,France_2,55966.8,44551198.283248,142681526084.39,3202.6
FRA,France,20,Poitou-Charentes,France_20,34608.6,27548307.750399,88227228717.01,3202.6
FRA,France,21,Provence-Alpes-Cote d'Azur,France_21,58725.4,46744622.907997996,149706234702.58,3202.6
FRA,France,22,Rhone-Alpes,France_22,149987.4,119390522.46099599,382364609891.95,3202.6
FRA,France,3,Auvergne,France_3,31056.9,24721096.114125002,79172766486.14,3202.6
FRA,France,4,Ile-de-France,France_4,149793.69999999998,119234242.08007799,381864289565.05,3202.6
FRA,France,5,Basse-Normandie,France_5,33501.6,26667613.656574,85406808421.33,3202.6
FRA,France,6,Bourgogne,France_6,35724.6,28437093.587057,91073843182.75,3202.6
FRA,France,7,Bretagne,France_7,64800.7,51581454.460981,165196706400.02,3202.6
FRA,France,8,Centre,France_8,56014.700000000004,44587447.571602,142797558018.31,3202.6
FRA,France,9,Champagne-Ardenne,France_9,31707.0,25238918.520337,80831045331.14,3202.6
GAB,Gabon,GAB-ADM1-1590546715-B1,Nyanga,Gabon_GAB-ADM1-1590546715-B1,25626.0,2165053.5,536826591.6,248.0
GAB,Gabon,GAB-ADM1-1590546715-B2,Ngounie,Gabon_GAB-ADM1-1590546715-B2,53796.0,4568460.8,1138451563.2,249.2
GAB,Gabon,GAB-ADM1-1590546715-B3,Ogooue-Maritime,Gabon_GAB-ADM1-1590546715-B3,67330.0,5722258.9,1426478289.8,249.3
GAB,Gabon,GAB-ADM1-1590546715-B4,Haut-Ogooue,Gabon_GAB-ADM1-1590546715-B4,292046.0,24873291.9,6213326185.599999,249.8
GAB,Gabon,GAB-ADM1-1590546715-B5,Moyen-Ogooue,Gabon_GAB-ADM1-1590546715-B5,37330.0,3165627.1,787830769.5,248.9
GAB,Gabon,GAB-ADM1-1590546715-B6,Ogooue-Lolo,Gabon_GAB-ADM1-1590546715-B6,42724.0,3625092.0,902757129.2,249.0
GAB,Gabon,GAB-ADM1-1590546715-B7,Estuaire,Gabon_GAB-ADM1-1590546715-B7,387432.0,33004071.7,8244750548.4,249.8
GAB,Gabon,GAB-ADM1-1590546715-B8,Ogooue-Ivindo,Gabon_GAB-ADM1-1590546715-B8,34794.0,2949968.1,733885713.0,248.8
GAB,Gabon,GAB-ADM1-1590546715-B9,Woleu-Ntem,Gabon_GAB-ADM1-1590546715-B9,118014.0,10039772.3,2505031228.9,249.5
GBR,United_Kingdom,1,England,United_Kingdom_1,25601198.68048,4212336980.2993436,9398758478068.06,2231.2
GBR,United_Kingdom,2,Northern Ireland,United_Kingdom_2,863108.406831,142774076.65566984,312752347179.01,2190.5
GBR,United_Kingdom,3,Scotland,United_Kingdom_3,2603885.365046,424301341.60250205,940741128665.8,2217.2
GBR,United_Kingdom,4,Wales,United_Kingdom_4,1479756.250819,242291348.7714963,530062181497.02997,2187.7
GEO,Georgia,GEO-ADM1-1590546715-B10,Mtskheta-Mtianeti,Georgia_GEO-ADM1-1590546715-B10,50462.0,7320534.1,3495781616.9,477.5
GEO,Georgia,GEO-ADM1-1590546715-B11,Kakheti,Georgia_GEO-ADM1-1590546715-B11,168650.0,24391754.8,11619961523.199999,476.4
GEO,Georgia,GEO-ADM1-1590546715-B12,Lower Kartli,Georgia_GEO-ADM1-1590546715-B12,190420.0,29177140.8,14868577237.7,509.6
GEO,Georgia,GEO-ADM1-1590546715-B13,Autonomous Republic of Abkhazia,Georgia_GEO-ADM1-1590546715-B13,105332.0,15256503.9,7157761717.1,469.2
