ID_0,NAME_0,ID_1,NAME_1,NAME0_ID1,ADO/E,MUR,Masonry,Others,RC,W,ADO/E_%,MUR_%,Masonry_%,Others_%,RC_%,W_%
BOL,Bolivia,AREA # 09,Pando,Bolivia_AREA # 09,75.0,6397.4,3020.4,703.0,333.0,22406.0,0.0022772265202764246,0.194244385877552,0.09170846642457219,0.021345203250057686,0.010110885750027325,0.6803138321775143
BRA,Brazil,11,Rondônia,Brazil_11,7912.0,158133.5,67597.4,7336.6,15273.199999999999,283061.0,0.014670496966793168,0.29321246613983665,0.12533966780372907,0.013603585445724818,0.02831969593948754,0.5248540877044289
BRA,Brazil,12,Acre,Brazil_12,6262.0,50549.2,21093.9,5084.5,4420.8,139303.0,0.027620775834158895,0.22296520629129107,0.09304214042928208,0.022426993728645945,0.019499509071806077,0.6144453746448159
BRA,Brazil,13,Amazonas,Brazil_13,21183.0,341540.5,137226.1,17589.6,28572.6,351087.0,0.0236101519529451,0.38067427196737225,0.15294949123873106,0.019605019534132236,0.03184645365107488,0.39131461165574455
BRA,Brazil,14,Roraima,Brazil_14,6007.0,60809.7,24687.4,3784.0,4820.7,27413.0,0.04710567134403686,0.4768572902829163,0.1935935659628393,0.02967335781019402,0.03780294820179765,0.21496716639821584
BRA,Brazil,15,Pará,Brazil_15,101021.0,790561.0,312307.39999999997,57545.4,58433.700000000004,789688.0,0.0478873165994843,0.37475222872674896,0.1480441031088762,0.02727843506443179,0.0276995188325129,0.37433839766794585
BRA,Brazil,16,Amapá,Brazil_16,2685.0,60339.1,25038.5,2531.2,5222.8,81612.0,0.015132847804694394,0.3400753880715961,0.14111873733997787,0.014266020247017673,0.029436066113354892,0.459970940423359
BRA,Brazil,17,Tocantins,Brazil_17,15536.0,255594.5,103712.5,9316.8,20007.600000000002,21474.0,0.03650020886126209,0.6004925742655672,0.2436616832855075,0.021888848218241927,0.04700576588649507,0.050450919482926244
BRA,Brazil,21,Maranhão,Brazil_21,261284.0,897118.0,346962.9,89457.1,60141.7,165577.0,0.14351999930570078,0.49277558035368285,0.19058233633557328,0.04913765454405936,0.033035075788198524,0.09094935367278524
BRA,Brazil,22,Piauí,Brazil_22,61678.0,541158.6000000001,212978.30000000002,21970.6,38858.5,33190.0,0.06779038813673702,0.594788280059879,0.23408478909339506,0.02414792148897491,0.042709439304312646,0.036479181916701284
BRA,Brazil,23,Ceará,Brazil_23,89375.0,1578367.2,620093.7,23298.6,127477.5,24563.0,0.036284470246734396,0.6407856526637368,0.2517456940737057,0.009458767647446893,0.05175332649933521,0.009972088869040973
BRA,Brazil,24,Rio Grande do Norte,Brazil_24,16569.0,608675.7,240846.1,7082.6,52057.299999999996,5780.0,0.01779678794239422,0.6537794893227328,0.2586931600249063,0.007607431364644897,0.05591482460942715,0.006208306735894658
BRA,Brazil,25,Paraíba,Brazil_25,28460.0,725311.4,284092.1,8290.0,60446.6,8428.0,0.02552402042603231,0.6504871043160257,0.2547847000447791,0.007434790208426137,0.05421083109923418,0.007558553905502471
BRA,Brazil,26,Pernambuco,Brazil_26,51216.0,1709731.4,673951.0,19736.0,140404.8,21169.0,0.01957642361949634,0.6535150375264477,0.25760602692094614,0.007543742122664398,0.05366728840617502,0.008091481404270502
BRA,Brazil,27,Alagoas,Brazil_27,36937.0,556813.5,216506.6,7663.1,44363.2,9791.0,0.04235533115064495,0.6384931148076357,0.2482662029753425,0.00878720898125206,0.05087088899754425,0.011227253087580602
BRA,Brazil,28,Sergipe,Brazil_28,16192.0,398423.5,155671.5,5276.7,31897.0,5751.0,0.026405236560228713,0.6497323844277597,0.2538625730722359,0.008605021724145186,0.05201629388349897,0.009378490332131627
BRA,Brazil,29,Bahia,Brazil_29,108118.0,2729345.5,1069167.6,48756.2,218443.4,88853.0,0.025363833586808233,0.6402880654738703,0.25082029895861147,0.011437911754981961,0.05124550995890218,0.0208443802668258
BRA,Brazil,31,Minas Gerais,Brazil_31,39308.0,4105171.8000000003,1685883.5999999999,54546.1,384223.7,27709.0,0.00624249405519484,0.6519413492686859,0.267734770294863,0.008662453062584289,0.06101847367240678,0.004400459646265234
BRA,Brazil,32,Espírito Santo,Brazil_32,5233.0,748659.8,306622.9,11116.0,69504.5,16220.0,0.00452151204616176,0.6468706868291715,0.26493390712383963,0.009604648940403998,0.06005454500524557,0.014014700055177479
BRA,Brazil,33,Rio de Janeiro,Brazil_33,8304.0,3525818.5,1445354.0,30788.8,323519.6,20605.0,0.0015508769729301933,0.6584911756239493,0.26993813057954563,0.00575019760888164,0.06042137499176144,0.0038482442229319166
BRA,Brazil,35,São Paulo,Brazil_35,32740.0,8568490.9,3662142.3000000003,144719.0,889312.7000000001,195047.0,0.002426541909702861,0.6350581023750027,0.27142155681874247,0.010725922988096773,0.06591186736044619,0.01445600854800898
BRA,Brazil,41,Paraná,Brazil_41,23137.0,1721196.9,757323.7,56690.3,194500.80000000002,976893.0,0.006203378641475361,0.46147884718129417,0.20304990557389005,0.015199524406743773,0.05214859785062329,0.26191974634597354
BRA,Brazil,42,Santa Catarina,Brazil_42,11279.0,994208.4,453759.99999999965,42118.3,124314.59999999999,686093.0,0.0048789386052689515,0.4300631035058672,0.1962822219635462,0.018219044228947538,0.05377456344876031,0.29678212824760974
BRA,Brazil,43,Rio Grande do Sul,Brazil_43,27504.0,1911085.9,830865.6,61511.3,204496.0,1016234.0,0.006788267078622468,0.4716754471854854,0.2050660849054648,0.01518161477433356,0.05047169373581952,0.2508168923202743
BRA,Brazil,50,Mato Grosso do Sul,Brazil_50,7382.0,466576.80000000005,193482.2,10152.1,42668.7,93968.0,0.00906623658333311,0.5730284005817523,0.23762603628607062,0.012468347387924147,0.052403756286001815,0.11540722287491813
BRA,Brazil,51,Mato Grosso,Brazil_51,12880.0,510182.9,216696.09999999998,15861.2,49420.7,209774.0,0.012691969737535388,0.5027349322521772,0.2135326353603992,0.015629648323058718,0.04869922583911608,0.2067115884877134
BRA,Brazil,52,Goiás,Brazil_52,10036.0,1273224.5,529614.1000000001,19516.4,118839.80000000002,18440.0,0.0050952676965105035,0.6464148729828355,0.2688845770572423,0.009908457799140851,0.06033485392584386,0.009361970538427031
BRA,Brazil,53,Distrito Federal,Brazil_53,3108.0,513256.8,216888.2,8232.3,53585.700000000004,11596.0,0.0038528909698797645,0.6362684974097118,0.26886955831836434,0.010205326361435388,0.06642852626920402,0.014375200671404681
BRB,Barbados,1,Christ Church,Barbados_1,,4199.0,6170.3,199.0,943.1,3966.5,,0.27129003288559816,0.398652271949037,0.012857041329896174,0.06093203858404564,0.256268615251423
BRB,Barbados,10,Saint Philip,Barbados_10,,1844.0,3338.5,113.0,467.6,2416.5,,0.2254388967675681,0.4081495427649274,0.013814856472199129,0.05716660961416206,0.2954300943811433
BRB,Barbados,11,Saint Thomas,Barbados_11,,857.0,1372.5,45.0,233.0,1511.5,,0.21323712366260264,0.34150286140831054,0.011196815128141328,0.05797462055237621,0.3760885792485693
BRB,Barbados,2,Saint Andrew,Barbados_2,,290.0,369.5,20.0,28.6,823.0,,0.18940630918947163,0.24132976291555092,0.013062504082032526,0.018679380837306515,0.5375220429756384
BRB,Barbados,3,Saint George,Barbados_3,,1341.0,2181.8,72.0,270.8,2199.0,,0.22111928239290307,0.359759918213897,0.011872176235860567,0.04465257395376447,0.3625960492035748
BRB,Barbados,4,Saint James,Barbados_4,,2070.0,3277.0,133.0,386.6,1820.5,,0.2692823041198891,0.4262986041550129,0.017301713259876936,0.05029204771630394,0.236825330748917
BRB,Barbados,5,Saint John,Barbados_5,,586.0,744.0,31.0,228.4,1264.0,,0.20536903343379828,0.26074157145861077,0.010864232144108782,0.08004485876498213,0.44298030419850004
BRB,Barbados,6,Saint Joseph,Barbados_6,,408.0,559.2,24.0,52.8,906.5,,0.20917713406818764,0.2866957190463984,0.012304537298128686,0.027069982055883107,0.46475262753140223
BRB,Barbados,7,Saint Lucy,Barbados_7,,649.0,871.5,49.0,105.4,1307.0,,0.2176464670176733,0.2922633220429927,0.016432475938160232,0.035346591099634464,0.43831114390153925
BRB,Barbados,8,Saint Michael,Barbados_8,,5484.0,6849.5,343.0,1552.2,10313.5,,0.22345185028237077,0.27909070906438704,0.013975927178492555,0.063246163750601,0.4202353497241486
BRB,Barbados,9,Saint Peter,Barbados_9,,781.0,1133.5,37.0,192.5,1430.5,,0.2184920967967548,0.31710728773255,0.010351098055672123,0.05385368583018604,0.400195831584837
BRN,Brunei,AREA # 01,Brunei and Muara,Brunei_AREA # 01,,21117.0,,7380.0,11585.0,3512.0,,0.484401523145387,,0.16928935174565307,0.2657475799421939,0.08056154516676607
BRN,Brunei,AREA # 02,Belait,Brunei_AREA # 02,,4691.0,,2318.0,2198.0,1081.0,,0.45596811819595645,,0.22531104199066873,0.213646967340591,0.10507387247278382
BRN,Brunei,AREA # 03,Tutong,Brunei_AREA # 03,,4037.0,,1775.0,629.0,870.0,,0.5521816440979346,,0.24278484475447956,0.08603474216933388,0.11899876897825194
BRN,Brunei,AREA # 04,Temburong,Brunei_AREA # 04,,720.0,,585.0,65.0,319.0,,0.42628774422735344,,0.3463587921847247,0.03848431024274719,0.18886915334517465
BTN,Bhutan,BTN.10_1,Punakha,Bhutan_BTN.10_1,2222.0,2670.0,,80.0,57.0,1316.0,0.35019700551615446,0.42080378250591016,,0.01260835303388495,0.008983451536643027,0.2074074074074074
BTN,Bhutan,BTN.11_1,Samdrupjongkhar,Bhutan_BTN.11_1,55.0,5434.0,,215.0,173.0,2531.0,0.006541389153187441,0.6462892483349191,,0.025570884871550903,0.020575642245480495,0.301022835394862
BTN,Bhutan,BTN.12_1,Samtse,Bhutan_BTN.12_1,98.0,9324.0,,547.0,158.0,5019.0,0.006470355209296184,0.6156080813416084,,0.03611514591311237,0.010431797174171399,0.3313746203618117
BTN,Bhutan,BTN.13_1,Sarpang,Bhutan_BTN.13_1,35.0,7738.0,,240.0,198.0,2809.0,0.003176043557168784,0.7021778584392014,,0.021778584392014518,0.017967332123411978,0.25490018148820326
BTN,Bhutan,BTN.14_1,Thimphu,Bhutan_BTN.14_1,1753.0,17435.0,,710.0,2099.0,6061.0,0.062477724713094304,0.6213914035212773,,0.025304725924869913,0.07480932354408724,0.21601682229667118
BTN,Bhutan,BTN.15_1,Trashigang,Bhutan_BTN.15_1,35.0,8844.0,,372.0,64.0,1922.0,0.0031147103319391295,0.7870428050191333,,0.03310492124232446,0.005695470321260123,0.17104209308534307
BTN,Bhutan,BTN.16_1,Trongsa,Bhutan_BTN.16_1,189.0,2477.0,,136.0,50.0,1064.0,0.0482635342185904,0.6325331971399387,,0.03472931562819203,0.012768130745658836,0.27170582226762
BTN,Bhutan,BTN.17_1,Tsirang,Bhutan_BTN.17_1,57.0,3538.0,,120.0,48.0,1546.0,0.010736485213787908,0.6664155208137126,,0.02260312676586928,0.009041250706347712,0.29120361650028254
BTN,Bhutan,BTN.18_1,Wangduephodrang,Bhutan_BTN.18_1,2112.0,4342.0,,209.0,121.0,2186.0,0.2354515050167224,0.48405797101449277,,0.02329988851727982,0.013489409141583055,0.24370122630992197
BTN,Bhutan,BTN.19_1,Yangtse,Bhutan_BTN.19_1,52.0,3538.0,,50.0,23.0,512.0,0.012455089820359281,0.8474251497005988,,0.011976047904191617,0.005508982035928144,0.12263473053892215
BTN,Bhutan,BTN.1_1,Bumthang,Bhutan_BTN.1_1,57.0,2662.0,,36.0,53.0,1241.0,0.014077550012348727,0.6574462830328476,,0.008891084218325513,0.013089651765868116,0.30649543097061005
BTN,Bhutan,BTN.20_1,Zhemgang,Bhutan_BTN.20_1,43.0,2396.0,,78.0,47.0,1430.0,0.010766149223835753,0.599899849774662,,0.019529293940911366,0.011767651477215823,0.35803705558337506
BTN,Bhutan,BTN.2_1,Chhukha,Bhutan_BTN.2_1,168.0,11147.0,,813.0,557.0,3598.0,0.010317509058527298,0.6845790087821655,,0.0499293741939446,0.03420745562856967,0.22096665233679297
BTN,Bhutan,BTN.3_1,Dagana,Bhutan_BTN.3_1,265.0,3322.0,,197.0,58.0,2115.0,0.04448547926808796,0.5576632533154272,,0.0330703374181635,0.009736444519053214,0.3550444854792681
BTN,Bhutan,BTN.4_1,Gasa,Bhutan_BTN.4_1,1.0,723.0,,6.0,10.0,211.0,0.0010515247108307045,0.7602523659305994,,0.006309148264984227,0.010515247108307046,0.22187171398527866
BTN,Bhutan,BTN.5_1,Haa,Bhutan_BTN.5_1,822.0,1638.0,,40.0,30.0,607.0,0.2620337902454574,0.5221549250876634,,0.012751036021676761,0.00956327701625757,0.19349697162894486
BTN,Bhutan,BTN.6_1,Lhuentse,Bhutan_BTN.6_1,29.0,2506.0,,19.0,22.0,694.0,0.008868501529051987,0.7663608562691131,,0.005810397553516819,0.00672782874617737,0.21223241590214068
BTN,Bhutan,BTN.7_1,Monggar,Bhutan_BTN.7_1,61.0,7024.0,,130.0,97.0,1724.0,0.006750774679061532,0.7773351040283312,,0.01438689685701638,0.010734838424081452,0.19079238601150952
BTN,Bhutan,BTN.8_1,Paro,Bhutan_BTN.8_1,2489.0,6163.0,,238.0,159.0,1966.0,0.2259645937358148,0.5595097594189741,,0.021606899682251476,0.014434861552428506,0.1784838856105311
BTN,Bhutan,BTN.9_1,Pemagatshel,Bhutan_BTN.9_1,75.0,3697.0,,239.0,76.0,2203.0,0.01192368839427663,0.587758346581876,,0.037996820349761526,0.012082670906200318,0.3502384737678855
BWA,Botswana,BWA-ADM1-1590546715-B1,South-East District,Botswana_BWA-ADM1-1590546715-B1,19462.0,53264.0,6620.0,4824.0,3357.0,2647.0,0.21582717856588374,0.590680240424069,0.0734136225519551,0.05349657329163617,0.03722802581675427,0.029354359349701688
BWA,Botswana,BWA-ADM1-1590546715-B10,Chobe District,Botswana_BWA-ADM1-1590546715-B10,1620.0,4440.0,549.0,400.0,276.0,219.0,0.21588486140724947,0.591684434968017,0.07316098081023455,0.053304904051172705,0.036780383795309166,0.029184434968017058
BWA,Botswana,BWA-ADM1-1590546715-B2,Kgatleng District,Botswana_BWA-ADM1-1590546715-B2,6684.0,18284.0,2272.0,1655.0,1153.0,904.0,0.21594727319720858,0.5907211165675885,0.07340398035668132,0.05346988886017059,0.037251227707417935,0.029206513310933057
BWA,Botswana,BWA-ADM1-1590546715-B3,North-East District,Botswana_BWA-ADM1-1590546715-B3,9809.0,26837.0,3337.0,2431.0,1692.0,1334.0,0.21586707746478873,0.5906029929577464,0.0734375,0.05349911971830986,0.037235915492957745,0.029357394366197182
BWA,Botswana,BWA-ADM1-1590546715-B4,Central District,Botswana_BWA-ADM1-1590546715-B4,40500.0,110856.0,13774.0,10040.0,6983.0,5511.0,0.2158112371046125,0.5907153209992326,0.07339713530565266,0.05349987211185949,0.03721012021485207,0.029366314263790605
BWA,Botswana,BWA-ADM1-1590546715-B5,Ghanzi District,Botswana_BWA-ADM1-1590546715-B5,3115.0,8518.0,1059.0,769.0,537.0,421.0,0.21603439905680005,0.5907483181912754,0.07344476038560233,0.05333240862750537,0.03724252722102781,0.029197586517789028
BWA,Botswana,BWA-ADM1-1590546715-B6,Kweneng District,Botswana_BWA-ADM1-1590546715-B6,24747.0,67730.0,8413.0,6133.0,4268.0,3370.0,0.21582752636031433,0.5906977961120171,0.0733728120285014,0.05348810842396281,0.03722276972989944,0.029390987345304855
BWA,Botswana,BWA-ADM1-1590546715-B7,Southern District,Botswana_BWA-ADM1-1590546715-B7,14498.0,39679.0,4930.0,3595.0,2499.0,1975.0,0.2158211265928308,0.5906722639037751,0.07338930570441825,0.05351613671549363,0.037200785994998216,0.029400381088483984
BWA,Botswana,BWA-ADM1-1590546715-B8,Kgalagadi District,Botswana_BWA-ADM1-1590546715-B8,3314.0,9068.0,1130.0,823.0,573.0,450.0,0.21578330511785387,0.5904414637322568,0.07357728870946738,0.05358770673264748,0.037309545513738766,0.02930069019403568
BWA,Botswana,BWA-ADM1-1590546715-B9,North-West District,Botswana_BWA-ADM1-1590546715-B9,10170.0,27831.0,3462.0,2518.0,1755.0,1382.0,0.21584107984209855,0.5906659875206928,0.07347510505539284,0.05344029882422853,0.03724691200814975,0.029330616749437582
CAF,Central_African_Republic,CAF-ADM1-1590546715-B1,Vakaga,Central_African_Republic_CAF-ADM1-1590546715-B1,4902.0,2782.0,102.0,417.0,162.0,3918.0,0.3990881706423512,0.2264918993731173,0.008304160221444272,0.03394936090531629,0.013188960351705609,0.3189774485060653
CAF,Central_African_Republic,CAF-ADM1-1590546715-B10,Mamb�r�-Kad��,Central_African_Republic_CAF-ADM1-1590546715-B10,35420.0,20067.0,746.0,3032.0,1200.0,28323.0,0.3989277830337433,0.2260102716583322,0.008402036311213227,0.034148758841284856,0.013515339910798757,0.31899581024462764
CAF,Central_African_Republic,CAF-ADM1-1590546715-B11,Nana-Gr�bizi,Central_African_Republic_CAF-ADM1-1590546715-B11,11658.0,6600.0,238.0,999.0,392.0,9321.0,0.39913722267871815,0.22596548890714874,0.008148452478772938,0.034202958093672964,0.013420980553273076,0.31912489728841414
CAF,Central_African_Republic,CAF-ADM1-1590546715-B12,Nana-Mamb�r�,Central_African_Republic_CAF-ADM1-1590546715-B12,22440.0,12716.0,471.0,1918.0,763.0,17943.0,0.3989262413112656,0.22605820340971716,0.008373184476720414,0.03409717160583812,0.01356420330305239,0.31898099589340634
CAF,Central_African_Republic,CAF-ADM1-1590546715-B13,Ouaka,Central_African_Republic_CAF-ADM1-1590546715-B13,27110.0,15352.0,570.0,2324.0,921.0,21674.0,0.39896395932363027,0.22592750658562788,0.008388397521743609,0.034201115509705525,0.013553884416712042,0.3189651366425807
CAF,Central_African_Republic,CAF-ADM1-1590546715-B14,Ouham,Central_African_Republic_CAF-ADM1-1590546715-B14,35857.0,20312.0,754.0,3068.0,1214.0,28677.0,0.3989341581184219,0.22598518057008077,0.008388776395718832,0.03413364188602835,0.013506597538995573,0.31905164549075454
CAF,Central_African_Republic,CAF-ADM1-1590546715-B15,Sangha-Mba�r�,Central_African_Republic_CAF-ADM1-1590546715-B15,9925.0,5616.0,206.0,850.0,332.0,7935.0,0.3991714929214929,0.22586872586872586,0.008285070785070785,0.034185971685971685,0.013352638352638353,0.3191361003861004
CAF,Central_African_Republic,CAF-ADM1-1590546715-B16,Lobaye,Central_African_Republic_CAF-ADM1-1590546715-B16,24217.0,13722.0,510.0,2073.0,824.0,19360.0,0.39892267650644087,0.22604025961189997,0.00840114650940599,0.034148189635291405,0.013573617105393206,0.31891411063156855
CAF,Central_African_Republic,CAF-ADM1-1590546715-B17,Bangui,Central_African_Republic_CAF-ADM1-1590546715-B17,65323.0,37002.0,1372.0,5585.0,2214.0,52238.0,0.3989580661316526,0.22598849353219247,0.008379444709101347,0.034110203134352056,0.013521931913958006,0.31904186057874356
CAF,Central_African_Republic,CAF-ADM1-1590546715-B2,Bamingui-Bangoran,Central_African_Republic_CAF-ADM1-1590546715-B2,4118.0,2324.0,84.0,346.0,134.0,3292.0,0.3998834725189357,0.22567488832783064,0.008156923674499902,0.03359875704020198,0.01301223538551175,0.31967372305302
CAF,Central_African_Republic,CAF-ADM1-1590546715-B3,Haute-Kotto,Central_African_Republic_CAF-ADM1-1590546715-B3,8729.0,4936.0,180.0,750.0,295.0,6983.0,0.3990764869930965,0.22566634663740684,0.00822932382389247,0.03428884926621863,0.013486947378045993,0.31925204590133954
CAF,Central_African_Republic,CAF-ADM1-1590546715-B4,Haut-Mbomou,Central_African_Republic_CAF-ADM1-1590546715-B4,5608.0,3176.0,116.0,475.0,186.0,4485.0,0.3992595756799089,0.22611419621244483,0.008258578954862594,0.03381745692723907,0.013242204186245195,0.31930798803929944
CAF,Central_African_Republic,CAF-ADM1-1590546715-B5,Mbomou,Central_African_Republic_CAF-ADM1-1590546715-B5,15862.0,8986.0,333.0,1354.0,534.0,12685.0,0.3990038738240177,0.22604014690345625,0.008376515570760175,0.03405946571414197,0.013432610554912712,0.3190873874327112
CAF,Central_African_Republic,CAF-ADM1-1590546715-B6,Basse-Kotto,Central_African_Republic_CAF-ADM1-1590546715-B6,24490.0,13874.0,518.0,2095.0,834.0,19582.0,0.3989054126691968,0.22598667600540778,0.008437444008274559,0.034124411577867185,0.01358461062336097,0.3189614451158927
CAF,Central_African_Republic,CAF-ADM1-1590546715-B7,Ouham-Pend�,Central_African_Republic_CAF-ADM1-1590546715-B7,42281.0,23956.0,890.0,3618.0,1428.0,33813.0,0.3989300473647463,0.22602985299945275,0.008397335497141133,0.03413658407714226,0.013473477629120828,0.31903270243239673
CAF,Central_African_Republic,CAF-ADM1-1590546715-B8,Ombella M'Poko,Central_African_Republic_CAF-ADM1-1590546715-B8,32970.0,18676.0,688.0,2827.0,1119.0,26364.0,0.39894003194424277,0.22598131745801267,0.008324863268960845,0.034206959972895794,0.013540002904022071,0.31900682445186584
CAF,Central_African_Republic,CAF-ADM1-1590546715-B9,K�mo,Central_African_Republic_CAF-ADM1-1590546715-B9,11495.0,6506.0,236.0,984.0,387.0,9191.0,0.3991458036737387,0.22591062189659364,0.008194728983645266,0.03416785305045314,0.013437966596062364,0.31914302579950693
CAN,Canada,10,Newfoundland and Labrador,Canada_10,,8996.0,3255.0,44308.0,2695.0,132205.0,,0.046986561091408606,0.017001028940922078,0.23142291561117523,0.014076120736032257,0.6905133736204618
CAN,Canada,11,Prince Edward Island,Canada_11,,2350.0,1136.0,13024.0,946.0,33050.0,,0.04652912525244526,0.022492377143309705,0.2578703520373817,0.01873044786758009,0.6543776976992832
CAN,Canada,12,Nova Scotia,Canada_12,,15038.0,6360.0,81282.0,5552.0,213739.0,,0.04670606980131751,0.01975333182181004,0.2524513077264723,0.01724378903690084,0.6638455016134993
CAN,Canada,13,New Brunswick,Canada_13,,12643.0,5799.0,69570.0,5060.0,179170.0,,0.0464402994394693,0.021300901403898002,0.2555446992014458,0.018586404742839093,0.6581276952123478
CAN,Canada,24,Quebec,Canada_24,,98045.0,39852.0,471027.0,45633.0,1461359.0,,0.046336905623852745,0.018834396072433878,0.22261138910996467,0.021566546119978297,0.6906507630737704
CAN,Canada,35,Ontario,Canada_35,,373033.0,66577.0,657034.0,72681.0,2289157.0,,0.10786032716087578,0.019250353189636377,0.1899775681932131,0.02101528936683782,0.661896462089437
CAN,Canada,46,Manitoba,Canada_46,,39160.0,6303.0,84581.0,7147.0,250593.0,,0.10098405297794649,0.01625389392032678,0.21811369215852125,0.018430363295030224,0.6462179976481752
CAN,Canada,47,Saskatchewan,Canada_47,,7103.0,10782.0,94873.0,10769.0,265786.0,,0.0182449597110808,0.0276949395473565,0.24369337782195816,0.027661547392457995,0.6827051755271465
CAN,Canada,48,Alberta,Canada_48,,22564.0,27595.0,285653.0,29768.0,821533.0,,0.019007457588283507,0.02324547031327262,0.24062831423798745,0.02507596159759012,0.6920427962628662
CAN,Canada,59,British Columbia,Canada_59,,29871.0,31238.0,277967.0,35638.0,811776.0,,0.025175939114531094,0.026328076932801793,0.2342767322101324,0.0300364941971698,0.684182757545365
CAN,Canada,60,Yukon,Canada_60,,467.0,334.0,3407.0,322.0,8339.0,,0.03628875592509131,0.025953842567410054,0.26474473541067683,0.025021369181754603,0.6479912969150672
CAN,Canada,61,Northwest Territories,Canada_61,,529.0,237.0,2954.0,337.0,7245.0,,0.046805875066359935,0.020969739869049726,0.26136966908511766,0.02981773137497788,0.6410369846044948
CAN,Canada,62,Nunavut,Canada_62,,89.0,214.0,1111.0,24.0,4655.0,,0.014606925980633513,0.03512227145905137,0.1823403906121779,0.003938946331856229,0.763991465616281
CHE,Switzerland,1,Zurich,Switzerland_1,,85219.5601534746,,22913.546393268898,87995.96756569021,39596.94950863197,,0.36151952527085746,,0.09720414420642366,0.3732976368665408,0.167978693656178
CHE,Switzerland,10,Fribourg,Switzerland_10,,26008.85409503527,,6880.101283078828,25853.722095946046,15905.308169300828,,0.3484200393470154,,0.09216727315254393,0.34634185870018075,0.21307082880025996
CHE,Switzerland,11,Solothurn,Switzerland_11,,29145.412875413153,,6195.5650454541255,20719.12423842931,14688.687489462782,,0.41195634611007426,,0.0875713220849817,0.2928548225530334,0.2076175092519107
CHE,Switzerland,12,Basel-Stadt,Switzerland_12,,13128.311483968326,,972.2628135152091,12340.064723220446,2955.1564645578555,,0.4466050762446781,,0.033074893788898226,0.4197901271087351,0.10052990285768867
CHE,Switzerland,13,Basel-Landschaft,Switzerland_13,,27059.38801571085,,6927.070298753914,20301.20250324273,14933.859406733221,,0.3909100512091431,,0.1000710512611381,0.29327877280676634,0.21574012472295254
CHE,Switzerland,14,Schaffhausen,Switzerland_14,,8469.71380755891,,1442.5097903702826,6265.164735387114,3674.7089175252468,,0.4266407574242499,,0.07266284121739999,0.31559208360827096,0.1851043177500791
CHE,Switzerland,15,Appenzell Ausserrhoden,Switzerland_15,,8489.321050846142,,940.7218338900278,4643.076262703211,2764.877293219775,,0.5041764369510587,,0.05586898876035168,0.2757499254181722,0.16420464887041744
CHE,Switzerland,16,Appenzell Innerrhoden,Switzerland_16,,4364.412725958812,,343.2776774553858,5670.199099157903,1603.0965825537764,,0.36427825681035814,,0.028651871808912058,0.47326647897515933,0.13380339240557038
CHE,Switzerland,17,St. Gallen,Switzerland_17,,45945.70186893493,,10991.190147590969,37057.45608157238,22371.398600972112,,0.3948387147616007,,0.09445382734504272,0.31845673776670247,0.19225072012665417
CHE,Switzerland,18,Graubunden,Switzerland_18,,30450.457598800094,,5099.900849600588,25208.380806400615,10592.67358520004,,0.42676740917635797,,0.07147582152348719,0.35329897198991667,0.14845779731023812
CHE,Switzerland,19,Aargau,Switzerland_19,,58787.90297482178,,15489.74572745117,47074.85910597168,33420.37611778076,,0.3798333498968708,,0.10008048783826101,0.3041544352722107,0.2159317269926573
CHE,Switzerland,2,Bern,Switzerland_2,,100997.72551799417,,18049.538255963354,80498.6230039617,38283.3206219975,,0.4246649375918054,,0.0758928579600929,0.33847240161970904,0.16096980282839268
CHE,Switzerland,20,Thurgau,Switzerland_20,,26772.050722871143,,5780.443286618594,22256.464336010347,14126.079124087631,,0.38836637660032103,,0.08385348726572857,0.32286142363858583,0.2049187124953646
CHE,Switzerland,21,Ticino,Switzerland_21,,59139.06383062028,,7806.366221041788,33542.40985836187,18243.35195598012,,0.4980920590552363,,0.0657482342959362,0.2825071434995505,0.15365256314927708
CHE,Switzerland,22,Vaud,Switzerland_22,,55394.747345141564,,11292.547540889856,44804.215210930306,23912.22340506067,,0.4091079759208721,,0.08339908545225742,0.330893499404587,0.17659943922228347
CHE,Switzerland,23,Valais,Switzerland_23,,43325.161077905315,,10885.444032547677,40240.37069766348,22467.192447673708,,0.37055969764356717,,0.09310310104014646,0.3441755143616924,0.19216168695459407
CHE,Switzerland,24,Neuchatel,Switzerland_24,,15291.344207702297,,2378.7613627001524,18061.342279186523,5816.617974729556,,0.36803985707445636,,0.05725323948312024,0.43470958083962175,0.13999732260280157
CHE,Switzerland,25,Geneve,Switzerland_25,,22072.345538379053,,4954.8051840969,27909.244837919487,10414.12213073388,,0.33775318571615776,,0.07581891252208803,0.4270699884862257,0.15935791327552856
CHE,Switzerland,26,Jura,Switzerland_26,,12075.410260774612,,1626.4886105832823,7660.960056518886,4920.373368903406,,0.4594339891084821,,0.061883127319258005,0.29147708965222624,0.18720579392003373
CHE,Switzerland,3,Luzern,Switzerland_3,,22708.78739220387,,7345.794579567175,27791.372405911137,12540.936939515945,,0.32262807700750484,,0.10436310571613958,0.3948373324326752,0.1781714848436804
CHE,Switzerland,4,Uri,Switzerland_4,,4835.122261095326,,916.3145554563336,5666.1286443407125,1902.5739833265682,,0.3629933666493118,,0.0687916638781152,0.4253805801409881,0.14283438933158482
