CONTINENT,GEM_REGION,ISO3,COUNTRY,ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,ISO3_NUMERIC,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD,COST_BDG_USD
Europe,Europe,GIB,Gibraltar,GIB,Gibraltar,RES,S,584,425.9757000000001,20976758.84,52441897.09,31465138.25,491.75410000000005,2204.1686928905856,58194.32800000001,104883794.19000001,308.6911811943065,3642.2844724601573,83907035.34
Europe,Europe,GIB,Gibraltar,GIB,Gibraltar,RES,W,292,81.4311,3711541.88,9278854.71,5567312.82,81.4311,340.0000000000001,11337.002,18557709.4,139.22201714087123,1636.9150680223927,14846167.530000001
Europe,Europe,GRC,Greece,GRC,Greece,COM,MCF,1500,45418.224,9268379287.9,5561027573.08,3707351715.0,0.0,0.0,9683668.71144,18536758574.93,1204.9580533884264,9526.4778461708,9268379288.08
Europe,Europe,GRC,Greece,GRC,Greece,COM,MUR,1800,21045.927840000004,2702333352.6400003,1621400011.73,1080933341.47,0.0,0.0,3491971.45176,5404666705.21,1124.9747382382684,9275.605684479628,2702333353.2
Europe,Europe,GRC,Greece,GRC,Greece,COM,RC,19200,172619.70288,41863669204.68,25118201522.69,16745467681.75,0.0,0.0,42167383.81488,83727338412.75,32339.80337292527,128226.55232470541,41863669204.44
Europe,Europe,GRC,Greece,GRC,Greece,COM,S,4800,10624.145279999999,1291580405.04,774948242.0,516632161.36,0.0,0.0,1490415.8092800002,2583160809.7599998,2736.0,27730.900801527903,1291580403.3600001
Europe,Europe,GRC,Greece,GRC,Greece,IND,MCF,300,7172.06,6260231880.63,2608429950.3,1565057970.3,0.0,0.0,8714640.253056917,10433719801.06,1215.0818946100446,1197.263397923978,4173487920.6000004
Europe,Europe,GRC,Greece,GRC,Greece,IND,MUR,300,10758.09,8496028980.85,3540012075.63,2124007245.25,0.0,0.0,13071960.379585374,14160048301.69,1215.0818946100446,1083.238312426643,5664019320.88
Europe,Europe,GRC,Greece,GRC,Greece,IND,RC,600,23053.05,20122173902.12,8384239126.42,5030543475.68,0.0,0.0,28011343.670540087,33536956504.36,2430.1637892200893,2394.5267959159896,13414782602.1
Europe,Europe,GRC,Greece,GRC,Greece,IND,S,900,9733.51,8091456172.61,3371440071.62,2022864043.1999998,0.0,0.0,11827011.772005815,13485760287.85,3645.245683830133,3420.7525657025653,5394304114.82
Europe,Europe,GRC,Greece,GRC,Greece,IND,W,300,512.29,404572808.71,168572003.72,101143202.21,0.0,0.0,622474.3037897798,674288014.3,1215.0818946100449,1083.2383123203083,269715205.93
Europe,Europe,GRC,Greece,GRC,Greece,RES,MCF,900,345869.626329947,6541693973.29,16354234933.26,9812540959.88,369716.94034874527,669782.2396520983,32370062.094938654,32708469866.44,482.99999999999994,3058.5625957656916,26166775893.14
Europe,Europe,GRC,Greece,GRC,Greece,RES,MUR,2400,612017.0185183163,9037981433.38,22594953584.28,13556972150.23,643092.8822489385,1142947.9125508294,56476617.05066893,45189907168.28,1141.0,6428.441518127981,36151925734.51
Europe,Europe,GRC,Greece,GRC,Greece,RES,RC,40200,2080451.127596113,86580225866.52,216450564667.03,129870338800.87,4991460.684725888,8881881.61106741,399163757.56439495,432901129333.37,82667.04000000004,148418.86426852507,346320903467.9
Europe,Europe,GRC,Greece,GRC,Greece,RES,W,1200,12820.119575993289,204917993.38,512294983.61,307376990.31,12820.119575993289,21388.236729661698,1153810.761839396,1024589967.7099999,360.0,3538.06725401928,819671973.9200001
Europe,Europe,HRV,Croatia,HRV,Croatia,COM,MCF,955,5940.1648000000005,2528379632.1600003,1517027780.04,1011351853.67,0.0,0.0,3527471.785253603,5056759264.9,2927.917926522484,7153.4371466868,2528379633.71
Europe,Europe,HRV,Croatia,HRV,Croatia,COM,MUR,573,10328.23309,2569715436.25,1541829261.8700001,1027886174.14,0.0,0.0,4606150.027068987,5139430872.2,1097.3436691979337,3114.078120061231,2569715436.0099998
Europe,Europe,HRV,Croatia,HRV,Croatia,COM,RC,8213,17692.73211,8928368190.85,5357020914.64,3571347275.59,0.0,0.0,12279723.7709339,17856736383.41,30388.12429699728,62211.09243842678,8928368190.23
Europe,Europe,HRV,Croatia,HRV,Croatia,IND,MCF,191,1080.0000000000002,375483077.98,156451282.49,93870769.41,0.0,0.0,696928.3796004,625805129.82,645.3040551855554,897.9475483245781,250322051.9
Europe,Europe,HRV,Croatia,HRV,Croatia,IND,MUR,191,270.0,84930696.15,35387790.07,21232673.96,0.0,0.0,174232.09490009997,141551160.23,645.3040551855554,812.4287337023735,56620464.03
Europe,Europe,HRV,Croatia,HRV,Croatia,IND,RC,764,18900.000000000004,6570953864.15,2737897443.72,1642738466.2,0.0,0.0,12196246.643006999,10951589773.349998,2581.2162207422216,3591.790193748254,4380635909.92
Europe,Europe,HRV,Croatia,HRV,Croatia,IND,S,1146,6750.000000000001,2235018321.25,931257633.81,558754580.24,0.0,0.0,4355802.372502499,3725030535.45,3871.8243311133324,5131.12884839247,1490012214.05
Europe,Europe,HRV,Croatia,HRV,Croatia,RES,MCF,1146,470503.21459322807,7194516056.610001,17986290141.329998,10791774084.7,526947.9798378397,995450.9022124881,41291707.12390603,35972580283.13,669.256,5203.92000689823,28778064226.03
Europe,Europe,HRV,Croatia,HRV,Croatia,RES,MUR,573,805655.4721214048,9946949423.16,24867373558.34,14920424134.83,883647.4961278422,1618726.6257543513,68931215.1938382,49734747116.4,334.628,2136.3020351873483,39787797693.17
Europe,Europe,HRV,Croatia,HRV,Croatia,RES,RC,5730,332900.71563113667,10074806686.31,25187016716.14,15112210029.68,751548.5240343182,1453822.4720331612,54076579.17107157,50374033432.12,12985.652,26522.890855043956,40299226745.82
Europe,Europe,HUN,Hungary,HUN,Hungary,COM,ADO/E,348,179.76,189339855.2,113603913.12,75735942.07,0.0,0.0,186051.6,378679710.4,1035.0,2035.3477766383087,189339855.19
Europe,Europe,HUN,Hungary,HUN,Hungary,COM,MCF,1392,11109.998,7035195733.21,4221117439.96,2814078293.2799997,0.0,0.0,6743585.7678,14070391466.369999,2324.550432970178,8632.898930148496,7035195733.24
Europe,Europe,HUN,Hungary,HUN,Hungary,COM,MUR,1392,15752.6136,7627350426.14,4576410255.74,3050940170.46,0.0,0.0,10044683.7268,15254700852.380001,2122.255033373559,6244.465255492247,7627350426.2
Europe,Europe,HUN,Hungary,HUN,Hungary,COM,RC,17400,53214.4614,47989367528.72,28793620517.23,19195747011.4,0.0,0.0,43342262.2282,95978735057.27,52611.35363602617,111667.4537252425,47989367528.63
Europe,Europe,HUN,Hungary,HUN,Hungary,COM,W,1044,421.367,201099022.45999998,120659413.47,80439609.01,0.0,0.0,219672.643,402198045.02000004,2031.8863112959882,5854.444594432133,201099022.48000002
Europe,Europe,HUN,Hungary,HUN,Hungary,IND,RC,1740,31050.0,36970919619.899994,15404549841.119999,9242729905.38,0.0,0.0,41172693.976215445,61618199365.97,6630.063442224709,7482.896237242989,24647279746.5
Europe,Europe,HUN,Hungary,HUN,Hungary,IND,S,1044,31050.0,35210399637.409996,14670999848.990002,8802599909.42,0.0,0.0,41172693.97621544,58683999395.98,3978.0380653348257,4275.940707387616,23473599758.41
Europe,Europe,HUN,Hungary,HUN,Hungary,RES,ADO/E,348,653507.68,9504198795.82,23760496989.57,14256298193.76,653507.68,1516129.7427356082,52280614.400000006,47520993979.13,80.0,908.9601284243896,38016795183.33
Europe,Europe,HUN,Hungary,HUN,Hungary,RES,MCF,2088,274999.270112,5861166871.07,14652917177.61,8791750306.61,343418.0176,777448.5954605927,26765894.456000004,29305834355.2,3960.0,6711.740082100592,23444667484.219997
Europe,Europe,HUN,Hungary,HUN,Hungary,RES,MUR,2088,1161139.9603626668,31374840316.18,78437100790.54001,47062260474.38,2055226.5552,4559525.254853609,160981665.82400003,156874201581.02,4040.0,6388.045673664241,125499361264.92
Europe,Europe,HUN,Hungary,HUN,Hungary,RES,RC,21576,573798.7572240001,24144728466.13,60361821165.520004,36217092699.4,1308111.9072000002,2866326.042671021,95671403.59840001,120723642330.6,79560.0,78194.70153296705,96578913864.92
Europe,Europe,HUN,Hungary,HUN,Hungary,RES,W,3132,17845.31952,327067254.08,817668135.26,490600881.31,21656.320000000003,50570.364279170055,1692941.32,1635336271.07,5940.0,10044.343695010008,1308269016.57
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,COM,MUR,1666,2325.2601999999997,1020755123.48,612453074.0799999,408302049.39,0.0,0.0,842157.1443999999,2041510246.93,727.5186602686515,4838.427071916362,1020755123.47
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,COM,RC,3332,1051.1398,838744034.2700001,503246420.57000005,335497613.71999997,0.0,0.0,530340.4576,1677488068.5300002,2478.6466796080367,12428.439119728662,838744034.2900001
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,IND,RC,1666,299.805,108225160.9,45093817.05,27056290.24,0.0,0.0,89941.5,180375268.19,600.0,4010.9464084988576,72150107.28999999
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,IND,S,2499,608.6949999999999,209260595.73,87191914.91,52315148.97,0.0,0.0,182608.5,348767659.63,900.0,5729.760546334879,139507063.88
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,RES,MUR,833,15570.7172,1018813404.9,2547033512.25,1528220107.35,31141.4344,83569.75552913063,3239795.56,5094067024.52,208.06977086450456,1572.3421216491822,4075253619.6
Europe,Europe,IMN,Isle_of_Man,IMN,Isle_of_Man,RES,RC,833,53.2966,11485812.31,28714530.79,17228718.47,532.966,1430.2444708693436,31977.96,57429061.57,600.0,1795.8950968104282,45943249.26
Europe,Europe,IRL,Ireland,IRL,Ireland,COM,MUR,1488,28630.50592,36510209963.600006,21906125978.14,14604083985.43,0.0,0.0,26651898.27668,73020419927.25,3897.23082972669,10776.280814297977,36510209963.57
Europe,Europe,IRL,Ireland,IRL,Ireland,COM,RC,1860,13822.93319,52428671396.12,31457202837.53,20971468558.43,0.0,0.0,28001241.271410003,104857342792.24,10682.903017835331,17998.831199827277,52428671395.96
Europe,Europe,IRL,Ireland,IRL,Ireland,COM,S,744,410.93012999999996,2060051541.2,1236030924.72,824020616.47,0.0,0.0,1094418.6967,4120103082.41,5440.5967574828355,7529.30179321421,2060051541.19
Europe,Europe,IRL,Ireland,IRL,Ireland,COM,W,744,3525.6407600000002,4634534163.68,2780720498.2799997,1853813665.6100001,0.0,0.0,3031904.6014900003,9269068327.58,1734.3762975565471,6165.386667024616,4634534163.889999
Europe,Europe,IRL,Ireland,IRL,Ireland,IND,MUR,372,1405.0,1455103500.42,606293125.15,363775875.03,0.0,0.0,1119408.569835001,2425172500.14,796.7320781743776,2166.476624792561,970069000.18
Europe,Europe,IRL,Ireland,IRL,Ireland,IND,RC,1116,12645.000000000002,14474450606.670002,6031021086.2,3618612651.7000003,0.0,0.0,10074677.128515005,24124084344.28,2390.1962345231327,7183.5803877357175,9649633737.9
Europe,Europe,IRL,Ireland,IRL,Ireland,IND,S,1116,14050.0,15316878948.74,6382032895.24,3829219737.23,0.0,0.0,11194085.698350007,25528131581.36,2390.1962345231327,6841.5051311627085,10211252632.47
Europe,Europe,IRL,Ireland,IRL,Ireland,RES,MUR,744,1244493.6717,39167398442.94,97918496107.37,58751097664.409996,1244493.6717,2942385.897181838,110939670.98099999,195836992214.67,175.86772451294905,3534.9114917180923,156669593771.77997
Europe,Europe,IRL,Ireland,IRL,Ireland,RES,RC,744,469791.5794,22237042197.07,55592605492.67,33355563295.579998,705293.43455,1667541.943892898,56423474.764,111185210985.23999,280.0,3941.073615585371,88948168788.25
Europe,Europe,IRL,Ireland,IRL,Ireland,RES,W,372,140028.2699,5906909986.0,14767274964.99,8860364979.02,140028.2699,331072.1589252633,16913321.903500002,29534549929.98,120.7850523010711,1746.229989501246,23627639944.010002
Europe,Europe,ISL,Iceland,ISL,Iceland,COM,MUR,704,5.9725,5087815.830000001,3052689.5,2035126.3399999999,0.0,0.0,2441.5947906,10175631.660000002,1022.0154,8335.233757194765,5087815.84
Europe,Europe,ISL,Iceland,ISL,Iceland,COM,RC,22176,7487.7087,12236432283.39,7341859370.12,4894572913.32,0.0,0.0,4919549.59326269,24472864566.8,36026.71654942021,301594.5054435551,12236432283.439999
Europe,Europe,ISL,Iceland,ISL,Iceland,COM,S,2112,271.271,200344068.78,120206441.22,80137627.54,0.0,0.0,88299.41598078,400688137.59999996,3106.822370932057,26923.228681109023,200344068.76
Europe,Europe,ISL,Iceland,ISL,Iceland,COM,W,2112,721.7478,370571903.28,222343141.94,148228761.31,0.0,0.0,172348.93498197,741143806.45,1442.9127257216926,25861.41905319791,370571903.25
Europe,Europe,ISL,Iceland,ISL,Iceland,IND,MR,352,54.79999999999998,77899652.56,32458188.61,19474913.23,0.0,0.0,42525.98523396998,129832754.39,776.0216283571167,3053.021668414843,51933101.84
Europe,Europe,ISL,Iceland,ISL,Iceland,IND,MUR,352,54.79999999999998,70480638.09,29366932.46,17620159.48,0.0,0.0,42525.98523396998,117467730.06,776.0216283571167,2762.25769758689,46987091.94
Europe,Europe,ISL,Iceland,ISL,Iceland,IND,RC,1408,3123.599999999999,4440280194.9800005,1850116747.74,1110070048.62,0.0,0.0,2423981.158336289,7400466991.36,3104.086513428467,12212.086659274284,2960186796.36
Europe,Europe,ISL,Iceland,ISL,Iceland,IND,S,1056,1479.6,2003133922.43,834639134.49,500783480.37,0.0,0.0,1148201.6013171896,3338556537.44,2328.06488507135,8722.919043277807,1335422614.86
Europe,Europe,ISL,Iceland,ISL,Iceland,IND,W,352,767.1999999999999,986728932.23,411137055.05,246682232.99,0.0,0.0,595363.7932755799,1644548220.34,776.0216283571168,2762.2576967470663,657819288.04
Europe,Europe,ISL,Iceland,ISL,Iceland,RES,MCF,704,1024.3,66189543.800000004,165473859.51,99284315.7,1024.3,2996.0489143134746,133543.9,330947718.99,270.0,5111.1548225148035,264758175.21
Europe,Europe,ISL,Iceland,ISL,Iceland,RES,MUR,1056,1403.24,50164766.37,125411915.69000001,75247149.32,1420.64,4713.930589447351,185240.0,250823831.3,990.0,4062.143636093985,200659065.01
Europe,Europe,ISL,Iceland,ISL,Iceland,RES,RC,23936,49563.82833333334,6009259419.63,15023148549.04,9013889129.6,107804.99,323456.740736013,13133914.39,30046297098.260002,36690.0,129539.66200252561,24037037678.64
Europe,Europe,ISL,Iceland,ISL,Iceland,RES,W,2816,8111.753333333333,402945837.61999995,1007364594.35,604418756.55,9315.07,29833.279760226163,1252699.0,2014729188.33,2260.0000000000027,12619.949903520646,1611783350.9
Europe,Europe,ITA,Italy,ITA,Italy,COM,MCF,2280,13188.17298,6758919737.75,4055351835.97,2703567894.58,0.0,0.0,4835889.700658701,13517839473.43,2448.445428323762,17586.62595678649,6758919730.55
Europe,Europe,ITA,Italy,ITA,Italy,COM,MUR,3040,204408.33023999998,107810450171.09001,64686270102.62,43124180061.53,0.0,0.0,92627653.54968786,215620900339.91,7080.157567446377,19718.132737698004,107810450164.15
Europe,Europe,ITA,Italy,ITA,Italy,COM,RC,6080,326068.83966,165989171834.28,99593503106.02,66395668741.72,0.0,0.0,111468129.7290142,331978343679.29,5704.582610741657,48757.372031341285,165989171847.74
Europe,Europe,ITA,Italy,ITA,Italy,COM,S,380,2661.43712,4884196135.85,2930517680.07,1953678453.19,0.0,0.0,2934261.65049038,9768392268.02,1102.510229695143,3329.080167880559,4884196133.26
Europe,Europe,ITA,Italy,ITA,Italy,IND,MUR,380,14351.95,28435005701.57,11847919042.36,7108751425.39,0.0,0.0,25000000.000000004,47391676168.48,1741.9235713613832,1895.6670467392,18956670467.75
Europe,Europe,ITA,Italy,ITA,Italy,IND,RC,1520,209538.47000000003,458851197263.36993,191187998860.88,114712799316.81001,0.0,0.0,365000000.00000006,764751995438.9,6967.694285445532,8380.843785629557,305900798177.69
Europe,Europe,ITA,Italy,ITA,Italy,IND,S,1520,63148.58000000001,131698973775.32,54874572406.96001,32924743446.54,0.0,0.0,110000000.00000001,219498289624.08002,6967.694285445532,7981.7559863507995,87799315853.50002
Europe,Europe,ITA,Italy,ITA,Italy,RES,MCF,3040,1499025.0603307611,110111373875.68001,275278434792.19,165167060824.04,3714348.175708708,7295640.124745336,380979700.43329877,550556869481.09,2312.299632274008,11478.334046071019,440445495616.23
Europe,Europe,ITA,Italy,ITA,Italy,RES,MUR,1520,6392669.177739096,339095742074.6,847739355203.44,508643613126.39,12898300.234358408,24336687.42957637,1291808041.6547318,1695478710527.95,1084.094964225506,5275.831019519093,1356382968329.83
Europe,Europe,ITA,Italy,ITA,Italy,RES,RC,13680,3462687.024701941,430509717099.37,1076274292829.2,645764575652.19,14595512.58844637,28664672.44554143,1428936315.5759377,2152548585570.94,14021.204717235243,52480.849219948985,1722038868481.3901
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,COM,MR,1314,1299.2416,1441222794.58,864733676.81,576489117.85,0.0,0.0,689747.8872,2882445589.19,1444.9426278521842,11970.81055921008,1441222794.66
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,COM,RC,3066,1345.8504,1979505858.16,1187703514.8400002,791802343.23,0.0,0.0,930739.8848,3959011716.25,4697.662291724486,29034.473633697224,1979505858.07
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,COM,S,876,390.788,683822240.87,410293344.52000004,273528896.36,0.0,0.0,332547.15920000005,1367644481.74,1859.9282843894898,8225.254568346656,683822240.88
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,COM,W,876,105.72,43196251.94,25917751.130000003,17278500.75,0.0,0.0,28351.872,86392503.81,680.9337100630298,6157.839044169928,43196251.88
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,IND,RC,876,320.22,340625212.74,141927171.98,85156303.18,0.0,0.0,210743.076923077,567708687.82,1316.2393162393166,5387.6852906273025,227083475.16
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,IND,S,876,266.84999999999997,270337470.40999997,112640612.67,67584367.59,0.0,0.0,175619.23076923078,450562450.67,1316.2393162393166,5131.128848658905,180224980.26
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,IND,W,438,5.93,5707124.38,2377968.5,1426781.1,0.0,0.0,3902.6495726495737,9511873.95,658.1196581196583,2437.2862008059387,3804749.6
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,RES,MR,438,4888.0039,215175444.16,537938610.39,322763166.19,4888.0039,17792.958591927287,451465.728,1075877220.72,92.36198195341048,2383.0761760945893,860701776.5799999
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,RES,RC,876,4946.8144,428145397.72,1070363494.28,642218096.57,9893.6288,18007.036362714185,890426.5920000001,2140726988.58,360.0,4827.726044326761,1712581590.8500001
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,RES,S,438,500.8119,41734352.27,104335880.63,62601528.4,1001.6238,1823.0195132398624,90826.434,208671761.3,181.35837826537264,2297.478301305984,166937409.03
Europe,Europe,LIE,Liechtenstein,LIE,Liechtenstein,RES,W,438,103.5639,5506176.69,13765441.7,8259265.02,103.5639,376.98553211866766,12711.123,27530883.44,122.73700584856306,2165.889153932348,22024706.72
Europe,Europe,LTU,Lithuania,LTU,Lithuania,COM,MUR,1760,21874.373270000004,5652724782.23,3391634869.25,2261089912.93,0.0,0.0,8985144.213510001,11305449564.45,1593.9598728212234,5170.505008297107,5652724782.18
Europe,Europe,LTU,Lithuania,LTU,Lithuania,COM,RC,2200,35575.21495,15295946903.43,9177568142.050001,6118378761.360001,0.0,0.0,18467094.385980003,30591893806.899998,2691.2813697038305,8870.871273920977,15295946903.41
Europe,Europe,LTU,Lithuania,LTU,Lithuania,COM,W,1760,12440.42178,3544912063.88,2126947238.33,1417964825.53,0.0,0.0,5009489.71658,7089824127.860001,1594.3613222762813,5803.26591144549,3544912063.86
Europe,Europe,LTU,Lithuania,LTU,Lithuania,IND,MUR,440,1526.0,2243465700.35,934777375.14,560866425.23,0.0,0.0,3451788.4548000004,3739109500.59,2261.984570642202,1083.2383124146718,1495643800.37
Europe,Europe,LTU,Lithuania,LTU,Lithuania,IND,RC,1320,9374.0,15231951334.369999,6346646389.18,3807987833.8399997,0.0,0.0,21203843.365199998,25386585556.77,6785.953711926606,3591.790193813719,10154634223.02
Europe,Europe,LTU,Lithuania,LTU,Lithuania,IND,S,880,9810.0,15181346844.64,6325561185.34,3795336711.17,0.0,0.0,22190068.638000004,25302244741.23,4523.969141284404,2280.5017103822483,10120897896.51
Europe,Europe,LTU,Lithuania,LTU,Lithuania,IND,W,440,1090.0,1602475500.34,667698125.21,400618874.92,0.0,0.0,2465563.182,2670792500.3,2261.984570642202,1083.2383123654222,1068317000.1300001
Europe,Europe,LTU,Lithuania,LTU,Lithuania,RES,MUR,1320,152991.662,3274617487.49,8186543718.9,4911926231.11,293405.0866,614096.488994902,17142051.421,16373087437.72,403.2593821190724,2864.9167299639626,13098469950.009998
Europe,Europe,LTU,Lithuania,LTU,Lithuania,RES,RC,880,264274.2095,10513124847.7,26282812119.84,15769687271.560001,886427.5440999999,1855332.00117828,49639942.46960001,52565624237.15,727.9999999999999,2117.8804603590434,42052499391.399994
Europe,Europe,LTU,Lithuania,LTU,Lithuania,RES,W,880,90267.4361,1676405356.46,4191013390.98,2514608034.61,151719.3413,317571.50980761205,8792318.2328,8382026782.0,227.41709128046742,1906.1319246655685,6705621425.59
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,COM,MUR,2652,7144.0567,8176016190.54,4905609714.309999,3270406476.23,0.0,0.0,6202160.8249,16352032381.039999,5557.985280768639,15664.940831353584,8176016190.54
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,COM,RC,2652,1932.1895,6854867888.5,4112920733.01,2741947155.4100003,0.0,0.0,3913461.364,13709735777.03,13423.65591705075,20005.150635057475,6854867888.42
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,COM,W,884,113.4538,230934914.49,138560948.68,92373965.81,0.0,0.0,167758.9115,461869828.97,3588.084719686958,5537.799580562767,230934914.49
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,IND,MUR,442,210.0,614696949.72,256123729.02,153674237.44,0.0,0.0,504425.1299999999,1024494916.22,2402.0244285714284,2031.014823190907,409797966.46000004
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,IND,RC,884,944.9999999999998,3057471982.95,1273946659.56,764367995.75,0.0,0.0,2269913.0849999995,5095786638.3,4804.048857142858,4489.8517674961995,2038314655.31
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,IND,S,884,944.9999999999998,2911804128.58,1213251720.12,727951032.14,0.0,0.0,2269913.0849999995,4853006880.64,4804.048857142858,4275.940706922015,1941202752.2599998
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,RES,MUR,1326,92930.0579,8066717549.28,20166793873.239998,12100076323.95,185014.85090000002,489006.31167679874,21795471.8985,40333587746.46999,616.1750769403028,5549.432341715345,32266870197.19
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,RES,RC,884,22894.0093,2157106092.02,5392765230.0199995,3235659137.99,45788.0186,121020.68771845156,5265622.1389999995,10785530459.99,460.0,4096.583527464118,8628424368.01
Europe,Europe,LUX,Luxembourg,LUX,Luxembourg,RES,W,442,3773.2717,183466601.7,458666504.24,275199902.57,3773.2717,9973.00060474963,497014.9265,917333008.48,131.7198882073613,1845.685027892216,733866406.81
Europe,Europe,LVA,Latvia,LVA,Latvia,COM,MUR,1712,5298.9217,1670692757.54,1002415654.53,668277103.01,0.0,0.0,2570715.2023,3341385515.1000004,2192.114572494379,5318.655647697733,1670692757.54
Europe,Europe,LVA,Latvia,LVA,Latvia,COM,RC,2140,11973.6584,7651500537.4,4590900322.44,3060600214.9799995,0.0,0.0,8769098.8933,15303001074.839998,5315.137668635228,9033.001240655663,7651500537.42
Europe,Europe,LVA,Latvia,LVA,Latvia,COM,W,1712,3037.6199,1083891827.6499999,650335096.59,433556731.05,0.0,0.0,1471928.7093,2167783655.3,2124.490510361393,5998.64846686144,1083891827.64
Europe,Europe,LVA,Latvia,LVA,Latvia,IND,MUR,428,924.0,942563353.66,392734730.69,235640838.44,0.0,0.0,1450224.6689000002,1570938922.98,1569.5072174242423,1083.2383124275234,628375569.13
Europe,Europe,LVA,Latvia,LVA,Latvia,IND,RC,1284,5676.0,6399509086.07,2666462119.17,1599877271.57,0.0,0.0,8908522.9661,10665848477.44,4708.521652272727,3591.7901940030224,4266339390.7400002
Europe,Europe,LVA,Latvia,LVA,Latvia,IND,S,856,5940.0,6378248258.49,2657603440.9300003,1594562064.5900002,0.0,0.0,9322872.8715,10630413764.55,3139.0144348484846,2280.501710380745,4252165505.52
Europe,Europe,LVA,Latvia,LVA,Latvia,IND,W,428,660.0,673259538.41,280524807.5,168314884.7,0.0,0.0,1035874.7635,1122099230.73,1569.5072174242423,1083.2383124564844,448839692.2
Europe,Europe,LVA,Latvia,LVA,Latvia,RES,MUR,1284,82652.9854,1881853591.96,4704633979.88,2822780387.92,163925.710717744,298317.7195057126,9673862.17152374,9409267959.740002,428.0575418329113,2916.5074257520796,7527414367.8
Europe,Europe,LVA,Latvia,LVA,Latvia,RES,RC,856,214828.7411,9617770207.7,24044425519.230003,14426655311.57,782701.341,1424387.1693493999,44613976.43700001,48088851038.52,855.0,2155.7751571340764,38471080830.8
Europe,Europe,LVA,Latvia,LVA,Latvia,RES,W,856,52283.6213,1254714443.0900002,3136786107.7299995,1882071664.6299999,104567.24260000001,190295.11114488734,6464785.648800001,6273572215.459999,242.66317852289606,1942.841089125028,5018857772.36
Europe,Europe,MCO,Monaco,MCO,Monaco,COM,MUR,984,330.424,245766469.45,147459881.69,98306587.79,0.0,0.0,135271.644,491532938.91999996,938.7460882091957,7313.042123839735,245766469.48
Europe,Europe,MCO,Monaco,MCO,Monaco,COM,RC,3936,459.576,1184939890.81,710963934.48,473975956.31999993,0.0,0.0,481649.288,2369879781.6,11331.727522683655,38622.9369670494,1184939890.8
Europe,Europe,MCO,Monaco,MCO,Monaco,IND,RC,984,91.85000000000002,115044118.94,47935049.56,28761029.73,0.0,0.0,62803.41880341881,191740198.23000002,1367.5213675213674,6106.04332958458,76696079.29
Europe,Europe,MCO,Monaco,MCO,Monaco,IND,S,1476,75.15,89644768.0,37351986.67,22411192.0,0.0,0.0,51384.61538461538,149407946.67000002,2051.2820512820513,8722.919042062127,59763178.67
Europe,Europe,MCO,Monaco,MCO,Monaco,RES,MUR,492,7718.97104987792,538871801.32,1347179503.29,808307701.97,11065.145,22658.99997530046,1283794.876,2694359006.59,166.31684037994984,2098.745724071577,2155487205.26
Europe,Europe,MCO,Monaco,MCO,Monaco,RES,RC,984,1452.861428571428,384326655.52,960816638.79,576489983.28,7979.8550000000005,16341.000024699542,828387.92,1921633277.5900002,1430.107568604243,4639.452679580172,1537306622.0700002
Europe,Europe,MDA,Moldova,MDA,Moldova,COM,MCF,1494,7689.2874,1013317655.93,607990593.58,405327062.34000003,0.0,0.0,2097712.6410000003,2026635311.81,861.9287826972391,3170.015948753754,1013317655.9200001
Europe,Europe,MDA,Moldova,MDA,Moldova,COM,MUR,2988,10855.0848,866805764.81,520083458.84999996,346722305.81,0.0,0.0,2151266.8716,1733611529.3300002,1613.803812106003,5395.587359498865,866805764.66
Europe,Europe,MDA,Moldova,MDA,Moldova,COM,RC,8466,659.8278,112856099.31,67713659.78,45142439.9,0.0,0.0,213601.54200000002,225712198.76,9420.391585968899,19397.3994847766,112856099.67999999
