NAME0_ID1,ADO/E,MUR,Masonry,Others,RC,W,ADO/E_%,MUR_%,Masonry_%,Others_%,RC_%,W_%
Dominican Republic_26,,2770.0,3357.0,346.0,1194.0,8123.0,,0.17542748575047498,0.21260291323622546,0.021912602913236226,0.07561747941735275,0.5144395186827105
Dominican Republic_27,,6658.0,9428.0,1826.0,4260.0,23316.0,,0.146368272951108,0.20726345409778404,0.040142455153007385,0.09365107281041153,0.5125747449876891
Dominican Republic_28,,12328.0,15525.0,1316.0,5959.0,7093.0,,0.2919873996352526,0.36770801260036473,0.03116932332251723,0.14113829610857156,0.16799696833329386
Dominican Republic_29,,7252.0,8001.0,2178.0,2804.0,29810.0,,0.1449095813767609,0.1598761114996503,0.04352083125187332,0.056029573383954444,0.595663902487761
Dominican Republic_3,,5388.0,5245.0,956.0,2099.0,9209.0,,0.23531467004411058,0.2290693103900074,0.041752194610647685,0.09167139799973796,0.40219242695549634
Dominican Republic_30,,4203.0,5693.0,2184.0,2643.0,8103.0,,0.184132130027162,0.2494085691755016,0.09568036449662666,0.11578901252957154,0.3549899237711382
Dominican Republic_31,,3289.0,4045.0,1274.0,1560.0,6542.0,,0.19682824655894673,0.24207061639736685,0.07624177139437463,0.0933572710951526,0.3915020945541592
Dominican Republic_32,,109550.0,158201.0,29812.0,81707.0,89356.0,,0.23376850622884773,0.33758476909091684,0.06361576182286087,0.17435438921442686,0.19067657364294768
Dominican Republic_4,,7268.0,9397.0,2510.0,4414.0,21730.0,,0.1603742359716675,0.20735232463205278,0.05538515854277455,0.09739844215450473,0.4794898386990004
Dominican Republic_5,,3215.0,3765.0,334.0,1417.0,8878.0,,0.18257709126015106,0.21381111931398716,0.018967573399965926,0.08047021409506502,0.5041740019308308
Dominican Republic_6,,18675.0,24986.0,2867.0,9886.0,20072.0,,0.24416233036111185,0.3266741625918469,0.03748398399707136,0.12925241220615538,0.26242711084381454
Dominican Republic_7,,3117.0,2620.0,424.0,939.0,7724.0,,0.21026713437668645,0.17674042093901782,0.028602266594711278,0.06334322719913653,0.521046950890448
Dominican Republic_8,,4047.0,4579.0,3298.0,1611.0,10947.0,,0.16530512213054488,0.18703537292704844,0.13471121640388858,0.06580344743076547,0.44714484110775266
Dominican Republic_9,,16649.0,18833.0,1941.0,5751.0,17608.0,,0.27391332960415915,0.30984501990720936,0.03193379618966141,0.09461682735020237,0.28969102694876775
Ecuador_AREA # 01,30779.0,94237.199999908,58226.700000058,3482.600000029,13010.000000231,32209.0,0.13269984845499683,0.40629202244423207,0.2510372093324104,0.015014798798960987,0.05609100453004199,0.13886511643935776
Ecuador_AREA # 02,7952.0,27432.900000007,7643.899999996,1054.199999994,2838.399999979,16057.0,0.12626551325538646,0.4355922030413198,0.12137335975507337,0.016739072443796632,0.04506942062643829,0.2549604308779854
Ecuador_AREA # 03,6159.0,36583.800000015,16357.399999983,1131.19999997,3903.099999909,11306.0,0.08164049814105212,0.48493581034158906,0.21682518010895568,0.014994598391737122,0.051737461972221344,0.14986645104444477
Ecuador_AREA # 04,9670.0,24021.199999981,10937.500000009,907.69999999,2672.899999977,7453.0,0.17372620247469958,0.431552415189447,0.19649744980026784,0.016307267216602642,0.048019934497479703,0.1338967308215032
Ecuador_AREA # 05,7248.0,82353.00000004,22973.69999999,2212.200000016,5978.30000017,12712.0,0.05430140877983858,0.6169817766622818,0.1721170357181063,0.016573617067277557,0.044788922753551355,0.09523723901894426
Ecuador_AREA # 06,11956.0,95070.100000045,27756.499999877,2235.5,6620.100000048,12615.0,0.07651683293527617,0.6084361792274542,0.17763796197378567,0.014306906994547498,0.04236777230833846,0.08073434656059794
Ecuador_AREA # 07,1743.0,96785.899999945,59459.099999701,3055.800000071,10809.599999828,25067.0,0.008851292197273757,0.4914975797335808,0.3019448467494398,0.015517945322465627,0.054893246204318985,0.12729508979292098
Ecuador_AREA # 08,509.0,65580.399999963,28945.800000015,1840.199999982,4476.300000039,59086.0,0.003172571035361409,0.408759287872884,0.1804176948436382,0.011469872729302472,0.02790054955935561,0.36828002395945814
Ecuador_AREA # 09,2420.0,418350.899999889,402778.499999421,12619.699999878,47154.300000369,202175.0,0.002229390665155276,0.3853998310822565,0.37105397852229477,0.011625719577185143,0.043440229852377714,0.18625085030073052
Ecuador_AREA # 10,18582.0,57365.999999843,30217.899999919,1900.000000079,6926.700000023,13994.0,0.14406147615348874,0.44474387261857806,0.23427162201306848,0.014730212286245263,0.05370092707327973,0.10849188985533965
Ecuador_AREA # 11,31968.0,44969.199999889,29561.599999994,1926.300000041,6971.499999949,27147.0,0.22426822389801074,0.31547680849879667,0.2073863716085488,0.013513760000748658,0.048907842933356614,0.19044699306053858
Ecuador_AREA # 12,535.0,120376.199999986,49212.900000021,2347.199999977,7339.600000094,68193.0,0.0021572241404261457,0.48538027022941227,0.19843599233723955,0.009464367294128286,0.029594695890232742,0.274967450108561
Ecuador_AREA # 13,552.0,166949.900000158,84626.899999963,5444.100000026,16902.39999979,150939.0,0.001297558638720141,0.39244073365700854,0.19892819775916215,0.012797172074438508,0.039731621621070336,0.3548047162496003
Ecuador_AREA # 14,80.0,8411.699999997,5601.599999928,1987.49999999,1701.399999989,24999.0,0.0018699802717123298,0.1966214131444624,0.13093601862361434,0.046457322375119445,0.039769805428384854,0.5843454601567066
Ecuador_AREA # 15,99.0,9166.099999994,5015.800000002,537.99999999,1656.89999995,13637.0,0.0032876384793247525,0.30439215217493826,0.16656704125862293,0.017866156584281218,0.05502311309322021,0.4528638984096126
Ecuador_AREA # 16,55.0,6657.899999998,5081.199999967,1137.30000001,1476.100000004,11145.0,0.0021524312689578397,0.26055767537436536,0.19885334115922806,0.04450836513104137,0.05776734174758685,0.43616084531882043
Ecuador_AREA # 17,37184.0,319518.500000513,300043.399999579,13093.899999801999,69321.900000352,32247.0,0.048202723147908674,0.4142013176678083,0.3889551673444742,0.01697401131177004,0.08986403705367842,0.041802743474360235
Ecuador_AREA # 18,3164.0,113508.199999894,39420.400000006,2741.100000053,10312.499999825,7096.0,0.017952567546274306,0.6440466585189981,0.2236717426363019,0.015553028730102395,0.05851322781852468,0.0402627747497985
Ecuador_AREA # 19,491.0,10366.800000019,4770.099999996,528.200000006,1660.600000025,10585.0,0.017287697567371134,0.36500632004430056,0.16795121418747028,0.018597478320140855,0.058468331121809984,0.3726889587589073
Ecuador_AREA # 20,15.0,3975.600000005,3707.399999989,187.199999993,761.399999997,372.0,0.0016632293260624277,0.4408223005801402,0.41108376022836995,0.020757101988482924,0.08442552059059619,0.041248087286348205
Ecuador_AREA # 21,119.0,17995.099999969,10159.799999988,814.299999985,2376.499999958,24654.0,0.002120505286120528,0.32066138381682163,0.18104125719245287,0.014510314743328891,0.042347737919129186,0.439318801042147
Ecuador_AREA # 22,68.0,9189.400000008,5866.599999975,760.000000029,1813.899999991,24209.0,0.001622644480980343,0.21928131166961387,0.13999126635409873,0.018135438317531137,0.04328404152993588,0.57768529764784
Ecuador_AREA # 23,323.0,53762.500000079,37282.800000002,1676.799999983,6309.700000022,15504.0,0.0028121484814377143,0.46807471434525477,0.32459680929954066,0.01459879434559428,0.054934406419162266,0.13498312710901028
Ecuador_AREA # 24,305.0,49971.199999982,18648.800000032,951.299999971,2773.200000027,20856.0,0.003261840212607396,0.5344199004334031,0.19944067461303994,0.010173733095602697,0.02965814845144557,0.22304570319390113
Ecuador_AREA # 90,11.0,4664.299999999,328.799999999,54.5,17.599999999,4759.0,0.0011184317553281434,0.4742455669432673,0.03343094192279774,0.005541320969580347,0.001789490808423354,0.48387424760060316
Egypt_EGY-ADM1-1590546715-B1,26852.0,56634.0,8158.0,4196.0,13127.0,1741.0,0.24254796401344075,0.5115619467427828,0.07368934494345486,0.03790150666618492,0.11857318350977346,0.01572605412436319
Egypt_EGY-ADM1-1590546715-B10,311624.0,657256.0,94662.0,48672.0,152316.0,20211.0,0.24255783850597123,0.5115863820022868,0.07368177710526869,0.037884678701777245,0.11855774821539905,0.015731575469296925
Egypt_EGY-ADM1-1590546715-B11,214580.0,452586.0,65184.0,33510.0,104894.0,13918.0,0.24255317224914996,0.5115862150039788,0.07368154525066918,0.03787844534471533,0.11856823771974245,0.015732384431744195
Egypt_EGY-ADM1-1590546715-B12,193190.0,407460.0,58686.0,30174.0,94433.0,12525.0,0.24255839531531712,0.5115836417784518,0.07368280960440345,0.037884761220789785,0.11856471320881692,0.015725678872220854
Egypt_EGY-ADM1-1590546715-B13,337390.0,711597.0,102489.0,52687.0,164921.0,21882.0,0.2425580495856836,0.51158475476755,0.07368188726395901,0.03787799270435079,0.11856580247108844,0.015731513207368118
Egypt_EGY-ADM1-1590546715-B14,261408.0,551342.0,79412.0,40828.0,127763.0,16955.0,0.24255920898796335,0.5115875543282596,0.07368600771266429,0.03788410218723439,0.118550664929647,0.015732461854231387
Egypt_EGY-ADM1-1590546715-B15,265027.0,558977.0,80513.0,41392.0,129546.0,17190.0,0.24255545030636666,0.5115815292249541,0.07368632996078324,0.037882386319435864,0.1185618384745274,0.015732465713932706
Egypt_EGY-ADM1-1590546715-B16,124768.0,263147.0,37899.0,19484.0,60987.0,8090.0,0.24256233292831106,0.5115859052247874,0.07367970838396112,0.03787897934386391,0.11856524908869988,0.01572782503037667
Egypt_EGY-ADM1-1590546715-B17,245842.0,518504.0,74682.0,38393.0,120170.0,15944.0,0.24255896441662103,0.5115797678422551,0.07368467788482884,0.03788029027117958,0.11856521975067462,0.015731079834440845
Egypt_EGY-ADM1-1590546715-B18,600295.0,1266096.0,182360.0,93752.0,293408.0,38933.0,0.24255872289324096,0.5115861848261951,0.0736854524972079,0.037881983672506225,0.11855615949934623,0.015731496611503595
Egypt_EGY-ADM1-1590546715-B19,252353.0,532239.0,76657.0,39411.0,123351.0,16365.0,0.24255942082477874,0.5115833121871324,0.07368201496382078,0.03788149668965835,0.11856386537175022,0.01572988996285958
Egypt_EGY-ADM1-1590546715-B2,10477.0,22100.0,3181.0,1633.0,5125.0,678.0,0.2425568365976756,0.5116451358985045,0.0736444876603232,0.03780617678381257,0.11865073852849933,0.015696624531184887
Egypt_EGY-ADM1-1590546715-B20,371688.0,783933.0,112911.0,58047.0,181674.0,24107.0,0.24255918974653476,0.5115853976872275,0.07368438226004333,0.03788078519407972,0.11855830222663082,0.015731942885483827
Egypt_EGY-ADM1-1590546715-B21,482335.0,1017291.0,146523.0,75325.0,235759.0,31281.0,0.24256052509562417,0.511583524179362,0.07368467106593164,0.03788004509900358,0.1185603923331694,0.01573084222690914
Egypt_EGY-ADM1-1590546715-B22,397474.0,838316.0,120742.0,62078.0,194278.0,25781.0,0.242559052499315,0.511583486353864,0.07368297075248266,0.03788318446251195,0.11855841539688614,0.015732890534940248
Egypt_EGY-ADM1-1590546715-B23,429856.0,906627.0,130585.0,67135.0,210114.0,27878.0,0.24255570069885085,0.5115842218266049,0.0736854578643998,0.0378824000744839,0.11856144498771298,0.015730774547947603
Egypt_EGY-ADM1-1590546715-B24,98805.0,208383.0,30011.0,15426.0,48295.0,6409.0,0.24256804695958303,0.5115840021211355,0.07367754321445318,0.037871106648434065,0.11856509111799061,0.0157342099384036
Egypt_EGY-ADM1-1590546715-B25,239831.0,505840.0,72853.0,37454.0,117228.0,15551.0,0.24255808049905084,0.5115918269099485,0.07368139997997486,0.037879883530533794,0.11856098111062678,0.015727827969865195
Egypt_EGY-ADM1-1590546715-B26,45807.0,96619.0,13914.0,7156.0,22388.0,2977.0,0.24254345788701745,0.511587887388079,0.07367323057698519,0.0378903002737463,0.11854220829075351,0.015762915583418493
Egypt_EGY-ADM1-1590546715-B27,404601.0,853353.0,122912.0,63185.0,197766.0,26241.0,0.24255811248769527,0.5115847290681739,0.07368568718833518,0.037879378294999336,0.11856062558975768,0.015731467371038657
Egypt_EGY-ADM1-1590546715-B3,95095.0,200567.0,28887.0,14853.0,46478.0,6169.0,0.24255896584355527,0.5115865618838461,0.07368211626607898,0.03788557042614571,0.11855150759216322,0.015735277988210658
Egypt_EGY-ADM1-1590546715-B4,21968.0,46319.0,6673.0,3429.0,10724.0,1422.0,0.24264649030761584,0.5116142928149334,0.07370630143038603,0.03787485502844204,0.11845142762467555,0.015706632793947094
Egypt_EGY-ADM1-1590546715-B5,35686.0,75274.0,10842.0,5579.0,17440.0,2314.0,0.24253916471267883,0.5115981921364733,0.07368742991130595,0.03791755870459102,0.11853060114860502,0.015727053386345873
Egypt_EGY-ADM1-1590546715-B6,83350.0,175788.0,25321.0,13021.0,40735.0,5407.0,0.24256304893167493,0.5115737641943764,0.07368852983801968,0.037893382845103046,0.118545960386704,0.01573531380412197
Egypt_EGY-ADM1-1590546715-B7,329773.0,695536.0,100176.0,51501.0,161178.0,21388.0,0.24256004919267524,0.511592053853034,0.07368309560796497,0.037880860754130774,0.11855228781245587,0.01573165277973921
Egypt_EGY-ADM1-1590546715-B8,65788.0,138754.0,19983.0,10279.0,32153.0,4266.0,0.2425605498058793,0.511586406757539,0.07367737986822652,0.03789870328106392,0.11854820572001637,0.015728754567274898
Egypt_EGY-ADM1-1590546715-B9,40793.0,86043.0,12394.0,6370.0,19939.0,2649.0,0.24254405784003616,0.5115882227031655,0.07369134539919614,0.037874283539848265,0.11855185863438533,0.01575023188336861
El Salvador_1,23090.0,16453.0,17609.0,4208.0,778.0,11162.0,0.3150068212824011,0.22446111869031377,0.24023192360163712,0.057407912687585265,0.010613915416098227,0.15227830832196454
El Salvador_10,12304.0,89964.0,206977.0,6650.0,6599.0,24622.0,0.03544636375159889,0.25917560700169395,0.596276172806785,0.019157860772767606,0.019010935825487733,0.07093305984166676
El Salvador_11,4671.0,10460.0,14867.0,3739.0,954.0,7297.0,0.11124607030580166,0.24911879584643232,0.35407735543488617,0.08904925216728589,0.022720777364961416,0.17378774888063256
El Salvador_12,36919.0,28306.0,46339.0,5393.0,2191.0,9994.0,0.2858791098171006,0.21918508308683465,0.35882207182791037,0.041760232921899926,0.01696582056960555,0.07738768177664895
El Salvador_13,11479.0,26747.0,34413.0,5797.0,579.0,19924.0,0.11602098262565823,0.27033828924893116,0.3478203741699431,0.05859165748592567,0.005852090682137478,0.20137660578740435
El Salvador_14,10926.0,24074.0,24523.0,4887.0,682.0,13585.0,0.13887158890145787,0.30598523075358747,0.3116921082400193,0.06211472221869161,0.00866835288584974,0.172667997000394
El Salvador_2,10180.0,7720.0,13116.0,4901.0,1836.0,5524.0,0.23522887445987475,0.17838574762575965,0.3030709152667699,0.11324722138780415,0.042424382466437136,0.12764285879335444
El Salvador_3,21944.0,8708.0,12381.0,3324.0,1193.0,2515.0,0.4383101967442325,0.17393388594826725,0.24729851193448518,0.06639368820533306,0.023829022271047638,0.050234694896634374
El Salvador_4,9647.0,14078.0,15619.0,2541.0,471.0,8911.0,0.18817172840228608,0.2746015955682993,0.3046599176858408,0.049564047047808535,0.009187196442155772,0.17381551485360952
El Salvador_5,14583.0,38523.0,71852.0,9620.0,3587.0,19849.0,0.0922892908223322,0.24379485362056527,0.4547192020960168,0.06088068145860493,0.02270052020707026,0.12561545179541053
El Salvador_6,7169.0,23551.0,44414.0,19791.0,6344.0,20477.0,0.05888489149540847,0.19344372710397056,0.3648087000804955,0.16255975555665073,0.05210848816388218,0.1681944375995926
El Salvador_7,15871.0,15925.0,15466.0,2608.0,670.0,6958.0,0.2760269922432085,0.2769661553445337,0.26898326898326896,0.04535809941215346,0.011652579220146788,0.12101290479668858
El Salvador_8,14432.0,8298.0,8814.0,3161.0,777.0,7752.0,0.33381135217652774,0.19193227552389322,0.20386732664106952,0.07311375306471758,0.01797196650784105,0.17930332608595087
El Salvador_9,16029.0,31159.0,36496.0,3528.0,832.0,13387.0,0.1580286105825635,0.30719405310013703,0.3598111031144325,0.034782265776734926,0.0082026205006359,0.13198134692549615
Equatorial Guinea_GNQ-ADM1-1590546715-B1,291.0,388.0,18.0,26.0,31.0,147.0,0.32297447280799113,0.4306326304106548,0.01997780244173141,0.02885682574916759,0.03440621531631521,0.16315205327413984
Equatorial Guinea_GNQ-ADM1-1590546715-B2,18174.0,24642.0,1324.0,1799.0,2215.0,9178.0,0.3169957440870718,0.4298123212167725,0.02309356031535617,0.031378636712481686,0.03863461940975371,0.16008511825856414
Equatorial Guinea_GNQ-ADM1-1590546715-B3,2001.0,2708.0,144.0,202.0,243.0,1011.0,0.3171659533999049,0.4292280868600412,0.02282453637660485,0.032017752417181806,0.03851640513552068,0.16024726581074655
Equatorial Guinea_GNQ-ADM1-1590546715-B4,21706.0,29427.0,1581.0,2152.0,2648.0,10962.0,0.31698697353817396,0.4297418073485601,0.023088381330685203,0.03142706933816228,0.03867048308896548,0.160085285355453
Equatorial Guinea_GNQ-ADM1-1590546715-B5,10623.0,14405.0,773.0,1052.0,1294.0,5367.0,0.3169720116966044,0.4298203735752223,0.023064987766306617,0.031389866921286626,0.0386107298442442,0.16014203019633586
Equatorial Guinea_GNQ-ADM1-1590546715-B6,8002.0,10853.0,583.0,789.0,976.0,4040.0,0.31699877193677456,0.42994097373529294,0.0230955116269857,0.03125618983480569,0.03866418413025393,0.16004436873588718
Equatorial Guinea_GNQ-ADM1-1590546715-B7,11401.0,15463.0,831.0,1126.0,1386.0,5756.0,0.31702027083391265,0.4299696910713789,0.02310708227900898,0.031309957456274504,0.03853961015488141,0.16005338820454357
Eritrea_ERI-ADM1-1590546715-B1,1555.0,58986.0,3629.0,11882.0,485.0,18478.0,0.016365836973109508,0.6208072409619534,0.03819396937325686,0.12505393885176025,0.0051044571909698465,0.19447455664895016
Eritrea_ERI-ADM1-1590546715-B2,2561.0,97227.0,5973.0,19586.0,799.0,30452.0,0.016353976423709116,0.6208699983396978,0.03814224958173157,0.12507183999795654,0.005102236299314168,0.19445969935759078
Eritrea_ERI-ADM1-1590546715-B3,2619.0,99457.0,6118.0,20033.0,821.0,31160.0,0.016347498252272046,0.6207992110256666,0.03818785578747628,0.1250436931988415,0.00512458803555378,0.19449715370018975
Eritrea_ERI-ADM1-1590546715-B4,8455.0,69191.0,4042.0,11666.0,2658.0,12483.0,0.07792985851882575,0.6377344578091156,0.03725517304944928,0.1075256924282225,0.024498824830637356,0.11505599336374948
Eritrea_ERI-ADM1-1590546715-B5,3076.0,116651.0,7167.0,23499.0,963.0,36539.0,0.016370845418984006,0.6208307831501636,0.03814364405652093,0.12506453072194576,0.005125202905878283,0.19446499374650736
Eritrea_ERI-ADM1-1590546715-B6,303.0,11502.0,706.0,2318.0,91.0,3606.0,0.01635539242146173,0.6208571737018245,0.03810860412393393,0.12512145093382274,0.004912015545719529,0.19464536327323761
Estonia_1,,22715.073271056743,,1990.2784567933456,54872.480636491426,12446.340450754815,,0.2468381141191893,,0.021627778831464224,0.5962833346706241,0.1352507723787225
Estonia_10,,31.607,,,74.7073,17.2402,,0.25581423582305785,,,0.6046505792990138,0.13953518487792838
Estonia_11,,1596.7039181498042,,98.63175953445545,3832.452825777368,873.6549843927173,,0.2494287298137177,,0.015407737289502363,0.598685723469839,0.13647780942694093
Estonia_12,,1480.9770101027366,,0.0926363747351413,3501.137519202525,808.0133929305262,,0.2557721238961105,,1.5998764433486663e-05,0.6046639301150717,0.1395479472243843
Estonia_13,,6465.760644176169,,367.75056970394195,15501.683099939322,3537.356274411549,,0.24990812645728647,,0.014213927940727495,0.5991555817844567,0.13672236381752934
Estonia_14,,1699.0668143476955,,240.97123509232833,4158.062202421558,933.2316816769254,,0.2416422422391091,,0.03427106519362682,0.5913619555618134,0.13272473700545068
Estonia_15,,1470.0594543275458,,96.76642067708103,3532.009090869211,804.5411245196757,,0.24902012540243781,,0.01639170860798582,0.5983032483085066,0.13628491768106982
Estonia_16,,2413.7006920216686,,86.66609156787018,5756.587965275965,1319.0036657297633,,0.2520583932719266,,0.009050383033804472,0.6011500589332154,0.13774116476105347
Estonia_2,,433.76172454875325,,20.9264435276994,1037.684379370913,237.18996039196657,,0.25079274243209226,,0.012099269863245303,0.5999692839475614,0.13713870375710083
Estonia_3,,7463.294508117606,,768.5556950417538,18093.96886415101,4091.5983772268614,,0.24536253025839852,,0.025266960827398623,0.5948555263491171,0.13451498256508576
Estonia_4,,1645.845445320839,,94.91107706253615,3946.338306970868,900.3404752291707,,0.24984616458786177,,0.014407895132799073,0.5990705220626729,0.13667541821666632
Estonia_5,,1591.3486929022517,,61.765668657333535,3798.003727828119,869.733352073037,,0.2517617614715673,,0.009771732373298677,0.6008690068106401,0.1375974993444938
Estonia_6,,2876.135214278271,,346.304020360314,7002.510430566523,1578.1455244844792,,0.24367635506241409,,0.02934010230323505,0.5932774681579676,0.13370607447638347
Estonia_7,,1190.6885851392385,,134.1905473236757,2893.638722998179,653.1259608137418,,0.24441207732828746,,0.027545229574334154,0.5939758389829979,0.1340668541143804
Estonia_8,,3804.971726149027,,42.145882386600846,9019.753332058308,2077.0159758207337,,0.2546172724292746,,0.0028202757838261578,0.6035747849611219,0.13898766682577723
Estonia_9,,1373.664199361651,,105.04349589632845,3308.9020960787143,752.1293995440365,,0.24796550018508368,,0.018961812510821147,0.5973028660854071,0.13576982121868808
Eswatini_SWZ-ADM1-1590546715-B1,6288.0,58161.0,1552.0,3410.0,1878.0,22153.0,0.06729308019948203,0.6224288863680144,0.016609233535241113,0.03649322574431198,0.020098028723700263,0.23707754542925022
Eswatini_SWZ-ADM1-1590546715-B2,3814.0,35265.0,941.0,2072.0,1133.0,13430.0,0.06731974229988527,0.6224516812284883,0.01660930191510017,0.03657223546024181,0.01999823493072103,0.2370488041655635
Eswatini_SWZ-ADM1-1590546715-B3,3367.0,31137.0,834.0,1825.0,1001.0,11858.0,0.06731038343129023,0.6224661149094398,0.016672664027827754,0.03648394706329215,0.020011195074167366,0.23705569549398264
Eswatini_SWZ-ADM1-1590546715-B4,5461.0,50507.0,1347.0,2961.0,1630.0,19235.0,0.06730259671436142,0.6224596689712969,0.016600732059008392,0.03649203238806522,0.020088487940745123,0.23705648192652296
Ethiopia_ETH-ADM1-1590546715-B1,169470.0,177078.0,535.0,33793.0,423.0,505631.0,0.191074831159167,0.19965273471412626,0.0006032043115014714,0.03810109027769948,0.00047692602572920075,0.5700912135117766
Ethiopia_ETH-ADM1-1590546715-B10,137316.0,61626.0,33.0,536161.0,25.0,838522.0,0.08725772598420393,0.0391603645715179,2.09699157962563e-05,0.3407045764617143,1.588629984564871e-05,0.5328404767669219
Ethiopia_ETH-ADM1-1590546715-B11,80360.0,1069523.0,195.0,35160.0,156.0,249444.0,0.05600632266499772,0.7453963443956739,0.00013590384419704524,0.024504508522913387,0.0001087230753576362,0.17384819749686029
Ethiopia_ETH-ADM1-1590546715-B2,30519.0,33238.0,37.0,160835.0,29.0,231084.0,0.0669655199652435,0.07293161481715532,8.118628522277955e-05,0.35290800496772295,6.363249382325964e-05,0.5070500414708322
Ethiopia_ETH-ADM1-1590546715-B3,1176498.0,582975.0,223.0,125872.0,172.0,3617712.0,0.21377455458864728,0.10592896967212578,4.052002270574905e-05,0.022871463219811858,3.125311168335801e-05,0.657353239385026
Ethiopia_ETH-ADM1-1590546715-B4,49061.0,5534.0,4.0,42109.0,3.0,189890.0,0.1711822359307888,0.019309074287947356,1.3956685426777995e-05,0.14692551665904865,1.0467514070083495e-05,0.6625587489227184
Ethiopia_ETH-ADM1-1590546715-B5,17658.0,44698.0,7.0,7388.0,6.0,45594.0,0.15308059748073272,0.38749555703895067,6.0684346039479505e-05,0.06404799264852494,5.2015153748125284e-05,0.39526315333200407
Ethiopia_ETH-ADM1-1590546715-B6,27490.0,5145.0,10.0,15499.0,7.0,96297.0,0.1903107000443066,0.03561835400974745,6.922906513070447e-05,0.10729812804607887,4.846034559149313e-05,0.6666551284891449
Ethiopia_ETH-ADM1-1590546715-B7,13460.0,10767.0,10.0,910.0,7.0,39133.0,0.20937359030597166,0.16748331700032665,0.00015555244450666543,0.014155272450106553,0.0001088867111546658,0.6087233810879338
Ethiopia_ETH-ADM1-1590546715-B8,2247814.0,279896.0,2315.0,478855.0,1833.0,6930644.0,0.2261073613994548,0.028154707652084117,0.0002328655937011416,0.0481679714348856,0.00018438126706444603,0.6971527126528099
Ethiopia_ETH-ADM1-1590546715-B9,932863.0,113665.0,337.0,783704.0,270.0,3570797.0,0.17270008567774653,0.021042698915661847,6.238850600077458e-05,0.1450864145603295,4.998485643978972e-05,0.6610584274838216
Fiji_FJI-ADM1-2392783B24185004,,12185.500225812,,27293.820686054,18502.564533889,18819.644727629,,0.15866220631675582,,0.3553812095206513,0.24091400903235083,0.24504257513024202
Fiji_FJI-ADM1-2392783B49665477,,14229.808315564,,27513.190540426,19281.64489436,13133.338666047,,0.19188505204555914,,0.3710078085180292,0.2600076790937162,0.17709946034269536
Fiji_FJI-ADM1-2392783B58557829,,1486.205658508,,2248.952652171,1381.087873637,2875.567875896,,0.18596599561884392,,0.28140702914593857,0.1728128136154814,0.35981416161973606
Fiji_FJI-ADM1-2392783B62760992,,1818.789635099,,10064.779957935,2295.007660527,15424.937268308,,0.06143830097454833,,0.3399859820866825,0.07752483776315171,0.5210508791756174
Finland_1,,53719.80146,,1570.074066917613,77578.49010691761,28883.977833458808,,0.33211142607564154,,0.009706654217563645,0.4796127737253081,0.1785691459814867
Finland_2,,16461.63797,,692.6651724859302,23984.89424248593,8957.104446242965,,0.32859986402714486,,0.0138266727715684,0.47877574522958155,0.17879771797170516
Finland_3,,39799.32293,,1409.0254117854893,57719.54058178549,21521.328005892745,,0.33042409028949427,,0.011698086942405185,0.4792022900039826,0.17867553276411793
Finland_4,,146638.67449,,5414.18067575031,212847.77824575032,79387.14257787516,,0.3300533627409694,,0.01218620220575184,0.4790763774037306,0.17868405764954814
Finland_5,,185388.7318,,6914.054673060659,269209.90085306065,100421.96475653033,,0.3299115495243249,,0.012304019065981558,0.4790768817251444,0.1787075496845492
France_1,,228729.9201850474,20707.132181956433,4377.821743940057,93581.20862491641,26173.41866788729,,0.6122821036662733,0.05543046770184945,0.011718894951246518,0.2505054836470053,0.07006305003362548
France_10,,61020.16276663564,8283.838872008655,567.902525358529,22724.05439771619,6349.698942077337,,0.6167037978831402,0.08372109581151473,0.0057395396592997494,0.22966196770024308,0.06417359894580227
France_11,,200058.94637596325,24134.018747203012,1905.0555600868038,61793.1219336672,21989.54552673945,,0.6455999164530593,0.07788164822976822,0.006147706627021642,0.199409399481584,0.07096132920856676
France_12,,313325.9970942077,27381.997878797152,3744.388186739404,91113.4475183898,35524.36673948279,,0.6651082930864878,0.05812474559839605,0.007948346637788433,0.19340977166973106,0.07540884300759668
France_13,,472808.9219492156,38056.88742466106,3544.7798275427613,199996.16361667588,51044.02718365733,,0.6176869033279097,0.049718268527434155,0.0046309702990107934,0.26127893372349553,0.06668492412214991
France_14,,205285.08637137472,13967.674596735236,1523.1732226453296,38554.651136840126,22110.3326583121,,0.7294073933544158,0.049629153772994136,0.005412053206568914,0.13699021241385612,0.07856118725216503
France_15,,377912.4698150261,28159.253813371906,5378.233148581141,112298.1199655484,42821.35711677844,,0.6670188104585814,0.049701328964323534,0.009492628488526434,0.1982071627136789,0.07558006937488991
France_16,,573425.8782243535,56161.619786050884,3463.7931430313643,180763.1474543862,62199.59920763416,,0.6545852617320195,0.06411041074878536,0.0039540383983676045,0.20634731825206928,0.07100297086875829
France_17,,718876.9597499443,23456.35205207729,9037.561584537232,180526.99397669357,86129.68444587365,,0.7061468606349952,0.02304097959862997,0.008877521603886532,0.17733016523558812,0.08460447292690015
France_18,,668321.1418813228,60791.025118459154,9220.02815672345,264603.8465538258,73865.26940026437,,0.6206540937362224,0.05645519232862027,0.008562422855163558,0.24573135621549122,0.06859693486450245
France_19,,388941.3891690788,28191.319495599222,4663.24560809755,83872.92992202881,43732.88568570202,,0.7079361780244586,0.05131275696787575,0.008487860548959999,0.1526622856352847,0.07960091882342102
