ISO3,ISO3_NUMERIC,COUNTRY,CONTINENT,GEM_REGION,ID_0,NAME_0,OCCUPANTS_PER_ASSET_RES,POP_RANK,UN_POP21,POP_%,BUILDINGS_TOTAL,BDG_RANK,BUILDINGS_RES,BUILDINGS_COM,BUILDINGS_IND,%_BDG_RES,%_BDG_COM,%_BDG_IND,%_IND/COM_BDG,DWELLINGS_RES,OCC_PER_DWL/BDG,AVG_HOH_PRB,%_HOH,AREA_SQM_TOTAL,AREA_RANK,AREA_SQM_RES,AREA_SQM_COM,AREA_SQM_IND,AREA_RES_PER_CAPITA,%_AREA_RES,%_AREA_COM,%_AREA_IND,COST_STRUCTURAL_USD_TOTAL,COST_NONSTRUCTURAL_USD_TOTAL,COST_CONTENTS_USD_TOTAL,COST_BDG_USD_TOTAL,COST_USD_TOTAL,TOT_COST_RANK,COST_USD_RES,COST_USD_COM,COST_USD_IND,%_COST_RES,%_COST_COM,%_COST_IND,COST_BDG_USD_COM,COST_BDG_USD_IND,COST_BDG_USD_RES,COST_CONTENTS_USD_COM,COST_CONTENTS_USD_IND,COST_CONTENTS_USD_RES,%_CONTENTS_COST/BDG_COST-RES,%_CONTENTS_COST/BDG_COST-COM,%_CONTENTS_COST/BDG_COST-IND,AVG_COST_PER_AREA_USD_TOTAL,AVG_COST_AREA_RANK,AVG_COST_PER_AREA_USD_RES,AVG_COST_PER_AREA_USD_COM,AVG_COST_PER_AREA_USD_IND,AVG_COST_AREA_COM/RES,AVG_COST_AREA_IND/RES,AVG_BDG_COST_PER_AREA_RES,AVG_BDG_COST_PER_AREA_COM,AVG_BDG_COST_PER_AREA_IND,BDG_COST_PER_CAPITA,TOT_COST_PER_CAPITA,TOT_COST_PER_CAPITA_RANK,BGD_RES_PER_CAPITA,EMPL_AGR_%,EMPL_COM_%,EMPL_IND_%,LABOR_FORCE_%,UNEMPLOYMENT_%,GDP_%_AGR,GDP_%_IND,GDP_%_MAN,GDP_%_SER,GDP_PER_CAPITA,GDP_USD,GDP_RANK,PWT10_NC_STRUC,BDG_COST / PWT_NC
COM,174,Comoros,Africa,Africa,COM,Comoros,855913.0,163.0,888456.0,0.9633712868166797,154922.0,164.0,150929.0,2882.0,1111.0,0.9742257394043454,0.018602909851409097,0.007171350744245492,0.38549618320610685,156990.0,5.452022421810306,5.4,1.0096337818167234,12615563.0,173.0,11758781.0,543041.0,313741.0,13.738289989753632,0.9320853139887614,0.04304532425544544,0.024869361755793223,1446415759.0,823743914.0,526062011.0,2270159673.0,2796221654.0,194.0,2490212132.0,206786079.0,99223443.0,0.8905632099793473,0.07395196253637194,0.03548482748428069,146464889.0,65504139.0,2058190645.0,60321182.0,33719319.0,432021510.0,0.2099035437020947,0.41184738821602496,0.5147662348481521,221.64858231059526,182.0,211.7746841275469,380.79275597975106,316.25908950376265,1.7981032886367503,1.4933753333485662,175.0343547515682,269.71239556497574,208.78412129750336,2652.325263198479,3266.94611952383,189.0,0.17633684731976265,34.3800010681152,46.7900009155273,18.8299999237061,,,35.6200979878781,8.53100061504245,,51.8874948349763,1404.43318720472,1195019559.09381,185.0,4002798373.06,0.5671431487228626
COG,178,Congo,Africa,Africa,COG,Congo,5502623.0,116.0,5657017.0,0.9727075241244635,1268768.0,112.0,1218775.0,34485.0,15508.0,0.9605972092612676,0.027179909959898108,0.012222880778834272,0.4497027693199942,1279682.0,4.299992498136255,4.3,0.9999982553805246,109368876.0,130.0,98486792.0,6478247.0,4403837.0,17.89815366235339,0.9005010895421472,0.05923300336377234,0.04026590709408041,11701768957.0,6986001184.0,4642379985.0,18687770141.0,23330150110.0,147.0,20035807694.0,2004308835.0,1290033581.0,0.8587946326762833,0.0859106703364456,0.05529469698727112,1471368293.0,842426972.0,16373974876.0,532940529.0,447606629.0,3661832827.0,0.22363737911722933,0.3622074306857447,0.5313298883787401,213.31617333253018,185.0,203.4364942458477,309.39061678259566,292.9339984654291,1.5208216103483634,1.4399284629405085,166.25554090542414,227.12445095100574,191.2938585147452,3396.1567312534403,4239.823464191532,173.0,0.22148982403482848,33.5299987792969,44.9900016784668,21.4699993133545,,,7.62538048658446,48.1699192736653,8.05907425573995,40.3804781969447,2369.72944099031,12750338736.1661,137.0,71304639390.93,0.2620835095812447
COK,184,Cook_Islands,Oceania,Oceania,COK,Cook Islands,17794.99999839,209.0,17572.0,1.0126906441150696,9982.0,205.0,8357.0,1565.0,60.0,0.8372069725505911,0.15678220797435383,0.006010819475055099,0.038338658146964855,4372.70383302,4.069564433797913,,,1745369.8667825265,206.0,1123786.0197144565,605655.2780409276,15928.569027142292,63.15178532262606,0.6438669769096458,0.34700683767241436,0.00912618541793984,664620190.9704626,548795399.0220374,642836188.7427777,1213415589.9924998,1856251778.7204356,203.0,1191619736.6809032,637731290.2099384,26900751.829594,0.6419494113575038,0.34355861501156043,0.014491973630935677,386743788.10477746,13741174.519503899,812930627.3682184,250987502.1166768,13159577.311878001,378689109.3142229,0.46583201144750935,0.6489761693306855,0.9576748547367336,1063.5291774243317,68.0,1060.3617733059916,1052.9608398242065,1688.8366923453766,0.9930203693983511,1.5926985816170347,723.3856028701767,638.5543098967973,862.6747635703451,68188.56926677625,104313.10923789714,34.0,0.46962629956482704,,,,,,,,,,,,,,
CRI,188,Costa_Rica,North America,Caribbean_Central_America,CRI,Costa Rica,5087134.875246309,121.0,5139053.0,0.9898973361913778,1495263.8367908308,106.0,1442232.0,32439.940440668503,20591.89635016241,0.9645334585870484,0.02169512807204101,0.013771413340910595,0.6347698568628465,1475764.0,3.4471195091127775,3.2,1.077224846597743,200643374.4774471,108.0,152218046.6389864,27313681.07685609,21111646.76160461,29.922156650430136,0.758649753750509,0.13613049096682847,0.10521975528266259,74759474894.42528,50225104986.61465,63597683990.593636,124984579881.03993,188582263827.14832,79.0,142988059563.78418,24160801103.32608,21433403160.038067,0.7582264453821855,0.1281180987702614,0.11365545584755311,15028921055.313913,10239697633.160845,99715961192.56517,9131880113.771276,11193705505.603333,43272098371.219025,0.43395358028645664,0.6076204725649573,1.0931675823466673,939.8878199606113,77.0,939.363385097873,884.5677386120773,1015.2407058561926,0.9416672532109749,1.0807752590339827,655.0863277667742,550.2341853163279,485.0260024141559,24568.756863358853,37070.42735288546,74.0,0.2835057523278602,11.9700002670288,69.2200012207031,18.7999992370605,64.2600021362305,10.8100004196167,4.20205116302465,19.2336569312753,12.0464449459211,69.2049940233732,12762.1380073688,64417670082.6127,77.0,108470418437.23,1.1522457613949963
HRV,191,Croatia,Europe,Europe,HRV,Croatia,4068000.0000000005,130.0,4081657.0,0.9966540549585623,1670020.5323457695,103.0,1609059.4023457696,33961.130000000005,27000.000000000004,0.9634967781417803,0.020335755963609026,0.0161674658946108,0.7950265494699381,2162144.0,1.8814658043127563,2.8,0.6719520729688416,202136056.5620823,107.0,164299501.48881578,20413345.58325649,17423209.490009997,40.38827470226543,0.8128163984358441,0.10098814595696298,0.0861954556071929,48751590042.42,80317552522.45,50509121384.87,129069142564.87,179578263951.01,82.0,136081360831.65,28052926520.510002,15443976598.85,0.757783029179822,0.15621560150599853,0.0860013693141794,14026463259.949999,6177590639.9,108865088665.01999,14026463259.26,9266385959.53,27216272166.08,0.24999999999839254,0.9999999999508074,1.4999999999482,888.4029252636376,82.0,828.2518181646055,1374.244432696994,886.402508545005,1.6592108855762013,1.0702089498689669,662.6014545298585,687.1222163335557,354.5610034386641,31727.911151639622,44144.116015489184,64.0,0.3955406593770328,6.19000005722046,66.1399993896484,27.6700000762939,51.0999984741211,6.61999988555908,2.86876409373393,19.9527605956143,11.9159365010512,59.5116028770048,15311.766903695,62246206340.5469,79.0,181787253797.77,0.7100010582064984
CUB,192,Cuba,North America,Caribbean_Central_America,CUB,Cuba,11167328.0,84.0,11317498.0,0.986731166199455,3344405.0,68.0,3160517.0,113672.0,70216.0,0.945016228596716,0.033988706511322644,0.02099506489196135,0.6177070870574988,3772076.0,2.9605257158127247,,,406009298.83024335,78.0,331764694.83024335,37191782.0,37052822.0,29.70851172547662,0.8171357054779121,0.09160327634651114,0.09126101817557672,80135794860.581,73304988278.532,58745986316.988,153440783139.11298,212186769526.74,77.0,158638790602.74,28351135963.0,25196842961.0,0.747637522153558,0.13361406098143722,0.11874841686500472,18520580027.0,13452852458.0,121467350654.11299,9830555902.0,11743990464.0,37171439950.988,0.3060200107338831,0.5307909302877472,0.8729740031465377,522.6155414126548,124.0,478.1665833488158,762.2957126119959,680.0249373988303,1.5942053233274813,1.422150691995893,366.1250053031265,497.975064141858,363.07227713991665,13740.151909132872,19000.674962420733,112.0,0.28301461191074534,17.3999996185303,65.4899978637695,17.1100006103516,,,3.56769926905674,24.5494450245581,12.4792125923348,70.4054994778977,9125.8786794952,103428000000.0,63.0,,
CYP,196,Cyprus,Europe,Europe,CYP,Cyprus,875900.0000000001,162.0,1215588.0,0.7205566359654753,286612.83926019457,152.0,264315.1043055556,15470.1,6827.634954638999,0.9222025956262325,0.05397560011593145,0.02382180425783611,0.4413439444243411,431059.0,2.0319724214086707,2.6,0.7815278543879502,83364038.30107647,139.0,60968568.83,7077330.422145,15318139.048931468,69.60676884347527,0.7313533517870945,0.0848966840663909,0.18374996414651457,26048828528.910004,42904444414.18,34179260177.07,68953272943.09,103132533120.19,102.0,65423625734.92,15308094009.81,22400813375.46,0.634364576875812,0.14843128105822867,0.21720414206595928,7654047004.88,8960325350.15,52338900588.060005,7654047004.88,13440488025.27,13084725146.92,0.2499999999981849,1.0,1.5000000000050222,1237.1345633199521,50.0,1073.071370878692,2162.9757403880567,1462.3717217805638,2.0156867465552537,1.3627907345837496,858.4570967049876,1081.487870190496,584.948688710006,78722.76851591504,117744.6433613312,29.0,0.3017640190724461,2.41000008583069,79.1600036621094,18.4400005340576,62.9599990844727,7.07000017166138,1.80860524588047,12.8175122222173,5.46478585060257,72.9884096617197,29206.076171875,25758357774.5438,105.0,87902191207.66,0.7844317871461803
CZE,203,Czechia,Europe,Europe,CZE,Czechia,10670000.0,86.0,10724553.0,0.9949132611867366,2373220.31023,86.0,2184310.30023,108910.01000000001,80000.0,0.9203992949218897,0.045891234593995626,0.03370947048411482,0.7345513970662567,4687264.76429,2.276380903696664,2.3,0.9897308276942017,504629949.45006394,63.0,324473404.60612,59721496.79818001,120435048.04576395,30.409878594762887,0.6429927612495551,0.11834711131050257,0.23866012743994242,163860529469.94,267949499330.03003,270908587360.19,431810028799.97,702718616156.9,42.0,338171082453.83,154541493539.13,210006040163.94,0.4812325654658971,0.21991945280217912,0.2988479817319238,77270746769.6,84002416067.36,270536865963.00998,77270746769.53,126003624099.8,67634216490.86,0.2500000000003974,0.999999999999094,1.4999999999852385,1392.5424301960463,43.0,1042.2151019259582,2587.702951608534,1743.7286202944852,2.4828875985644387,1.6730985926726327,833.7720815406,1293.851475804853,697.491448132607,40469.54346766354,65859.28923682286,46.0,0.20471511717244611,2.66000008583069,60.0900001525879,37.25,60.3800010681152,2.00999999046326,1.86121801314878,31.5166376874067,22.6215764579262,56.974900299602,23660.1488068317,252498032247.163,46.0,984615068735.08,0.4385572011961078
COD,180,Democratic_Republic_of_the_Congo,Africa,Africa,COD,Democratic Republic of the Congo,89541351.0,15.0,92377986.0,0.9692931712107254,17073510.0,19.0,16610825.0,335520.0,127165.0,0.9729004170788549,0.019651495211002307,0.007448087710142788,0.3790087029089175,17375195.0,5.153401213626667,5.2,0.9910386949282052,1431565621.0,28.0,1332264430.0,63053602.0,36247589.0,14.878761768961917,0.9306345517499683,0.044045205525370744,0.02532024272466096,115506313082.0,68700287438.0,46292697825.0,184206600520.0,230499298293.0,74.0,207386512543.0,14995311903.0,8117473847.0,0.8997273053707083,0.06505578114141873,0.03521691348787294,10983828551.0,5333289967.0,167889482002.0,4011483418.0,2784183863.0,39497030544.0,0.23525613441066837,0.3652172281617399,0.5220387191072073,161.012038087355,209.0,155.66467727656737,237.8184818529479,223.94520769367585,1.5277613779420167,1.438638563428204,126.01813740685098,174.19827262207795,147.13502647031228,2057.2238241078135,2574.2218061127983,201.0,0.18551010024407605,64.3000030517578,25.8600006103516,9.84000015258789,,,19.434988706688,39.6519158401509,19.4779194521182,33.2031982356883,596.56057010511,51775830725.8263,87.0,153095921866.35,1.2032103682082993
DNK,208,Denmark,Europe,Europe,DNK,Denmark,5819000.0,114.0,5813302.0,1.0009801658334627,1686760.4632999997,102.0,1536289.5532999998,81989.91,68481.0,0.9107929588854503,0.04860791545919561,0.04059912565535411,0.8352369212260387,2886235.0639500003,2.0161213037292676,2.1,0.9600577636806036,425455497.71159,75.0,285063807.70375,69940623.43784,70451066.57,48.98845294788624,0.6700202705971156,0.16438998629476334,0.1655897431081211,250614924485.25003,409444465422.26996,339291146870.8,660059389907.52,999350536777.74,34.0,588944872589.52,247412261599.22,162993402589.0,0.5893276192040551,0.24757305119079112,0.1630993296051538,123706130799.56998,65197361036.259995,471155898071.69,123706130799.42,97796041553.56,117788974517.82,0.24999999999978245,0.9999999999987876,1.4999999999872695,2348.8955769827307,18.0,2066.01068488349,3537.4614842990154,2313.5689851771112,1.7122183879211188,1.1198243078339076,1652.8085479070514,1768.7307421489356,925.4275940802127,113431.75629962537,171739.2226804846,14.0,0.2640126401959099,2.22000002861023,79.2300033569336,18.5499992370605,62.3699989318848,5.01999998092651,1.22202810225001,21.1954037858567,13.7086976268691,64.6869095113116,59775.7350964515,347561349210.979,38.0,1139706526161.32,0.5791485568926994
DJI,262,Djibouti,Africa,Africa,DJI,Djibouti,983496.0,160.0,1002197.0,0.9813399960287249,161875.0,163.0,155848.0,5044.0,983.0,0.9627675675675675,0.03115984555984556,0.006072586872586872,0.19488501189532118,159096.0,6.181777040277568,6.3,0.9812344508377093,11968063.0,179.0,10853855.0,848217.0,265991.0,11.035993028949788,0.9069015595923918,0.07087337357766249,0.022225066829945666,960074288.0,599105973.0,415226382.0,1559180261.0,1974406657.0,202.0,1642959980.0,258720756.0,72725921.0,0.83212846460738,0.13103721823604042,0.03683431715657956,185143704.0,48367629.0,1325668928.0,73577056.0,24358280.0,317291046.0,0.2393441071887294,0.3974051205111463,0.5036070715808707,164.97294984159092,206.0,151.371100866927,305.01717838713444,273.4149689275201,2.0150291346251117,1.8062560644774854,122.13807241758803,218.27398413377708,181.8393441883372,1585.344791437891,2007.5390820094844,213.0,0.15846327793910703,24.5499992370605,62.0,13.4399995803833,,,1.51935122196429,14.610289493982,3.70295740040916,76.9845384220448,3172.75068492992,3088853638.56832,169.0,4266000220.57,0.36548996258412536
DMA,212,Dominica,North America,Caribbean_Central_America,DMA,Dominica,73314.0,198.0,72172.0,1.015823310979327,18013.0,197.0,16383.0,676.0,954.0,0.9095097984788764,0.03752845167379115,0.052961749847332484,1.4112426035502958,16863.0,4.347624977761964,2.7,1.610231473245172,4334976.586527778,196.0,4038158.3487500004,178884.0,117934.23777777779,55.08031683921216,0.9315294484634062,0.04126527477816949,0.02720527675842433,431280702.81997603,312282062.0633971,362115235.9539473,743562764.8833733,1105678000.8373206,208.0,870665393.1818181,163744988.0382775,71267619.61722487,0.7874493229696807,0.1480946423047893,0.06445603472552995,99092519.13875598,35848293.66028708,608621952.0843302,64652468.89952153,35419325.9569378,262043441.09748802,0.43055206963875575,0.6524455071022144,0.9880338041354393,255.05973994727955,168.0,215.6095224575158,915.369669944084,604.2996585225206,4.2454974136147,2.8027503221319607,150.7177033492823,553.9484757650544,303.96850258052825,10142.166092197578,15081.403290467313,122.0,0.22346345854816269,,,,,,11.9831632498562,15.0803985101293,2.25358083759804,55.4401477757926,8516.28003895161,611537037.037037,192.0,1590834901.11,0.46740410608577593
DOM,214,Dominican_Republic,North America,Caribbean_Central_America,DOM,Dominican Republic,10397684.697040513,88.0,10953714.0,0.9492382854838562,2712518.2477458734,78.0,2590470.0,82160.11906597756,39888.128679895875,0.9550055569774336,0.030289241052757283,0.014705201969809147,0.4854925861032925,3167697.0,3.28241138500321,3.2,1.025753557813503,375914244.00962955,80.0,313394594.13470936,34981555.519318685,27538094.355601486,30.14080569532087,0.8336864035582576,0.09305727589940058,0.07325632054234173,105716767894.70633,106886850648.99121,77414170235.2282,212603618543.69757,290017788608.9891,65.0,225847782163.72513,36947006622.72999,27222999822.533974,0.7787376879430664,0.1273956566593337,0.09386665539759997,23722842523.519497,15266790374.372002,173613985645.80606,13224164180.46302,11956209531.890644,52233796522.87453,0.3008616865085853,0.5574443352373228,0.7831514836256119,771.4998652766131,92.0,720.6498975749621,1056.1853546599973,988.5578671857728,1.465601199992029,1.371758839503537,553.9788780503977,678.1528771760443,554.3880479611547,20447.20769463329,27892.535411420646,90.0,0.24913911851330942,8.77999973297119,72.4000015258789,18.8199996948242,64.8899993896484,6.17999982833862,5.22728892621582,29.0773366472454,13.7588029065707,58.2948206914116,8282.11713050921,88941299733.5018,66.0,219690344142.68,0.9677422072115291
ECU,218,Ecuador,South America,South_America,ECU,Ecuador,18051489.0,67.0,17888474.0,1.0091128511017764,4216130.7999989465,58.0,3776600.0,335152.799998946,104378.0,0.8957501982625737,0.0794929796767761,0.024756822060650035,0.3114340682826706,0.0,4.779825504421967,3.7,1.291844730924856,658566712.0878248,53.0,491221024.588448,134750474.99937686,32595212.5,27.21221637663508,0.7458940993709685,0.20461173109127154,0.04949416953776003,229535543634.9886,219450213813.4602,159230738993.82782,448985757448.4488,608216496441.2155,46.0,508375744258.02954,63429439909.27267,36411312273.9132,0.8358466881984093,0.10428760199766,0.05986570980393061,41820710343.900024,19543046368.303688,387622000736.24506,21608729565.239235,16868265905.43096,120753743523.15764,0.3115244833724589,0.5166992475150792,0.8631339038722807,923.5457627565379,80.0,1034.9226087868572,470.7177463349646,1117.0754684883002,0.45483376470704695,1.0793806792932499,789.0989622461708,310.35668218678575,599.568000003181,24872.505389912643,33693.42531473251,78.0,0.20921265830203814,29.7399997711182,53.0400009155273,17.2099990844727,66.1800003051758,3.80999994277954,8.80053114288692,32.7023208798527,14.6688558476736,51.8034422408057,6222.52465327248,108108009000.0,60.0,362073538900.0,1.24004023826898
EGY,818,Egypt,Africa,Africa,EGY,Egypt,102108968.0,14.0,104258327.0,0.9793842941676976,24412979.0,13.0,22532305.0,1181551.0,699123.0,0.9229641740977207,0.04839847689214823,0.028637349010131045,0.5916993849609539,24862237.0,4.106990372587953,4.1,1.001704968923891,2441305028.0,20.0,2002081170.0,239977613.0,199246245.0,19.60730001697794,0.8200864484517827,0.09829890580965124,0.08161464573856603,246756899348.0,201135668574.0,133393024351.0,447892567922.0,581285592362.0,48.0,441892291384.0,81163313706.0,58229987272.0,0.7601982522711629,0.13962725856699873,0.10017448916183842,55534684588.0,34220232246.0,358137651088.0,25628629056.0,24009754941.0,83754640354.0,0.23386158953005526,0.4614886938880331,0.7016245468002777,238.10445056847686,175.0,220.71647144256394,338.21202191056045,292.2513660019038,1.5323370281341773,1.3241031088065174,178.8826829074068,231.41610541813333,171.74844246625577,4386.417537017905,5692.796663677964,159.0,0.22066920703772072,20.6200008392334,52.439998626709,26.9400005340576,42.2000007629395,7.84999990463257,11.0489758951318,35.6234464832376,15.9126995847252,50.4716947727626,3019.09228346646,303080865603.645,42.0,426934049520.85,1.0490907633735747
SLV,222,El_Salvador,North America,Caribbean_Central_America,SLV,El Salvador,6205691.035644947,112.0,6518500.0,0.9520121248208862,1616681.1402052995,104.0,1473722.0,122999.27067510519,19959.869530194235,0.9115724575180327,0.07608134196424518,0.012346200517722108,0.1622763242468077,1633863.0,3.7981709822946885,3.6,1.0550474950818578,231419589.81300378,102.0,183196132.21752524,24925838.368094634,23297619.227383893,29.520665976643485,0.7916189479272476,0.10770841996667482,0.10067263210607752,52341085644.51881,43918837726.801735,35616318879.026184,96259923371.32056,131876242256.39816,91.0,100154959147.11327,17989025284.856827,13732257824.428076,0.7594617304335126,0.13640838544581796,0.10412988412066948,11399811947.180414,7455241771.412336,77404869652.7278,6589213342.936633,6277016041.704072,22750089494.385483,0.2939103133491777,0.5780107052175,0.841960091190301,569.8577305532319,112.0,546.7089175670493,721.7019150650913,589.427515764669,1.3200844030069814,1.0781377380631085,422.5245845300819,457.3491883736319,320.00015532271584,15511.555895775664,21250.85530344849,104.0,0.23747911256539678,16.2900009155273,61.2000007629395,22.5100002288818,60.75,4.17000007629395,4.86781630135489,25.2299356128233,15.5114798640426,60.3843748629012,4167.73093878563,26896660000.0,104.0,47997998510.0,2.0054986949354894
GNQ,226,Equatorial_Guinea,Africa,Africa,GNQ,Equatorial Guinea,1395977.0,155.0,1449891.0,0.9628151357584811,227738.0,157.0,209308.0,12132.0,6298.0,0.9190736723779079,0.05327174208959418,0.02765458553249787,0.5191229805473129,221645.0,6.298256220532834,6.4,0.9841025344582552,21297459.0,167.0,17225249.0,2280041.0,1792169.0,12.339206878050284,0.8087936218118791,0.10705694984551913,0.0841494283426018,2477461609.0,1584042447.0,1299859530.0,4061504056.0,5361363590.0,186.0,3961582359.0,807956860.0,591824371.0,0.7389132060338404,0.1506998819305967,0.11038691203556296,558727017.0,356081113.0,3146695926.0,249229869.0,235743238.0,814886423.0,0.2589657349052671,0.446067330586951,0.6620492617927759,251.7372419874127,169.0,229.98694294636903,354.3606715844145,330.2279924493728,1.5407860422191373,1.4358553934358746,182.6792707611948,245.05130258622543,198.6872404332404,2909.434794412802,3840.581607003554,180.0,0.14993656772282066,39.5099983215332,41.1399993896484,19.3500003814697,,,2.43787850840374,52.0754086309266,20.853838912291,45.2983484745236,8380.74112238766,11364134108.6175,142.0,30143307844.88,0.13473982606357743
ERI,232,Eritrea,Africa,Africa,ERI,Eritrea,3542843.0,133.0,3601462.0,0.9837235544898155,726737.0,129.0,703324.0,19108.0,4305.0,0.9677833934421943,0.026292867983878625,0.005923738573927019,0.22529830437513085,736180.0,4.812468418049933,4.8,1.0025975870937363,60376184.0,148.0,55684629.0,3468452.0,1223103.0,15.717498348078083,0.9222946087483767,0.05744735374464872,0.020258037506974604,6036001602.0,3369605275.0,1748691597.0,9405606877.0,11154298452.0,167.0,9838478662.0,1009980417.0,305839373.0,0.882034733456135,0.09054629668967729,0.027418969854187653,748289791.0,201635856.0,8455681230.0,261690639.0,104203506.0,1382797452.0,0.1635347187751069,0.3497183071952401,0.5167905553464658,184.74666189569052,197.0,176.68212644462443,291.1905417748321,250.0520176959749,1.6481041270809973,1.4152649321568247,151.84946693278678,215.74171734249168,164.85599005153287,2654.8189905677445,3148.4032603194664,191.0,0.19851966344543068,63.1199989318848,29.5900001525879,7.28999996185303,,,,,,,,,,,
EST,233,Estonia,Europe,Europe,EST,Estonia,1327000.0,156.0,1325188.0,1.0013673531604572,234936.2402,156.0,212146.0402,12890.2,9900.0,0.9029941060578869,0.05486680126074479,0.04213909268136828,0.7680253215621169,640350.9984,2.0723009776133425,2.1,0.9868099893396869,63452232.8954,147.0,39087195.1982,6705926.9572,17659110.74,29.45530911695554,0.616009766947597,0.10568464892724286,0.27830558412516015,17618550717.37,28972884718.019997,26274692369.6,46591435435.39,72866127805.41,117.0,40677212200.75,11740994331.43,20447921273.23,0.5582458328152012,0.1611310314551706,0.2806231357296281,5870497165.62,8179168509.07,32541769760.7,5870497165.64,12268752763.869999,8135442440.09,0.24999999999738798,1.000000000003407,1.5000000000323994,1148.3619169955557,58.0,1040.6787182986006,1750.8383861568852,1157.9247434534182,1.6824004905369068,1.11266303720182,832.542974641439,875.419193064276,463.16989736879583,35110.3507425697,54910.42035072344,55.0,0.15986890746043705,3.17000007629395,68.129997253418,28.7000007629395,63.5800018310547,4.51000022888184,2.51117379776427,22.9986705028687,13.1124584374388,61.3480927828174,23397.8782560944,31045591753.4901,102.0,98550915154.75,0.47276512209175936
SWZ,748,Eswatini,Africa,Africa,SWZ,Eswatini,1158278.0,159.0,1172369.0,0.9879807466761745,281260.0,153.0,271886.0,6744.0,2630.0,0.9666714072388537,0.023977814122164546,0.009350778638981726,0.3899762752075919,285899.0,4.0513537997684494,4.0,1.0128384499421124,24136012.0,165.0,22139681.0,1247574.0,748757.0,19.11430675537306,0.9172882827535883,0.05168931801989492,0.03102239922651679,3525022138.0,2053274222.0,1398302652.0,5578296360.0,6976599035.0,179.0,6105883016.0,575347542.0,295368477.0,0.875194774039354,0.08246819676945932,0.042337029191186704,400977703.0,179967119.0,4997351538.0,174369837.0,115401355.0,1108531460.0,0.2218237903759013,0.4348616785806666,0.6412357748528497,289.0535120300736,160.0,275.7891143960024,461.17307831038477,394.4784182318162,1.6721946379949997,1.4303625402175562,225.71922052535444,321.40594706205803,240.35450620161146,4816.025479202747,6023.250925080162,154.0,0.2347329397605756,12.1499996185303,64.4599990844727,23.3899993896484,,,8.59822139769999,34.183795570018,29.7529923592959,52.0973291307867,3889.85122575483,4466066557.37957,162.0,8756350303.47,0.637057240365248
ETH,231,Ethiopia,Africa,Africa,ETH,Ethiopia,114551158.0,12.0,117876226.0,0.9717918692103359,25808325.0,12.0,25253241.0,409896.0,145188.0,0.9784920563422849,0.015882317043047156,0.0056256266146679414,0.3542069207799051,25581486.0,4.47789303561177,4.6,0.9734550077416892,1909067126.0,22.0,1788317700.0,79377495.0,41371931.0,15.611520051154786,0.9367495127041436,0.0415792058429694,0.021671281452886954,149725631723.0,83802772369.0,64236485648.0,233528404092.0,297764889745.0,64.0,263670052469.0,24449614525.0,9645222751.0,0.8854974563817845,0.08211046824875212,0.032392075369463404,16750858969.0,6390606459.0,210386938664.0,7698755567.0,3254616310.0,53283113771.0,0.25326246063257846,0.4596036287600363,0.5092812913579537,155.9740281992578,211.0,147.44027443725463,308.01695776617794,233.13445898863168,2.0890964761277564,1.5812128665553011,117.64516934770595,211.02781045181635,154.46720287240157,2038.6385277048007,2599.4053219872294,200.0,0.22045382553007453,66.629997253418,24.0499992370605,9.31999969482422,,,33.6333290594336,24.8223675100372,5.59436889552396,37.1475828867108,855.760885186903,95912590628.1412,65.0,148979422251.65,1.5675212090535113
FJI,242,Fiji,Oceania,Oceania,FJI,Fiji,879780.999999565,161.0,902899.0,0.9743958072825033,188554.841171862,160.0,178096.73035638,8717.963643903,1740.1471715789999,0.944535442577421,0.04623569243685895,0.009228864985720037,0.19960477499765558,190987.99999987602,4.6064726579687525,4.8,0.9596818037434901,14474530.096393164,170.0,13224088.058201145,954617.019019905,295825.01917211304,15.031113490979783,0.9136108716576844,0.06595150327248145,0.020437625069834094,3945920850.770469,4194036204.20281,3400388006.2165947,8139957054.973279,11540345061.181124,163.0,10145335163.874506,1064140247.5951977,330869649.7114206,0.8791188747034014,0.09221043581917694,0.028670689477421653,664744727.8568382,177059974.70969352,7298152352.406747,399395519.73851585,153809675.0002734,2847182811.477805,0.3901237839381191,0.6008254041008823,0.8686868686864936,797.2863356757125,88.0,767.1859956787495,1114.7300188380666,1118.4640522880127,1.453011427628884,1.457878609082897,551.8832240292496,696.3470319640063,598.529411762427,9252.253748350218,13117.292895830702,130.0,0.20243302635140797,17.6100006103516,68.2600021362305,14.1400003433228,,,11.849117809924,15.5857636530588,10.3175302841545,53.9848838109442,6175.8906526556,5496264765.78411,159.0,4765946707.32,1.7079412664164182
