REGION,ID_0,NAME_0,MACRO_TAXONOMY,TAXONOMY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:3/COM,861.0,888978442.0,222244607.0,0.0,0.0,0.0,634984.0,1111223054.0,275384.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:3/RES,17139.0,3274566109.0,577864608.0,0.0,0.0,45459.0,2571033.0,3852430714.0,820948.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:4/COM,344.0,473397975.0,118349492.0,0.0,0.0,0.0,338141.0,591747471.0,146787.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:4/RES,4516.0,1029643538.0,181701802.0,0.0,0.0,15857.0,813051.0,1211345343.0,259839.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:5/COM,173.0,296155415.0,74038854.0,0.0,0.0,0.0,211540.0,370194268.0,91917.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:5/RES,2546.0,1345692982.0,237475227.0,0.0,0.0,22511.0,1055208.0,1583168211.0,337526.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:6/COM,173.0,355349156.0,88837289.0,0.0,0.0,0.0,253821.0,444186445.0,110397.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:6/RES,1455.0,3072899025.0,542276302.0,0.0,0.0,51296.0,2443998.0,3615175318.0,782440.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:7/COM,173.0,414649994.0,103662498.0,0.0,0.0,0.0,296179.0,518312491.0,128943.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:7/RES,6992.0,21268768211.0,3753312040.0,0.0,0.0,378062.0,16443318.0,25022080251.0,5268876.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:8/COM,173.0,473843732.0,118460932.0,0.0,0.0,0.0,338461.0,592304664.0,147491.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:8/RES,6703.0,27767772708.0,4900195190.0,0.0,0.0,504505.0,21436801.0,32667967897.0,6874922.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:9/COM,173.0,533144576.0,133286145.0,0.0,0.0,0.0,380817.0,666430722.0,166111.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:0.0/H:9/RES,3394.0,15281801615.0,2696788521.0,0.0,0.0,286787.0,11756536.0,17978590132.0,3773693.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:10-15/RES,78.0,416734385.0,73541362.0,0.0,0.0,7351.0,349555.0,490275747.0,112496.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:3/RES,807.0,144243874.0,25454801.0,0.0,0.0,1909.0,120991.0,169698675.0,38633.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:4/RES,145.0,31101827.0,5488558.0,0.0,0.0,457.0,26088.0,36590384.0,8337.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:5/RES,52.0,25439618.0,4489344.0,0.0,0.0,406.0,21339.0,29928962.0,6825.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:6/RES,39.0,77855616.0,13739226.0,0.0,0.0,1288.0,65312.0,91594842.0,20909.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:7/RES,148.0,415865600.0,73388047.0,0.0,0.0,6878.0,348820.0,489253647.0,111771.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:8/RES,95.0,363260941.0,64104872.0,0.0,0.0,6008.0,304702.0,427365813.0,97720.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:10.0/H:9/RES,20.0,80738926.0,14248045.0,0.0,0.0,1387.0,67724.0,94986971.0,21739.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:10-15/RES,349.0,1943899672.0,343041119.0,0.0,0.0,33139.0,1574418.0,2286940790.0,506689.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:3/RES,787.0,144588317.0,25515586.0,0.0,0.0,1839.0,118088.0,170103902.0,37706.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:4/RES,606.0,135097852.0,23840797.0,0.0,0.0,1922.0,109211.0,158938651.0,34903.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:5/RES,447.0,230147000.0,40614176.0,0.0,0.0,3555.0,185495.0,270761178.0,59334.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:6/RES,290.0,607091788.0,107133845.0,0.0,0.0,9740.0,488751.0,714225632.0,156471.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:7/RES,481.0,1398669835.0,246824088.0,0.0,0.0,22367.0,1131745.0,1645493923.0,362642.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:8/RES,420.0,1663843646.0,293619467.0,0.0,0.0,26636.0,1344042.0,1957463113.0,431043.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:14.0/H:9/RES,169.0,726185406.0,128150366.0,0.0,0.0,12097.0,585223.0,854335772.0,187849.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:10-15/RES,3395.0,20102937756.0,3547577251.0,0.0,0.0,404735.0,15276210.0,23650515004.0,4916297.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:3/RES,9274.0,1706934045.0,301223654.0,0.0,0.0,21403.0,1390751.0,2008157699.0,444075.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:4/RES,4305.0,979740110.0,172895318.0,0.0,0.0,14879.0,774549.0,1152635427.0,247534.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:5/RES,3421.0,1850509194.0,326560447.0,0.0,0.0,32887.0,1419694.0,2177069641.0,454113.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:6/RES,1672.0,3484217018.0,614861826.0,0.0,0.0,56143.0,2808662.0,4099078847.0,899185.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:7/RES,3314.0,9801617825.0,1729697268.0,0.0,0.0,164466.0,7799044.0,11531315089.0,2499017.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:8/RES,4235.0,17265044318.0,3046772528.0,0.0,0.0,303017.0,13550180.0,20311816848.0,4345632.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:2.0/H:9/RES,1461.0,6417780505.0,1132549499.0,0.0,0.0,113243.0,5065761.0,7550330004.0,1626044.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:10-15/RES,260.0,1453869182.0,256565149.0,0.0,0.0,27029.0,1168521.0,1710434333.0,376061.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:3/RES,1286.0,239069074.0,42188660.0,0.0,0.0,3319.0,192847.0,281257734.0,61577.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:4/RES,511.0,115242909.0,20336984.0,0.0,0.0,1801.0,91934.0,135579893.0,29381.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:5/RES,232.0,120480611.0,21261284.0,0.0,0.0,2044.0,96056.0,141741895.0,30725.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:6/RES,127.0,262386339.0,46303472.0,0.0,0.0,4545.0,211969.0,308689810.0,67861.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:7/RES,279.0,806097526.0,142252504.0,0.0,0.0,13856.0,655499.0,948350031.0,210039.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:8/RES,239.0,960140576.0,169436572.0,0.0,0.0,16899.0,765223.0,1129577148.0,245412.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:20.0/H:9/RES,90.0,387194754.0,68328486.0,0.0,0.0,7019.0,310923.0,455523241.0,99803.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:10-15/RES,3860.0,22618214994.0,3991449706.0,0.0,0.0,458043.0,17367259.0,26609664702.0,5589252.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:10/COM,53.0,180808178.0,45202043.0,0.0,0.0,0.0,129149.0,226010223.0,56387.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:3/COM,264.0,271349550.0,67837389.0,0.0,0.0,0.0,193821.0,339186939.0,84058.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:3/RES,8825.0,1690902536.0,298394567.0,0.0,0.0,25547.0,1323683.0,1989297107.0,422658.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:4/COM,106.0,144398134.0,36099535.0,0.0,0.0,0.0,103141.0,180497669.0,44774.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:4/RES,4439.0,1025865040.0,181035003.0,0.0,0.0,17565.0,799031.0,1206900045.0,255358.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:5/COM,53.0,90399892.0,22599973.0,0.0,0.0,0.0,64571.0,112999864.0,28058.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:5/RES,3021.0,1644779613.0,290255228.0,0.0,0.0,30250.0,1253683.0,1935034842.0,401011.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:6/COM,53.0,108468471.0,27117118.0,0.0,0.0,0.0,77477.0,135585589.0,33698.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:6/RES,1613.0,3605779704.0,636314065.0,0.0,0.0,67977.0,2711007.0,4242093770.0,867920.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:7/COM,53.0,126569743.0,31642436.0,0.0,0.0,0.0,90407.0,158212181.0,39359.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:7/RES,3663.0,11325071350.0,1998542001.0,0.0,0.0,211586.0,8614015.0,13323613357.0,2760158.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:8/COM,53.0,144638323.0,36159582.0,0.0,0.0,0.0,103314.0,180797904.0,45021.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:8/RES,3441.0,14264263522.0,2517222975.0,0.0,0.0,266260.0,11010650.0,16781486496.0,3531186.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:9/COM,53.0,162739595.0,40684898.0,0.0,0.0,0.0,116243.0,203424492.0,50704.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:4.0/H:9/RES,1981.0,9066153859.0,1599909505.0,0.0,0.0,175910.0,6871294.0,10666063362.0,2205596.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:10-15/RES,1143.0,6433318825.0,1135291558.0,0.0,0.0,136222.0,5146723.0,7568610383.0,1656354.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:10/COM,8.0,27460109.0,6865028.0,0.0,0.0,0.0,19614.0,34325136.0,8563.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:3/COM,39.0,41208893.0,10302223.0,0.0,0.0,0.0,29435.0,51511117.0,12766.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:3/RES,4075.0,751533816.0,132623614.0,0.0,0.0,10829.0,611191.0,884157429.0,195157.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:4/COM,16.0,21960598.0,5490149.0,0.0,0.0,0.0,15686.0,27450748.0,6809.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:4/RES,1034.0,229159284.0,40439873.0,0.0,0.0,3691.0,186260.0,269599157.0,59525.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:5/COM,7.0,13729416.0,3432355.0,0.0,0.0,0.0,9806.0,17161771.0,4261.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:5/RES,526.0,268693028.0,47416419.0,0.0,0.0,4758.0,218786.0,316109445.0,69983.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:6/COM,7.0,16473569.0,4118392.0,0.0,0.0,0.0,11767.0,20591961.0,5118.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:6/RES,245.0,508852693.0,89797533.0,0.0,0.0,9587.0,412569.0,598650227.0,132082.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:7/COM,8.0,19222687.0,4805672.0,0.0,0.0,0.0,13731.0,24028359.0,5978.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:7/RES,685.0,1991405525.0,351424506.0,0.0,0.0,39063.0,1610353.0,2342830029.0,516000.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:8/COM,8.0,21966839.0,5491710.0,0.0,0.0,0.0,15690.0,27458548.0,6838.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:8/RES,843.0,3308483045.0,583849948.0,0.0,0.0,62800.0,2693051.0,3892332996.0,863679.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:9/COM,7.0,24715957.0,6178988.0,0.0,0.0,0.0,17654.0,30894946.0,7702.0
Europe,ESP,Spain,CR-,CR/LFINF/CDL+ERL+LFC:8.0/H:9/RES,329.0,1417994007.0,250234236.0,0.0,0.0,29611.0,1135728.0,1668228245.0,364555.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:10-15/RES,2416.0,14649873522.0,2585271800.0,0.0,0.0,296752.0,10869111.0,17235145320.0,3497975.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:10/COM,234.0,800606608.0,200151650.0,0.0,0.0,0.0,571864.0,1000758257.0,249679.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:7/COM,234.0,560442424.0,140110606.0,0.0,0.0,0.0,400317.0,700553031.0,174280.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:7/RES,6729.0,21705285083.0,3830344424.0,0.0,0.0,421865.0,15824473.0,25535629514.0,5070581.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:8/COM,234.0,640448894.0,160112224.0,0.0,0.0,0.0,457465.0,800561116.0,199350.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:8/RES,4132.0,17988270113.0,3174400609.0,0.0,0.0,348132.0,13210121.0,21162670719.0,4236571.0
Europe,ESP,Spain,CR-,CR/LFINF/CDN+ERL/H:9/RES,1314.0,6276982610.0,1107702817.0,0.0,0.0,124992.0,4556949.0,7384685430.0,1462721.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:1/COM,3900.0,1244596024.0,311149008.0,0.0,0.0,0.0,888998.0,1555745030.0,382681.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:2/COM,3648.0,2446720233.0,611680060.0,0.0,0.0,0.0,1747657.0,3058400294.0,753027.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:2/RES,64366.0,16310248149.0,2878279086.0,0.0,0.0,220082.0,12873741.0,19188527239.0,3856407.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:3/COM,861.0,888965948.0,222241484.0,0.0,0.0,0.0,634975.0,1111207435.0,273863.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:3/RES,20490.0,3961217604.0,699038400.0,0.0,0.0,54871.0,3073431.0,4660256012.0,921462.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:4/COM,344.0,473397976.0,118349492.0,0.0,0.0,0.0,338141.0,591747471.0,145979.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:4/RES,6672.0,1568106295.0,276724643.0,0.0,0.0,24739.0,1201120.0,1844830946.0,360424.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:5/COM,173.0,296155415.0,74038854.0,0.0,0.0,0.0,211540.0,370194268.0,91412.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:5/RES,5221.0,2899281848.0,511637971.0,0.0,0.0,51014.0,2167122.0,3410919814.0,650860.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:6/COM,173.0,355349156.0,88837289.0,0.0,0.0,0.0,253821.0,444186445.0,109788.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:6/RES,2939.0,6504725134.0,1147892673.0,0.0,0.0,110999.0,4939784.0,7652617798.0,1484864.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:7/COM,173.0,414649994.0,103662498.0,0.0,0.0,0.0,296179.0,518312491.0,128232.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:7/RES,6992.0,21268654277.0,3753291933.0,0.0,0.0,378060.0,16443230.0,25021946205.0,4946976.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:8/COM,173.0,473843732.0,118460932.0,0.0,0.0,0.0,338461.0,592304664.0,146678.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:8/RES,6703.0,27768108743.0,4900254489.0,0.0,0.0,504508.0,21437059.0,32668363233.0,6454936.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:9/COM,173.0,533144576.0,133286145.0,0.0,0.0,0.0,380817.0,666430723.0,165194.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:0.0/H:9/RES,3394.0,15281722467.0,2696774555.0,0.0,0.0,286785.0,11756464.0,17978497021.0,3543049.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:2/RES,3816.0,927916869.0,163750036.0,0.0,0.0,12039.0,763297.0,1091666904.0,228650.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:3/RES,933.0,168838061.0,29794952.0,0.0,0.0,2207.0,139910.0,198633013.0,41947.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:4/RES,172.0,37371993.0,6595057.0,0.0,0.0,541.0,30911.0,43967050.0,9276.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:5/RES,72.0,36182081.0,6385073.0,0.0,0.0,563.0,29602.0,42567153.0,8891.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:6/RES,52.0,105738451.0,18659727.0,0.0,0.0,1710.0,86762.0,124398178.0,26080.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:7/RES,148.0,415952894.0,73403451.0,0.0,0.0,6879.0,348900.0,489356345.0,104967.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:8/RES,95.0,363260941.0,64104872.0,0.0,0.0,6008.0,304702.0,427365813.0,91749.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:10.0/H:9/RES,20.0,80738926.0,14248045.0,0.0,0.0,1387.0,67724.0,94986971.0,20409.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:2/RES,2837.0,700885039.0,123685595.0,0.0,0.0,8963.0,567404.0,824570634.0,169969.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:3/RES,787.0,144588318.0,25515586.0,0.0,0.0,1839.0,118088.0,170103903.0,35404.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:4/RES,606.0,135097852.0,23840797.0,0.0,0.0,1922.0,109211.0,158938651.0,32772.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:5/RES,447.0,230147001.0,40614177.0,0.0,0.0,3555.0,185495.0,270761177.0,55710.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:6/RES,290.0,607091788.0,107133844.0,0.0,0.0,9740.0,488751.0,714225633.0,146914.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:7/RES,481.0,1398669836.0,246824088.0,0.0,0.0,22367.0,1131745.0,1645493925.0,340487.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:8/RES,420.0,1663843644.0,293619467.0,0.0,0.0,26636.0,1344042.0,1957463111.0,404705.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:14.0/H:9/RES,169.0,726185406.0,128150366.0,0.0,0.0,12097.0,585223.0,854335773.0,176368.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:2/RES,28916.0,7015797146.0,1238081851.0,0.0,0.0,84966.0,5783020.0,8253878995.0,1732336.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:3/RES,9274.0,1706934046.0,301223651.0,0.0,0.0,21403.0,1390751.0,2008157705.0,416968.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:4/RES,4305.0,979758337.0,172898536.0,0.0,0.0,14880.0,774566.0,1152656868.0,232427.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:5/RES,3421.0,1850494194.0,326557800.0,0.0,0.0,32887.0,1419682.0,2177051989.0,426379.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:6/RES,1672.0,3484239968.0,614865875.0,0.0,0.0,56143.0,2808683.0,4099105847.0,844271.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:7/RES,3314.0,9801558748.0,1729686844.0,0.0,0.0,164465.0,7799016.0,11531245586.0,2346349.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:8/RES,4234.0,17265206326.0,3046801118.0,0.0,0.0,303017.0,13550304.0,20312007445.0,4080145.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:2.0/H:9/RES,1461.0,6417605921.0,1132518689.0,0.0,0.0,113241.0,5065641.0,7550124609.0,1526634.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:2/RES,4897.0,1214821382.0,214380244.0,0.0,0.0,16877.0,979412.0,1429201626.0,293389.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:3/RES,1286.0,239069072.0,42188660.0,0.0,0.0,3319.0,192847.0,281257731.0,57819.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:4/RES,511.0,115242909.0,20336984.0,0.0,0.0,1801.0,91934.0,135579893.0,27587.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:5/RES,232.0,120436004.0,21253413.0,0.0,0.0,2043.0,96022.0,141689418.0,28839.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:6/RES,127.0,262386339.0,46303472.0,0.0,0.0,4545.0,211969.0,308689810.0,63716.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:7/RES,279.0,806097526.0,142252504.0,0.0,0.0,13856.0,655499.0,948350032.0,197209.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:8/RES,239.0,960140576.0,169436572.0,0.0,0.0,16899.0,765223.0,1129577148.0,230417.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:20.0/H:9/RES,90.0,387194753.0,68328486.0,0.0,0.0,7019.0,310923.0,455523240.0,93704.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:1/COM,1190.0,379906300.0,94976574.0,0.0,0.0,0.0,271362.0,474882875.0,116812.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:2/COM,1114.0,746833491.0,186708374.0,0.0,0.0,0.0,533452.0,933541865.0,229854.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:2/RES,33314.0,8401351539.0,1482591449.0,0.0,0.0,127398.0,6662504.0,9883942990.0,1995792.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:3/COM,264.0,271262383.0,67815597.0,0.0,0.0,0.0,193759.0,339077979.0,83567.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:3/RES,9133.0,1751195039.0,309034419.0,0.0,0.0,26320.0,1370061.0,2060229460.0,410763.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:4/COM,106.0,144398135.0,36099535.0,0.0,0.0,0.0,103141.0,180497669.0,44527.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:4/RES,4575.0,1057693139.0,186651728.0,0.0,0.0,18026.0,823515.0,1244344868.0,247116.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:5/COM,53.0,90399892.0,22599973.0,0.0,0.0,0.0,64571.0,112999864.0,27902.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:5/RES,3140.0,1708999367.0,301588127.0,0.0,0.0,31261.0,1303082.0,2010587494.0,391358.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:6/COM,53.0,108468471.0,27117118.0,0.0,0.0,0.0,77477.0,135585589.0,33512.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:6/RES,1648.0,3680648087.0,649526132.0,0.0,0.0,69170.0,2768616.0,4330174218.0,832226.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:7/COM,53.0,126569743.0,31642436.0,0.0,0.0,0.0,90407.0,158212181.0,39142.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:7/RES,3663.0,11325071350.0,1998542001.0,0.0,0.0,211586.0,8614015.0,13323613357.0,2591541.0
Europe,ESP,Spain,CR-,CR/LFLS/CDL+ERL+LFC:4.0/H:8/COM,53.0,144638323.0,36159582.0,0.0,0.0,0.0,103314.0,180797904.0,44773.0
